No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0	(((nipNip:0.058163,halLeu:0.0601321):0.0369138,galGal:0.167809):0.042999,((casCas:0.0608576,droNov:0.0630447):0.026729,((((tinGut:0.0871828,notPer:0.112174):0.0739746,(anoDid:0.0699835,cryCin:0.15222):0.0171744):0.00131562,(strCam:0.0525013,(rhePen:0.0535393,rheAme:0.0528995):0.0232788):0.000853448):0.00902723,((eudEle:0.179221,aptRow:0.0497269):0.00133346,(aptHaa:0.0016923,aptOwe:0.00193915):0.0497009):0.00837895):0.0210784):0.0126929);
1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0	((halLeu:0.0684651,nipNip:0.0664959):0.0760398,((((rhePen:0.075744,(casCas:0.0138348,droNov:0.0160219):0.0417186):0.00203416,(((aptRow:0.0278857,aptOwe:0.0284654):0.00221065,aptHaa:0.0304292):0.0166067,rheAme:0.0733226):0.00381573):0.000413896,(strCam:0.0522531,(((eudEle:0.0738449,(tinGut:0.0476431,cryCin:0.0558801):0.00876898):0.0774419,anoDid:0.0598545):0.00825852,notPer:0.167103):0.0192589):0.00162214):0.0390301,galGal:0.20756):0.00770779);
2	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	(((aptRow:0.0311455,aptOwe:0.0317252):0.0442562,((anoDid:0.092485,((droNov:0.0404291,casCas:0.038242):0.0200432,(strCam:0.0514574,(((tinGut:0.0469815,cryCin:0.0552185):0.0159188,eudEle:0.0803332):0.0711671,notPer:0.159058):0.0265084):0.0027015):0.00320725):0.00834988,(aptHaa:0.0529132,(rheAme:0.0100517,rhePen:0.0106916):0.0691483):0.010193):0.0126283):0.0178089,((halLeu:0.0781068,nipNip:0.0761377):0.0220987,galGal:0.170968):0.0398395);
3	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	(((nipNip:0.0624928,halLeu:0.064462):0.0541665,galGal:0.189391):0.0214166,((((strCam:0.0524485,((((cryCin:0.0540817,tinGut:0.0458447):0.0403761,notPer:0.111211):0.0207581,eudEle:0.124412):0.0540334,(rhePen:0.0719321,rheAme:0.0712923):0.00427852):0.000554655):0.000523367,(aptRow:0.0494122,droNov:0.0586682):0.000616954):0.000509532,anoDid:0.0886002):0.00621314,((aptHaa:0.00281386,aptOwe:0.00306071):0.0515627,casCas:0.0611126):0.00270816):0.0364588);
4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	(((casCas:0.0565792,strCam:0.0524531):0.0102277,(((aptHaa:0.0223222,aptRow:0.0219894):0.0069722,aptOwe:0.0295413):0.0220775,((((rheAme:0.0125483,rhePen:0.0131881):0.0560188,(anoDid:0.0593616,(cryCin:0.0856647,(eudEle:0.0805978,notPer:0.0881556):0.0142628):0.0559334):0.0206472):0.00696921,droNov:0.0581726):0.00184186,tinGut:0.162819):0.000280632):0.00869901):0.0334725,((galGal:0.18045,halLeu:0.109688):0.0232467,nipNip:0.130965):0.0071106);
5	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0	(((nipNip:0.0586185,halLeu:0.0605876):0.0460137,galGal:0.177364):0.0334437,(((((casCas:0.0142838,droNov:0.0164709):0.0414738,strCam:0.0516315):0.0013644,(rheAme:0.00540271,rhePen:0.00604257):0.0712701):0.000258541,(((cryCin:0.0581407,tinGut:0.0499037):0.110815,aptRow:0.0486578):0.000201018,(aptHaa:0.00155618,aptOwe:0.00180303):0.0476355):0.00145292):0.00389396,(notPer:0.185612,(eudEle:0.171017,anoDid:0.0795848):0.00703737):0.00564505):0.0390049);
6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	(((halLeu:0.0568202,nipNip:0.0548511):0.0541248,galGal:0.181708):0.0251796,((droNov:0.0603967,(((strCam:0.051981,(rheAme:0.0123411,rhePen:0.012981):0.0633168):0.00103503,casCas:0.0571422):0.000507483,(aptRow:0.0462893,((eudEle:0.147453,(notPer:0.123121,(tinGut:0.0616357,cryCin:0.0698727):0.0364948):0.0318897):0.00239735,anoDid:0.058418):0.0259328):0.00429152):0.000559928):0.0092907,(aptHaa:0.0539417,aptOwe:0.0541885):0.00682263):0.0288587);
7	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	(((aptRow:0.0080518,aptHaa:0.00838465):0.0545708,(((strCam:0.0521975,(aptOwe:0.0427831,eudEle:0.171697):0.00705139):0.00281785,(((rheAme:0.0080667,rhePen:0.00870656):0.0674145,((tinGut:0.0606051,notPer:0.0855958):0.0822585,anoDid:0.0688641):0.0180589):0.000586222,casCas:0.0565166):0.00262486):0.00080543,(droNov:0.0475044,cryCin:0.158546):0.0146296):0.00974453):0.030588,((halLeu:0.0673212,nipNip:0.065352):0.0485414,galGal:0.186625):0.0241825);
8	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	((halLeu:0.137252,(nipNip:0.0998935,galGal:0.172625):0.035389):0.00337674,(((((cryCin:0.0706636,notPer:0.0874173):0.099674,strCam:0.0529823):0.000678716,((aptRow:0.0283215,(aptHaa:0.0042252,aptOwe:0.00447205):0.0244291):0.00765791,(rheAme:0.00705593,rhePen:0.00769579):0.0555431):0.0147389):0.00061371,eudEle:0.180826):0.0203395,((anoDid:0.0875594,tinGut:0.161559):0.00835844,(casCas:0.0326869,droNov:0.034874):0.0322384):0.0138152):0.0221224);
9	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	((galGal:0.176023,nipNip:0.103291):0.0347851,(halLeu:0.138585,(((((cryCin:0.0599416,tinGut:0.0517046):0.0716643,notPer:0.14836):0.0244136,anoDid:0.0737831):0.0264439,(((eudEle:0.170674,rheAme:0.0678002):0.00944045,((rhePen:0.0768428,strCam:0.0525259):0.000387579,((aptHaa:0.0148507,aptOwe:0.0150975):0.0314643,casCas:0.053051):0.00398872):0.000650137):0.00178416,droNov:0.0616611):0.00976038):0.00575236,aptRow:0.0679179):0.023833):0.00145978);
