No.	prop	genetree
34	0.032	((halLeu:0.0894274,nipNip:0.0874582):0.0506176,(galGal:0.207075,((((anoDid:0.0766202,(aptRow:0.0173752,(aptHaa:0.00305663,aptOwe:0.00330348):0.0146514):0.0211835):0.0142028,(casCas:0.0458429,droNov:0.04803):0.0139875):0.011558,(eudEle:0.117062,(notPer:0.108536,(cryCin:0.047676,tinGut:0.039439):0.0441059):0.0160846):0.076751):0.00495609,(strCam:0.0513984,(rheAme:0.0125611,rhePen:0.013201):0.0625142):0.0208199):0.0202017):0.0037333);
34	0.0273333	((galGal:0.176717,(halLeu:0.0633515,nipNip:0.0613823):0.0426029):0.0340906,(((anoDid:0.08841,(aptRow:0.0136235,(aptHaa:0.0030792,aptOwe:0.00332605):0.0108772):0.036725):0.00951652,(notPer:0.158196,(eudEle:0.119302,(cryCin:0.0490144,tinGut:0.0407774):0.0610912):0.0313366):0.0387208):0.0202225,((strCam:0.0533248,(casCas:0.0354338,droNov:0.0376209):0.0220172):0.016867,(rheAme:0.0232513,rhePen:0.0238911):0.0706175):0.0128384):0.0131231);
34	0.0253333	((galGal:0.197747,(halLeu:0.075513,nipNip:0.0735439):0.0514707):0.0130613,((droNov:0.0582883,((anoDid:0.0789483,(casCas:0.0423788,(aptRow:0.00569521,(aptHaa:0.00203884,aptOwe:0.00228569):0.00398922):0.0296147):0.0055769):0.00758333,(eudEle:0.167814,(notPer:0.127488,(cryCin:0.0541506,tinGut:0.0459136):0.0565835):0.0478842):0.0101499):0.000562197):0.0104368,(strCam:0.0620959,(rheAme:0.00570186,rhePen:0.00634172):0.080071):0.00031589):0.0337415);
34	0.0253333	((galGal:0.209083,(halLeu:0.0999923,nipNip:0.0980231):0.0383282):0.00172457,((strCam:0.0544113,(droNov:0.058281,((casCas:0.0479557,(anoDid:0.0759868,(aptRow:0.0235934,(aptHaa:0.00386391,aptOwe:0.00411076):0.0200624):0.0143319):0.00296154):0.00758333,(eudEle:0.151994,(notPer:0.125341,(cryCin:0.0541506,tinGut:0.0459136):0.0544366):0.034211):0.0259699):0.000554877):0.00244352):0.0323919,(rheAme:0.00570186,rhePen:0.00634172):0.104778):0.00935015);
43	0.0173333	((galGal:0.170178,(halLeu:0.0667267,nipNip:0.0647575):0.0326889):0.0406295,(((droNov:0.0603162,(strCam:0.0531812,(aptHaa:0.0267433,(aptOwe:0.00874928,aptRow:0.00816958):0.0182409):0.0238281):0.000821688):0.0147694,(eudEle:0.12574,notPer:0.133298):0.0695832):0.00140588,((casCas:0.0592549,(anoDid:0.0580741,(cryCin:0.07232,tinGut:0.064083):0.0679906):0.0321735):0.00444799,(rheAme:0.0547034,rhePen:0.0553433):0.0285503):0.0106014):0.0259751);
43	0.016	((galGal:0.185231,(halLeu:0.0809296,nipNip:0.0789604):0.0335382):0.0255773,((strCam:0.0545022,((aptRow:0.0173262,(aptHaa:0.0157847,aptOwe:0.0160315):0.00187441):0.0319737,((anoDid:0.0521084,(cryCin:0.0668197,tinGut:0.0585827):0.0675252):0.0138928,(eudEle:0.0670011,notPer:0.0745589):0.0904325):0.0213602):0.00225959):0.0018189,(droNov:0.0598977,(casCas:0.0538929,(rheAme:0.0432704,rhePen:0.0439103):0.0301732):0.00381769):0.00273669):0.0398322);
43	0.0146667	((galGal:0.180374,(halLeu:0.0763449,nipNip:0.0743758):0.033266):0.0304341,(droNov:0.0648184,((casCas:0.0571085,(aptHaa:0.0176591,(aptOwe:0.0120144,aptRow:0.0114347):0.00589149):0.0327134):0.00333878,(strCam:0.0518789,((rheAme:0.00821055,rhePen:0.00885041):0.0615623,((anoDid:0.0510966,(cryCin:0.0877171,tinGut:0.0794801):0.045616):0.018259,(eudEle:0.0668236,notPer:0.0743814):0.0939644):0.0118591):0.00578299):0.00444215):0.00218406):0.0376482);
43	0.014	((galGal:0.187302,(halLeu:0.0563273,nipNip:0.0543581):0.0602122):0.0235055,(((casCas:0.0537457,(aptOwe:0.0218596,(aptHaa:0.0184799,aptRow:0.018147):0.00313284):0.0253969):0.00482297,((rheAme:0.0284364,rhePen:0.0290762):0.044879,(eudEle:0.135765,notPer:0.143323):0.0404245):0.00480408):0.00406267,(droNov:0.0636865,(strCam:0.0555372,(anoDid:0.0500305,(cryCin:0.0699421,tinGut:0.0617051):0.0623249):0.0406255):0.00183605):0.0011319):0.0376482);
43	0.014	((galGal:0.198976,(halLeu:0.0687628,nipNip:0.0667936):0.0594506):0.0118316,((strCam:0.0569206,((droNov:0.0603096,((aptHaa:0.0183966,(aptOwe:0.0097177,aptRow:0.009138):0.00892571):0.0311172,(eudEle:0.105646,notPer:0.113204):0.0730285):0.00187277):0.000153762,(casCas:0.0565077,(rheAme:0.0445109,rhePen:0.0451508):0.0315476):0.0017686):0.00277044):0.00327207,(anoDid:0.0580741,(cryCin:0.0517924,tinGut:0.0435554):0.0885182):0.0372373):0.0359607);
43	0.014	((galGal:0.169822,(halLeu:0.0592111,nipNip:0.0572419):0.0398486):0.0409853,(((aptHaa:0.0523251,((aptOwe:0.00874928,aptRow:0.00816958):0.0310033,(anoDid:0.0580741,(cryCin:0.0597125,tinGut:0.0514755):0.0805981):0.0191603):0.0128193):0.00082905,(rheAme:0.0547034,rhePen:0.0553433):0.0247375):0.0138413,((casCas:0.0568463,strCam:0.0527202):0.00177956,(droNov:0.0600575,(eudEle:0.12574,notPer:0.133298):0.0545551):0.000755512):0.0151055):0.0265481);
13	0.0166667	((galGal:0.187925,(halLeu:0.0645037,nipNip:0.0625346):0.0526585):0.0228828,(anoDid:0.0979975,(((aptHaa:0.0227242,aptOwe:0.0229711):0.0280612,(cryCin:0.169012,strCam:0.0516563):0.00173896):0.00398173,((casCas:0.0565822,((aptRow:0.0366687,droNov:0.0459246):0.00683544,(notPer:0.0907392,(tinGut:0.0588736,eudEle:0.0763065):0.00687496):0.0898166):0.00600923):0.000961487,(rheAme:0.0328371,rhePen:0.033477):0.0442573):0.00395945):0.0055017):0.0332747);
13	0.0166667	((galGal:0.178494,(halLeu:0.0686515,nipNip:0.0666823):0.0390799):0.0323136,(anoDid:0.122943,(((((droNov:0.0483762,(casCas:0.0403002,(aptHaa:0.0227242,aptOwe:0.0229711):0.01084):0.00588888):7.71912e-05,(tinGut:0.0902885,eudEle:0.107721):0.0609699):0.00230304,(rheAme:0.0362547,rhePen:0.0368946):0.0318654):0.00747902,(aptRow:0.0373606,notPer:0.174412):0.0116189):0.00582328,(cryCin:0.172671,strCam:0.0553157):0.00242975):0.0300784):0.00832942);
13	0.012	((galGal:0.167224,(halLeu:0.0805419,nipNip:0.0785728):0.0159193):0.0435838,(anoDid:0.102894,((rhePen:0.0820076,(strCam:0.0521531,((aptRow:0.0323501,(aptHaa:0.0136167,aptOwe:0.0138635):0.0190663):0.00674361,(tinGut:0.138249,(notPer:0.127155,(cryCin:0.0986062,eudEle:0.107802):0.0117949):0.0360854):0.0129052):0.0101166):0.00553775):0.00382514,(rheAme:0.0803396,(casCas:0.0370373,droNov:0.0392244):0.0237515):0.00485328):0.006259):0.0283784);
13	0.0113333	((galGal:0.188013,(halLeu:0.0637134,nipNip:0.0617442):0.0535364):0.0227952,(anoDid:0.119517,((((casCas:0.0410613,(aptHaa:0.0136167,aptOwe:0.0138635):0.0207086):0.0148328,(cryCin:0.164816,(rheAme:0.0474166,rhePen:0.0480565):0.0237207):0.00430749):0.00161201,(aptRow:0.0457826,droNov:0.0550386):0.00465459):0.00813606,(strCam:0.0530239,(eudEle:0.165407,(tinGut:0.143454,notPer:0.168445):0.00452051):0.0141677):0.00849203):0.0228819):0.0117555);
13	0.0113333	((galGal:0.188013,(halLeu:0.0637134,nipNip:0.0617442):0.0535364):0.0227952,(anoDid:0.113944,((strCam:0.0517967,((cryCin:0.160667,(aptHaa:0.0136167,aptOwe:0.0138635):0.0270853):0.00414858,(casCas:0.046964,(eudEle:0.165407,(tinGut:0.143454,notPer:0.168445):0.00452051):0.00398159):0.00462256):0.00433632):0.00971924,((aptRow:0.0362474,droNov:0.0455033):0.00540548,(rheAme:0.0474166,rhePen:0.0480565):0.0208559):0.0169204):0.0173091):0.0173283);
58	0.0293333	((galGal:0.191503,(halLeu:0.076914,nipNip:0.0749449):0.0438265):0.0193045,((((aptHaa:0.0133294,aptOwe:0.0135762):0.0407547,(aptRow:0.0488716,rheAme:0.0754913):0.0048796):0.00641315,(tinGut:0.130171,(anoDid:0.0494796,(cryCin:0.100787,notPer:0.11754):0.0309296):0.00669234):0.042054):0.0273122,(strCam:0.0536663,(eudEle:0.178824,(rhePen:0.075631,(casCas:0.0205363,droNov:0.0227234):0.034904):0.000958597):0.00139356):0.036753):0.00573405);
58	0.0286667	((galGal:0.209772,(halLeu:0.0913254,nipNip:0.0893563):0.0476836):0.00103598,(strCam:0.0677156,((((aptHaa:0.0171508,aptOwe:0.0173977):0.0345322,(aptRow:0.0387319,rheAme:0.0653515):0.0126183):0.002151,(tinGut:0.139558,(anoDid:0.0567126,(cryCin:0.103305,notPer:0.120058):0.0356444):0.00884602):0.026004):0.00826605,(rhePen:0.0827892,(eudEle:0.173714,(casCas:0.0246815,droNov:0.0268686):0.0266076):0.0113095):0.00623749):0.00300568):0.0284377);
