No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((galGal:0.200777,(halLeu:0.0680741,nipNip:0.066105):0.0619398):0.0100311,(((strCam:0.0527684,rheAme:0.0764454):0.00270494,(eudEle:0.180356,((aptHaa:0.00328378,aptOwe:0.00353063):0.0460254,((rhePen:0.0757646,(aptRow:0.0442686,(casCas:0.0264161,droNov:0.0286032):0.0249214):0.00423645):0.000399947,(anoDid:0.0686414,cryCin:0.150878):0.0183251):7.12935e-05):0.00188592):0.00166846):0.00435046,(notPer:0.133106,tinGut:0.108115):0.0608272):0.0363295);
1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((((((cryCin:0.0604559,tinGut:0.0522189):0.0674879,eudEle:0.13714):0.0163579,anoDid:0.0620653):0.0249322,notPer:0.185988):0.00180433,(((rheAme:0.0305604,rhePen:0.0312003):0.0461496,(aptOwe:0.0148974,(aptRow:0.012869,aptHaa:0.0132018):0.00144879):0.0357726):0.000433245,((casCas:0.0159483,droNov:0.0181354):0.0399205,strCam:0.0517427):0.00172357):0.000216707):0.0661828,(galGal:0.184391,(halLeu:0.0644436,nipNip:0.0624745):0.0491842):0.0501297);
2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((galGal:0.17895,(nipNip:0.0903982,halLeu:0.0923673):0.0158197):0.031858,(((rhePen:0.0390443,rheAme:0.0384044):0.0373375,aptHaa:0.0494551):0.0286452,((aptRow:0.0129565,aptOwe:0.0135362):0.0631464,(anoDid:0.0913028,(strCam:0.0514308,((casCas:0.0321445,droNov:0.0343316):0.0121182,((eudEle:0.0749755,(cryCin:0.0486322,tinGut:0.0403952):0.0171474):0.0392324,notPer:0.121766):0.0524798):0.0112943):0.00475312):0.0228616):0.00166463):0.0154432);
3	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	0	0	((galGal:0.171903,(nipNip:0.0544558,halLeu:0.056425):0.0447154):0.0389046,((casCas:0.0561599,(aptHaa:0.00394934,aptOwe:0.00419619):0.0454745):0.00794918,((((droNov:0.0579486,rheAme:0.0753123):0.000839486,rhePen:0.0767916):7.97866e-05,strCam:0.0525546):0.00612724,((anoDid:0.087606,aptRow:0.0495445):0.00130649,((eudEle:0.106655,notPer:0.114212):0.0536668,(cryCin:0.0488133,tinGut:0.0405763):0.102312):0.0200235):0.00488812):0.00130107):0.0361704);
4	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((halLeu:0.0990578,galGal:0.169821):0.0319916,nipNip:0.12908):0.00899561,((((rheAme:0.00764524,rhePen:0.0082851):0.0647229,tinGut:0.157809):0.00330935,strCam:0.0520005):0.00735359,(((aptHaa:0.00814614,aptRow:0.00781329):0.0105251,aptOwe:0.0189181):0.0330138,((droNov:0.0331306,casCas:0.0309435):0.0249257,(anoDid:0.0643892,(cryCin:0.0680455,(notPer:0.0805498,eudEle:0.072992):0.00424942):0.0785801):0.0224726):0.00255194):0.00505922):0.0367992);
5	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	0	0	(((halLeu:0.0985041,nipNip:0.0965349):0.0235612,galGal:0.192828):0.0179797,(eudEle:0.188507,(anoDid:0.0936325,((rheAme:0.00716741,rhePen:0.00780727):0.0696271,((casCas:0.0130034,droNov:0.0151905):0.042854,((((cryCin:0.0488133,tinGut:0.0405763):0.114653,notPer:0.18022):0.00551469,(aptRow:0.0289189,(aptHaa:0.0016923,aptOwe:0.00193915):0.0275595):0.0197638):7.68929e-05,strCam:0.0517023):2.8855e-05):0.00138641):0.00539612):0.00344176):0.0341978);
6	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(galGal:0.226989,((((((notPer:0.0813306,tinGut:0.0563399):0.0115315,cryCin:0.0761085):0.092871,strCam:0.0516241):0.00279603,casCas:0.0585463):0.0011029,(aptRow:0.0498834,(droNov:0.0580368,((rheAme:0.0436165,rhePen:0.0442564):0.0209099,((eudEle:0.152121,anoDid:0.0606883):0.0150335,(aptOwe:0.0250439,aptHaa:0.024797):0.0131962):0.00024649):0.010874):0.00110257):0.00269699):0.0368606,(nipNip:0.0587241,halLeu:0.0606933):0.0755821):0.0199508);
7	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((aptOwe:0.0462687,eudEle:0.175183):0.0166747,((((rheAme:0.00784003,rhePen:0.00847989):0.0681778,(casCas:0.05618,(anoDid:0.0870579,strCam:0.0519391):0.000114735):0.00028696):0.00114687,((tinGut:0.0604729,notPer:0.0854636):0.0634509,cryCin:0.132161):0.0386822):0.000506193,(droNov:0.0587927,(aptRow:0.0068799,aptHaa:0.00721275):0.0426569):0.00151444):0.0113125):0.0308469,((halLeu:0.108004,nipNip:0.106035):0.016287,galGal:0.195054):0.015754);
8	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((galGal:0.171958,halLeu:0.101196):0.000364622,nipNip:0.0995912):0.0685202,(((casCas:0.0271877,droNov:0.0293748):0.0289054,(tinGut:0.126224,anoDid:0.0522245):0.0348612):0.0341881,((aptRow:0.0263178,(aptHaa:0.00249604,aptOwe:0.00274289):0.0241546):0.0265061,((strCam:0.0528034,(cryCin:0.071775,notPer:0.0885287):0.0983837):0.00103955,(eudEle:0.178614,(rhePen:0.0063773,rheAme:0.00573744):0.0700027):0.00177981):0.00192351):0.0303885):0.0400338);
9	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	0	((galGal:0.174668,nipNip:0.101936):0.0361403,((((((rhePen:0.0367483,rheAme:0.0361084):0.0265451,droNov:0.0452899):0.0127484,eudEle:0.178276):0.00293363,(strCam:0.0539125,(casCas:0.0574313,(aptHaa:0.00919261,aptOwe:0.00943946):0.0415027):0.00060741):0.000746127):0.0147042,(aptRow:0.0429168,(anoDid:0.0638942,(notPer:0.139854,(cryCin:0.0488133,tinGut:0.0405763):0.0742872):0.0230302):0.0170841):0.0235035):0.022825,halLeu:0.13608):0.00396544);
