No.	prop	genetree
64	0.018	((nipNip:0.123302,(halLeu:0.11835,galGal:0.189113):0.0069211):0.0147741,((aptHaa:0.0233161,aptOwe:0.0235629):0.0382144,((aptRow:0.0482134,(rheAme:0.0184109,rhePen:0.0190507):0.0564222):0.00677839,(strCam:0.0578043,(((casCas:0.0304236,droNov:0.0326107):0.0241418,(eudEle:0.075457,(tinGut:0.0568486,notPer:0.0818393):0.00117553):0.101533):0.00252158,(cryCin:0.131947,anoDid:0.0497109):0.0383687):0.00484346):0.000130183):0.00620587):0.032013);
24	0.0186667	((galGal:0.187221,(halLeu:0.0823064,nipNip:0.0803373):0.0341513):0.0235873,((droNov:0.0580718,(((aptRow:0.0268379,(aptHaa:0.00909666,aptOwe:0.00934351):0.0180741):0.017637,(anoDid:0.0632206,(notPer:0.137959,(tinGut:0.0706074,eudEle:0.0880403):0.0423605):0.0242521):0.0193158):0.000624782,(rheAme:0.0436017,rhePen:0.0442415):0.0281176):0.00371625):0.0192982,(cryCin:0.169809,(casCas:0.0559396,strCam:0.0518134):0.000640342):0.018603):0.0250966);
24	0.0133333	((galGal:0.208526,(halLeu:0.11493,nipNip:0.112961):0.0228329):0.0022818,((anoDid:0.0896484,(casCas:0.0573917,((droNov:0.0505357,(aptRow:0.024776,(aptHaa:0.00331265,aptOwe:0.0035595):0.0217962):0.0165038):0.00144661,(rheAme:0.0127052,rhePen:0.0133451):0.0566408):0.00759645):0.00126414):0.0277143,(strCam:0.0545528,(tinGut:0.118611,(cryCin:0.0766642,(eudEle:0.0683704,notPer:0.0759282):0.0174897):0.0501834):0.0450605):0.0276912):0.0139093);
24	0.0126667	((galGal:0.209234,(halLeu:0.11746,nipNip:0.11549):0.0210119):0.00157345,((anoDid:0.0896484,(aptRow:0.0321319,(aptHaa:0.00331265,aptOwe:0.0035595):0.0291521):0.0194551):0.00682137,(droNov:0.0674438,(strCam:0.0545528,(casCas:0.0580518,((rheAme:0.0127052,rhePen:0.0133451):0.0507284,((cryCin:0.100296,tinGut:0.0920589):0.00747781,(eudEle:0.068943,notPer:0.0765008):0.0480265):0.0493383):0.0141689):0.000627139):0.00657775):0.000220496):0.0348023);
24	0.0126667	((galGal:0.209234,(halLeu:0.11746,nipNip:0.11549):0.0210119):0.00157345,(droNov:0.0890244,((anoDid:0.0896484,(aptRow:0.0389798,(aptHaa:0.00331265,aptOwe:0.0035595):0.036):0.0126072):0.00754435,(strCam:0.0545528,(casCas:0.0580518,((rheAme:0.0127052,rhePen:0.0133451):0.0507284,(tinGut:0.118611,(cryCin:0.0766642,(eudEle:0.068943,notPer:0.0765008):0.016917):0.0501834):0.0302644):0.0141689):0.000627139):0.00752122):0.0206371):0.0134422);
24	0.0126667	(galGal:0.210808,((halLeu:0.0736258,nipNip:0.0716566):0.0643747,(strCam:0.0580023,(((aptRow:0.0268379,(aptHaa:0.00258712,aptOwe:0.00283397):0.0245836):0.0254673,(((rheAme:0.0253864,rhePen:0.0260262):0.0417788,(eudEle:0.146223,anoDid:0.0547908):0.0238163):0.00834924,(cryCin:0.112477,tinGut:0.10424):0.0567158):0.00341035):0.00240507,(droNov:0.0618464,(casCas:0.0566657,notPer:0.186648):0.0029936):0.00211985):0.000349432):0.0361064):0.00204453);
34	0.104667	((galGal:0.196497,(halLeu:0.0843085,nipNip:0.0823394):0.0414255):0.014311,((casCas:0.0616448,(anoDid:0.085845,(aptRow:0.0266206,(aptHaa:0.00642842,aptOwe:0.00667527):0.0205251):0.0211629):0.00679234):0.0172333,((droNov:0.0560115,(rheAme:0.0147115,rhePen:0.0153514):0.0586637):0.0101202,(strCam:0.0534646,(eudEle:0.144774,(notPer:0.0997405,(cryCin:0.0513654,tinGut:0.0431284):0.0316214):0.0525913):0.0352418):0.00635385):0.0149335):0.0214014);
34	0.06	((galGal:0.191341,(halLeu:0.0690015,nipNip:0.0670324):0.051577):0.0194664,((casCas:0.0568171,(anoDid:0.0811803,(aptRow:0.0301444,(aptHaa:0.0131067,aptOwe:0.0133535):0.0173706):0.0129744):0.00662947):0.0341942,(strCam:0.0577134,((droNov:0.0532054,(rheAme:0.0138727,rhePen:0.0145126):0.0566964):0.00535,(eudEle:0.156132,(notPer:0.0990826,(cryCin:0.0473574,tinGut:0.0391204):0.0349715):0.0646072):0.0226613):0.00547125):0.0291717):0.0092682);
34	0.0446667	((galGal:0.189182,(halLeu:0.0728147,nipNip:0.0708456):0.045604):0.0216263,((casCas:0.062329,(anoDid:0.077519,(aptRow:0.0207767,(aptHaa:0.00769118,aptOwe:0.00793803):0.0134184):0.0186808):0.0158026):0.0239229,((strCam:0.0551958,(droNov:0.0530901,(rheAme:0.0199724,rhePen:0.0206122):0.0504814):0.00841897):0.00608485,(eudEle:0.164759,(notPer:0.107635,(cryCin:0.054992,tinGut:0.046755):0.0358888):0.0646825):0.0230726):0.0208451):0.0140275);
34	0.03	(galGal:0.210808,((halLeu:0.0949868,nipNip:0.0930177):0.0436386,((casCas:0.0628886,(anoDid:0.0869315,(aptRow:0.0287973,(aptHaa:0.00609403,aptOwe:0.00634088):0.0230361):0.0200727):0.00694977):0.0306761,((droNov:0.0570066,(rheAme:0.00881153,rhePen:0.00945139):0.0655587):0.00724999,(strCam:0.0521023,(eudEle:0.14365,(notPer:0.0907616,(cryCin:0.0520076,tinGut:0.0437706):0.0220003):0.0604467):0.035003):0.00584096):0.0314953):0.00529518):0.00141956);
34	0.028	((galGal:0.188208,(halLeu:0.0884396,nipNip:0.0864704):0.0290054):0.0226001,((casCas:0.067282,(anoDid:0.079618,(aptRow:0.0284769,(aptHaa:0.0140747,aptOwe:0.0143216):0.014735):0.0130796):0.0186566):0.0182049,(droNov:0.0705966,((strCam:0.0515811,(rheAme:0.0128288,rhePen:0.0134687):0.0624292):0.00138814,(eudEle:0.145726,(notPer:0.0907616,(cryCin:0.0473576,tinGut:0.0391206):0.0266503):0.0625218):0.0337948):0.0113141):0.0170774):0.0147926);
0	0.038	((galGal:0.203733,(halLeu:0.0692675,nipNip:0.0672984):0.0637026):0.00707488,((((eudEle:0.172859,(aptHaa:0.0016923,aptOwe:0.00193915):0.0420053):0.0128322,(aptRow:0.053288,(casCas:0.0530872,droNov:0.0552743):0.00726971):0.00290893):0.00434156,(strCam:0.051985,((rheAme:0.0600357,rhePen:0.0606755):0.00709506,(cryCin:0.1506,anoDid:0.0683634):0.0102091):0.00853126):0.0114962):0.0107424,(tinGut:0.111445,notPer:0.136436):0.0718966):0.0219297);
0	0.0206667	((galGal:0.167809,(halLeu:0.0689279,nipNip:0.0669588):0.028118):0.042999,((((aptHaa:0.0016923,aptOwe:0.00193915):0.0497009,(aptRow:0.0499979,eudEle:0.179492):0.00106247):0.00837895,((strCam:0.052415,(rheAme:0.0528995,rhePen:0.0535393):0.0231924):0.000939821,((cryCin:0.152311,anoDid:0.0700741):0.0170839,(tinGut:0.0871828,notPer:0.112174):0.0739746):0.00131562):0.00902723):0.0210784,(casCas:0.0608576,droNov:0.0630447):0.026729):0.0126929);
0	0.02	((galGal:0.192911,(halLeu:0.0667755,nipNip:0.0648064):0.0553726):0.0178968,(((aptHaa:0.0016923,aptOwe:0.00193915):0.050492,(strCam:0.0538425,((aptRow:0.0435744,eudEle:0.173068):0.0049471,(rheAme:0.0356812,rhePen:0.036321):0.03946):0.00237827):0.000951655):0.0124767,((casCas:0.0515675,droNov:0.0537546):0.0159868,((cryCin:0.132409,anoDid:0.0501724):0.0276467,(tinGut:0.101697,notPer:0.126688):0.0501216):0.0207277):0.00384273):0.0288825);
0	0.0173333	((galGal:0.188374,(halLeu:0.100435,nipNip:0.0984661):0.0171758):0.022434,((aptHaa:0.0016923,aptOwe:0.00193915):0.0761255,(((aptRow:0.0534779,eudEle:0.182972):0.00166508,((rheAme:0.0570466,rhePen:0.0576865):0.0207867,(strCam:0.0531508,(cryCin:0.141541,anoDid:0.0593043):0.0289653):0.00100557):0.00392929):0.00114754,((casCas:0.0218115,droNov:0.0239986):0.0295691,(tinGut:0.101697,notPer:0.126688):0.0546756):0.0119788):0.0211944):0.0157257);
0	0.0153333	((galGal:0.188272,(halLeu:0.0697371,nipNip:0.067768):0.0477722):0.0225357,(strCam:0.0734315,(((aptHaa:0.0016923,aptOwe:0.00193915):0.0503916,(casCas:0.0339781,droNov:0.0361652):0.0248419):0.00469485,((aptRow:0.0516239,((rheAme:0.0391097,rhePen:0.0397495):0.0354318,(eudEle:0.154216,(tinGut:0.0990656,notPer:0.124056):0.0377172):0.0232):0.00370211):0.00228054,(cryCin:0.132834,anoDid:0.0505974):0.0413685):0.00254145):0.0140429):0.0227218);
43	0.0226667	((galGal:0.188347,(halLeu:0.0786754,nipNip:0.0767063):0.0389091):0.0224605,((rhePen:0.0766639,(droNov:0.0513737,(aptHaa:0.0292964,(aptOwe:0.016144,aptRow:0.0155643):0.0133992):0.0131542):0.00728668):0.0112198,(strCam:0.06171,(casCas:0.0564332,((rheAme:0.068195,(eudEle:0.0934023,notPer:0.10096):0.077667):0.00719856,(anoDid:0.0757148,(cryCin:0.0708539,tinGut:0.0626169):0.0870974):0.0111206):0.000590345):0.00940301):0.0018569):0.0325864);
43	0.0173333	((galGal:0.195853,(halLeu:0.058584,nipNip:0.0566148):0.066506):0.0149551,((strCam:0.051857,((droNov:0.0492114,(aptRow:0.0193058,(aptHaa:0.0106208,aptOwe:0.0108676):0.00901789):0.0206496):0.00412391,(casCas:0.048366,(rheAme:0.0628297,rhePen:0.0634696):0.00508705):0.00278221):0.00483501):0.00994187,((anoDid:0.0619681,(cryCin:0.10901,tinGut:0.100773):0.0351945):0.0248673,(eudEle:0.0934023,notPer:0.10096):0.0848655):0.0100823):0.0343544);
43	0.0146667	(galGal:0.210808,((halLeu:0.0540986,nipNip:0.0521295):0.0855911,((((droNov:0.0443804,(aptRow:0.0312186,(aptHaa:0.0257294,aptOwe:0.0259763):0.00582205):0.00390584):0.0161054,(rheAme:0.0244414,rhePen:0.0250813):0.0534081):0.00952416,(strCam:0.0559211,(casCas:0.0565921,(eudEle:0.0934023,notPer:0.10096):0.0856149):0.00345511):0.00777567):0.0032476,(tinGut:0.160539,(cryCin:0.147974,anoDid:0.065737):0.0208029):0.0155232):0.0288537):0.000355255);
43	0.014	((galGal:0.179911,(halLeu:0.0660591,nipNip:0.06409):0.0430888):0.0308971,(casCas:0.0837026,((droNov:0.0583044,(aptOwe:0.0490996,(aptHaa:0.0480357,aptRow:0.0477028):0.000817068):0.000528503):0.0206277,((rheAme:0.0133624,rhePen:0.0140023):0.0710409,(strCam:0.0564396,((anoDid:0.0515073,(cryCin:0.055479,tinGut:0.047242):0.0782648):0.0136055,(eudEle:0.0704916,notPer:0.0780494):0.0860536):0.0264455):0.00428679):0.0118925):0.00695759):0.0165769);
43	0.014	((galGal:0.189113,(halLeu:0.0670042,nipNip:0.065035):0.0513462):0.0216946,((droNov:0.057331,(aptHaa:0.0292964,(aptOwe:0.0166267,aptRow:0.016047):0.0129165):0.0191115):0.0132858,((((casCas:0.0561246,strCam:0.0519984):0.00258459,(anoDid:0.0633156,(cryCin:0.0951934,tinGut:0.0869564):0.0503587):0.0263862):0.00178024,(rheAme:0.0575269,rhePen:0.0581668):0.0225133):0.00278199,(eudEle:0.0934023,notPer:0.10096):0.0922942):0.0051583):0.0318498);
43	0.014	((galGal:0.176105,(halLeu:0.062397,nipNip:0.0604279):0.042945):0.034703,((aptHaa:0.0292964,(aptOwe:0.016144,aptRow:0.0155643):0.0133992):0.0323973,(casCas:0.0602604,((droNov:0.0513001,(anoDid:0.0757148,(cryCin:0.0708539,tinGut:0.0626169):0.0870974):0.00439086):0.00672979,(strCam:0.0515401,((rheAme:0.0365307,rhePen:0.0371706):0.0316643,(eudEle:0.0934023,notPer:0.10096):0.077667):0.00702207):0.000176494):0.00441758):0.00816934):0.0318498);
13	0.0233333	((galGal:0.184651,(halLeu:0.0906649,nipNip:0.0886957):0.0232237):0.0261565,(anoDid:0.0957901,((((aptHaa:0.0278166,aptOwe:0.0280635):0.0226521,(droNov:0.0579958,(casCas:0.0469847,eudEle:0.16941):0.00882403):0.00139607):0.0013862,((aptRow:0.0466665,notPer:0.183718):0.00320282,(tinGut:0.161121,(rheAme:0.0303136,rhePen:0.0309534):0.0453657):0.000809676):0.00165286):0.000709631,(cryCin:0.169389,strCam:0.0520338):0.00314065):0.00549687):0.035482);
13	0.02	((galGal:0.190275,(halLeu:0.0793828,nipNip:0.0774136):0.0401292):0.0205331,(anoDid:0.111234,(((droNov:0.0590519,((aptHaa:0.028269,aptOwe:0.0285158):0.0208991,((rheAme:0.0345436,rhePen:0.0351835):0.0320374,(tinGut:0.140112,(eudEle:0.140546,notPer:0.148104):0.0169992):0.01191):0.00887388):0.000960731):0.00814053,(aptRow:0.0571325,casCas:0.0642013):0.00080404):0.0068944,(cryCin:0.172782,strCam:0.0554262):0.0123473):0.00834188):0.0200379);
13	0.016	((galGal:0.190725,(halLeu:0.0960155,nipNip:0.0940464):0.0239464):0.0200831,(anoDid:0.0991688,((aptHaa:0.0278166,aptOwe:0.0280635):0.024748,((((aptRow:0.0466665,notPer:0.183718):0.00338419,(tinGut:0.161121,(rheAme:0.0303136,rhePen:0.0309534):0.0453657):0.000991046):0.000631487,(cryCin:0.169389,strCam:0.0520338):0.00159101):0.00144908,(droNov:0.0579958,(casCas:0.0459678,eudEle:0.168393):0.00984097):0.00339135):0.00010056):0.00887559):0.0321033);
13	0.0146667	((galGal:0.194788,(halLeu:0.0555311,nipNip:0.053562):0.0684938):0.0160201,(anoDid:0.0991688,(((droNov:0.0570687,(aptHaa:0.0278166,aptOwe:0.0280635):0.020329):0.00372201,(cryCin:0.169358,strCam:0.0520027):0.00247482):0.000696985,(tinGut:0.162628,(((aptRow:0.0432401,notPer:0.180292):0.0036657,(rheAme:0.0581189,rhePen:0.0587587):0.0154065):0.00231062,(casCas:0.0484348,eudEle:0.17086):0.00785041):0.0013505):0.00166489):0.00887559):0.0321033);
13	0.0133333	((galGal:0.195114,(halLeu:0.087417,nipNip:0.0854479):0.0369344):0.0156935,(anoDid:0.108291,((((aptHaa:0.0500605,casCas:0.0567965):0.00252303,(aptOwe:0.0519717,(strCam:0.0519283,(rheAme:0.0345283,rhePen:0.0351682):0.0410769):0.00240638):0.000858741):0.00107531,(aptRow:0.0487498,droNov:0.0580058):0.00457618):0.000713009,((cryCin:0.139249,tinGut:0.131012):0.00234647,(eudEle:0.0908235,notPer:0.0983813):0.0599676):0.0327419):0.0161909):0.0229807);
58	0.032	((galGal:0.172979,(halLeu:0.0657758,nipNip:0.0638067):0.0364405):0.0378287,(((aptRow:0.0486515,(aptHaa:0.0160098,aptOwe:0.0162567):0.0329746):0.00206892,(rheAme:0.0719628,(tinGut:0.150054,(anoDid:0.057761,(cryCin:0.100558,notPer:0.117312):0.0394394):0.0182936):0.00735004):0.00537734):0.0116898,(strCam:0.0597719,((casCas:0.0514087,droNov:0.0535958):0.0104375,(rhePen:0.0767729,eudEle:0.179007):0.00526388):0.00205189):0.00558103):0.0308004);
58	0.0286667	((galGal:0.195511,(halLeu:0.116475,nipNip:0.114506):0.00827258):0.015297,((((rheAme:0.0688493,(aptRow:0.0364967,(aptHaa:0.0203187,aptOwe:0.0205655):0.0165109):0.00573294):0.00327466,(tinGut:0.140408,(anoDid:0.0533434,(cryCin:0.0799619,notPer:0.0967156):0.0556179):0.0130653):0.0171571):0.00540934,(eudEle:0.170643,(casCas:0.0312431,droNov:0.0334302):0.0169746):0.00976489):0.00659329,(rhePen:0.0787309,strCam:0.0544141):0.00603548):0.0357037);
58	0.0273333	((galGal:0.180527,(halLeu:0.0588553,nipNip:0.0568861):0.0509094):0.0302803,((((rheAme:0.0762654,(aptRow:0.0456552,(aptHaa:0.0151096,aptOwe:0.0153565):0.0308784):0.00399053):0.0010747,(tinGut:0.151897,(anoDid:0.0628347,(cryCin:0.0760696,notPer:0.0928233):0.0690016):0.0150633):0.010884):0.00795367,(eudEle:0.181089,(rhePen:0.0766244,strCam:0.0523076):0.00223035):0.00707883):0.00479964,(casCas:0.0466999,droNov:0.048887):0.0238427):0.0297369);
58	0.026	((galGal:0.185971,(halLeu:0.0600367,nipNip:0.0580675):0.0551717):0.0248367,((eudEle:0.182325,((aptRow:0.0461947,(aptHaa:0.0167896,aptOwe:0.0170364):0.029738):0.00452574,(rheAme:0.07617,(tinGut:0.140408,(anoDid:0.055534,(cryCin:0.083126,notPer:0.0998797):0.0546445):0.0108746):0.0212032):0.00117013):0.002111):0.0111361,(strCam:0.0552468,(rhePen:0.0692179,(casCas:0.0372722,droNov:0.0394593):0.0117551):0.0103457):0.0116634):0.0292431);
58	0.024	((galGal:0.174059,(halLeu:0.0827922,nipNip:0.0808231):0.0205034):0.0367493,(((rheAme:0.0759812,(aptRow:0.0485575,(aptHaa:0.0165116,aptOwe:0.0167585):0.0323787):0.000804062):0.00135893,(tinGut:0.141099,(anoDid:0.0520967,(cryCin:0.0780401,notPer:0.0947938):0.0562932):0.0150026):0.0216826):0.0130741,((casCas:0.0458584,droNov:0.0480455):0.0186239,(strCam:0.053755,(rhePen:0.0662751,eudEle:0.168509):0.0117967):0.00660123):0.00638102):0.0294161);
1	0.00586667	((halLeu:0.0987162,nipNip:0.0967471):0.0998486,(galGal:0.223016,((strCam:0.0617831,(aptRow:0.047415,(aptHaa:0.0302275,aptOwe:0.0304744):0.0175203):0.0114254):0.00680476,(((casCas:0.0265847,droNov:0.0287718):0.0318424,(eudEle:0.122624,(cryCin:0.0589071,tinGut:0.0506701):0.0545215):0.0582277):0.0073584,((rheAme:0.0488072,rhePen:0.049447):0.0282193,(notPer:0.178618,anoDid:0.0796275):0.00884082):0.00830984):0.00692848):0.0397741):0.0463112);
1	0.00453333	((halLeu:0.12474,nipNip:0.122771):0.0473593,(galGal:0.228828,(((aptRow:0.0485125,(aptHaa:0.0362005,aptOwe:0.0364473):0.0126449):0.0129024,(casCas:0.0218892,droNov:0.0240763):0.0465945):0.00629305,((rheAme:0.0423779,rhePen:0.0430178):0.0346977,(strCam:0.0519491,(notPer:0.172567,(anoDid:0.0627278,(cryCin:0.087512,(tinGut:0.063166,eudEle:0.0805989):0.016109):0.0574522):0.0108495):0.0134906):0.00144959):0.0172519):0.0435224):0.0140343);
1	0.004	((galGal:0.187628,(halLeu:0.0675943,nipNip:0.0656252):0.049271):0.0443688,(((aptOwe:0.0229183,(aptHaa:0.0173497,aptRow:0.0170169):0.00532171):0.0363419,(casCas:0.0203353,droNov:0.0225224):0.045414):0.016878,(strCam:0.0551729,((rheAme:0.0391579,rhePen:0.0397977):0.036603,(notPer:0.17174,(anoDid:0.0543322,(cryCin:0.0982916,(tinGut:0.0637185,eudEle:0.0811514):0.0263361):0.0382771):0.0184179):0.0144525):0.00308906):0.0233282):0.0388413);
1	0.004	((halLeu:0.0587265,nipNip:0.0567574):0.0965545,(galGal:0.213172,(notPer:0.206414,((rhePen:0.0772019,(aptOwe:0.0217553,(aptHaa:0.0131063,aptRow:0.0127735):0.00840207):0.0287668):0.00820572,(((casCas:0.0289843,droNov:0.0311714):0.0278225,(cryCin:0.0960329,(tinGut:0.0647649,eudEle:0.0821978):0.023031):0.0740031):0.00293463,(strCam:0.0532146,(rheAme:0.0725168,anoDid:0.0839586):0.00437476):0.00240072):0.00547548):0.0112147):0.0262121):0.0128718);
1	0.004	(galGal:0.224573,((halLeu:0.0605504,nipNip:0.0585813):0.0822295,(strCam:0.0609417,(((aptRow:0.0307608,(aptHaa:0.0213018,aptOwe:0.0215487):0.00979188):0.0182811,(rheAme:0.0399446,rhePen:0.0405844):0.035717):0.00401748,((anoDid:0.0883733,(casCas:0.0182126,droNov:0.0203997):0.0391681):0.00128434,(notPer:0.162082,(eudEle:0.117816,(cryCin:0.0597,tinGut:0.051463):0.0489199):0.036708):0.0265663):0.00146328):0.00493964):0.0379465):0.0110301);
65	0.0206667	((halLeu:0.0819322,nipNip:0.0799631):0.0581128,(galGal:0.208165,(aptRow:0.0638984,((strCam:0.0555696,((casCas:0.0469895,(aptHaa:0.037912,(rheAme:0.0356645,rhePen:0.0363044):0.0285343):0.00234148):0.00751163,(tinGut:0.139937,anoDid:0.0659379):0.0195558):0.00519464):0.00869328,((aptOwe:0.0493179,droNov:0.0579942):0.00598358,(cryCin:0.108644,(eudEle:0.0720469,notPer:0.0796047):0.0457929):0.0663758):0.00659837):0.00257825):0.026669):0.00264322);
65	0.02	((galGal:0.184323,(halLeu:0.0793394,nipNip:0.0773702):0.0342207):0.0264849,(((((aptHaa:0.0404883,casCas:0.0472243):0.000842382,(rheAme:0.0216319,rhePen:0.0222717):0.0459856):0.0114829,(aptRow:0.0491258,anoDid:0.0871873):0.00335491):0.00316787,(tinGut:0.162223,strCam:0.0531044):0.00548684):0.0055203,((aptOwe:0.049417,droNov:0.0580933):0.00490244,(cryCin:0.115793,(eudEle:0.110537,notPer:0.118095):0.0144521):0.0582446):0.00742913):0.0320418);
65	0.02	((halLeu:0.0582698,nipNip:0.0563007):0.0817752,(galGal:0.209141,(((aptHaa:0.0413306,(casCas:0.0429614,(rheAme:0.0224951,rhePen:0.023135):0.0400171):0.00510525):0.013771,(anoDid:0.0926902,(aptRow:0.0518608,(tinGut:0.162117,strCam:0.0529983):0.00180514):0.00276795):0.000140067):0.00640008,((aptOwe:0.0493585,droNov:0.0580347):0.000217758,(cryCin:0.128041,(eudEle:0.126051,notPer:0.133609):0.0111861):0.0412531):0.0121723):0.0303745):0.0016673);
65	0.0166667	((galGal:0.172404,(halLeu:0.0601216,nipNip:0.0581525):0.0415191):0.0384042,(((((aptHaa:0.0390567,casCas:0.0457927):0.0022739,(rheAme:0.041779,rhePen:0.0424189):0.0258384):0.00859615,(tinGut:0.157333,anoDid:0.0833332):0.00432224):0.0013762,(aptRow:0.0497646,strCam:0.0527073):0.0012055):0.00587124,(aptOwe:0.0522714,(droNov:0.058556,(cryCin:0.0764833,(eudEle:0.0751796,notPer:0.0827374):0.0104996):0.0931147):0.00239166):0.00514967):0.0363693);
