No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-600.92711	-584.87138	-590.20351	16.055732	5.3321342
1	1	-335.69729	-317.0997	-324.29497	18.597591	7.1952727
2	2	-555.11516	-530.69129	-536.8916	24.423874	6.2003153
3	3	-442.91343	-429.46988	-433.21031	13.44355	3.740425
4	4	-575.8782	-567.26923	-571.48549	8.6089766	4.2162673
5	5	-559.72621	-542.28823	-544.41697	17.437972	2.1287313
6	6	-352.73388	-335.26154	-341.32697	17.47234	6.0654323
7	7	-401.15222	-382.31014	-384.46453	18.842088	2.1543937
8	8	-466.45266	-450.56007	-452.97302	15.892585	2.4129473
9	9	-564.21611	-542.43296	-547.11775	21.783146	4.6847911
10	10	-450.01414	-429.2414	-434.7656	20.772747	5.5242029
11	11	-463.78106	-448.63328	-454.81123	15.147777	6.177949
12	12	-378.47806	-363.33941	-366.95904	15.13865	3.619625
13	13	-507.70862	-494.99816	-498.75487	12.710465	3.7567098
14	14	-555.15878	-545.01737	-548.4797	10.141413	3.4623249
15	15	-517.24143	-499.73818	-505.46892	17.503246	5.7307304
16	16	-419.60728	-417.55636	-421.8425	2.0509142	4.2861342
17	17	-432.61049	-428.98073	-430.07849	3.6297612	1.0977633
18	18	-542.2085	-530.94663	-535.21355	11.261867	4.2669191
19	19	-525.96861	-515.28764	-519.90909	10.680972	4.6214521
20	20	-489.68814	-471.39305	-476.25002	18.295093	4.8569766
21	21	-677.05178	-653.38537	-658.59148	23.666417	5.206112
22	22	-490.15345	-469.1057	-475.20646	21.047744	6.1007542
23	23	-401.86331	-383.06959	-389.14743	18.793716	6.077839
24	24	-361.84162	-343.56734	-348.26867	18.274275	4.7013305
25	25	-575.16862	-559.67704	-563.69085	15.491576	4.013801
26	26	-598.32888	-587.14084	-590.42723	11.188037	3.2863862
27	27	-433.06377	-426.95685	-430.79609	6.1069256	3.8392392
28	28	-547.57081	-534.57658	-539.10286	12.994234	4.5262769
29	29	-669.07426	-654.57176	-658.18717	14.502507	3.6154188
30	30	-448.36418	-425.90731	-433.24232	22.456868	7.3350078
31	31	-552.98529	-543.9077	-548.43253	9.0775981	4.5248342
32	32	-563.57287	-545.70179	-550.419	17.871083	4.7172155
33	33	-550.9355	-528.22515	-532.71928	22.710346	4.494132
34	34	-441.30132	-430.84377	-434.43574	10.457546	3.5919643
35	35	-474.92983	-456.62659	-459.82775	18.303242	3.201155
36	36	-550.51409	-540.89199	-545.94698	9.6221037	5.0549862
37	37	-687.67833	-670.69885	-670.9705	16.97948	0.27164868
38	38	-453.02524	-439.44444	-445.08698	13.5808	5.6425355
39	39	-650.23267	-640.4084	-645.35872	9.8242703	4.9503276
40	40	-635.3867	-612.19451	-618.25683	23.192191	6.0623197
41	41	-544.02882	-525.53338	-529.9968	18.495433	4.4634195
42	42	-601.68649	-590.26671	-595.37713	11.419771	5.1104119
43	43	-335.33511	-327.60815	-332.50672	7.7269511	4.8985638
44	44	-658.50111	-641.32599	-645.73165	17.175113	4.4056541
45	45	-445.58127	-431.57724	-437.91374	14.004023	6.3364926
46	46	-393.92932	-377.80362	-383.85894	16.125696	6.0553161
47	47	-475.59351	-467.90876	-473.12466	7.6847507	5.2159007
48	48	-494.63873	-475.5046	-480.81505	19.134131	5.3104518
49	49	-749.13541	-736.16201	-740.16837	12.973397	4.0063602
50	50	-426.63896	-416.71272	-423.00743	9.9262416	6.2947172
51	51	-471.58667	-465.19307	-468.63051	6.3936042	3.4374423
52	52	-554.38218	-543.54915	-546.2742	10.833034	2.7250486
53	53	-615.93231	-597.3388	-599.58945	18.593505	2.2506417
54	54	-480.89237	-472.24064	-476.19788	8.6517225	3.9572361
55	55	-412.12029	-404.57963	-409.60159	7.5406619	5.0219633
56	56	-380.83118	-366.38573	-369.69951	14.445449	3.3137735
