No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-712.71118	-710.86246	-710.37318	1.8487174	-0.48928811	-701.63392	-692.74768	-688.87323
1	1	-424.94406	-425.15008	-423.00698	-0.20601762	-2.1431032	-416.58794	-412.67385	-409.13967
2	2	-361.37248	-357.1085	-358.19048	4.2639825	1.0819809	-352.2006	-347.49434	-347.8165
3	3	-276.82246	-277.17279	-277.42645	-0.35033156	0.25366428	-271.25927	-269.65795	-268.80133
4	4	-425.81575	-417.87201	-418.99209	7.9437364	1.1200804	-416.50025	-405.80256	-405.92454
5	5	-357.72903	-356.5819	-357.7436	1.1471319	1.1617035	-355.2012	-347.43819	-348.04902
6	6	-233.48567	-233.94189	-234.37171	-0.45622406	0.42981706	-230.39532	-227.8591	-225.83276
7	7	-404.66474	-403.092	-400.75139	1.5727493	-2.3406007	-402.14979	-393.82684	-385.78747
8	8	-285.94866	-285.88887	-286.37895	0.059790039	0.49008003	-281.25305	-279.3916	-280.61214
9	9	-404.47439	-395.3026	-396.83908	9.1717925	1.5364806	-398.15063	-381.06152	-380.77418
10	10	-259.34469	-253.5056	-255.098	5.8390885	1.5923921	-256.25442	-244.39271	-244.39214
11	11	-263.61583	-264.35996	-264.55013	-0.7441264	0.19017657	-260.63728	-258.89724	-258.90427
12	12	-386.00291	-380.2412	-381.76102	5.7617152	1.519823	-382.53798	-368.01676	-367.94771
13	13	-412.33797	-411.38065	-411.72045	0.95731175	0.33980033	-404.98621	-397.08442	-396.3765
14	14	-472.00413	-466.91338	-468.02672	5.0907515	1.1133376	-457.33293	-451.88231	-451.85364
15	15	-380.34515	-380.3313	-372.03279	0.013850886	-8.2985032	-373.16217	-371.27029	-358.29037
16	16	-414.96961	-409.32549	-409.78563	5.6441191	0.46013934	-406.7706	-403.1524	-401.4184
17	17	-341.46761	-341.69591	-342.188	-0.22830337	0.49208548	-337.02727	-334.70293	-334.65958
18	18	-448.35048	-445.22558	-446.14944	3.124891	0.92385255	-446.18873	-435.5816	-435.60928
19	19	-252.17478	-252.94439	-253.09131	-0.76961381	0.14691628	-248.99895	-249.19166	-249.18102
20	20	-268.16397	-268.64249	-268.96789	-0.47851683	0.32539802	-265.15523	-263.83856	-262.53932
21	21	-306.90759	-305.83861	-307.3867	1.0689808	1.5480941	-304.31392	-296.55165	-292.48492
22	22	-411.4036	-402.12629	-389.25342	9.2773075	-12.872872	-395.19507	-391.25402	-373.72204
23	23	-520.53592	-516.05186	-516.49645	4.4840608	0.44458314	-517.46943	-506.47814	-502.99497
24	24	-251.11786	-245.94813	-247.76199	5.1697256	1.8138588	-247.83773	-236.14079	-236.14915
25	25	-453.90471	-442.49697	-443.43346	11.407745	0.93649398	-443.7828	-433.29818	-432.58964
26	26	-356.61804	-354.7444	-355.78457	1.8736388	1.0401679	-353.89757	-345.37431	-345.36874
27	27	-202.91249	-203.43349	-203.76824	-0.52099148	0.33474939	-199.42831	-198.74336	-197.99905
28	28	-342.96456	-340.20069	-340.72213	2.7638694	0.52143976	-340.30548	-333.62202	-331.98277
29	29	-537.01483	-537.14074	-537.19127	-0.12591351	0.050531841	-520.32468	-520.83668	-520.80746
30	30	-430.14535	-429.61053	-429.5839	0.53481603	-0.026630086	-422.88037	-415.30204	-414.93674
31	31	-659.89201	-652.54015	-649.59744	7.3518582	-2.942713	-646.46265	-636.82928	-630.18368
32	32	-502.69363	-497.91687	-489.42236	4.7767604	-8.4945155	-490.81613	-482.86735	-473.85167
33	33	-491.60847	-482.83324	-484.59181	8.7752382	1.758575	-483.49319	-469.04803	-468.48779
34	34	-306.47995	-305.89467	-306.34056	0.58527971	0.44589259	-301.52361	-297.65821	-297.03944
35	35	-286.92534	-284.06718	-284.90141	2.8581592	0.83422409	-283.94737	-276.09321	-276.09121
36	36	-439.68402	-431.84402	-430.03839	7.8400006	-1.8056318	-429.78662	-414.93994	-411.1511
37	37	-297.9264	-296.46204	-294.81616	1.4643546	-1.6458778	-293.45917	-282.5328	-278.07966
38	38	-398.46205	-398.73098	-396.5759	-0.26893165	-2.1550868	-396.1523	-393.21751	-380.92427
39	39	-236.721	-237.09447	-237.45373	-0.37346701	0.35926422	-233.31721	-232.97131	-232.97035
40	40	-358.94572	-357.09649	-357.04837	1.8492353	-0.048120484	-356.37455	-349.14378	-346.43904
41	41	-319.10516	-317.71601	-318.61437	1.3891462	0.89835724	-312.32499	-309.61501	-309.29016
42	42	-313.21731	-312.55386	-313.08037	0.66345289	0.52651737	-310.57194	-305.4659	-305.10816
43	43	-403.33351	-402.43648	-402.731	0.89702693	0.29451335	-401.09625	-396.07518	-392.9836
44	44	-461.61591	-443.21223	-444.76006	18.403678	1.5478349	-452.11449	-432.56457	-432.26009
45	45	-413.64388	-412.01569	-410.41252	1.6281976	-1.6031658	-407.80534	-399.14958	-392.93578
46	46	-268.32643	-268.66021	-268.97176	-0.33378177	0.31154898	-263.94378	-260.88911	-259.39848
47	47	-273.64643	-273.47566	-274.30036	0.17076868	0.82470772	-267.69896	-267.90824	-267.91142
48	48	-314.08763	-314.70419	-314.21592	-0.61655309	-0.48826307	-311.45711	-309.66921	-305.29116
49	49	-283.325	-282.71276	-283.26492	0.61224535	0.55216053	-280.36396	-275.30645	-273.98126
50	50	-308.72694	-307.84352	-308.88177	0.88342035	1.0382542	-303.49893	-297.57747	-297.68344
51	51	-381.88966	-382.06734	-382.41193	-0.1776849	0.34459318	-379.4962	-375.93865	-374.63741
52	52	-432.9811	-433.01383	-432.20113	-0.032733983	-0.81270078	-429.69571	-427.1017	-417.2056
53	53	-362.45511	-360.69351	-358.20509	1.7615928	-2.4884201	-359.0512	-352.87183	-345.26055
54	54	-462.0082	-459.01771	-458.77138	2.9904846	-0.24633004	-447.50198	-445.74026	-442.68349
55	55	-287.74277	-284.45693	-283.79472	3.2858406	-0.66220963	-284.80297	-276.84965	-271.07334
56	56	-366.16838	-366.64898	-365.42182	-0.48060558	-1.2271656	-362.79698	-360.11975	-355.0069
57	57	-195.28793	-196.35653	-196.28632	-1.0686008	-0.07021255	-191.77378	-192.19136	-192.19199
58	58	-454.16152	-453.50324	-447.18321	0.65828497	-6.3200253	-445.70106	-439.22872	-433.40864
59	59	-309.81602	-309.54608	-309.66921	0.26994025	0.12312488	-307.23461	-302.54974	-295.69034
60	60	-514.64392	-514.10085	-513.4801	0.54306323	-0.62075691	-499.71614	-495.55981	-494.87136
61	61	-269.99424	-269.77705	-270.20637	0.2171944	0.42932081	-267.13309	-263.72336	-263.56125
62	62	-486.02683	-486.44253	-485.7047	-0.41569726	-0.73782461	-478.14438	-475.32214	-470.28748
63	63	-387.03913	-386.48687	-386.14901	0.55225365	-0.33786511	-384.55865	-377.5966	-375.38253
64	64	-488.29425	-486.9193	-487.68695	1.3749435	0.76764937	-486.16404	-474.26085	-467.86027
65	65	-431.32345	-430.61831	-431.42724	0.70514402	0.80892992	-425.52316	-421.78923	-422.14868
66	66	-399.13575	-393.89832	-394.72741	5.2374379	0.82909184	-389.98671	-385.72156	-385.7245
67	67	-343.24799	-341.61473	-342.19694	1.6332601	0.58221141	-336.8571	-330.13559	-330.16364
68	68	-398.43921	-393.70906	-394.94203	4.7301568	1.2329702	-391.13937	-381.76112	-380.69813
69	69	-473.45958	-470.71073	-472.37731	2.7488465	1.6665813	-464.51539	-451.9583	-451.94065
70	70	-467.7676	-467.52966	-456.51565	0.23793915	-11.014009	-455.32642	-448.69228	-437.55631
71	71	-425.77258	-424.74859	-422.38291	1.0239891	-2.3656761	-422.84754	-418.40167	-412.08303
72	72	-324.80715	-324.53715	-325.32354	0.2699976	0.78639683	-321.49782	-317.37664	-317.6455
