No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-520.98364	-524.77484	-523.28309	-3.791202	-1.4917524
1	1	-632.7898	-632.95477	-629.0956	-0.16497199	-3.859174
2	2	-436.32469	-435.55563	-434.46141	0.76906521	-1.0942213
3	3	-463.30899	-463.88329	-464.42191	-0.574298	0.53862343
4	4	-356.78262	-356.97486	-357.26431	-0.19223869	0.28944789
5	5	-598.19642	-595.37549	-587.41703	2.8209319	-7.9584576
6	6	-607.98183	-614.10871	-608.50746	-6.126871	-5.6012448
7	7	-383.25958	-381.95445	-382.8357	1.3051369	0.88125298
8	8	-521.13569	-519.44207	-515.43346	1.6936209	-4.0086136
9	9	-624.40295	-622.80252	-618.52284	1.6004247	-4.2796813
10	10	-422.18447	-413.54141	-413.9575	8.6430635	0.41609222
11	11	-586.84382	-580.08316	-579.63074	6.7606633	-0.45242136
12	12	-515.03569	-515.31674	-512.60327	-0.28104559	-2.7134662
13	13	-490.53346	-488.15693	-490.73523	2.3765298	2.5783
14	14	-608.53398	-604.84758	-604.87642	3.6863944	0.028838892
15	15	-540.35409	-542.4133	-537.58429	-2.0592025	-4.8290095
16	16	-385.21254	-388.01141	-387.98696	-2.7988702	-0.024441765
17	17	-401.11303	-402.53981	-400.52791	-1.4267732	-2.0118977
18	18	-357.98667	-359.66752	-362.19449	-1.6808523	2.5269761
19	19	-431.12845	-431.6419	-429.69459	-0.51344882	-1.9473037
20	20	-498.70396	-500.71536	-501.32337	-2.0113937	0.60801776
21	21	-317.9038	-317.85169	-321.87397	0.052115248	4.0222878
22	22	-390.37013	-391.66326	-394.30898	-1.2931289	2.6457294
23	23	-552.97651	-554.01328	-553.63306	-1.0367763	-0.3802268
24	24	-376.24933	-372.78534	-379.08511	3.4639849	6.2997696
25	25	-683.46436	-675.60416	-675.67374	7.8601951	0.069577253
26	26	-536.42002	-537.79056	-540.20059	-1.3705479	2.4100316
27	27	-658.90456	-656.36457	-655.44757	2.5399884	-0.91700198
28	28	-535.86103	-536.19413	-534.36107	-0.33309831	-1.8330544
29	29	-349.33246	-350.23528	-351.56313	-0.9028284	1.3278455
30	30	-571.09186	-562.27544	-565.22177	8.8164223	2.9463335
31	31	-490.54892	-493.30807	-487.15643	-2.7591483	-6.1516422
32	32	-367.72884	-369.64846	-369.60983	-1.9196259	-0.038628957
33	33	-344.9829	-346.60703	-346.42389	-1.6241377	-0.18314401
34	34	-486.78052	-484.7712	-486.4997	2.0093138	1.728498
35	35	-555.55136	-557.74991	-558.57874	-2.198547	0.82882751
36	36	-570.53356	-562.96361	-565.1921	7.5699521	2.2284895
37	37	-812.83286	-797.05607	-801.12573	15.776793	4.0696655
38	38	-271.58093	-272.26999	-277.21986	-0.68906206	4.949875
39	39	-727.19545	-730.38939	-721.73948	-3.1939409	-8.6499124
40	40	-729.76152	-726.07031	-723.56208	3.6912112	-2.5082235
41	41	-460.8339	-454.37095	-452.90226	6.4629511	-1.4686923
42	42	-269.49683	-268.72324	-272.79229	0.77358211	4.0690488
43	43	-383.60171	-382.80364	-382.89297	0.79806929	0.089325537
44	44	-448.49594	-449.36813	-450.52003	-0.87218709	1.151901
45	45	-552.60857	-552.13166	-551.44764	0.47690428	-0.68402065
46	46	-392.63481	-392.81636	-393.21457	-0.18155885	0.39820199
47	47	-416.42241	-418.99178	-414.55696	-2.5693741	-4.4348241
48	48	-489.11113	-484.87593	-487.1738	4.2352043	2.2978724
49	49	-405.39643	-403.46235	-406.27565	1.9340742	2.8132972
50	50	-458.77391	-459.41122	-459.68666	-0.63731377	0.27543868
51	51	-354.48164	-351.96297	-356.71877	2.518674	4.7557991
52	52	-397.50403	-396.09282	-395.4892	1.4112159	-0.60361476
53	53	-683.50247	-681.39245	-679.84797	2.1100165	-1.5444863
54	54	-642.66446	-644.39736	-644.89385	-1.7328936	0.49649039
55	55	-442.94008	-441.63549	-435.44859	1.3045963	-6.186892
56	56	-571.57444	-570.51928	-572.17407	1.0551677	1.6547915
57	57	-374.09493	-370.91934	-377.55016	3.1755818	6.6308201
58	58	-390.98037	-390.8763	-392.59153	0.10407463	1.7152313
59	59	-392.17694	-393.26042	-395.7463	-1.0834816	2.485877
60	60	-420.40889	-413.83143	-417.53669	6.5774628	3.7052578
61	61	-492.40844	-492.69633	-493.17116	-0.28788377	0.47482878
62	62	-355.42105	-353.47676	-352.86789	1.9442867	-0.60887032
63	63	-424.91983	-425.26146	-427.42493	-0.34163195	2.1634699
64	64	-388.57712	-387.44648	-388.89218	1.1306385	1.4456984
65	65	-431.04044	-428.14276	-431.49012	2.8976782	3.3473588
66	66	-453.82707	-454.46797	-453.61506	-0.64090085	-0.85291298
67	67	-464.03291	-463.89189	-461.58049	0.14101269	-2.3113991
68	68	-402.97382	-403.39329	-406.45436	-0.41946909	3.0610676
69	69	-355.05862	-352.24947	-354.53782	2.8091539	2.2883482
70	70	-450.34702	-443.61289	-447.93988	6.7341317	4.326992
71	71	-339.98326	-338.73813	-341.46873	1.2451317	2.7305977
72	72	-333.64357	-330.93211	-335.77203	2.7114573	4.8399168
73	73	-658.87117	-663.10571	-672.29475	-4.2345357	9.1890387
74	74	-390.85274	-391.65498	-392.60087	-0.80223593	0.9458907
75	75	-792.66168	-775.47474	-772.57564	17.186942	-2.8990977
76	76	-405.35159	-406.71733	-409.91341	-1.3657331	3.1960815
77	77	-423.27212	-409.4176	-415.15032	13.854522	5.7327255
78	78	-288.94918	-291.78299	-297.85946	-2.8338084	6.0764739
79	79	-297.85354	-299.1111	-300.23238	-1.2575576	1.1212846
80	80	-345.72446	-344.19678	-348.837	1.5276803	4.6402213
81	81	-546.89919	-544.43098	-546.62016	2.4682089	2.1891796
82	82	-657.01489	-657.12403	-658.47684	-0.10914235	1.352806
83	83	-546.81991	-547.76387	-545.03459	-0.94395997	-2.7292763
84	84	-599.92532	-598.15808	-597.21586	1.7672404	-0.94222057
85	85	-637.83166	-641.56064	-633.63313	-3.7289763	-7.9275087
86	86	-474.88599	-473.56578	-475.52805	1.3202148	1.9622669
87	87	-638.30601	-639.5663	-635.5164	-1.2602856	-4.0498933
88	88	-452.71615	-448.77842	-453.4346	3.9377294	4.6561805
89	89	-453.77798	-456.44473	-452.46598	-2.6667429	-3.9787452
90	90	-294.03635	-294.82535	-296.66922	-0.78900042	1.8438681
91	91	-390.33394	-388.4515	-381.38984	1.882444	-7.0616631
92	92	-607.61953	-602.75524	-596.90093	4.864293	-5.8543024
93	93	-424.63269	-425.51502	-427.49758	-0.88232948	1.9825561
94	94	-536.54109	-525.04841	-528.2823	11.492678	3.2338828
95	95	-332.3425	-331.39575	-327.45139	0.9467503	-3.9443617
96	96	-548.79627	-549.50367	-546.33766	-0.70739552	-3.1660059
97	97	-383.98735	-377.36172	-375.45873	6.6256329	-1.9029898
98	98	-429.32144	-427.76752	-418.6574	1.5539275	-9.1101205
99	99	-509.05684	-509.11231	-506.68722	-0.055475921	-2.4250917
100	100	-448.50599	-448.34009	-442.24011	0.16590404	-6.0999715
101	101	-620.21649	-607.85823	-606.54067	12.358259	-1.3175617
102	102	-370.92631	-374.70489	-375.4476	-3.7785727	0.74271633
103	103	-677.748	-663.25872	-656.0476	14.489285	-7.2111129
104	104	-357.02257	-358.16831	-358.94298	-1.1457411	0.7746725
105	105	-538.53268	-540.39499	-543.66657	-1.8623042	3.2715826
106	106	-498.92465	-494.76595	-492.44928	4.1587024	-2.3166681
107	107	-435.54688	-434.67385	-436.45507	0.87303408	1.7812239
108	108	-383.19274	-383.33312	-378.99508	-0.14038465	-4.3380459
109	109	-816.76277	-821.93036	-808.76185	-5.1675914	-13.168515
110	110	-419.76163	-423.06584	-421.93242	-3.3042057	-1.133425
111	111	-677.86862	-673.73476	-670.89257	4.1338647	-2.8421846
112	112	-436.47635	-437.44212	-435.68725	-0.96577605	-1.7548678
113	113	-360.23652	-352.9527	-349.3063	7.2838118	-3.646405
114	114	-368.02339	-366.83803	-371.91868	1.185359	5.0806504
115	115	-411.99953	-401.80201	-406.4317	10.197519	4.6296969
116	116	-407.69167	-404.48017	-409.71763	3.2115031	5.2374618
117	117	-289.22055	-290.86487	-287.20459	-1.6443198	-3.6602759
118	118	-438.98421	-436.7738	-434.83918	2.2104158	-1.9346213
119	119	-417.94956	-415.99955	-414.15635	1.9500117	-1.8431994
120	120	-310.05176	-311.11282	-313.47102	-1.0610602	2.3581983
121	121	-453.91175	-453.65821	-454.24779	0.25354634	0.58958279
122	122	-372.18904	-368.50595	-368.70039	3.6830908	0.19443156
123	123	-431.94048	-433.19986	-433.51557	-1.2593735	0.31571698
124	124	-371.47722	-370.42651	-372.02903	1.0507079	1.6025155
125	125	-536.10003	-538.122	-537.89823	-2.0219638	-0.22376889
126	126	-353.29596	-355.20544	-355.09813	-1.9094819	-0.10731259
127	127	-612.74695	-599.31406	-588.54292	13.432892	-10.771143
128	128	-323.6461	-322.52997	-326.09509	1.1161276	3.5651195
129	129	-442.68098	-443.41779	-443.69206	-0.73681135	0.2742731
130	130	-406.02134	-405.59001	-404.11234	0.43133063	-1.4776664
131	131	-390.28428	-386.70706	-387.56644	3.5772145	0.859382
132	132	-429.21605	-432.63217	-433.57065	-3.4161203	0.93847638
133	133	-446.73268	-443.55299	-444.36464	3.1796883	0.81164939
134	134	-467.18476	-466.3125	-465.44781	0.87226282	-0.86468918
135	135	-330.4817	-329.81566	-330.37286	0.66603746	0.55719552
136	136	-352.07936	-355.1326	-354.95411	-3.0532441	-0.17849825
137	137	-364.00975	-366.14723	-364.98495	-2.1374811	-1.1622787
138	138	-490.6066	-501.53397	-491.43144	-10.927369	-10.102524
139	139	-538.64905	-534.54496	-535.14979	4.1040899	0.60483248
140	140	-519.00498	-516.04482	-520.04906	2.9601658	4.004236
141	141	-415.43307	-414.2695	-416.15459	1.1635758	1.8850942
142	142	-262.97032	-264.43101	-267.018	-1.460692	2.5869954
143	143	-665.31488	-666.90717	-663.06372	-1.5922927	-3.8434493
144	144	-502.8938	-488.9546	-498.44239	13.939207	9.4877963
145	145	-774.83572	-770.09961	-765.95564	4.7361082	-4.1439677
146	146	-487.86141	-484.09386	-486.81171	3.7675519	2.7178476
147	147	-435.9961	-437.59424	-439.89087	-1.5981371	2.2966236
148	148	-454.42814	-450.23973	-447.91451	4.1884117	-2.3252183
149	149	-500.09279	-497.32543	-480.84673	2.7673624	-16.478696
150	150	-298.73559	-298.84193	-299.81442	-0.10634256	0.97248153
151	151	-449.05884	-454.49488	-451.17199	-5.4360381	-3.3228865
152	152	-445.73198	-447.40049	-447.9969	-1.6685135	0.59641216
153	153	-509.97792	-511.38579	-510.64437	-1.4078667	-0.74142246
154	154	-362.06893	-362.54845	-364.27351	-0.47951747	1.7250564
155	155	-401.10523	-400.27769	-402.48308	0.82754618	2.205391
156	156	-475.79964	-478.77801	-474.82693	-2.9783757	-3.9510837
157	157	-485.97847	-484.21202	-486.64774	1.7664527	2.4357227
158	158	-517.45869	-513.10073	-515.52583	4.357964	2.4250995
159	159	-610.61209	-596.33056	-574.31405	14.281532	-22.01651
160	160	-324.64838	-323.48188	-328.84341	1.1665047	5.361535
161	161	-558.0888	-548.27709	-545.77547	9.8117073	-2.501615
162	162	-466.84179	-466.85948	-464.84772	-0.01768884	-2.0117587
163	163	-738.41501	-742.91272	-740.85079	-4.4977152	-2.0619343
164	164	-397.61799	-400.69849	-399.92383	-3.0805052	-0.77466097
165	165	-338.2746	-342.84121	-343.27553	-4.5666175	0.43431545
166	166	-677.00982	-683.05537	-696.04347	-6.0455458	12.988099
167	167	-498.51673	-498.30717	-500.22039	0.20955769	1.913219
168	168	-549.70545	-543.07299	-526.21501	6.6324595	-16.857976
169	169	-566.7295	-564.15124	-561.14991	2.5782677	-3.0013241
170	170	-487.73187	-491.53581	-488.59173	-3.803943	-2.9440776
171	171	-579.48572	-579.89323	-572.14218	-0.40751298	-7.7510485
172	172	-341.25323	-341.46574	-344.67941	-0.21251008	3.2136649
173	173	-576.61651	-568.78331	-564.16577	7.8331998	-4.6175337
174	174	-423.23068	-420.17119	-428.68221	3.0594862	8.5110154
175	175	-585.1168	-577.92295	-567.88376	7.1938445	-10.039196
176	176	-279.37086	-280.93619	-284.21454	-1.5653277	3.2783438
177	177	-634.57182	-635.41685	-633.59957	-0.84503281	-1.817279
178	178	-336.89717	-333.54507	-332.3564	3.3521017	-1.1886668
179	179	-352.61206	-353.70078	-353.97462	-1.0887178	0.27384189
180	180	-418.02016	-417.4084	-416.48857	0.61175734	-0.91982533
181	181	-316.45988	-317.60819	-318.84248	-1.1483044	1.2342932
182	182	-506.13567	-506.80832	-510.63285	-0.67264121	3.8245391
183	183	-506.49345	-501.99866	-497.10095	4.4947938	-4.8977074
184	184	-391.75989	-390.08521	-394.37068	1.6746762	4.2854679
185	185	-447.71966	-449.72007	-448.44307	-2.0004098	-1.2770046
186	186	-528.22718	-528.38545	-527.91615	-0.15827343	-0.4693063
187	187	-475.19176	-477.54674	-477.15238	-2.3549845	-0.39435831
188	188	-376.37706	-372.00108	-374.92782	4.3759797	2.9267422
189	189	-520.97578	-521.4172	-520.67004	-0.44142368	-0.74716225
190	190	-358.54528	-356.80858	-358.47204	1.7366928	1.663456
191	191	-407.30626	-403.7414	-403.67976	3.5648562	-0.061639818
192	192	-434.66733	-435.83578	-436.9871	-1.1684456	1.1513238
193	193	-420.37929	-417.58527	-412.46015	2.7940179	-5.1251155
194	194	-566.6932	-558.94184	-556.68975	7.7513547	-2.2520911
195	195	-404.43251	-405.49569	-403.79962	-1.0631823	-1.6960725
196	196	-544.02603	-544.34645	-542.41226	-0.32041273	-1.93419
197	197	-334.2554	-331.92984	-333.852	2.3255574	1.9221614
198	198	-501.05827	-500.97962	-502.38532	0.078650444	1.4056975
199	199	-402.78802	-402.85985	-402.36158	-0.071835411	-0.49826948
