No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-294.78033	-294.84596	-295.69606	-0.065633777	0.85009272	-292.12124	-290.0168	-290.06507
1	1	-267.73609	-268.28707	-268.58059	-0.5509843	0.29352194	-264.89816	-265.31565	-260.48016
2	2	-311.1533	-311.03515	-304.6555	0.11815294	-6.3796488	-307.14186	-304.87274	-291.94539
3	3	-332.99571	-331.5685	-331.47321	1.4272089	-0.095292698	-330.31085	-326.89995	-321.86784
4	4	-253.74256	-254.28552	-254.58103	-0.54296201	0.29550404	-250.84665	-251.04284	-246.92933
5	5	-356.22418	-356.15945	-352.40524	0.064730334	-3.7542114	-353.67259	-351.14996	-342.13554
6	6	-390.86645	-380.01139	-377.14993	10.855054	-2.8614597	-378.03243	-374.28156	-364.52943
7	7	-354.64256	-351.05206	-348.39867	3.5905058	-2.6533874	-349.42933	-345.74641	-336.99528
8	8	-315.47739	-312.48047	-312.05552	2.9969241	-0.42494819	-311.76073	-305.6254	-299.89269
9	9	-362.27517	-362.4005	-362.83306	-0.12532428	0.43256453	-357.84616	-356.13941	-352.44332
10	10	-314.5509	-315.02213	-313.11521	-0.47122273	-1.906918	-310.3943	-310.82392	-303.27121
11	11	-549.95303	-548.6977	-543.6806	1.2553338	-5.0170957	-536.51963	-531.87378	-528.77221
12	12	-344.17946	-336.49868	-338.65472	7.6807829	2.1560383	-334.9496	-329.96201	-329.9608
13	13	-327.80163	-328.13818	-312.63812	-0.33654814	-15.500062	-319.77943	-320.07924	-300.75942
14	14	-392.82429	-392.89188	-389.93772	-0.067589454	-2.9541636	-390.41339	-388.12063	-375.60443
15	15	-500.50948	-500.71709	-494.44486	-0.2076119	-6.2722297	-485.83767	-482.82552	-476.68498
16	16	-491.72089	-482.45116	-482.5248	9.2697289	0.073634197	-478.22888	-470.92058	-467.42182
17	17	-292.55193	-290.66609	-290.55818	1.8858392	-0.10790916	-289.8332	-283.74754	-279.64168
18	18	-263.48011	-261.00627	-262.76179	2.4738416	1.7555225	-260.26192	-255.30805	-255.30941
19	19	-370.86314	-371.33782	-370.33592	-0.474672	-1.0018987	-368.39403	-368.06743	-358.8503
20	20	-448.15462	-446.82743	-449.01802	1.3271879	2.1905902	-444.83599	-440.28373	-434.74243
21	21	-538.54506	-538.48412	-537.7616	0.060947079	-0.7225159	-525.38937	-523.71656	-522.94444
22	22	-157.88616	-158.73185	-159.20716	-0.84568952	0.475313	-154.37247	-154.79052	-154.78985
23	23	-306.79206	-305.51237	-304.9013	1.2796924	-0.61106444	-304.04987	-299.79576	-293.1905
24	24	-305.5987	-305.67927	-305.40105	-0.080569564	-0.27822259	-298.89304	-297.65434	-290.64295
25	25	-391.26427	-390.88704	-390.39124	0.37722848	-0.49580354	-388.06314	-384.98184	-377.72768
