"No."	"n_rate"	"c_rate"	"g_rate"	"l_rate"	"l2_rate"	"halLeu_0"	"halLeu_1"	"halLeu_2"	"halLeu_3"	"nipNip_0"	"nipNip_1"	"nipNip_2"	"nipNip_3"	"galGal_0"	"galGal_1"	"galGal_2"	"galGal_3"	"aptHaa_0"	"aptHaa_1"	"aptHaa_2"	"aptHaa_3"	"aptOwe_0"	"aptOwe_1"	"aptOwe_2"	"aptOwe_3"	"aptRow_0"	"aptRow_1"	"aptRow_2"	"aptRow_3"	"casCas_0"	"casCas_1"	"casCas_2"	"casCas_3"	"droNov_0"	"droNov_1"	"droNov_2"	"droNov_3"	"rheAme_0"	"rheAme_1"	"rheAme_2"	"rheAme_3"	"rhePen_0"	"rhePen_1"	"rhePen_2"	"rhePen_3"	"cryCin_0"	"cryCin_1"	"cryCin_2"	"cryCin_3"	"tinGut_0"	"tinGut_1"	"tinGut_2"	"tinGut_3"	"eudEle_0"	"eudEle_1"	"eudEle_2"	"eudEle_3"	"notPer_0"	"notPer_1"	"notPer_2"	"notPer_3"	"anoDid_0"	"anoDid_1"	"anoDid_2"	"anoDid_3"	"strCam_0"	"strCam_1"	"strCam_2"	"strCam_3"	"taeGut.aptFor_0"	"taeGut.aptFor_1"	"taeGut.aptFor_2"	"taeGut.aptFor_3"	"taeGut.galGal_0"	"taeGut.galGal_1"	"taeGut.galGal_2"	"taeGut.galGal_3"	"aptHaa.aptOwe_0"	"aptHaa.aptOwe_1"	"aptHaa.aptOwe_2"	"aptHaa.aptOwe_3"	"aptHaa.aptRow_0"	"aptHaa.aptRow_1"	"aptHaa.aptRow_2"	"aptHaa.aptRow_3"	"casCas.droNov_0"	"casCas.droNov_1"	"casCas.droNov_2"	"casCas.droNov_3"	"aptHaa.casCas_0"	"aptHaa.casCas_1"	"aptHaa.casCas_2"	"aptHaa.casCas_3"	"rheAme.rhePen_0"	"rheAme.rhePen_1"	"rheAme.rhePen_2"	"rheAme.rhePen_3"	"aptHaa.rheAme_0"	"aptHaa.rheAme_1"	"aptHaa.rheAme_2"	"aptHaa.rheAme_3"	"cryCin.tinGut_0"	"cryCin.tinGut_1"	"cryCin.tinGut_2"	"cryCin.tinGut_3"	"eudEle.notPer_0"	"eudEle.notPer_1"	"eudEle.notPer_2"	"eudEle.notPer_3"	"cryCin.eudEle_0"	"cryCin.eudEle_1"	"cryCin.eudEle_2"	"cryCin.eudEle_3"	"cryCin.anoDid_0"	"cryCin.anoDid_1"	"cryCin.anoDid_2"	"cryCin.anoDid_3"	"aptHaa.cryCin_0"	"aptHaa.cryCin_1"	"aptHaa.cryCin_2"	"aptHaa.cryCin_3"	"aptHaa.strCam_0"	"aptHaa.strCam_1"	"aptHaa.strCam_2"	"aptHaa.strCam_3"	"taeGut.aptHaa_0"	"taeGut.aptHaa_1"	"taeGut.aptHaa_2"	"taeGut.aptHaa_3"
0	2.36928	0.212981	0.51304	0.108883	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000555556	0.999444	0	0	0.908778	0.0912222	0	0	0.837889	0.162111	0	0	1	0	0	0	0.943111	0.0568889	0	0	0.999778	0.000222222	0	0	1	0	0	0	0.999222	0.000777778	0	0	0.999889	0.000111111	0	0	1	0	0	0.000888889	0.999111	0	0	0	0	1	0	0	0	1	0	0	0.00755556	0.992444	0	0	0.0804444	0.919556	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.019	0.981	0
1	1.45836	0.305567	0.316914	0.468756	0	0	0.401889	0.598111	0	0	0.418333	0.581667	0	0	0.355778	0.644222	0	0	0.276667	0.0964444	0.626889	0	0.274667	0.1	0.625333	0	0.318444	0.100444	0.581111	0	0.317111	0.0948889	0.588	0	0.327111	0.0805556	0.592333	0	0.212333	0.390667	0.397	0	0.216222	0.379222	0.404556	0	0.25	0.325667	0.424333	0	0.284778	0.228	0.487222	0	0.299222	0.168889	0.531889	0	0.223667	0.361222	0.415111	0	0.398444	0.371667	0.229889	0	0.528667	0.386444	0.0848889	0	0.555111	0.444889	0	0	0.682333	0.317667	0	0	0.320667	0.0903333	0.589	0	0.376556	0.0616667	0.561778	0	0.373	0.0752222	0.551778	0	0.398333	0.192667	0.409	0	0.249	0.621778	0.129222	0	0.483	0.421111	0.0958889	0	0.328	0.343889	0.328111	0	0.341444	0.303333	0.355222	0	0.399	0.503556	0.0974444	0	0.561444	0.376556	0.062	0	0.651889	0.304556	0.0435556	0	0.725889	0.262556	0.0115556	0	0.834333	0.165667	0
2	1.94996	0.279797	0.773601	0.117485	0	0	0.00777778	0.992222	0	0	0.0101111	0.989889	0	0	0.000111111	0.999889	0	0	0.00122222	0.00377778	0.995	0	0.000888889	0.00411111	0.995	0	0.00133333	0.0103333	0.988333	0	0.000777778	0.586111	0.413111	0	0.00122222	0.351667	0.647111	0	0	0.870444	0.129556	0	0	0.904111	0.0958889	0	0	0.980222	0.0197778	0	0	0.965111	0.0348889	0	0	0.992333	0.00766667	0	0	0.999111	0.000888889	0	0.000777778	0.958444	0.0407778	0	0.00577778	0.989556	0.00466667	0	0.0273333	0.972667	0	0	0.0758889	0.924111	0	0	0.00222222	0.00344444	0.994333	0	0.00255556	0.0106667	0.986778	0	0.00211111	0.641	0.356889	0	0.00255556	0.677667	0.319778	0	0	0.998778	0.00122222	0	0.00433333	0.994778	0.000888889	0	0	0.996667	0.00333333	0	0	0.999778	0.000222222	0	0	1	0	0	0.00288889	0.997111	0	0	0.0137778	0.986222	0	0	0.0512222	0.948778	0	0	1	0	0
3	1.98604	0.202681	0.549981	0.0994582	0	0	0.0378889	0.962111	0	0	0.0371111	0.962889	0	0	0.005	0.995	0	0	0.000333333	0.000333333	0.999333	0	0.000444444	0.000222222	0.999333	0	0.000555556	0.000111111	0.999333	0	0	0.611778	0.388222	0	0.000111111	0.489889	0.51	0	0	0.939333	0.0606667	0	0	0.889556	0.110444	0	0	0.996667	0.00333333	0	0	0.956333	0.0436667	0	0	1	0	0	0	1	0	0	0	0.999	0.001	0	0.0107778	0.985778	0.00344444	0	0.0954444	0.904556	0	0	0.159667	0.840333	0	0	0.000444444	0.000222222	0.999333	0	0.000666667	0	0.999333	0	0.000111111	0.622778	0.377111	0	0.000666667	0.653556	0.345778	0	0	1	0	0	0.00133333	0.998667	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0.004	0.996	0	0	0.0528889	0.947111	0	0	0.261667	0.738333	0
4	2.63272	0.130027	0.50744	0.100934	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.956222	0.0437778	0	0	0.947444	0.0525556	0	0	1	0	0	0	0.946222	0.0537778	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0668889	0.933111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00688889	0.993111	0
5	2.22824	0.20754	0.508078	0.107346	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.933889	0.0661111	0	0	0.899	0.101	0	0	0.975556	0.0244444	0	0	0.997556	0.00244444	0	0	0.949667	0.0503333	0	0	0.999444	0.000555556	0	0	0.975	0.025	0	0	0.998	0.002	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0871111	0.912889	0	0	0.999778	0.000222222	0	0	0.999778	0.000222222	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.001	0.999	0
6	1.86976	0.317614	0.54694	0.121384	0	0	0.00388889	0.996111	0	0	0.00122222	0.998778	0	0	0.000666667	0.999333	0	0	0.00911111	0.0213333	0.969556	0	0.0102222	0.0205556	0.969222	0	0.0208889	0.012	0.967111	0	0.0158889	0.0352222	0.948889	0	0.0178889	0.0295556	0.952556	0	0.00166667	0.898444	0.0998889	0	0.00222222	0.905556	0.0922222	0	0	0.977889	0.0221111	0	0	0.775444	0.224556	0	0	0.996889	0.00311111	0	0	0.999889	0.000111111	0	0.00244444	0.990111	0.00744444	0	0.0366667	0.958778	0.00455556	0	0.0106667	0.989333	0	0	0.0696667	0.930333	0	0	0.0158889	0.0173333	0.966778	0	0.0318889	0.00144444	0.966667	0	0.0275556	0.0316667	0.940778	0	0.0321111	0.109	0.858889	0	0.00344444	0.977889	0.0186667	0	0.0381111	0.945222	0.0166667	0	0	0.991667	0.00833333	0	0	1	0	0	0.000222222	0.999778	0	0	0.0285556	0.971444	0	0	0.103333	0.896667	0	0	0.234889	0.765111	0	0	0.283444	0.716556	0
7	1.78045	0.195083	0.505786	0.116232	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.812111	0.187889	0	0	0.896556	0.103444	0	0	0.995778	0.00422222	0	0	0.986444	0.0135556	0	0	0.999889	0.000111111	0	0	0.989333	0.0106667	0	0	0.892778	0.107222	0	0	0.998222	0.00177778	0	0	1	0	0	0.001	0.999	0	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.108444	0.891556	0	0	0.998333	0.00166667	0	0	0.998444	0.00155556	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000444444	0.999556	0	0	0.0341111	0.965889	0
8	1.66895	0.244812	0.552036	0.133013	0	0	0.00422222	0.995778	0	0	0.00533333	0.994667	0	0	0.00111111	0.998889	0	0	0.00133333	0.0247778	0.973889	0	0.000777778	0.0258889	0.973333	0	0.00166667	0.0265556	0.971778	0	0.000444444	0.655111	0.344444	0	0.000555556	0.285889	0.713556	0	0	0.908222	0.0917778	0	0	0.798444	0.201556	0	0	0.997667	0.00233333	0	0	0.967111	0.0328889	0	0	0.698667	0.301333	0	0	0.995556	0.00444444	0	0	0.980778	0.0192222	0	0.00711111	0.927	0.0658889	0	0.0126667	0.987333	0	0	0.04	0.96	0	0	0.00188889	0.0268889	0.971222	0	0.00244444	0.0332222	0.964333	0	0.000777778	0.700667	0.298556	0	0.00244444	0.733889	0.263667	0	0	0.997333	0.00266667	0	0.00377778	0.994111	0.00211111	0	0	0.999667	0.000333333	0	0	0.996667	0.00333333	0	0	1	0	0	0	1	0	0	0.00511111	0.994889	0	0	0.0172222	0.982778	0	0	0.158444	0.841556	0
9	2.48706	0.271937	0.534267	0.119346	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0	1	0	0	0.849333	0.150667	0	0	0.852889	0.147111	0	0	0.839222	0.160778	0	0	0.977778	0.0222222	0	0	0.999222	0.000777778	0	0	0.995556	0.00444444	0	0	0.999778	0.000222222	0	0.00177778	0.998	0.000222222	0	0	1	0	0	0.00166667	0.998333	0	0	0	0	1	0	0	0	1	0	0	0.000333333	0.999667	0	0	0.0772222	0.922778	0	0	0.999556	0.000444444	0	0.000444444	0.999111	0.000444444	0	0	0.996556	0.00344444	0	0	0.999667	0.000333333	0	0	1	0	0	0.000333333	0.999667	0	0	0.00444444	0.995556	0	0	0.0335556	0.966444	0	0	0.0885556	0.911444	0
