No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
14	6.76331	0.161524	0.172213	0.807876	0	0	0.156	0.844	0	0	0.988	0.012	0	0	0.0173333	0.982667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.962667	0.0373333	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.949333	0.0506667	0	0	0.972	0.028	0	0	0.990667	0.00933333	0	0	0.988	0.012	0	0	0.988	0.012	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.696667	0.303333	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
8	3.11231	0.332048	0.238238	0.629688	0	0	0.988	0.012	0	0	1	0	0	0	0.109333	0.890667	0	0	0	0.000666667	0.999333	0	0	0	1	0	0.0746667	0.000666667	0.924667	0	0.000666667	0.0353333	0.964	0	0.000666667	0.000666667	0.998667	0	0.336	0.664	0	0	0.414	0.586	0	0	0.367333	0.632667	0	0	0.382667	0.617333	0	0	0.396	0.604	0	0	0.323333	0.676667	0	0	0.388667	0.611333	0	0	0.463333	0.536667	0	0	1	0	0	0	1	0	0	0	0	0.12	0.88	0	0.0753333	0.134	0.790667	0	0.000666667	0.964	0.0353333	0	0.116	0.858667	0.0253333	0	0.415333	0.584667	0	0	0.440667	0.559333	0	0	0.386	0.614	0	0	0.397333	0.602667	0	0	0.397333	0.602667	0	0	0.422667	0.577333	0	0	0.470667	0.529333	0	0	0.549333	0.450667	0	0	1	0	0
18	6.79613	0.27291	0.237242	0.773844	0	0	0.658667	0.341333	0	0	0.592	0.408	0	0	0.132	0.868	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.790667	0.209333	0	0	0.944	0.056	0	0	0.606667	0.393333	0	0	0.451333	0.548667	0	0	0.740667	0.259333	0	0	0.916	0.084	0	0	0.684667	0.315333	0	0	0.104	0.896	0	0	0.664667	0.335333	0	0	0.701333	0.298667	0	0	0	0.203333	0.796667	0	0	1	0	0	0	0.996667	0.00333333	0	0.648	0.352	0	0	0.944	0.056	0	0	0.945333	0.0546667	0	0	0.698	0.302	0	0	0.92	0.08	0	0	0.927333	0.0726667	0	0	0.929333	0.0706667	0	0	0.946	0.054	0	0	0.948667	0.0513333	0	0	0.960667	0.0393333	0
0	6.84472	0.317027	0.609757	0.550424	0	0	0.00333333	0.996667	0	0	0.00133333	0.998667	0	0	0.002	0.998	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00133333	0.998667	0	0	0.00133333	0.998667	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0.004	0.996	0	0	0.0153333	0.984667	0	0	0	0.289333	0.710667	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.00133333	0.998667	0	0	0.002	0.998	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.00266667	0.997333	0	0	0.0106667	0.989333	0	0	0.296	0.704	0
1	5.86884	0.128865	0.0916391	0.72286	0	0	0.990667	0.00933333	0	0	0.997333	0.00266667	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.997333	0.00266667	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.998	0.002	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.411333	0.588667	0	0	1	0	0	0	1	0	0	0.493333	0.506667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
9	10.9451	0.211365	0.195558	0.768563	0	0	0.608667	0.391333	0	0	0.547333	0.452667	0	0	0.386667	0.613333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.990667	0.00933333	0	0	0.991333	0.00866667	0	0	0.935333	0.0646667	0	0	0.922667	0.0773333	0	0	0.862	0.138	0	0	0.912	0.088	0	0	0.557333	0.442667	0	0	0.52	0.48	0	0	0.996	0.004	0	0	0.996	0.004	0	0	0	0.676	0.324	0	0	1	0	0	0	1	0	0	0.808	0.192	0	0	0.991333	0.00866667	0	0	0.992667	0.00733333	0	0	0.935333	0.0646667	0	0	0.922667	0.0773333	0	0	0.935333	0.0646667	0	0	0.958667	0.0413333	0	0	0.993333	0.00666667	0	0	0.993333	0.00666667	0	0	0.998	0.002	0
15	4.26206	0.399877	0.607139	0.571094	0	0	0.002	0.998	0	0	0.00466667	0.995333	0	0	0.00533333	0.994667	0	0	0	0	1	0	0	0.000666667	0.999333	0	0.002	0	0.998	0	0	0	1	0	0	0.0186667	0.981333	0	0.044	0.956	0	0	0.0526667	0.947333	0	0	0.002	0.998	0	0	0.00133333	0.998667	0	0	0.002	0.998	0	0	0.00133333	0.998667	0	0	0.00266667	0.997333	0	0	0.0453333	0.954667	0	0	0.04	0.96	0	0	0.082	0.918	0	0	0	0.249333	0.750667	0	0.002	0.644	0.354	0	0	0.956667	0.0433333	0	0.0286667	0.942	0.0293333	0	0.0533333	0.946667	0	0	0.058	0.942	0	0	0.002	0.998	0	0	0.002	0.998	0	0	0.002	0.998	0	0	0.00666667	0.993333	0	0	0.062	0.938	0	0	0.108667	0.891333	0	0	0.408	0.592	0
19	7.0439	0.16345	0.313025	0.773561	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.371333	0.628667	0	0	0.242667	0.757333	0	0	0.249333	0.750667	0	0	0.224667	0.775333	0	0	1	0	0	0	0.274667	0.725333	0	0	1	0	0	0	1	0	0	0	0.000666667	0.999333	0	0	0.0173333	0.982667	0	0	0	0.0306667	0.969333	0	0	1	0	0	0	1	0	0	0.619333	0.380667	0	0	0.372667	0.627333	0	0	0.786667	0.213333	0	0	0.351333	0.648667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
10	7.6885	0.162908	0.183749	0.79551	0	0	0.991333	0.00866667	0	0	0.909333	0.0906667	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0.00266667	0	0.997333	0	0	0	1	0	0	0	1	0	0.994667	0.00533333	0	0	0.994667	0.00533333	0	0	0.860667	0.139333	0	0	1	0	0	0	0.432	0.568	0	0	0.998667	0.00133333	0	0	0.105333	0.894667	0	0	0.399333	0.600667	0	0	0.991333	0.00866667	0	0	1	0	0	0	0	0.232	0.768	0	0.00266667	0.997333	0	0	0	1	0	0	0.715333	0.284667	0	0	0.996667	0.00333333	0	0	0.999333	0.000666667	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
2	8.74008	0.355742	0.327537	0.481225	0	0	0.647333	0.352667	0	0	0.890667	0.109333	0	0	0.241333	0.758667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.349333	0.647333	0.00333333	0	0.395333	0.496	0.108667	0	0.246667	0.753333	0	0	0.232	0.768	0	0	0.163333	0.836667	0	0	0.175333	0.824667	0	0	0.31	0.69	0	0	0.0466667	0.953333	0	0	0.298667	0.701333	0	0	0.155333	0.844667	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0.408	0.592	0	0	0.413333	0.586667	0	0	0.253333	0.746667	0	0	0.417333	0.582667	0	0	0.194667	0.805333	0	0	0.31	0.69	0	0	0.314667	0.685333	0	0	0.328	0.672	0	0	0.424	0.576	0	0	0.458667	0.541333	0	0	1	0	0
