No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	((((((rheAme:0.00627837,rhePen:0.00691823):0.0647214,(((tinGut:0.0514056,cryCin:0.0596426):0.0118709,(notPer:0.0758556,eudEle:0.0682978):0.0124116):0.063771,anoDid:0.053048):0.0293936):0.00415947,droNov:0.0577955):0.00249657,(strCam:0.052419,(aptRow:0.0131399,(aptHaa:0.00958519,aptOwe:0.00983204):0.00388758):0.0363364):0.00155979):0.0160031,casCas:0.0741081):0.0257244,((halLeu:0.062871,nipNip:0.0609018):0.0370241,galGal:0.170658):0.039703);
1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	((galGal:0.199561,(halLeu:0.0859952,nipNip:0.084026):0.0428027):0.00816328,((((notPer:0.149475,(eudEle:0.0760302,(tinGut:0.0425896,cryCin:0.0508266):0.0160077):0.0658872):0.0098747,anoDid:0.0603596):0.028111,(casCas:0.0352007,droNov:0.0373878):0.0222773):0.00235952,(((aptRow:0.00442425,(aptHaa:0.00323884,aptOwe:0.00348569):0.00151827):0.0441919,strCam:0.0515588):0.000280539,(rheAme:0.0124395,rhePen:0.0130794):0.0630768):0.003872):0.0373582);
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	(((((aptOwe:0.00210113,aptHaa:0.00185428):0.00296446,aptRow:0.00448588):0.0346313,(cryCin:0.0564782,tinGut:0.0482412):0.102937):0.0124607,((((casCas:0.0163062,droNov:0.0184933):0.0399524,((eudEle:0.0670709,notPer:0.0746287):0.0863529,anoDid:0.0619914):0.0252599):1.19018e-05,(rheAme:0.00601404,rhePen:0.0066539):0.0698073):1.79987e-05,strCam:0.0521623):0.00235821):0.0401522,((halLeu:0.0560334,nipNip:0.0540643):0.0410999,galGal:0.167896):0.0414312);
3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	((galGal:0.170826,(halLeu:0.0557709,nipNip:0.0538018):0.0442926):0.0404171,(strCam:0.0539552,(((eudEle:0.168037,(casCas:0.0170385,droNov:0.0192256):0.0285737):0.0100034,((aptRow:0.0179162,(aptHaa:0.00333548,aptOwe:0.00358233):0.0149136):0.0292518,(((cryCin:0.0508353,tinGut:0.0425983):0.0238854,notPer:0.0914744):0.057968,anoDid:0.0504522):0.0347773):0.00137857):0.000487884,(rheAme:0.00526955,rhePen:0.00590941):0.0703846):0.00197803):0.0426337);
4	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	(((nipNip:0.0585496,halLeu:0.0605188):0.0792293,(casCas:0.0578682,(strCam:0.0521432,(((notPer:0.0898059,(eudEle:0.0822051,(cryCin:0.0530983,tinGut:0.0448613):0.0199109):4.29874e-05):0.0886945,droNov:0.0507047):0.0075616,(((aptOwe:0.00208038,aptHaa:0.00183353):0.00435941,aptRow:0.00586009):0.0344208,(anoDid:0.0761335,(rheAme:0.00894291,rhePen:0.00958277):0.0557488):0.00220883):0.0087295):0.000190111):0.00159889):0.0421144):0.0204463,galGal:0.230957);
5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	(((halLeu:0.0682791,nipNip:0.0663099):0.0342402,galGal:0.173282):0.0718796,((droNov:0.0599274,((notPer:0.0774645,eudEle:0.0699067):0.0758487,((cryCin:0.0499272,tinGut:0.0416902):0.0859405,anoDid:0.0536312):0.000691823):0.03441):0.0101411,(strCam:0.0516847,(casCas:0.0555259,(((aptHaa:0.00221307,aptOwe:0.00245992):0.0271312,aptRow:0.0290114):0.00748383,(rheAme:0.00574255,rhePen:0.00638241):0.0573724):0.0119618):0.000284912):0.0120706):0.066752);
6	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	(((strCam:0.0523746,((casCas:0.0339255,droNov:0.0361126):0.0220606,((anoDid:0.0658467,((tinGut:0.0457088,cryCin:0.0539458):0.0211229,eudEle:0.0842646):0.0730145):0.0102759,(rheAme:0.00803964,rhePen:0.0086795):0.0566411):0.0108562):0.000514614):0.00613281,(notPer:0.187897,(aptRow:0.0167582,(aptHaa:0.00181283,aptOwe:0.00205968):0.0152782):0.0340867):0.00471972):0.0348904,((halLeu:0.0639474,nipNip:0.0619783):0.0372986,galGal:0.172009):0.0360435);
7	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	(((halLeu:0.0798033,nipNip:0.0778341):0.0383167,galGal:0.188883):0.0183891,(((casCas:0.0485439,droNov:0.050731):0.00752257,((aptHaa:0.00525867,aptRow:0.00492582):0.0250116,aptOwe:0.0305171):0.0190602):0.00489397,(((notPer:0.148996,((eudEle:0.0800192,(cryCin:0.0512309,tinGut:0.0429939):0.0195923):0.0608658,anoDid:0.0494526):0.000553009):0.0317076,(rheAme:0.00877089,rhePen:0.00941075):0.0615004):0.00558439,strCam:0.0521787):0.00465553):0.0357832);
8	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	((galGal:0.198092,(halLeu:0.0592196,nipNip:0.0572505):0.0681095):0.0184152,(((((rheAme:0.00729695,rhePen:0.00793681):0.0600445,(((eudEle:0.0742249,(tinGut:0.0408344,cryCin:0.0490714):0.0159577):0.0139254,notPer:0.0957082):0.0583628,anoDid:0.0550808):0.0237025):0.00414776,aptRow:0.0448696):0.00384477,(aptHaa:0.00142891,aptOwe:0.00167576):0.0476183):0.000634931,((casCas:0.0356237,droNov:0.0378108):0.0199479,strCam:0.0514454):0.000846574):0.0495606);
9	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	((((strCam:0.0516317,(anoDid:0.0632759,(notPer:0.0828561,(eudEle:0.0751274,(tinGut:0.0436331,cryCin:0.0518701):0.0140615):0.000170906):0.0794099):0.0234746):0.000434036,(rhePen:0.00870804,rheAme:0.00806818):0.0676745):0.00943973,(((aptRow:0.021734,aptHaa:0.0220668):0.00833679,aptOwe:0.0306505):0.0191124,(droNov:0.0402333,casCas:0.0380462):0.0182058):0.00937961):0.0326287,(galGal:0.174129,(nipNip:0.0548427,halLeu:0.0568119):0.0465541):0.0346599);
