No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((galGal:0.167406,(halLeu:0.0586955,nipNip:0.0567264):0.0379474):0.0506423,(((droNov:0.0351713,casCas:0.0329842):0.0225319,(((rheAme:0.00852098,rhePen:0.00916084):0.0539872,((aptOwe:0.00327932,aptHaa:0.00303247):0.00215598,aptRow:0.00485561):0.0310329):0.00120903,(anoDid:0.0495509,((eudEle:0.0665851,notPer:0.0741429):0.0296436,(tinGut:0.0472425,cryCin:0.0554795):0.0315533):0.0447546):0.0256081):0.0113497):0.00126413,strCam:0.0526541):0.0507395);
1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((((droNov:0.0283117,casCas:0.0261246):0.0171319,((aptOwe:0.00362028,aptHaa:0.00337343):0.00408463,aptRow:0.00712521):0.0290624):0.0130554,((rheAme:0.00897816,rhePen:0.00961802):0.0664217,(anoDid:0.0628154,(notPer:0.154761,(eudEle:0.0862342,(tinGut:0.0425383,cryCin:0.0507753):0.026263):0.0609686):0.00704504):0.0240262):0.000462862):0.000270379,strCam:0.0524561):0.0417024,((halLeu:0.0545791,nipNip:0.05261):0.0421696,galGal:0.167512):0.0413014);
2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((galGal:0.178602,(nipNip:0.0861292,halLeu:0.0880983):0.019741):0.0321738,(((((casCas:0.0121094,droNov:0.0142965):0.0308849,((aptOwe:0.00212063,aptHaa:0.00187378):0.00288278,aptRow:0.0044237):0.0315018):0.0135009,(rheAme:0.00827337,rhePen:0.00891323):0.0677727):0.000279943,strCam:0.0526491):0.00458277,(((eudEle:0.0727192,notPer:0.080277):0.0687204,anoDid:0.0500072):0.0378603,(cryCin:0.0624125,tinGut:0.0541755):0.107692):0.00448312):0.0388896);
3	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	0	((galGal:0.166635,(halLeu:0.0593851,nipNip:0.0574159):0.0364874):0.0437609,(((casCas:0.0117149,droNov:0.013902):0.0319317,eudEle:0.166072):0.0192174,((((rhePen:0.0076735,rheAme:0.00703364):0.068201,(aptRow:0.0110468,(aptHaa:0.00144873,aptOwe:0.00169558):0.00993091):0.0375682):0.000485175,(anoDid:0.0677934,((cryCin:0.0498519,tinGut:0.0416149):0.0221328,notPer:0.0887384):0.0780452):0.0193682):0.00182956,strCam:0.0538725):0.0048654):0.0370038);
4	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	0	(galGal:0.225333,(((((anoDid:0.086514,strCam:0.0513952):0.000119851,(((tinGut:0.0431408,cryCin:0.0513778):0.0129396,(eudEle:0.0709867,notPer:0.0785445):0.00252654):0.0938506,droNov:0.047126):0.0107024):0.00185716,((rheAme:0.00579423,rhePen:0.00643409):0.0573642,(aptRow:0.00466873,(aptHaa:0.00371394,aptOwe:0.00396079):0.00128764):0.0318701):0.0138907):0.00958013,casCas:0.0670786):0.0326953,(halLeu:0.075094,nipNip:0.0731249):0.0644453):0.0150309);
5	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((halLeu:0.0600659,nipNip:0.0580968):0.043522,galGal:0.174351):0.0565763,((strCam:0.0521023,(rheAme:0.00600939,rhePen:0.00664925):0.0697699):0.00481694,(((casCas:0.0214256,droNov:0.0236127):0.0178387,(aptRow:0.0242289,(aptHaa:0.00270767,aptOwe:0.00295452):0.021854):0.00796664):0.0165673,(((cryCin:0.0484465,tinGut:0.0402095):0.0735105,(eudEle:0.0694169,notPer:0.0769747):0.061736):0.0141678,anoDid:0.0538883):0.0329359):0.00521381):0.0593534);
6	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((((rheAme:0.00628685,rhePen:0.00692671):0.0639882,(casCas:0.0218973,droNov:0.0240844):0.028827):0.00480025,strCam:0.0513983):0.0084554,((notPer:0.186081,(anoDid:0.0529137,((tinGut:0.046855,cryCin:0.055092):0.0129078,eudEle:0.0771958):0.0671503):0.0341774):0.000102158,(aptRow:0.00642951,(aptHaa:0.00145102,aptOwe:0.00169787):0.00531134):0.0427022):0.00777926):0.0327633,(galGal:0.174188,(halLeu:0.0648347,nipNip:0.0628656):0.0385902):0.0330838);
7	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((galGal:0.17693,(nipNip:0.0788318,halLeu:0.0808009):0.0253664):0.0473403,((((casCas:0.0361964,droNov:0.0383835):0.0045385,((aptHaa:0.0059669,aptRow:0.00563405):0.0191261,aptOwe:0.0253399):0.00890583):0.0160593,(anoDid:0.0535199,(notPer:0.125598,(eudEle:0.0739465,(cryCin:0.0481701,tinGut:0.0399331):0.0165805):0.0440941):0.0269116):0.0342669):0.000989559,(strCam:0.0519038,(rheAme:0.00613289,rhePen:0.00677275):0.0694479):0.0017537):0.0559584);
8	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((galGal:0.16853,(halLeu:0.060361,nipNip:0.0583918):0.037406):0.0657442,((((eudEle:0.0760272,(cryCin:0.0486851,tinGut:0.0404481):0.0181462):0.000393042,notPer:0.083978):0.0818711,anoDid:0.0668589):0.0248167,(((((casCas:0.0250495,droNov:0.0272366):0.0179092,(aptHaa:0.00156686,aptOwe:0.00181371):0.0346558):0.000460691,(rheAme:0.00836253,rhePen:0.00900239):0.0546076):0.0121292,aptRow:0.0484797):0.000530849,strCam:0.0519532):0.0046036):0.0630627);
9	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((nipNip:0.0691549,halLeu:0.071124):0.0373037,galGal:0.179191):0.028821,((((((eudEle:0.0658849,notPer:0.0734427):0.0101914,cryCin:0.0668803):0.00558612,tinGut:0.0642295):0.0792007,anoDid:0.0694306):0.0173836,((((aptRow:0.0139098,aptHaa:0.0142427):0.00733271,aptOwe:0.0218222):0.0108687,(casCas:0.0298636,droNov:0.0320507):0.00931647):0.0163956,strCam:0.0514495):0.000246033):0.00187437,(rhePen:0.00559649,rheAme:0.00495663):0.0722902):0.0397871);
