0	0.238126	0.261874	0.261874	0.238126
1	0.254982	0.245018	0.245018	0.254982
2	0.181265	0.318735	0.318735	0.181265
3	0.276894	0.223106	0.223106	0.276894
4	0.228709	0.271291	0.271291	0.228709
5	0.265704	0.234296	0.234296	0.265704
6	0.305751	0.194249	0.194249	0.305751
7	0.246212	0.253788	0.253788	0.246212
8	0.23797	0.26203	0.26203	0.23797
9	0.182578	0.317422	0.317422	0.182578
10	0.280726	0.219274	0.219274	0.280726
11	0.316178	0.183822	0.183822	0.316178
12	0.22908	0.27092	0.27092	0.22908
13	0.27571	0.22429	0.22429	0.27571
14	0.281493	0.218507	0.218507	0.281493
15	0.21278	0.28722	0.28722	0.21278
16	0.243619	0.256381	0.256381	0.243619
17	0.250469	0.249531	0.249531	0.250469
18	0.186902	0.313098	0.313098	0.186902
19	0.123673	0.376327	0.376327	0.123673
20	0.249658	0.250342	0.250342	0.249658
21	0.110316	0.389684	0.389684	0.110316
22	0.179085	0.320915	0.320915	0.179085
23	0.266804	0.233196	0.233196	0.266804
24	0.308511	0.191489	0.191489	0.308511
25	0.229013	0.270987	0.270987	0.229013
26	0.20904	0.29096	0.29096	0.20904
27	0.25309	0.24691	0.24691	0.25309
28	0.18202	0.31798	0.31798	0.18202
29	0.181371	0.318629	0.318629	0.181371
30	0.261034	0.238966	0.238966	0.261034
31	0.331349	0.168651	0.168651	0.331349
32	0.317192	0.182808	0.182808	0.317192
33	0.297533	0.202467	0.202467	0.297533
34	0.234443	0.265557	0.265557	0.234443
35	0.203217	0.296783	0.296783	0.203217
36	0.296548	0.203452	0.203452	0.296548
37	0.206112	0.293888	0.293888	0.206112
38	0.172679	0.327321	0.327321	0.172679
39	0.206254	0.293746	0.293746	0.206254
40	0.256853	0.243147	0.243147	0.256853
41	0.287301	0.212699	0.212699	0.287301
42	0.230524	0.269476	0.269476	0.230524
43	0.284354	0.215646	0.215646	0.284354
44	0.28463	0.21537	0.21537	0.28463
45	0.298929	0.201071	0.201071	0.298929
46	0.235191	0.264809	0.264809	0.235191
47	0.270078	0.229922	0.229922	0.270078
48	0.28519	0.21481	0.21481	0.28519
49	0.242898	0.257102	0.257102	0.242898
50	0.211718	0.288282	0.288282	0.211718
51	0.284669	0.215331	0.215331	0.284669
52	0.248627	0.251373	0.251373	0.248627
53	0.220055	0.279945	0.279945	0.220055
54	0.309134	0.190866	0.190866	0.309134
55	0.243839	0.256161	0.256161	0.243839
56	0.262517	0.237483	0.237483	0.262517
57	0.23378	0.26622	0.26622	0.23378
58	0.17971	0.32029	0.32029	0.17971
59	0.26681	0.23319	0.23319	0.26681
60	0.291126	0.208874	0.208874	0.291126
61	0.246656	0.253344	0.253344	0.246656
62	0.371256	0.128744	0.128744	0.371256
63	0.24521	0.25479	0.25479	0.24521
64	0.217041	0.282959	0.282959	0.217041
65	0.214324	0.285676	0.285676	0.214324
66	0.15905	0.34095	0.34095	0.15905
67	0.253044	0.246956	0.246956	0.253044
68	0.172427	0.327573	0.327573	0.172427
69	0.237989	0.262011	0.262011	0.237989
70	0.300583	0.199417	0.199417	0.300583
71	0.339177	0.160823	0.160823	0.339177
72	0.302471	0.197529	0.197529	0.302471
73	0.277183	0.222817	0.222817	0.277183
74	0.234417	0.265583	0.265583	0.234417
75	0.222867	0.277133	0.277133	0.222867
76	0.154446	0.345554	0.345554	0.154446
77	0.180275	0.319725	0.319725	0.180275
78	0.246407	0.253593	0.253593	0.246407
79	0.187603	0.312397	0.312397	0.187603
80	0.281062	0.218938	0.218938	0.281062
81	0.285981	0.214019	0.214019	0.285981
82	0.270992	0.229008	0.229008	0.270992
83	0.315632	0.184368	0.184368	0.315632
84	0.214068	0.285932	0.285932	0.214068
85	0.195841	0.304159	0.304159	0.195841
86	0.142039	0.357961	0.357961	0.142039
87	0.279076	0.220924	0.220924	0.279076
88	0.213458	0.286542	0.286542	0.213458
89	0.279086	0.220914	0.220914	0.279086
90	0.200259	0.299741	0.299741	0.200259
91	0.199254	0.300746	0.300746	0.199254
92	0.233616	0.266384	0.266384	0.233616
93	0.316607	0.183393	0.183393	0.316607
94	0.37226	0.12774	0.12774	0.37226
95	0.205077	0.294923	0.294923	0.205077
96	0.221809	0.278191	0.278191	0.221809
97	0.296908	0.203092	0.203092	0.296908
98	0.176657	0.323343	0.323343	0.176657
99	0.272443	0.227557	0.227557	0.272443
