No.	prop	genetree
35	0.0109333	((galGal:0.192172,(halLeu:0.0621954,nipNip:0.0602263):0.0592133):0.0408512,(strCam:0.0605649,((((aptRow:0.00817056,(aptHaa:0.00344156,aptOwe:0.00368841):0.00506185):0.0320343,(casCas:0.032112,droNov:0.0342991):0.0151617):0.00915156,(anoDid:0.0791979,(rheAme:0.0149026,rhePen:0.0155425):0.0528534):0.00822004):0.0034238,((cryCin:0.0571926,tinGut:0.0489556):0.0371233,(eudEle:0.0757891,notPer:0.0833469):0.0277227):0.0787623):0.004842):0.0578034);
35	0.0102667	((galGal:0.186169,(halLeu:0.0663287,nipNip:0.0643595):0.0490777):0.0342835,((strCam:0.0535717,((aptRow:0.00515575,(aptHaa:0.00299461,aptOwe:0.00324146):0.00249399):0.035936,(casCas:0.0271005,droNov:0.0292876):0.0210601):0.00953733):0.00889393,((anoDid:0.0801743,(rheAme:0.0269846,rhePen:0.0276244):0.0417479):0.0112647,((cryCin:0.0582396,tinGut:0.0500026):0.0256577,(eudEle:0.0763203,notPer:0.0838781):0.016773):0.0897782):0.00614544):0.0433324);
35	0.0102667	((galGal:0.188959,(halLeu:0.0642466,nipNip:0.0622775):0.0539495):0.056688,(((aptRow:0.00525959,(aptHaa:0.0032518,aptOwe:0.00349865):0.00234064):0.0445713,((casCas:0.0280128,droNov:0.0301999):0.0235581,((cryCin:0.0631061,tinGut:0.0548691):0.0189356,(eudEle:0.0732231,notPer:0.0807809):0.0180146):0.0827583):0.00532886):0.00460314,(strCam:0.0528853,(anoDid:0.0781927,(rheAme:0.0188102,rhePen:0.0194501):0.0479407):0.00981137):0.00449138):0.0736158);
64	0.0109333	((galGal:0.196463,(halLeu:0.0752048,nipNip:0.0732356):0.0504951):0.0281095,(strCam:0.0563536,((((aptOwe:0.019418,(aptHaa:0.00688937,aptRow:0.00655652):0.0122818):0.019196,(casCas:0.0184381,droNov:0.0206252):0.0266651):0.00863965,(rheAme:0.017638,rhePen:0.0182779):0.0556555):0.00307971,(anoDid:0.0683981,((cryCin:0.0563113,tinGut:0.0480743):0.0413835,(eudEle:0.0677995,notPer:0.0753573):0.0390911):0.0529399):0.019417):0.00365727):0.0535642);
64	0.01	((galGal:0.195538,(halLeu:0.0655739,nipNip:0.0636048):0.0592017):0.022712,((strCam:0.0532544,((aptOwe:0.0219735,(aptHaa:0.00762003,aptRow:0.00728718):0.0141066):0.022863,(anoDid:0.058137,((cryCin:0.060641,tinGut:0.052404):0.0371858,(eudEle:0.0735498,notPer:0.0811076):0.0334729):0.0425467):0.0241812):0.00605499):0.00549374,((casCas:0.0177352,droNov:0.0199223):0.037353,(rheAme:0.0163336,rhePen:0.0169735):0.0583053):0.00778616):0.0448478);
64	0.00986667	((galGal:0.195933,(halLeu:0.0693534,nipNip:0.0673843):0.0558165):0.0257876,(strCam:0.0614095,(((aptOwe:0.0230749,(aptHaa:0.009546,aptRow:0.00921315):0.013282):0.0211948,(anoDid:0.0667501,((cryCin:0.0578686,tinGut:0.0496316):0.0478549,(eudEle:0.0736669,notPer:0.0812247):0.0412526):0.0432631):0.0150013):0.00558532,((casCas:0.0190758,droNov:0.0212629):0.0319142,(rheAme:0.0109392,rhePen:0.0115791):0.0596015):0.00535413):0.00919157):0.0456563);
64	0.00893333	((galGal:0.192549,(halLeu:0.0709785,nipNip:0.0690094):0.0508072):0.0290006,(strCam:0.0570803,(((aptOwe:0.025097,(aptHaa:0.00726195,aptRow:0.0069291):0.0175882):0.0171075,(rheAme:0.0108528,rhePen:0.0114926):0.0573916):0.00845792,((casCas:0.0177751,droNov:0.0199622):0.0350059,(anoDid:0.063925,((cryCin:0.0580066,tinGut:0.0497696):0.0581366,(eudEle:0.0761819,notPer:0.0837397):0.0491572):0.0300183):0.0198485):0.00437061):0.0040549):0.0498143);
64	0.00866667	((galGal:0.191136,(halLeu:0.0666227,nipNip:0.0646536):0.0537503):0.0231098,((aptOwe:0.016602,(aptHaa:0.00692671,aptRow:0.00659386):0.00942844):0.0383605,((casCas:0.0251131,droNov:0.0273002):0.033819,(strCam:0.0533845,((rheAme:0.0120979,rhePen:0.0127377):0.0568417,(anoDid:0.0682037,((cryCin:0.0535256,tinGut:0.0452886):0.0507773,(eudEle:0.0701741,notPer:0.0777319):0.0433247):0.0461373):0.0121777):0.00812189):0.00142135):0.00251964):0.0422656);
64	0.00866667	((galGal:0.201667,(halLeu:0.0661663,nipNip:0.0641971):0.0647376):0.0349747,(strCam:0.0571569,((((aptOwe:0.0216552,(aptHaa:0.00584524,aptRow:0.00551239):0.0155631):0.0208381,(rheAme:0.0216074,rhePen:0.0222473):0.0469258):0.00395703,(anoDid:0.065429,((cryCin:0.0523593,tinGut:0.0441223):0.0529022,(eudEle:0.069604,notPer:0.0771618):0.0448534):0.042404):0.018503):0.00451007,(casCas:0.0204413,droNov:0.0226284):0.0370082):0.00383361):0.0648299);
48	0.0353333	((galGal:0.181667,(halLeu:0.0785301,nipNip:0.076561):0.0323744):0.0386579,(((aptRow:0.00824169,(aptHaa:0.00305108,aptOwe:0.00329793):0.00552346):0.0338057,(rheAme:0.0141996,rhePen:0.0148394):0.0544674):0.0124362,(strCam:0.0530649,((casCas:0.0239451,droNov:0.0261322):0.0283985,(anoDid:0.0585825,((cryCin:0.0564005,tinGut:0.0481635):0.0514996,(eudEle:0.0810247,notPer:0.0885825):0.0360713):0.0329189):0.0247537):0.00484742):0.00436133):0.0482445);
