No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
6	0	-384.51095	-386.64362	-388.5206	-2.1326719	1.8769783
6	1	-315.58503	-317.59612	-319.17166	-2.0110849	1.5755408
6	2	-398.7629	-399.08483	-399.35842	-0.32193198	0.27359349
6	3	-437.61804	-439.59826	-437.91146	-1.9802281	-1.6868061
6	4	-321.71075	-323.31233	-325.1922	-1.601579	1.8798685
6	5	-482.91454	-481.40448	-483.63921	1.5100643	2.2347286
6	6	-527.85741	-522.17233	-536.54237	5.6850826	14.37004
6	7	-331.29727	-333.24978	-334.2874	-1.9525131	1.037618
6	8	-281.67605	-286.47965	-285.27854	-4.8036017	-1.2011099
6	9	-280.6751	-283.16684	-284.08499	-2.4917481	0.91814885
6	10	-324.70918	-325.22644	-326.67749	-0.51725833	1.4510499
6	11	-262.68613	-263.66608	-265.59785	-0.97995337	1.9317657
6	12	-256.22329	-258.70239	-260.50069	-2.4790929	1.7983058
6	13	-383.53878	-384.65558	-385.28357	-1.1167986	0.62799701
6	14	-248.76108	-250.77936	-251.42294	-2.0182814	0.64357541
6	15	-393.07703	-391.86042	-391.96422	1.2166183	0.1037994
6	16	-305.02995	-307.77763	-308.30536	-2.7476807	0.5277326
6	17	-371.37636	-370.1815	-371.18178	1.1948645	1.0002865
6	18	-308.61191	-309.88303	-310.77502	-1.2711219	0.8919856
6	19	-274.24449	-276.76724	-278.64265	-2.5227542	1.8754114
6	20	-488.28549	-490.61424	-489.87194	-2.3287491	-0.7422946
6	21	-417.02109	-415.59025	-416.02402	1.430837	0.43376443
6	22	-320.80142	-322.12867	-323.36809	-1.3272486	1.2394219
6	23	-422.57619	-424.77816	-424.04817	-2.2019743	-0.72999027
6	24	-444.73257	-444.91614	-443.45679	-0.18356307	-1.4593463
6	25	-407.15539	-409.57853	-410.5112	-2.423137	0.93267366
6	26	-309.4747	-310.61859	-311.10461	-1.1438899	0.48602507
6	27	-374.03424	-375.53321	-376.18417	-1.4989706	0.65096151
6	28	-295.44077	-296.78018	-297.75662	-1.339412	0.97643698
6	29	-414.19587	-413.95243	-416.15375	0.24343674	2.2013149
6	30	-212.85966	-216.23863	-218.34901	-3.3789694	2.110382
6	31	-454.87719	-454.01652	-455.77003	0.86067061	1.7535085
6	32	-345.98121	-347.44428	-349.14407	-1.463067	1.6997842
6	33	-360.61508	-363.12452	-364.28562	-2.5094408	1.161099
6	34	-269.36487	-270.78995	-273.49704	-1.4250836	2.7070846
6	35	-341.07362	-344.14925	-343.5847	-3.0756326	-0.56455218
6	36	-384.80672	-384.53551	-385.21584	0.27121388	0.68033001
6	37	-355.29442	-356.41524	-358.76841	-1.1208174	2.3531678
6	38	-394.74964	-393.47969	-393.36675	1.2699502	-0.112947
6	39	-333.91585	-335.99894	-337.43223	-2.0830903	1.4332943
6	40	-382.32454	-383.53807	-384.37603	-1.2135363	0.83795486
6	41	-275.77297	-279.15698	-280.22498	-3.3840069	1.0679973
6	42	-316.96088	-319.27234	-319.73383	-2.3114594	0.46149375
6	43	-363.86853	-364.4628	-364.27279	-0.59426449	-0.19001029
6	44	-419.54341	-419.26422	-419.91978	0.27918881	0.65556171
6	45	-454.75399	-454.66223	-454.75966	0.091763813	0.097430685
6	46	-366.10779	-367.24415	-368.76803	-1.1363649	1.5238825
6	47	-242.31759	-242.37272	-245.31396	-0.055136938	2.9412404
6	48	-299.34556	-300.817	-304.43098	-1.4714467	3.6139724
6	49	-302.46055	-302.40612	-307.9108	0.054429595	5.5046775
6	50	-268.08482	-269.6409	-271.67325	-1.5560815	2.032351
6	51	-355.13863	-352.85867	-355.93923	2.279956	3.0805586
6	52	-396.58481	-395.95105	-396.10516	0.63376199	0.15411203
6	53	-431.09886	-433.36848	-433.45431	-2.269625	0.085823301
6	54	-284.10554	-286.07751	-287.99977	-1.9719759	1.9222555
6	55	-415.15375	-415.10528	-415.00239	0.048461175	-0.10289696
6	56	-374.59942	-374.87751	-376.516	-0.27809179	1.6384929
6	57	-493.17195	-494.36892	-490.64086	-1.1969639	-3.7280586
6	58	-540.23118	-541.07849	-541.85426	-0.84731376	0.77576869
6	59	-422.55146	-423.87809	-421.95057	-1.3266284	-1.9275252
6	60	-601.78573	-603.64107	-599.91535	-1.8553467	-3.7257289
6	61	-417.53935	-419.41702	-419.42496	-1.8776698	0.0079424089
6	62	-340.24056	-342.02699	-342.64075	-1.786436	0.61375821
6	63	-334.88193	-337.9807	-338.86259	-3.0987751	0.88188607
6	64	-355.51633	-356.83981	-359.17135	-1.3234857	2.33154
6	65	-416.71629	-417.27527	-417.96512	-0.55898565	0.68984593
6	66	-329.92308	-332.63649	-335.21158	-2.7134181	2.57509
6	67	-433.15224	-431.46626	-432.28491	1.6859836	0.81865316
6	68	-330.27162	-332.86588	-332.41703	-2.5942634	-0.44885343
6	69	-316.00349	-317.34137	-319.27218	-1.3378787	1.9308047
6	70	-249.463	-252.82874	-253.86188	-3.3657367	1.0331411
6	71	-293.65728	-295.16475	-296.68032	-1.5074698	1.5155691
6	72	-444.76893	-441.54593	-442.77009	3.2230021	1.2241547
6	73	-312.36098	-314.58436	-314.60917	-2.2233807	0.024808312
6	74	-358.7482	-360.41488	-359.04252	-1.6666713	-1.3723566
6	75	-383.10637	-386.99597	-385.40711	-3.8896025	-1.5888592
6	76	-369.09436	-371.42854	-371.47523	-2.3341805	0.046690113
6	77	-417.59193	-417.08414	-416.07975	0.50778455	-1.00439
6	78	-366.01314	-366.81108	-367.51881	-0.79794324	0.70772878
6	79	-336.66799	-337.41319	-334.9944	-0.74519562	-2.4187816
6	80	-454.46199	-453.87111	-453.54678	0.59088655	-0.32432851
6	81	-319.55459	-320.91666	-321.85108	-1.3620704	0.93442674
6	82	-454.98682	-459.11562	-458.25928	-4.1288013	-0.85634225
6	83	-280.89626	-283.36092	-284.08209	-2.464655	0.72117299
6	84	-232.95062	-234.98426	-235.60321	-2.0336455	0.6189534
6	85	-356.36242	-358.55049	-360.16135	-2.1880691	1.6108604
6	86	-293.12473	-295.95618	-295.66707	-2.8314489	-0.28911049
6	87	-492.95949	-496.29931	-493.35566	-3.3398163	-2.9436488
6	88	-338.04712	-338.20187	-340.0473	-0.15474875	1.8454312
6	89	-378.70904	-382.44298	-381.12507	-3.7339387	-1.3179136
6	90	-404.92366	-403.39844	-404.37676	1.5252236	0.97832468
6	91	-373.92854	-374.8303	-375.70422	-0.90175222	0.87391807
6	92	-445.50037	-443.70396	-444.2588	1.7964134	0.55484472
6	93	-646.37213	-634.48989	-633.23857	11.882238	-1.2513196
6	94	-315.44604	-318.02529	-319.2861	-2.5792549	1.2608065
6	95	-455.5686	-455.56867	-455.56086	-6.9326682e-05	-0.0078104429
6	96	-371.84572	-371.45132	-372.98478	0.39440504	1.5334608
6	97	-320.77636	-323.23154	-324.13962	-2.4551812	0.9080867
6	98	-311.04883	-313.03236	-314.55833	-1.9835267	1.5259719
6	99	-388.77429	-389.55704	-388.65981	-0.78274663	-0.89722755
6	100	-311.62247	-313.71249	-313.7798	-2.090016	0.067313295
6	101	-341.65078	-343.3482	-343.44717	-1.6974133	0.098969771
