No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
5	0	-386.97128	-388.22859	-388.78631	-1.2573068	0.55772161
5	1	-315.17781	-316.3172	-318.39483	-1.1393888	2.0776306
5	2	-397.61388	-399.0127	-396.78871	-1.3988228	-2.2239956
5	3	-441.33666	-439.45924	-440.3924	1.8774252	0.93316521
5	4	-321.55027	-322.60471	-325.00194	-1.054432	2.3972376
5	5	-482.78963	-481.69888	-483.60548	1.0907517	1.9065965
5	6	-530.63779	-528.65545	-530.2357	1.9823383	1.5802523
5	7	-331.48625	-331.90623	-334.46927	-0.41997667	2.5630473
5	8	-282.7445	-283.27555	-286.80435	-0.53105298	3.5288041
5	9	-280.79858	-283.07031	-284.14193	-2.271729	1.0716233
5	10	-324.79102	-324.79568	-330.41196	-0.0046615655	5.6162716
5	11	-260.94301	-261.90415	-267.01445	-0.96113992	5.1103052
5	12	-256.2278	-258.29257	-260.32866	-2.064772	2.0360893
5	13	-382.95603	-385.4531	-387.18901	-2.4970701	1.7359105
5	14	-249.12007	-249.3044	-251.71174	-0.18432588	2.4073403
5	15	-393.07819	-391.74638	-392.77663	1.331803	1.0302469
5	16	-304.61541	-306.02654	-308.51417	-1.4111265	2.4876364
5	17	-372.94037	-373.11448	-373.73996	-0.17410494	0.62548469
5	18	-304.93374	-306.33721	-309.26244	-1.4034643	2.9252361
5	19	-273.99094	-276.12175	-278.39783	-2.1308168	2.2760823
5	20	-490.22407	-492.72394	-493.73633	-2.4998678	1.0123981
5	21	-409.55714	-409.26199	-408.99756	0.29515403	-0.2644323
5	22	-321.3117	-319.75764	-321.65104	1.5540544	1.8933962
5	23	-423.5343	-426.37636	-426.17128	-2.8420585	-0.20507812
5	24	-444.32633	-443.58504	-443.87549	0.74129125	0.29045024
5	25	-408.12826	-409.08137	-410.46283	-0.95310976	1.3814621
5	26	-308.35696	-308.44353	-310.86317	-0.086571161	2.4196391
5	27	-374.28159	-372.94779	-376.48109	1.3337929	3.5332985
5	28	-295.77638	-296.64557	-298.00452	-0.86918607	1.3589566
5	29	-414.35561	-412.92349	-415.31362	1.4321256	2.3901304
5	30	-211.55593	-213.05478	-217.58228	-1.4988567	4.5274969
5	31	-453.18137	-453.91916	-455.46348	-0.7377888	1.5443227
5	32	-346.4836	-346.24617	-348.82313	0.23742728	2.576965
5	33	-364.41711	-365.76229	-363.342	-1.345189	-2.420292
5	34	-269.63478	-270.11754	-271.3746	-0.48275737	1.2570636
5	35	-338.85367	-344.44519	-345.43242	-5.5915252	0.98723013
5	36	-383.15265	-383.14313	-385.61085	0.0095200964	2.4677209
5	37	-354.97947	-357.73844	-359.17105	-2.7589666	1.4326058
5	38	-429.82929	-428.51033	-422.54429	1.3189678	-5.9660394
5	39	-333.4491	-334.53648	-336.89763	-1.0873835	2.361151
5	40	-383.42408	-383.65734	-383.78349	-0.23325884	0.12615383
5	41	-275.81228	-278.03648	-279.99844	-2.2241969	1.96196
5	42	-316.51892	-317.77945	-319.3103	-1.2605364	1.5308527
5	43	-364.12265	-364.16983	-365.29816	-0.047180022	1.128325
5	44	-417.7073	-419.50265	-419.67707	-1.7953453	0.1744195
5	45	-447.13408	-445.77043	-447.27362	1.3636477	1.503195
5	46	-366.86151	-366.7168	-368.4294	0.14471035	1.7125944
5	47	-240.08723	-241.10639	-244.18825	-1.0191638	3.0818651
5	48	-305.36275	-303.9071	-306.71467	1.4556458	2.8075667
5	49	-301.7073	-303.49721	-306.52267	-1.7899058	3.0254603
5	50	-267.51481	-268.73646	-269.77544	-1.2216529	1.0389811
5	51	-351.35401	-353.22685	-356.05471	-1.8728325	2.8278601
5	52	-394.00858	-394.62368	-395.69347	-0.61509557	1.069792
5	53	-431.43474	-433.28369	-432.58116	-1.848956	-0.70253314
5	54	-285.52116	-285.33751	-288.42639	0.18364275	3.0888767
5	55	-408.47729	-407.82761	-409.41745	0.64968106	1.5898326
5	56	-374.10765	-374.06319	-377.23279	0.044460272	3.1695989
5	57	-488.54365	-490.43092	-489.24559	-1.8872698	-1.1853285
5	58	-551.34358	-552.45262	-550.42582	-1.1090418	-2.0268023
5	59	-421.6983	-423.53741	-421.61297	-1.8391082	-1.9244412
5	60	-602.49111	-603.92167	-602.10304	-1.4305659	-1.8186298
5	61	-414.96249	-415.58706	-417.15024	-0.6245748	1.5631835
5	62	-338.8709	-340.4809	-343.4808	-1.6099961	2.9998975
5	63	-336.65462	-337.00639	-338.8899	-0.35176522	1.8835121
5	64	-355.02217	-356.34862	-358.66163	-1.3264503	2.3130142
5	65	-414.73428	-414.95522	-414.37835	-0.22093321	-0.57687056
5	66	-328.46663	-330.83101	-333.11384	-2.3643816	2.2828277
5	67	-429.71162	-430.7097	-429.69925	-0.99808913	-1.0104591
5	68	-331.85835	-331.57456	-333.59712	0.28378988	2.0225638
5	69	-316.03064	-317.69634	-319.23992	-1.665696	1.5435849
5	70	-249.57771	-251.62909	-254.01612	-2.0513812	2.3870373
5	71	-290.56531	-291.11932	-295.59967	-0.5540131	4.4803483
5	72	-427.8703	-429.45463	-426.38105	-1.5843296	-3.0735739
5	73	-312.89062	-311.75195	-312.3589	1.1386761	0.60694644
5	74	-354.78673	-357.84136	-358.63265	-3.0546231	0.79129184
5	75	-381.28895	-382.46688	-382.78297	-1.177927	0.3160899
5	76	-370.80182	-372.71251	-374.35096	-1.9106855	1.6384518
5	77	-417.11328	-417.81593	-418.13964	-0.70264848	0.32371458
5	78	-365.15086	-365.97019	-365.99853	-0.81932185	0.028349512
5	79	-335.53139	-338.21759	-334.08252	-2.6862023	-4.1350734
5	80	-450.92275	-452.6513	-452.65912	-1.7285473	0.0078269675
5	81	-319.70388	-319.06548	-321.13344	0.63839496	2.0679553
5	82	-454.58123	-454.6544	-457.77791	-0.073166063	3.1235092
5	83	-280.6642	-282.00199	-283.26706	-1.3377949	1.265062
5	84	-233.24534	-234.56038	-236.7928	-1.3150396	2.232427
5	85	-357.43297	-357.48627	-359.99416	-0.053296904	2.5078863
5	86	-294.32149	-295.07563	-296.28587	-0.75413279	1.2102395
5	87	-494.08755	-493.82176	-493.1241	0.26579341	-0.69766022
5	88	-338.55768	-337.06381	-340.75847	1.4938721	3.6946532
5	89	-380.33244	-380.12342	-381.34808	0.20902321	1.2246629
5	90	-405.16878	-405.40144	-405.85303	-0.23265591	0.45159564
5	91	-373.90506	-374.85152	-376.76825	-0.94646448	1.9167295
5	92	-459.0296	-458.3501	-456.08923	0.67950108	-2.260868
5	93	-643.45371	-638.9869	-632.37889	4.4668115	-6.6080053
5	94	-317.0746	-317.85408	-318.85461	-0.77948733	1.0005275
5	95	-454.16209	-456.51588	-458.10695	-2.3537906	1.5910688
5	96	-372.05681	-370.37802	-372.77842	1.6787906	2.4004021
5	97	-322.16033	-324.01628	-324.88349	-1.8559493	0.86720793
5	98	-309.95395	-312.31074	-315.12737	-2.3567853	2.8166335
5	99	-389.62705	-391.69072	-389.30913	-2.0636697	-2.3815842
5	100	-312.0669	-313.04189	-314.50895	-0.97498961	1.4670656
5	101	-343.81453	-344.07681	-343.89476	-0.26227108	-0.18204505
5	102	-357.0344	-359.38812	-360.79135	-2.3537213	1.4032355
5	103	-259.50976	-262.06361	-264.02839	-2.553849	1.964776
5	104	-355.10695	-355.89917	-355.43706	-0.7922194	-0.46211194
5	105	-393.96597	-396.04979	-394.74648	-2.0838178	-1.3033119
5	106	-307.6392	-308.49172	-311.39224	-0.85251594	2.9005242
5	107	-355.92937	-355.59315	-360.09347	0.33622034	4.5003136
5	108	-312.59396	-314.27585	-315.52483	-1.6818876	1.2489808
5	109	-397.13669	-396.93769	-399.07428	0.19899656	2.136582
5	110	-393.34263	-395.60385	-396.09072	-2.2612145	0.4868707
5	111	-355.36377	-356.69204	-356.28865	-1.3282648	-0.40338047
5	112	-324.83502	-325.75562	-327.90249	-0.92060505	2.1468707
5	113	-400.13296	-399.69693	-401.90749	0.43603353	2.2105583
5	114	-255.14939	-257.31968	-260.00182	-2.1702969	2.682137
5	115	-380.88392	-382.78206	-384.05632	-1.8981321	1.2742646
