No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
8	0	-386.36928	-388.103	-389.03032	-1.7337147	0.92732572
8	1	-315.35493	-316.58634	-319.00247	-1.2314184	2.4161246
8	2	-398.44206	-399.40996	-398.20958	-0.96790218	-1.2003787
8	3	-434.72966	-439.49192	-438.50342	-4.7622518	-0.98849606
8	4	-321.50204	-322.48623	-325.32063	-0.98418785	2.8344043
8	5	-483.82026	-480.67814	-485.49001	3.1421229	4.8118762
8	6	-528.37564	-531.21307	-535.03231	-2.8374236	3.8192416
8	7	-330.99796	-332.33674	-334.4003	-1.3387806	2.0635583
8	8	-284.29139	-286.79708	-284.58655	-2.5056868	-2.2105265
8	9	-280.67352	-282.39887	-283.59454	-1.7253532	1.1956666
8	10	-324.56133	-324.24581	-327.06441	0.31552873	2.8186037
8	11	-261.67836	-262.00248	-265.6053	-0.32411857	3.6028162
8	12	-256.35654	-257.87432	-260.3882	-1.5177777	2.5138829
8	13	-383.44896	-385.19469	-385.79599	-1.7457222	0.60130084
8	14	-248.13533	-248.69541	-250.07568	-0.56008181	1.3802669
8	15	-392.61316	-393.51429	-392.38478	-0.90113081	-1.1295137
8	16	-304.74673	-306.4425	-308.41905	-1.6957758	1.976548
8	17	-369.83293	-371.1646	-372.15133	-1.3316663	0.98673181
8	18	-308.59387	-308.31895	-310.38071	0.27491484	2.061758
8	19	-273.65562	-275.02555	-278.25972	-1.3699373	3.2341627
8	20	-487.48994	-488.22973	-492.65314	-0.73978298	4.4234168
8	21	-416.94143	-414.47826	-415.77376	2.4631699	1.2954982
8	22	-321.12866	-321.88013	-323.33857	-0.75147344	1.4584353
8	23	-422.59023	-423.24448	-424.41281	-0.65425212	1.1683281
8	24	-444.70837	-442.40496	-444.15848	2.3034067	1.7535198
8	25	-407.569	-408.54519	-410.26997	-0.97618475	1.7247786
8	26	-308.60398	-309.21136	-310.8176	-0.60737773	1.6062406
8	27	-374.26785	-374.20014	-376.43815	0.067707587	2.2380097
8	28	-294.41881	-296.75031	-298.78307	-2.3314918	2.0327688
8	29	-417.32733	-413.83123	-418.30691	3.4960998	4.4756785
8	30	-212.54502	-214.17512	-220.13192	-1.6301042	5.956801
8	31	-452.95985	-452.73439	-454.95387	0.22546485	2.2194873
8	32	-345.09924	-346.87982	-349.34426	-1.7805839	2.4644334
8	33	-366.03683	-362.99184	-364.01555	3.0449914	1.0237087
8	34	-268.85231	-271.31167	-272.68174	-2.4593569	1.370069
8	35	-349.30367	-351.31209	-354.34812	-2.0084254	3.0360229
8	36	-385.31347	-386.14431	-385.75738	-0.83084379	-0.38692776
8	37	-356.02985	-356.21416	-357.15862	-0.18430617	0.94446354
8	38	-429.47884	-430.02754	-421.03591	-0.54869745	-8.9916319
8	39	-332.28489	-334.02466	-337.09444	-1.7397667	3.0697779
8	40	-384.14595	-383.30365	-383.28354	0.84229815	-0.020106547
8	41	-276.71637	-278.00042	-280.16498	-1.2840486	2.1645598
8	42	-316.44359	-318.01343	-320.311	-1.5698446	2.2975716
8	43	-363.11562	-363.95997	-365.47647	-0.84434939	1.5164992
8	44	-417.59002	-420.4293	-420.26142	-2.8392843	-0.16788905
8	45	-447.81858	-447.95828	-447.05733	-0.13970694	-0.90095534
8	46	-367.63999	-368.74526	-369.45215	-1.1052758	0.70688957
8	47	-240.24949	-244.10895	-245.53432	-3.8594581	1.4253707
8	48	-298.56986	-300.26975	-305.01642	-1.6998918	4.7466665
8	49	-306.57467	-305.13791	-308.91633	1.4367598	3.7784169
8	50	-267.404	-269.45412	-272.48993	-2.0501156	3.0358135
8	51	-348.22896	-346.89998	-349.57508	1.3289822	2.6751051
8	52	-389.34706	-391.33333	-392.22396	-1.9862707	0.89062411
8	53	-432.57549	-434.19359	-433.50495	-1.6180942	-0.68863571
8	54	-284.84602	-285.47488	-288.07424	-0.62885922	2.5993597
8	55	-407.54864	-409.46403	-410.76023	-1.915393	1.2961995
8	56	-374.7067	-375.4961	-376.47717	-0.78939568	0.9810764
8	57	-492.15868	-493.61433	-491.18125	-1.455652	-2.4330804
8	58	-542.49429	-543.82658	-542.69019	-1.3322932	-1.1363899
8	59	-422.90699	-424.02992	-423.61228	-1.1229342	-0.41764166
8	60	-603.36469	-603.67583	-601.64789	-0.31114137	-2.0279377
8	61	-417.52571	-417.64991	-420.92291	-0.12420099	3.2729952
8	62	-341.16651	-342.46232	-343.84288	-1.2958036	1.380558
8	63	-335.32972	-336.30738	-338.42106	-0.97766218	2.1136773
8	64	-355.51942	-358.37916	-358.41992	-2.8597392	0.040759594
8	65	-415.80069	-414.16807	-414.989	1.6326142	0.82092776
8	66	-329.55369	-330.74105	-332.97086	-1.1873613	2.2298055
8	67	-432.13028	-429.66182	-431.71797	2.4684571	2.0561443
8	68	-330.29603	-331.96143	-333.55928	-1.6654015	1.5978499
8	69	-317.73513	-318.04236	-319.28187	-0.3072361	1.2395048
8	70	-248.91784	-250.36468	-255.68466	-1.4468401	5.3199837
8	71	-291.35231	-290.9466	-293.90467	0.40571189	2.9580674
8	72	-445.0519	-444.51306	-444.56013	0.5388422	0.047067051
8	73	-311.94629	-312.59152	-315.12078	-0.64523122	2.5292534
8	74	-356.20652	-356.43204	-358.95093	-0.22552342	2.5188911
8	75	-383.76481	-382.8461	-385.92811	0.9187092	3.082012
8	76	-369.24177	-370.32996	-371.59789	-1.0881916	1.2679303
8	77	-413.66542	-414.12727	-415.17169	-0.46184842	1.0444191
8	78	-364.45118	-364.6425	-365.68841	-0.19132556	1.0459117
8	79	-327.71329	-330.19468	-331.36824	-2.4813879	1.173559
