No.	prop	genetree
2168	0.007	(anoCar:0.273429,((((((cucCan:0.13942,(corBra:0.0468184,(pseHum:0.0635575,(taeGut:0.0596468,ficAlb:0.0669188):0.0156151):0.00585835):0.158015):0.00113196,(mesUni:0.126586,(((melUnd:0.130708,(balReg:0.0545045,chaVoc:0.058625):0.0108026):0.0168277,(calAnn:0.104535,chaPel:0.087831):0.0509075):0.00709349,(lepDis:0.106123,(colLiv:0.108027,(falPer:0.0780545,picPub:0.170784):0.012333):0.0203507):0.00283456):0.00479709):0.000227671):0.0118546,(halLeu:0.0720492,(fulGla:0.0370298,(nipNip:0.0446456,(aptFor:0.0308975,pygAde:0.0330604):0.00570921):0.000480711):0.0249537):0.033308):0.0342326,((anaPla:0.126718,(galGal:0.0387731,melGal:0.0434693):0.131931):0.0384188,(((aptRow:0.00971655,(aptHaa:0.00691001,aptOwe:0.00715686):0.00313939):0.0635292,((strCam:0.063788,((casCas:0.0126779,droNov:0.014865):0.0415566,(tinGut:0.0664472,(eudEle:0.0761329,notPer:0.0836907):0.00774719):0.0927794):0.0136797):0.00829765,(rheAme:0.00679902,rhePen:0.00743888):0.0889636):0.00410285):0.00653306,(cryCin:0.162361,anoDid:0.0801244):0.0377159):0.0117468):0.00122973):0.169383,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
2168	0.007	(anoCar:0.273429,(((((((cucCan:0.113581,(balReg:0.0590285,(melUnd:0.0954874,(corBra:0.0468184,(ficAlb:0.0628136,(taeGut:0.0546535,pseHum:0.0429491):0.000888075):0.0255786):0.0949805):0.0289421):0.00825328):0.00399661,(lepDis:0.0909392,chaVoc:0.0753305):6.83588e-05):0.0195805,((colLiv:0.119212,(falPer:0.100135,picPub:0.192864):0.00143756):0.00923675,((halLeu:0.0694577,mesUni:0.102769):0.0119219,(calAnn:0.136726,chaPel:0.120023):0.0187111):0.00433471):0.00439399):0.0473232,((aptFor:0.0182406,pygAde:0.0204035):0.0188468,(fulGla:0.0368755,nipNip:0.0449721):0.00015429):0.0903361):0.0155271,((anaPla:0.146227,(galGal:0.062432,melGal:0.0671282):0.127782):0.0285819,((aptRow:0.00551611,(aptHaa:0.00232131,aptOwe:0.00256816):0.00352765):0.0592249,(strCam:0.066576,(((casCas:0.0134464,droNov:0.0156335):0.0489025,(anoDid:0.0900489,(eudEle:0.0945617,(tinGut:0.0768924,(cryCin:0.069532,notPer:0.0862857):0.0155974):0.000236392):0.0869196):0.00329265):0.000871732,(rheAme:0.0272168,rhePen:0.0278567):0.0555546):0.0074816):0.0011077):0.0364574):0.00492586):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
2168	0.006	(anoCar:0.273429,((((((lepDis:0.128535,(balReg:0.0999832,((cucCan:0.113864,(chaVoc:0.068335,(melUnd:0.1209,(taeGut:0.0811202,(corBra:0.0399628,(ficAlb:0.0676707,pseHum:0.0486943):0.013866):0.00685555):0.120393):0.00871576):0.0033502):0.00940136,(mesUni:0.109489,(calAnn:0.104535,chaPel:0.087831):0.0457005):3.82098e-05):0.0230172):0.00882289):0.0114662,(colLiv:0.13265,(falPer:0.0870766,picPub:0.179806):0.0279335):0.0296067):0.0202454,((halLeu:0.0741764,((aptFor:0.012201,pygAde:0.0143639):0.0248864,(fulGla:0.0368634,nipNip:0.04496):0.000166358):0.0270809):0.0259361,(anaPla:0.117567,(galGal:0.0448969,melGal:0.0495931):0.116657):0.00932134):0.0396548):0.00637071,((anoDid:0.115264,((aptRow:0.0237527,(aptHaa:0.0083141,aptOwe:0.00856095):0.0157715):0.0384298,((strCam:0.0530737,(casCas:0.0235879,droNov:0.025775):0.0336119):0.00259399,(cryCin:0.103572,(tinGut:0.0754954,(eudEle:0.0722188,notPer:0.0797766):0.0207095):0.0198398):0.0694508):0.00945753):0.0150203):0.000917795,(rheAme:0.0065095,rhePen:0.00714936):0.0982308):0.021183):0.162835,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
2168	0.0055	(anoCar:0.273429,((((((cucCan:0.117578,(chaVoc:0.0753305,(lepDis:0.0798664,(balReg:0.0590285,(melUnd:0.0954874,(corBra:0.0468184,(ficAlb:0.0628136,(taeGut:0.0538529,pseHum:0.0421485):0.0016887):0.0255786):0.0949805):0.0289421):0.0011087):0.0110728):6.83588e-05):0.0195805,((colLiv:0.119212,(falPer:0.0983456,picPub:0.191075):0.00322697):0.00581388,((halLeu:0.0694577,mesUni:0.102769):0.0119219,(calAnn:0.136726,chaPel:0.120023):0.0187111):0.000911843):0.00781686):0.0473232,((aptFor:0.0182406,pygAde:0.0204035):0.0188468,(fulGla:0.0368974,nipNip:0.044994):0.000132372):0.0903361):0.0155271,((anaPla:0.146227,(galGal:0.062432,melGal:0.0671282):0.127782):0.0285819,((aptRow:0.00551611,(aptHaa:0.00229516,aptOwe:0.00254201):0.0035538):0.0592249,(((casCas:0.0134464,droNov:0.0156335):0.0504953,(strCam:0.0560418,(rheAme:0.0485232,rhePen:0.049163):0.0311956):0.00377368):0.00504182,(anoDid:0.0900489,(tinGut:0.0771288,(eudEle:0.0798145,(cryCin:0.069532,notPer:0.0862857):0.00108662):0.0147472):0.0869196):0.00992727):0.00282642):0.0364574):0.00492586):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
2168	0.00525	(anoCar:0.273429,((((((halLeu:0.119036,((cucCan:0.140552,(((taeGut:0.0569576,ficAlb:0.0642296):0.0241626,(pseHum:0.0666456,corBra:0.0440481):0.00277024):0.130201,(melUnd:0.122947,chaVoc:0.0616668):0.00776086):0.028946):0.00671497,(lepDis:0.106123,(balReg:0.0790787,((colLiv:0.108027,(falPer:0.0780545,picPub:0.170784):0.012333):0.00430485,(mesUni:0.100326,(calAnn:0.104535,chaPel:0.087831):0.0365377):0.0025829):0.00873078):0.00731508):0.0145743):0.0188187):0.010813,((aptFor:0.0114998,pygAde:0.0136627):0.0255876,(fulGla:0.0364632,nipNip:0.0445598):0.000566602):0.0827537):0.00640241,(anaPla:0.147716,(galGal:0.0532302,melGal:0.0579264):0.138472):0.0153118):0.00333811,(((aptRow:0.00971655,(aptHaa:0.00718842,aptOwe:0.00743527):0.00286097):0.0494787,((cryCin:0.162361,anoDid:0.0801244):0.0127591,(notPer:0.122088,(tinGut:0.0694898,eudEle:0.0869227):0.0276071):0.0697862):0.00437322):0.0205836,((strCam:0.0553175,(casCas:0.0126779,droNov:0.014865):0.0467658):0.0045956,(rheAme:0.0108964,rhePen:0.0115362):0.0726937):0.0228084):0.0129765):0.169383,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
2168	0.00525	(anoCar:0.273429,(((((((cucCan:0.130377,(lepDis:0.100004,(mesUni:0.100983,((melUnd:0.1209,(pseHum:0.0694159,(corBra:0.0415404,(taeGut:0.0535015,ficAlb:0.0607735):0.0223407):0.005278):0.120393):0.00209374,(balReg:0.0528505,chaVoc:0.056971):0.00474198):0.01083):0.0118525):0.00380296):0.00639653,(colLiv:0.130112,(falPer:0.07385,picPub:0.166579):0.0386228):0.00234608):0.00521959,(calAnn:0.106089,chaPel:0.0893848):0.0629129):0.0308881,((halLeu:0.0811368,(nipNip:0.0451264,(fulGla:0.0358639,(aptFor:0.0159086,pygAde:0.0180715):0.0200129):0.00116593):0.0340413):0.0353621,(anaPla:0.119813,(galGal:0.0448969,melGal:0.0495931):0.118902):0.0234624):0.00933271):0.0203064,((aptRow:0.0237527,(aptHaa:0.00729694,aptOwe:0.00754379):0.0167887):0.0550785,((anoDid:0.0966651,(strCam:0.0534222,((casCas:0.0226976,droNov:0.0248847):0.0242283,(tinGut:0.0796358,(cryCin:0.0819317,(eudEle:0.0795306,notPer:0.0870884):0.011597):0.00594116):0.0722821):0.0106225):0.00812405):0.0106305,(rheAme:0.0186974,rhePen:0.0193372):0.0771564):0.00959717):0.0204724):0.162835,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
2168	0.00525	(anoCar:0.273429,(((((halLeu:0.109809,(cucCan:0.131435,((((pseHum:0.0694159,(corBra:0.0424381,(taeGut:0.0604337,ficAlb:0.0677057):0.0163062):0.00438026):0.134428,(chaVoc:0.0728695,(balReg:0.0657715,mesUni:0.0983323):0.00297756):0.000784466):0.00519031,(colLiv:0.108027,(falPer:0.0756277,picPub:0.168357):0.0147598):0.00868075):0.00815492,(lepDis:0.102251,(melUnd:0.136505,(calAnn:0.104535,chaPel:0.087831):0.0398769):0.011418):0.000356572):0.00225668):0.025424):0.016903,(anaPla:0.124683,(galGal:0.0400779,melGal:0.0447741):0.128592):0.0288051):0.0262469,((nipNip:0.0451264,(fulGla:0.0346808,(aptFor:0.021721,pygAde:0.0238839):0.0130174):0.002349):0.102691,(strCam:0.0676837,(((aptRow:0.00721648,(aptHaa:0.0028145,aptOwe:0.00306135):0.00473484):0.0503034,((casCas:0.0206796,droNov:0.0228667):0.0375941,(anoDid:0.0659101,(notPer:0.135523,(eudEle:0.105972,(cryCin:0.0501194,tinGut:0.0418824):0.0466571):0.0219932):0.029377):0.0233562):0.0063151):0.00624591,(rheAme:0.0518436,rhePen:0.0524835):0.0385418):0.000975226):0.0382109):0.0031724):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
2168	0.00525	(anoCar:0.273429,(((((((((melUnd:0.1209,(corBra:0.0468184,(ficAlb:0.0696841,(taeGut:0.0579376,pseHum:0.0462332):0.0044745):0.0187081):0.120393):0.00572563,(balReg:0.0545045,chaVoc:0.058625):0.00671987):0.0209105,(lepDis:0.0887437,(calAnn:0.104535,chaPel:0.087831):0.0377871):0.0131204):0.0118906,(cucCan:0.128418,mesUni:0.11468):0.0119064):0.000227671,(colLiv:0.108027,(falPer:0.0883177,picPub:0.181047):0.00206976):0.02821):0.0371338,(halLeu:0.0759368,(nipNip:0.0451264,(fulGla:0.0357146,(aptFor:0.0182384,pygAde:0.0204013):0.0175338):0.00131517):0.0288413):0.0546996):0.00989626,((anaPla:0.0942653,(galGal:0.0658105,melGal:0.0705067):0.0724413):0.070871,((((aptRow:0.00971655,(aptHaa:0.00792244,aptOwe:0.00816929):0.00212696):0.0462442,((casCas:0.0126779,droNov:0.014865):0.0498294,(eudEle:0.0838801,(tinGut:0.0619507,notPer:0.0869414):0.00449649):0.101052):0.000522324):0.0114882,(strCam:0.0673903,(rheAme:0.00679902,rhePen:0.00743888):0.0842683):0.00300134):0.0120505,(cryCin:0.162361,anoDid:0.0801244):0.0374365):0.0120262):0.00217261):0.16844,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
2168	0.00525	(anoCar:0.273429,((((((lepDis:0.113722,((cucCan:0.119686,(melUnd:0.1209,(corBra:0.0468184,(taeGut:0.062895,(ficAlb:0.0651308,pseHum:0.0461544):0.00503622):0.0182252):0.120393):0.0178884):0.00881377,((balReg:0.0724347,chaVoc:0.0765552):0.00453135,(mesUni:0.109489,(calAnn:0.104535,chaPel:0.087831):0.0457005):3.82098e-05):0.00523485):0.011792):0.0262795,(colLiv:0.13265,(falPer:0.0870766,picPub:0.179806):0.0279335):0.0296067):0.0144114,((halLeu:0.0857627,((aptFor:0.012201,pygAde:0.0143639):0.0248864,(fulGla:0.036495,nipNip:0.0445916):0.000534763):0.0386672):0.0149561,(anaPla:0.10185,(galGal:0.0451098,melGal:0.049806):0.100726):0.0256454):0.0332144):0.0124001,(((((aptRow:0.0237527,(aptHaa:0.0102061,aptOwe:0.010453):0.0138794):0.0307165,(casCas:0.0235879,droNov:0.025775):0.0379501):0.00771332,((cryCin:0.0984344,eudEle:0.10763):0.00513776,(tinGut:0.0919819,notPer:0.116973):0.00335326):0.0789083):0.0100245,(anoDid:0.093318,strCam:0.0581992):0.0169505):0.00591365,(rheAme:0.0065095,rhePen:0.00714936):0.0982308):0.0213783):0.16264,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
2168	0.00525	(anoCar:0.273429,((((halLeu:0.128038,((((mesUni:0.100816,(melUnd:0.1209,(corBra:0.0468184,(taeGut:0.0771209,(ficAlb:0.0696841,pseHum:0.0507077):0.0147088):0.0039993):0.120393):0.012756):0.00572105,(cucCan:0.109598,(calAnn:0.104535,chaPel:0.087831):0.0320711):0.0106773):0.0135658,(lepDis:0.0902005,(balReg:0.0545045,chaVoc:0.058625):0.0159668):0.0170703):0.0178328,(falPer:0.116716,(picPub:0.199517,colLiv:0.124428):0.00992788):0.0130027):0.0234144):0.0214518,(((fulGla:0.0370298,(nipNip:0.0447916,(aptFor:0.0182384,pygAde:0.0204013):0.0185143):0.000334759):0.0744419,(anaPla:0.0942653,(galGal:0.0801385,melGal:0.0848347):0.0581134):0.0540484):0.0168226,((strCam:0.0641614,(((aptRow:0.00971655,(aptHaa:0.0021905,aptOwe:0.00243735):0.00785889):0.0343302,((casCas:0.0130467,droNov:0.0152338):0.0305113,(rheAme:0.0486891,rhePen:0.0493289):0.0144197):0.00755763):0.00188303,(cryCin:0.162361,anoDid:0.0801244):0.00386687):0.0152889):0.0182808,(eudEle:0.0838801,(tinGut:0.0651371,notPer:0.0901278):0.00131013):0.125113):0.0120262):0.01113):0.159483,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
