No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
0	1	0.254646	0.174034	0.512185	0	0	0.0115	0.9885	0	0	0.0105	0.9895	0	0	0.001	0.999	0	0	0.9525	0.0475	0	0	0.99	0.01	0	0	0.974	0.026	0	0	0.8315	0.1685	0	0	0.7375	0.2625	0	0	0.9845	0.0155	0	0	0.982	0.018	0	0	0	1	0	0	0.0015	0.9985	0	0	0.0105	0.9895	0	0	0.0095	0.9905	0	0	0.034	0.966	0	0	0.878	0.122	0	0	0.0155	0.9845	0	0	0.108	0.892	0	0	0.9955	0.0045	0	0	1	0	0	0	0.8535	0.1465	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.002	0.998	0	0	0.0115	0.9885	0	0	0.013	0.987	0	0	0.087	0.913	0	0	1	0	0	0	1	0	0	0	1	0	0
18	1	0.105381	0.204116	0.512939	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.999	0.001	0	0	1	0	0	0	0.9995	0.0005	0	0	0.1515	0.8485	0	0	0.135	0.865	0	0	0.9975	0.0025	0	0	0.9915	0.0085	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0025	0.9975	0	0	0.9885	0.0115	0	0	0.0005	0.9995	0	0	0.008	0.992	0	0	1	0	0	0	1	0	0	0	0.242	0.758	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0225	0.9775	0	0	1	0	0	0	1	0	0	0	1	0	0
8	1	0.160945	0.272489	0.515217	0	0	0.0015	0.9985	0	0	0.001	0.999	0	0	0	1	0	0	0.683	0.317	0	0	0.9305	0.0695	0	0	0.9995	0.0005	0	0	0.051	0.949	0	0	0.05	0.95	0	0	0.9785	0.0215	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0065	0.9935	0	0	0.015	0.985	0	0	0.245	0.755	0	0	0.0015	0.9985	0	0	0.0385	0.9615	0	0	1	0	0	0	1	0	0	0	0.0865	0.9135	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0005	0.9995	0	0	0.007	0.993	0	0	0.0105	0.9895	0	0	0.166	0.834	0	0	1	0	0	0	1	0	0	0	1	0	0
14	1	0.154783	0.259143	0.52314	0	0	0.0005	0.9995	0	0	0.0155	0.9845	0	0	0.3345	0.6655	0	0	0.918	0.082	0	0	0.908	0.092	0	0	0.908	0.092	0	0	0.077	0.923	0	0	0.0705	0.9295	0	0	0.9125	0.0875	0	0	0.984	0.016	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.2985	0.7015	0	0	0.0185	0.9815	0	0	0.3785	0.6215	0	0	0.9705	0.0295	0	0	1	0	0	0	0.1375	0.8625	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.035	0.965	0	0	1	0	0	0	1	0	0	0	1	0	0
19	1	0.269828	0.195172	0.509215	0	0	0.005	0.995	0	0	0.0065	0.9935	0	0	0.003	0.997	0	0	0.9795	0.0205	0	0	1	0	0	0	0.9995	0.0005	0	0	0.7545	0.2455	0	0	0.9605	0.0395	0	0	0.944	0.056	0	0	0.7265	0.2735	0	0	0.097	0.903	0	0	0.156	0.844	0	0	0.177	0.823	0	0	0.181	0.819	0	0	0.0405	0.9595	0	0	0.3765	0.6235	0	0	0.0125	0.9875	0	0	0.043	0.957	0	0	1	0	0	0	1	0	0	0	0.969	0.031	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.171	0.829	0	0	0.182	0.818	0	0	0.1825	0.8175	0	0	0.2545	0.7455	0	0	1	0	0	0	1	0	0	0	1	0	0
1	1	0.290256	0.212516	0.488831	0	0	0.008	0.992	0	0	0.0065	0.9935	0	0	0.0075	0.9925	0	0	0.733	0.267	0	0	0.7285	0.2715	0	0	0.956	0.044	0	0	0.8825	0.1175	0	0	0.956	0.044	0	0	0.9925	0.0075	0	0	0.9965	0.0035	0	0	0.037	0.963	0	0	0.0385	0.9615	0	0	0.0465	0.9535	0	0	0.049	0.951	0	0	0.0925	0.9075	0	0	0.153	0.847	0	0	0.012	0.988	0	0	0.043	0.957	0	0	0.9495	0.0505	0	0	0.9965	0.0035	0	0	0.978	0.022	0	0	0.9965	0.0035	0	0	0.9965	0.0035	0	0	0.9965	0.0035	0	0	0.047	0.953	0	0	0.053	0.947	0	0	0.0555	0.9445	0	0	0.207	0.793	0	0	0.9965	0.0035	0	0	0.997	0.003	0	0	0.998	0.002	0
15	1	0.30811	0.206105	0.507169	0	0	0.02	0.98	0	0	0.032	0.968	0	0	0.0605	0.9395	0	0	0.9355	0.0645	0	0	0.9075	0.0925	0	0	0.987	0.013	0	0	0.6775	0.3225	0	0	0.516	0.484	0	0	0.996	0.004	0	0	0.9995	0.0005	0	0	0.007	0.993	0	0	0.0085	0.9915	0	0	0.0185	0.9815	0	0	0.0105	0.9895	0	0	0.015	0.985	0	0	0.4695	0.5305	0	0	0.041	0.959	0	0	0.0995	0.9005	0	0	0.998	0.002	0	0	1	0	0	0	0.779	0.221	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.015	0.985	0	0	0.02	0.98	0	0	0.023	0.977	0	0	0.0965	0.9035	0	0	1	0	0	0	1	0	0	0	1	0	0
9	1	0.148658	0.253999	0.508971	0	0	0	1	0	0	0	1	0	0	0.005	0.995	0	0	0.9925	0.0075	0	0	0.987	0.013	0	0	0.8055	0.1945	0	0	0.1745	0.8255	0	0	0.2525	0.7475	0	0	0.99	0.01	0	0	0.9995	0.0005	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.07	0.93	0	0	0.256	0.744	0	0	0	1	0	0	0.01	0.99	0	0	0.9985	0.0015	0	0	1	0	0	0	0.2875	0.7125	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.0005	0.9995	0	0	0.2005	0.7995	0	0	1	0	0	0	1	0	0	0	1	0	0
2	1	0.28209	0.19995	0.499317	0	0	0.4665	0.5335	0	0	0.318	0.682	0	0	0.0185	0.9815	0	0	0.488	0.512	0	0	0.4895	0.5105	0	0	0.5005	0.4995	0	0	0.241	0.759	0	0	0.2355	0.7645	0	0	0.5485	0.4515	0	0	0.576	0.424	0	0	0.5395	0.4605	0	0	0.566	0.434	0	0	0.566	0.434	0	0	0.565	0.435	0	0	0.535	0.465	0	0	0.277	0.723	0	0	0.4885	0.5115	0	0	0.5075	0.4925	0	0	0.5925	0.4075	0	0	0.607	0.393	0	0	0.33	0.67	0	0	0.6145	0.3855	0	0	0.63	0.37	0	0	0.6305	0.3695	0	0	0.568	0.432	0	0	0.5695	0.4305	0	0	0.5695	0.4305	0	0	0.574	0.426	0	0	0.632	0.368	0	0	0.643	0.357	0	0	0.7415	0.2585	0
16	1	0.202905	0.375414	0.501876	0	0	0	1	0	0	0.002	0.998	0	0	0	1	0	0	0.4245	0.5755	0	0	0.309	0.691	0	0	0.532	0.468	0	0	0.0285	0.9715	0	0	0.032	0.968	0	0	0.485	0.515	0	0	0.3255	0.6745	0	0	0.001	0.999	0	0	0	1	0	0	0.0005	0.9995	0	0	0	1	0	0	0.3245	0.6755	0	0	0.043	0.957	0	0	0.002	0.998	0	0	0.016	0.984	0	0	0.4625	0.5375	0	0	0.5395	0.4605	0	0	0.0585	0.9415	0	0	0.5395	0.4605	0	0	0.5405	0.4595	0	0	0.542	0.458	0	0	0.0025	0.9975	0	0	0.002	0.998	0	0	0.004	0.996	0	0	0.4475	0.5525	0	0	0.542	0.458	0	0	0.5475	0.4525	0	0	0.6715	0.3285	0
