No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-848.74847	-820.23542	-806.19139	28.513051	-14.044029	-834.32199	-804.31599	-783.46178
1	1	-405.10615	-403.48422	-401.88237	1.6219261	-1.6018498	-402.69968	-398.62752	-390.24322
2	2	-541.24467	-535.35734	-534.07332	5.8873325	-1.2840151	-532.13636	-521.38486	-512.20222
3	3	-384.09594	-375.79211	-371.37916	8.30383	-4.4129444	-370.37864	-359.26993	-350.93614
4	4	-368.30676	-366.18057	-367.14176	2.1261867	0.96119129	-365.79514	-360.96146	-357.66682
5	5	-535.38064	-524.36684	-527.12704	11.013797	2.7601995	-525.39953	-512.88725	-509.25099
6	6	-460.7104	-446.71599	-431.15482	13.994413	-15.56117	-445.86559	-438.58998	-416.66798
7	7	-723.04404	-715.40253	-697.88013	7.6415147	-17.522396	-708.64877	-697.10351	-676.81526
8	8	-599.46011	-594.7274	-587.87184	4.7327115	-6.8555597	-586.55292	-576.10014	-566.30946
9	9	-334.05061	-326.36031	-316.6255	7.6902933	-9.7348112	-321.33917	-313.59373	-302.7314
10	10	-653.26459	-635.77273	-601.46402	17.491862	-34.308715	-637.18775	-614.66031	-582.41285
11	11	-413.95738	-414.23265	-411.3636	-0.27527385	-2.8690575	-411.71276	-411.42362	-396.5695
12	12	-536.58452	-536.86607	-531.14431	-0.28154759	-5.7217574	-525.69385	-522.59849	-510.09252
13	13	-311.74286	-310.42687	-311.42003	1.3159956	0.99316051	-308.78613	-304.95161	-301.71559
14	14	-359.32454	-359.60406	-359.89211	-0.27951872	0.28805162	-356.84619	-356.40761	-352.84863
15	15	-652.42004	-646.5093	-635.12762	5.9107368	-11.381678	-638.26053	-626.48732	-614.00475
16	16	-343.40035	-343.35552	-340.95883	0.044825154	-2.3966931	-340.7828	-338.89552	-327.55447
17	17	-1040.8652	-948.58985	-907.33362	92.275338	-41.25623	-1024.8223	-935.25472	-892.60901
18	18	-615.33392	-609.76166	-600.01177	5.5722565	-9.7498877	-601.70858	-594.33206	-578.12575
19	19	-235.07063	-234.90337	-235.9988	0.16726014	1.0954315	-231.93933	-229.68573	-229.80998
20	20	-451.83807	-442.58747	-444.55876	9.2506034	1.9712948	-443.04016	-435.66935	-435.6454
21	21	-350.33214	-345.71525	-346.99354	4.6168887	1.2782904	-346.275	-339.01304	-337.811
22	22	-554.23742	-546.30908	-547.57604	7.928337	1.2669584	-541.89568	-534.01937	-525.21402
23	23	-405.40058	-405.80265	-403.18568	-0.40206468	-2.6169666	-396.72017	-397.85141	-388.93099
24	24	-668.85024	-647.30179	-647.93417	21.548447	0.63237539	-651.31729	-626.31225	-624.37691
25	25	-623.92597	-605.84877	-600.23297	18.077197	-5.6157996	-611.05893	-589.60551	-579.85598
