No.	prop	genetree
51	0.00671429	((halLeu:0.205105,(aptRow:0.0531514,rhePen:0.0804109):0.105119):0.194863,(nipNip:0.147516,(galGal:0.212424,(((rheAme:0.078228,(aptHaa:0.0279925,aptOwe:0.0282393):0.0239487):0.0134828,(strCam:0.0581429,(casCas:0.0402607,droNov:0.0424478):0.0220084):0.0098909):0.0146647,(eudEle:0.188137,(anoDid:0.0605386,(notPer:0.125299,(cryCin:0.0651877,tinGut:0.0569507):0.0433572):0.0342301):0.0361656):0.0211132):0.0150711):0.00782353):0.250483);
51	0.00628571	((halLeu:0.209079,(aptRow:0.0596221,rhePen:0.0868816):0.102623):0.205814,(galGal:0.263226,(nipNip:0.156797,((strCam:0.0636498,(((aptHaa:0.0258706,aptOwe:0.0261175):0.013059,(casCas:0.0270129,droNov:0.0292):0.0186527):0.0101243,(anoDid:0.0577704,(notPer:0.105533,(cryCin:0.0591906,tinGut:0.0509536):0.0295888):0.0512275):0.0290121):0.0119861):0.0125762,(rheAme:0.08462,eudEle:0.187494):0.015283):0.0386489):0.0336967):0.22243);
51	0.00557143	((halLeu:0.200315,(aptRow:0.051271,rhePen:0.0785305):0.10221):0.171787,((nipNip:0.162554,(galGal:0.222583,(droNov:0.076377,(strCam:0.057761,(casCas:0.0520624,(rheAme:0.0619322,(aptHaa:0.0279554,aptOwe:0.0282022):0.00769):0.00968103):0.00982476):0.0123027):0.0378649):0.0127031):0.00800985,(eudEle:0.203966,(anoDid:0.065302,(notPer:0.131483,(cryCin:0.0626325,tinGut:0.0543955):0.0520972):0.0328088):0.0472311):0.0512273):0.199569);
51	0.00542857	((halLeu:0.22852,(aptRow:0.0407889,rhePen:0.0680484):0.140896):0.233846,((nipNip:0.157722,(galGal:0.218018,((casCas:0.0616021,(rheAme:0.0674214,(aptHaa:0.0221519,aptOwe:0.0223988):0.0189827):0.0137314):0.0191986,(droNov:0.070873,strCam:0.0645597):0.0121148):0.0266888):0.012436):0.0190123,(eudEle:0.190042,(anoDid:0.0614893,(notPer:0.117061,(cryCin:0.0699566,tinGut:0.0617196):0.0303506):0.0434186):0.0371207):0.0713205):0.283662);
51	0.00542857	((halLeu:0.259855,(aptRow:0.0393773,rhePen:0.0666368):0.173644):0.202399,(nipNip:0.186223,(galGal:0.233602,(((strCam:0.0598844,(rheAme:0.0705843,(aptHaa:0.0251266,aptOwe:0.0253735):0.0191708):0.0129771):0.0103187,(casCas:0.0387711,droNov:0.0409582):0.0355583):0.0235596,(eudEle:0.185536,(anoDid:0.0558965,(notPer:0.116763,(cryCin:0.0654802,tinGut:0.0572432):0.0345293):0.0381235):0.0382075):0.0347776):0.0251846):0.0253535):0.274062);
43	0.0165714	((halLeu:0.113774,galGal:0.184537):0.143402,(nipNip:0.176043,(((casCas:0.0525924,(aptHaa:0.0310136,aptOwe:0.0312605):0.0148427):0.01977,(anoDid:0.0643834,(eudEle:0.127167,(notPer:0.102229,(cryCin:0.0606352,tinGut:0.0523982):0.0248404):0.0324954):0.0286489):0.0389716):0.019317,((aptRow:0.0426249,(rheAme:0.0554904,rhePen:0.0561302):0.0137542):0.0216234,(droNov:0.0654818,strCam:0.0591685):0.00802243):0.0203622):0.0465671):0.079164);
43	0.0162857	((halLeu:0.123179,galGal:0.193942):0.163512,(nipNip:0.183264,(((casCas:0.0502961,(aptHaa:0.0244309,aptOwe:0.0246777):0.0191292):0.0165495,(anoDid:0.0664923,(eudEle:0.129478,(notPer:0.114153,(cryCin:0.0642811,tinGut:0.0560441):0.0331183):0.0228827):0.0284467):0.0313459):0.0289664,(strCam:0.0705974,(droNov:0.0681807,(aptRow:0.0433759,(rheAme:0.0545513,rhePen:0.0551911):0.0154443):0.0155488):0.00872998):0.0210885):0.0496555):0.101458);
43	0.0147143	((halLeu:0.180258,galGal:0.251021):0.214851,((nipNip:0.203529,((casCas:0.0501599,(aptHaa:0.0268033,aptOwe:0.0270501):0.0166207):0.0299837,(anoDid:0.0755213,(eudEle:0.127083,(notPer:0.104957,(cryCin:0.0603789,tinGut:0.0521419):0.0278241):0.0296843):0.0398706):0.035615):0.0855893):0.0323255,(strCam:0.0782802,(droNov:0.0722798,(aptRow:0.0459065,(rheAme:0.0555415,rhePen:0.0561813):0.0169847):0.0171173):0.0123137):0.115652):0.157286);
43	0.0125714	((galGal:0.199413,(halLeu:0.104101,nipNip:0.102132):0.0245486):0.0470578,(aptOwe:0.0828829,(((aptHaa:0.0399901,casCas:0.0467261):0.0133318,(anoDid:0.0587477,(eudEle:0.107797,(notPer:0.0929186,(cryCin:0.0574543,tinGut:0.0492173):0.0187106):0.0224363):0.042383):0.0323029):0.0211812,(strCam:0.0621468,(droNov:0.0594285,(aptRow:0.0394251,(rheAme:0.0559947,rhePen:0.0566346):0.01005):0.0107474):0.00903156):0.0149662):0.00813288):0.0465702);
43	0.0125714	((halLeu:0.11531,galGal:0.186073):0.112456,(nipNip:0.181952,(((casCas:0.0565411,(aptHaa:0.0333043,aptOwe:0.0335511):0.0165008):0.0210265,(anoDid:0.070225,(eudEle:0.122562,(notPer:0.0941632,(cryCin:0.0629157,tinGut:0.0546787):0.0144937):0.0359566):0.0390954):0.0383351):0.024594,(droNov:0.0703981,(strCam:0.0596193,(aptRow:0.0412444,(rheAme:0.05523,rhePen:0.0558699):0.0126339):0.0154322):0.00446553):0.0339506):0.0419944):0.0438448);
