No.	prop	genetree
51	0.005	(halLeu:0.375894,(((galGal:0.224677,(nipNip:0.146191,(eudEle:0.203424,(droNov:0.0631818,(anoDid:0.0594697,(notPer:0.119903,(cryCin:0.0755626,tinGut:0.0673256):0.0275871):0.0385566):0.0325176):0.0200038):0.0273966):0.00575392):0.00568999,((rheAme:0.0761895,(aptHaa:0.042344,casCas:0.04908):0.00755865):0.00597174,(aptOwe:0.0513743,strCam:0.0537373):0.00474698):0.0572286):0.204329,(aptRow:0.0695131,rhePen:0.0967726):0.247586):0.0119604);
51	0.00485714	(halLeu:0.399715,((galGal:0.227731,(nipNip:0.144254,((strCam:0.0659024,(aptHaa:0.0493995,(aptOwe:0.0412326,rheAme:0.0672725):0.00841376):0.013893):0.0222094,(casCas:0.0779375,(eudEle:0.188863,(droNov:0.0575178,(anoDid:0.0536866,(tinGut:0.117521,(cryCin:0.0969205,notPer:0.113674):0.0288375):0.010165):0.0326368):0.0111071):0.0114997):0.0143005):0.0142199):0.010745):0.203162,(aptRow:0.0511997,rhePen:0.0784592):0.262097):0.0395846);
51	0.00471429	(halLeu:0.388287,(((nipNip:0.107571,galGal:0.180303):0.0309039,((casCas:0.0756986,((aptHaa:0.04596,rheAme:0.0722468):0.0102955,(strCam:0.0555487,(aptOwe:0.0364893,droNov:0.0451655):0.0166965):0.00331661):0.0127071):0.00782412,(eudEle:0.188605,(anoDid:0.060964,(notPer:0.128242,(cryCin:0.0871272,tinGut:0.0788902):0.0243613):0.0317121):0.0362084):0.017343):0.017156):0.163068,(aptRow:0.0587056,rhePen:0.0859651):0.197973):0.0847739);
51	0.00471429	(halLeu:0.500786,(((nipNip:0.120157,galGal:0.192889):0.0380939,((aptHaa:0.0608919,((aptOwe:0.0478219,droNov:0.0564982):0.00686899,(rheAme:0.0790473,strCam:0.0553703):0.00168359):0.0064478):0.025121,((casCas:0.0563356,eudEle:0.178761):0.0120879,(anoDid:0.0564941,(tinGut:0.109455,(cryCin:0.0813412,notPer:0.0980949):0.0363508):0.0210386):0.0429221):0.0243253):0.0277055):0.263128,(aptRow:0.0488395,rhePen:0.076099):0.327674):0.0774374);
51	0.00442857	(halLeu:0.374425,((galGal:0.247196,(nipNip:0.152541,((aptHaa:0.0533631,rheAme:0.0796499):0.0278129,((casCas:0.0606191,(aptOwe:0.0448238,eudEle:0.173738):0.00930618):0.00967235,(strCam:0.0596303,(droNov:0.0626184,(anoDid:0.0615917,(notPer:0.105872,(cryCin:0.057628,tinGut:0.049391):0.0314903):0.0547099):0.0298322):0.00332527):0.00653495):0.0176205):0.0268327):0.0219229):0.174624,(aptRow:0.04752,rhePen:0.0747795):0.256703):0.0233672);
43	0.022	((galGal:0.194821,(halLeu:0.101279,nipNip:0.0993099):0.0227793):0.0833606,((aptOwe:0.0783891,(casCas:0.0692153,(aptHaa:0.05211,(anoDid:0.0623153,(eudEle:0.123992,(notPer:0.0986802,(cryCin:0.0595031,tinGut:0.0512661):0.0224234):0.0328692):0.0297561):0.0275233):0.0103693):0.015663):0.0302806,(strCam:0.065896,(droNov:0.060253,(aptRow:0.0400912,(rheAme:0.0549057,rhePen:0.0555456):0.0118052):0.0109058):0.0119562):0.0451367):0.0524947);
43	0.017	((galGal:0.200487,(halLeu:0.0983323,nipNip:0.0963632):0.0313921):0.0952252,(((aptHaa:0.0479933,casCas:0.0547293):0.0239176,(aptOwe:0.0520266,(anoDid:0.0683302,(eudEle:0.132903,(notPer:0.102918,(cryCin:0.0645377,tinGut:0.0563007):0.0216263):0.0375435):0.0268592):0.0211781):0.0201312):0.0449499,(strCam:0.0638984,(droNov:0.063673,(aptRow:0.0423725,(rheAme:0.0553704,rhePen:0.0560103):0.0136217):0.0120445):0.00653872):0.0555723):0.0615873);
43	0.0134286	((galGal:0.193231,(halLeu:0.095715,nipNip:0.0937459):0.0267527):0.089946,((aptOwe:0.0746775,(aptHaa:0.0564637,(casCas:0.0559231,(anoDid:0.0620822,(eudEle:0.119418,(notPer:0.100147,(cryCin:0.0638709,tinGut:0.0556339):0.0195221):0.0268291):0.0340967):0.0248335):0.0072767):0.0179669):0.0364576,(strCam:0.066454,(droNov:0.0621171,(aptRow:0.0421151,(rheAme:0.0476063,rhePen:0.0482462):0.0211284):0.0107461):0.0106502):0.047044):0.055024);
43	0.012	((galGal:0.195894,(halLeu:0.103851,nipNip:0.101882):0.02128):0.10037,(((aptHaa:0.0435722,casCas:0.0503083):0.0265084,(aptOwe:0.0512573,(anoDid:0.0629488,(eudEle:0.126324,(notPer:0.105033,(cryCin:0.0620576,tinGut:0.0538206):0.0262217):0.0288489):0.028057):0.0257903):0.0190702):0.0317433,((aptRow:0.0472136,(rheAme:0.054356,rhePen:0.0549958):0.0194773):0.0173718,(droNov:0.0666295,strCam:0.0603162):0.00721183):0.0369057):0.0771757);
43	0.00914286	((galGal:0.2281,(halLeu:0.113688,nipNip:0.111719):0.0436491):0.0818416,(((aptHaa:0.0366877,casCas:0.0434237):0.0176917,(anoDid:0.060455,(eudEle:0.123709,(notPer:0.100736,(cryCin:0.0608863,tinGut:0.0526493):0.0230957):0.0305309):0.0281786):0.031653):0.0393501,(aptOwe:0.0758945,(strCam:0.0610513,(droNov:0.0621215,(aptRow:0.041251,(rheAme:0.0535704,rhePen:0.0542102):0.0143003):0.0116145):0.00524304):0.0172062):0.0180818):0.0989479);
