No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-638.54881	-609.65171	-611.41868	28.897096	1.7669701	-626.40899	-596.80761	-594.7361
1	1	-886.39041	-879.88356	-806.79794	6.5068508	-73.085614	-872.62736	-857.42824	-783.61641
2	2	-539.58653	-537.38726	-536.67225	2.1992702	-0.71501364	-528.50766	-530.05447	-518.55063
3	3	-497.93209	-496.78666	-492.72501	1.1454273	-4.0616507	-492.97897	-491.65258	-476.72405
4	4	-382.21865	-375.38872	-377.14496	6.8299314	1.7562426	-374.37655	-366.45759	-366.20278
5	5	-1035.3897	-961.68744	-905.73866	73.702264	-55.948783	-1019.3982	-944.37882	-887.25724
6	6	-930.24176	-881.93243	-869.29586	48.309331	-12.63657	-915.01654	-862.64362	-849.49399
7	7	-390.51248	-386.10646	-387.23506	4.4060171	1.1285999	-381.29326	-373.69221	-369.7676
8	8	-653.04538	-652.23057	-627.55046	0.81480926	-24.680109	-638.57205	-633.76281	-608.43843
9	9	-914.32953	-830.18068	-822.77634	84.148854	-7.4043386	-903.09114	-810.97447	-808.06711
10	10	-562.4843	-545.97808	-539.76404	16.506216	-6.2140411	-547.89142	-524.72771	-517.93225
11	11	-661.94179	-650.51682	-648.22454	11.424976	-2.2922788	-647.86368	-632.39364	-626.32581
12	12	-701.43911	-678.78154	-679.71611	22.657574	0.93457344	-687.3498	-661.94657	-660.41724
13	13	-724.65653	-685.13869	-682.71879	39.517837	-2.4198982	-705.80148	-666.10915	-665.2981
14	14	-756.07291	-733.18235	-724.74426	22.890553	-8.4380932	-742.22192	-712.12556	-701.76406
15	15	-737.13724	-721.32022	-711.31412	15.817018	-10.006103	-719.98264	-697.18722	-687.42972
16	16	-380.08564	-378.58004	-377.76894	1.5055983	-0.81109835	-377.68748	-372.09743	-363.44159
17	17	-464.1971	-457.72954	-455.33456	6.4675524	-2.3949808	-454.46023	-451.63512	-440.73367
18	18	-379.29243	-377.31404	-378.10423	1.9783939	0.79019106	-376.78871	-370.85018	-366.40991
19	19	-511.72226	-501.50702	-498.74955	10.215233	-2.7574695	-496.74656	-483.72306	-477.10166
20	20	-535.28133	-534.56083	-530.72314	0.7204965	-3.8376884	-526.17697	-517.43533	-506.86535
21	21	-344.93009	-343.70398	-343.87673	1.2261036	0.17275247	-342.32357	-339.03087	-334.72685
22	22	-427.23003	-421.59685	-423.4556	5.6331813	1.8587434	-419.15168	-408.98661	-398.78582
