No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-432.44761	-418.38638	-420.31064	14.061234	1.9242659	-419.11675	-408.77288	-403.86705
1	1	-885.62132	-864.8773	-831.26094	20.744014	-33.616362	-872.24079	-846.40381	-810.39961
2	2	-490.98614	-490.30764	-487.62984	0.67849562	-2.6778047	-484.25913	-480.36218	-474.46568
3	3	-640.35371	-633.78224	-619.53067	6.5714637	-14.251568	-624.42969	-614.32181	-602.11036
4	4	-249.40745	-249.58367	-250.25856	-0.17622017	0.6748945	-241.9172	-240.27905	-238.36457
5	5	-416.30044	-397.0998	-397.75453	19.20064	0.65473442	-405.09576	-389.89432	-384.69043
6	6	-414.95266	-407.44827	-396.72283	7.5043894	-10.72544	-398.20526	-392.1084	-377.90447
7	7	-785.79736	-732.25087	-729.70188	53.546486	-2.5489885	-771.58231	-722.10066	-713.36343
8	8	-442.15862	-434.39649	-435.48703	7.7621307	1.0905448	-430.85528	-421.27486	-416.20496
9	9	-718.78512	-684.22348	-680.32358	34.561638	-3.899902	-705.65065	-672.50379	-660.99898
10	10	-611.16149	-607.61239	-594.07817	3.5491066	-13.534211	-598.0783	-590.31767	-570.57597
11	11	-497.92202	-488.24746	-472.45741	9.6745656	-15.790043	-477.42085	-467.55476	-450.38758
12	12	-853.63728	-806.95043	-777.85752	46.686847	-29.09291	-837.32525	-783.77668	-752.59499
13	13	-675.93211	-673.49044	-658.08983	2.4416721	-15.400606	-662.53731	-654.52972	-636.31086
14	14	-488.34311	-488.64004	-487.08066	-0.29693956	-1.5593833	-480.88823	-480.01232	-469.88131
15	15	-575.01242	-574.45397	-559.44345	0.55844655	-15.010525	-560.78987	-556.11285	-535.03572
16	16	-561.27192	-528.76276	-528.78846	32.509164	0.025700393	-546.22591	-518.23784	-511.2334
17	17	-906.4095	-900.73159	-830.97401	5.677901	-69.757581	-891.38926	-878.6403	-809.98665
18	18	-680.18314	-672.93446	-657.24433	7.2486771	-15.690127	-663.32344	-652.78685	-635.22948
19	19	-1028.9536	-983.57608	-948.46418	45.377476	-35.111899	-1012.7381	-962.23238	-924.93977
20	20	-568.35666	-565.35667	-554.98919	2.9999851	-10.367482	-553.44862	-548.28706	-535.83074
21	21	-595.47419	-580.56619	-582.09123	14.908006	1.5250426	-576.21539	-564.30938	-562.18312
22	22	-662.7271	-656.19213	-656.21773	6.5349667	0.025599351	-647.39925	-636.54816	-634.98941
23	23	-432.44691	-429.82733	-430.47285	2.6195834	0.64552212	-423.71903	-417.27936	-413.59608
24	24	-424.04308	-413.81226	-411.79565	10.230826	-2.0166088	-408.34736	-396.7361	-392.64505
25	25	-639.49929	-634.96484	-602.19892	4.5344508	-32.765913	-624.47626	-614.00972	-582.14263
