No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	(((galGal:0.175767,(halLeu:0.0782132,nipNip:0.0762441):0.0267907):0.031058,(casCas:0.0933612,(((aptHaa:0.0499262,(rheAme:0.0729544,anoDid:0.0843962):0.00325866):0.00605612,(aptRow:0.0530832,(aptOwe:0.0493252,(eudEle:0.153205,(notPer:0.158779,(cryCin:0.0571259,tinGut:0.0488889):0.0848999):0.00198293):0.0250348):0.00433772):0.00256624):0.00740962,(rhePen:0.0740527,droNov:0.0560492):0.0162659):0.0232333):0.00293516):0.0345168,strCam:0.126687);
1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	((((strCam:0.0516466,((notPer:0.0780224,eudEle:0.0704646):0.0379349,(cryCin:0.0491377,tinGut:0.0409007):0.050066):0.0697983):0.0020576,(((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0158615):0.0153162,anoDid:0.104139):0.0271329,(galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841);
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,(((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0215828,(anoDid:0.0872673,strCam:0.0521485):0.00727709):0.0276053,((cryCin:0.0622354,tinGut:0.0539984):0.0136128,(notPer:0.0743966,eudEle:0.0668388):0.0182053):0.128538):0.00912245);
3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	(((((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.00732174,(cryCin:0.162198,(anoDid:0.0595398,notPer:0.15853):0.0204216):0.000321903):0.00990639,(eudEle:0.178543,strCam:0.0519917):0.00307923):0.0143301,tinGut:0.178519):0.0267523,(galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841);
4	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	((cryCin:0.207637,((strCam:0.0734508,(((notPer:0.179053,rhePen:0.0692611):0.00864086,(casCas:0.0557658,rheAme:0.0753166):0.00194557):0.0122314,((aptHaa:0.0121785,aptOwe:0.0124253):0.0415599,(anoDid:0.089822,(droNov:0.0481279,(eudEle:0.164759,tinGut:0.147326):0.00360726):0.0128886):0.00164496):0.00946845):0.00763417):0.0100036,aptRow:0.0805117):0.00682784):0.00239067,((galGal:0.179256,halLeu:0.108493):0.0227807,nipNip:0.129305):0.00529072);
5	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	(((((anoDid:0.0885442,droNov:0.0597387):0.0286149,rheAme:0.105717):0.00265813,strCam:0.0846984):0.0186663,(((casCas:0.0669516,rhePen:0.0871422):0.000248335,(((aptRow:0.0298644,(aptHaa:0.0301396,aptOwe:0.0303865):5.75875e-05):0.0147719,notPer:0.181688):0.00959124,((eudEle:0.154437,tinGut:0.137004):0.0140223,cryCin:0.159263):0.0152622):0.00590352):0.0294233,(halLeu:0.133959,nipNip:0.131989):0.00243021):0.0108676):0.0899355,galGal:0.307955);
6	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,((((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.00350633,((cryCin:0.13077,notPer:0.147524):0.0067115,(tinGut:0.0792546,eudEle:0.0966875):0.04999):0.0212228):0.0173172,strCam:0.0586663):0.0306409,anoDid:0.124426):0.00684613);
7	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	(((((eudEle:0.170548,notPer:0.178106):0.0522869,galGal:0.210938):0.00534351,nipNip:0.14355):0.0439075,((rheAme:0.110201,(((casCas:0.0569182,rhePen:0.0771088):0.000240987,(anoDid:0.0822202,(aptHaa:0.0392722,cryCin:0.159237):0.00521933):0.00593161):0.0203846,((strCam:0.0527866,(aptRow:0.0490631,tinGut:0.161124):0.000780874):0.00429242,aptOwe:0.0547161):0.0163385):0.013107):0.0139302,halLeu:0.144346):0.0450798):0.00422749,droNov:0.156075);
8	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	((casCas:0.120285,((galGal:0.207312,(((aptHaa:0.0124247,aptOwe:0.0126716):0.0500083,rhePen:0.0893597):0.00986116,(droNov:0.0657541,((rheAme:0.0638438,aptRow:0.0372242):0.0141645,((tinGut:0.0536932,cryCin:0.0619302):0.0821979,eudEle:0.153324):0.0275585):0.00510949):0.0154632):0.0177535):0.00199197,(halLeu:0.0716019,nipNip:0.0696328):0.0669393):0.0215092):0.0582991,((notPer:0.165533,anoDid:0.066543):0.0377083,strCam:0.0691325):0.105325);
9	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	((galGal:0.225445,(halLeu:0.152584,(nipNip:0.136663,(((eudEle:0.178347,rheAme:0.0754727):0.00657042,(strCam:0.0519605,anoDid:0.0870793):0.00640573):0.00602743,(((tinGut:0.104496,notPer:0.129487):0.0497549,rhePen:0.0694497):0.0138804,(((cryCin:0.160471,casCas:0.0472419):0.0133963,droNov:0.0628252):0.00205973,(aptRow:0.0187863,aptOwe:0.019366):0.0368427):0.000441678):0.00538028):0.0303468):0.0139524):0.00209807):0.0132788,aptHaa:0.12146);
