No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	(galGal:0.335329,(halLeu:0.214516,(nipNip:0.168211,((anoDid:0.0921876,rheAme:0.0807457):0.0178351,(((aptRow:0.0309309,(aptHaa:0.0312494,aptOwe:0.0314962):1.43637e-05):0.0210285,((notPer:0.122034,eudEle:0.114476):0.0217113,(cryCin:0.0507953,tinGut:0.0425583):0.0761959):0.0452661):0.0132793,(rhePen:0.0888892,((droNov:0.0403218,casCas:0.0381347):0.0177855,strCam:0.0517941):0.0127783):0.00360893):0.00672254):0.0513848):0.0443353):0.0500501);
1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	(((anoDid:0.0657126,notPer:0.164703):0.0266632,(strCam:0.0545891,(((cryCin:0.0631767,tinGut:0.0549397):0.0242411,eudEle:0.0966137):0.0833743,(((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.015594):0.00115235):0.00266785):0.0388964,(galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841);
2	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	((((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0209984,(anoDid:0.0905064,strCam:0.0553876):0.00345356):0.0315879,((notPer:0.0868925,(cryCin:0.0641214,tinGut:0.0558844):0.00601741):0.00202469,eudEle:0.0813594):0.135621):0.00572419,(galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841);
3	0	0	0	2	2	2	2	2	2	2	1	1	1	1	1	0	0	0	2	1	1	1	1	1	1	1	1	1	1	0	0	((((strCam:0.0614464,eudEle:0.187998):0.0110935,((notPer:0.139744,(tinGut:0.0864439,cryCin:0.0946809):0.0283095):0.0462851,(((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0140774):0.0206198):0.013982,anoDid:0.121641):0.00963131,(galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841);
4	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	(galGal:0.491532,((nipNip:0.135374,(((((notPer:0.175996,casCas:0.0460132):0.0030578,(rheAme:0.0584713,rhePen:0.0591112):0.0101505):0.0153054,((aptHaa:0.0169616,aptOwe:0.0172085):0.0364317,(anoDid:0.0891403,((eudEle:0.152383,tinGut:0.13495):0.0148313,droNov:0.0469767):0.0133581):0.00198159):0.00424713):0.0125774,strCam:0.0728276):0.0184185,(aptRow:0.0490437,cryCin:0.169342):0.0392598):0.0022053):0.0401879,halLeu:0.177531):0.243238);
5	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	(((nipNip:0.154012,((notPer:0.187092,(aptRow:0.0299314,(aptHaa:0.0295202,aptOwe:0.0297671):0.000743965):0.0201085):0.027769,((tinGut:0.129243,(eudEle:0.13499,cryCin:0.125794):0.011686):0.0460055,(casCas:0.0429083,rhePen:0.0630989):0.027348):0.0146214):0.0313383):0.0655357,(halLeu:0.137784,(rheAme:0.0778458,(strCam:0.0519707,(droNov:0.0496274,anoDid:0.0784329):0.0086566):0.00219813):0.0397235):0.0837333):0.126707,galGal:0.418988);
6	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	0	0	0	2	1	1	0	1	0	1	1	1	1	0	0	0	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,(anoDid:0.119402,(((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0168573,strCam:0.0547001):0.000512349,((notPer:0.137467,(tinGut:0.062543,eudEle:0.0799759):0.0499332):0.00962971,cryCin:0.130343):0.0422249):0.0290707):0.0118702);
7	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	0	1	1	2	2	2	2	2	2	1	1	1	1	1	0	0	((droNov:0.134215,(halLeu:0.13914,((((anoDid:0.0871152,(cryCin:0.161195,aptHaa:0.0412301):0.00815655):0.00910013,(rheAme:0.0589745,rhePen:0.0596143):0.0257991):0.00348587,casCas:0.0687086):0.00712552,(aptOwe:0.0556148,((tinGut:0.161808,aptRow:0.0497466):0.000972688,strCam:0.0536619):0.00431582):0.0137302):0.0235407):0.0326527):0.0326345,(((eudEle:0.184113,notPer:0.191671):0.0419749,galGal:0.214192):0.0142481,nipNip:0.155708):0.0467507);
8	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	0	(((notPer:0.157728,anoDid:0.0587381):0.0293214,strCam:0.0529406):0.141778,(((galGal:0.197678,(nipNip:0.0595571,halLeu:0.0615262):0.0653893):0.0128023,(((rheAme:0.0778544,(aptRow:0.0336959,droNov:0.0429519):0.0175388):0.00810093,(tinGut:0.0417673,cryCin:0.0500043):0.129629):0.0071147,(eudEle:0.194379,(rhePen:0.0627465,(aptHaa:0.00440879,aptOwe:0.00465564):0.0314111):0.029398):0.00156534):0.026433):0.0629163,casCas:0.162869):0.0359765);
9	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	((aptHaa:0.162586,(halLeu:0.209044,(((((rhePen:0.0702387,(anoDid:0.0689679,(eudEle:0.159105,(tinGut:0.084026,notPer:0.109017):0.0576465):0.00129492):0.0120728):0.00791578,(rheAme:0.0756962,((aptOwe:0.0130252,aptRow:0.0124455):0.0198995,droNov:0.0416009):0.0167316):0.00181848):0.016988,strCam:0.0708257):0.0124329,(casCas:0.0559165,cryCin:0.169146):0.0314684):0.0206063,nipNip:0.145787):0.0612874):4.31005e-05):0.0267195,galGal:0.306569);
