No.	prop	genetree
0	0.012	((galGal:0.168706,(halLeu:0.0916328,nipNip:0.0896636):0.00630996):0.0421023,((aptHaa:0.003668,aptOwe:0.00391485):0.0588172,((((aptRow:0.0359782,(casCas:0.0216573,droNov:0.0238444):0.0213897):0.0131684,(cryCin:0.166334,anoDid:0.0840971):0.00311092):0.00444642,(rheAme:0.0616834,rhePen:0.0623233):0.0185292):0.000952695,(eudEle:0.179847,(strCam:0.0520349,(tinGut:0.0627833,notPer:0.087774):0.0983698):0.00126064):0.00419282):0.00760666):0.0310583);
0	0.012	((nipNip:0.130319,(halLeu:0.101024,galGal:0.171787):0.0312639):0.00775706,((strCam:0.0550318,(aptHaa:0.003668,aptOwe:0.00391485):0.048754):0.00843908,(((aptRow:0.0447065,(cryCin:0.138907,eudEle:0.148103):0.0260971):0.00881393,(rheAme:0.0476374,rhePen:0.0482773):0.0325027):0.0011595,((casCas:0.0151732,droNov:0.0173603):0.0369965,(anoDid:0.0695994,(tinGut:0.123611,notPer:0.148601):0.0199881):0.0135629):0.00957914):0.00584827):0.0326824);
58	0.0193333	((halLeu:0.0675402,nipNip:0.0655711):0.0725048,(galGal:0.209146,(strCam:0.0682893,((aptHaa:0.0536581,(((aptOwe:0.00658901,aptRow:0.00600931):0.0344954,(casCas:0.034859,droNov:0.0370461):0.0127146):0.0110776,(eudEle:0.172466,(anoDid:0.0536225,(tinGut:0.102883,(cryCin:0.0868634,notPer:0.103617):0.0242562):0.0247395):0.0274113):0.00860999):0.00174291):0.00550974,(rheAme:0.0419255,rhePen:0.0425653):0.0435291):0.00651167):0.0262017):0.00166227);
58	0.0193333	(galGal:0.210808,((halLeu:0.0685114,nipNip:0.0665422):0.070186,((((aptHaa:0.0385028,droNov:0.0474259):0.0121656,(strCam:0.0523938,(aptOwe:0.0209606,aptRow:0.0203809):0.0290702):0.000884462):0.0238935,((casCas:0.0576546,anoDid:0.0886472):0.00132127,(cryCin:0.171133,(tinGut:0.106734,(eudEle:0.116944,notPer:0.124502):0.00722222):0.0561623):0.00107186):0.022322):0.00772943,(rheAme:0.0519176,rhePen:0.0525575):0.0566605):0.00990455):0.00134761);
58	0.0173333	(galGal:0.210808,((halLeu:0.0946547,nipNip:0.0926856):0.0432864,(((anoDid:0.0865689,(aptHaa:0.0211967,(aptOwe:0.00658901,aptRow:0.00600931):0.0148546):0.0276436):0.00748648,(tinGut:0.164139,(cryCin:0.132317,(eudEle:0.0933847,notPer:0.100942):0.0481278):0.0400593):0.00391603):0.0228906,((strCam:0.0520706,(casCas:0.034859,droNov:0.0370461):0.0213378):0.0109145,(rheAme:0.0419255,rhePen:0.0425653):0.0447366):0.0188421):0.0122222):0.00210385);
58	0.0153333	((halLeu:0.0817453,nipNip:0.0797762):0.0582997,(galGal:0.207132,(strCam:0.0749058,(aptHaa:0.0535456,((((aptOwe:0.00658901,aptRow:0.00600931):0.0336299,(anoDid:0.0539011,(tinGut:0.102883,(eudEle:0.113874,(cryCin:0.0800085,notPer:0.0967622):0.0246695):0.00644156):0.025018):0.0237997):0.00333307,(rheAme:0.0419255,rhePen:0.0425653):0.0276665):0.00860999,(casCas:0.034859,droNov:0.0370461):0.0237922):0.00163039):0.0187504):0.0175714):0.0036761);
58	0.014	((galGal:0.208829,(halLeu:0.0685114,nipNip:0.0665422):0.0695548):0.00197884,(((strCam:0.0538233,(tinGut:0.161884,(aptHaa:0.045524,droNov:0.0544471):0.0046317):0.00105777):0.00101451,(rheAme:0.0419255,rhePen:0.0425653):0.0365893):0.0102994,((aptOwe:0.0209606,aptRow:0.0203809):0.0312811,(casCas:0.0574223,(anoDid:0.0516389,(cryCin:0.0753309,(eudEle:0.0811371,notPer:0.0886949):0.00338966):0.0585445):0.036776):0.00130854):0.0105326):0.0310161);
58	0.014	(galGal:0.210808,((halLeu:0.0650771,nipNip:0.0631079):0.0745162,(strCam:0.0848226,(aptHaa:0.0601461,((((aptOwe:0.0209606,aptRow:0.0203809):0.0238441,(rheAme:0.0419063,rhePen:0.0425461):0.0289384):0.00428618,((cryCin:0.0880256,eudEle:0.0972215):0.0293941,(tinGut:0.0839491,notPer:0.10894):0.0252336):0.0513895):0.00385804,(anoDid:0.0877681,(casCas:0.0375281,droNov:0.0397152):0.0192473):0.00266259):0.00744399):0.0220667):0.010879):0.00045171);
43	0.0313333	((galGal:0.174454,(halLeu:0.0693545,nipNip:0.0673854):0.0343365):0.036354,((rhePen:0.075158,(aptHaa:0.00831819,aptOwe:0.00856504):0.0399131):0.0237307,(strCam:0.0563823,((aptRow:0.0383105,(casCas:0.0178416,droNov:0.0200287):0.0275377):0.0145829,((rheAme:0.0694271,(anoDid:0.0674625,(tinGut:0.060875,eudEle:0.0783079):0.080587):0.0134064):0.00979655,(cryCin:0.151113,notPer:0.167866):0.0217892):0.000289361):0.000546302):0.0181895):0.0215814);
43	0.0306667	((galGal:0.191398,(halLeu:0.0803895,nipNip:0.0784204):0.0402456):0.0194098,((rhePen:0.0780051,(aptHaa:0.0104624,aptOwe:0.0107093):0.040616):0.0228823,(((aptRow:0.0355799,(casCas:0.0155781,droNov:0.0177652):0.0270707):0.0159438,(rheAme:0.066482,(anoDid:0.0560302,(tinGut:0.0610316,eudEle:0.0784645):0.0689981):0.0218936):0.0116614):0.00439918,(strCam:0.0527718,(cryCin:0.125122,notPer:0.141875):0.0450054):0.00609376):0.017705):0.0195827);
43	0.0273333	((galGal:0.189249,(halLeu:0.0871006,nipNip:0.0851315):0.0313852):0.0215591,((rhePen:0.0821267,(aptHaa:0.00440661,aptOwe:0.00465346):0.0507934):0.0227447,(((aptRow:0.0372038,(cryCin:0.151073,notPer:0.167827):0.00642889):0.0136174,(casCas:0.0214898,droNov:0.0236769):0.0364002):0.00279492,(strCam:0.0543131,(rheAme:0.0676022,(anoDid:0.0641913,(tinGut:0.0596613,eudEle:0.0770942):0.0785295):0.0148527):0.0103878):0.00224568):0.0239958):0.0155987);
43	0.0193333	((galGal:0.182026,(halLeu:0.0772298,nipNip:0.0752606):0.0340331):0.0287822,((rhePen:0.0778742,(aptHaa:0.0104624,aptOwe:0.0107093):0.0404852):0.0240145,(((strCam:0.0536359,(aptRow:0.0369928,(casCas:0.0155781,droNov:0.0177652):0.0284836):0.0137004):0.00407322,(rheAme:0.066482,(anoDid:0.0644857,(tinGut:0.0610316,eudEle:0.0784645):0.0774536):0.0134381):0.0149041):0.00115642,(cryCin:0.132663,notPer:0.149417):0.043558):0.0187063):0.0185814);
43	0.0173333	((galGal:0.179217,(halLeu:0.0833228,nipNip:0.0813537):0.0251315):0.0315906,((rhePen:0.0704595,(aptHaa:0.0114562,aptOwe:0.011703):0.0320767):0.0253457,((aptRow:0.0398353,(casCas:0.0171452,droNov:0.0193323):0.029759):0.0143684,(strCam:0.055261,((rheAme:0.0676785,(anoDid:0.0641616,(tinGut:0.0640328,eudEle:0.0814657):0.0741282):0.0149587):0.0101577,(cryCin:0.145669,notPer:0.162423):0.0258456):0.0011018):0.00188541):0.014342):0.0246649);
34	0.0113333	((galGal:0.183713,(halLeu:0.0727199,nipNip:0.0707508):0.0402304):0.0270947,(((anoDid:0.0939397,((casCas:0.0392547,(aptHaa:0.0144751,aptRow:0.0141423):0.0180436):0.011097,(cryCin:0.0681295,notPer:0.0848832):0.0954513):0.0125954):0.00373941,((droNov:0.0452841,rheAme:0.0626478):0.0135627,(tinGut:0.15731,eudEle:0.174743):0.00434173):0.0100267):0.00269921,(strCam:0.0633628,(aptOwe:0.0365247,rhePen:0.0632045):0.024475):0.00189678):0.0308938);
34	0.0113333	((halLeu:0.136436,(nipNip:0.104454,galGal:0.177186):0.0300128):0.0036091,(((rhePen:0.0784951,(aptOwe:0.0415179,(aptHaa:0.00568678,aptRow:0.00535393):0.0355842):0.0102974):0.00654031,(rheAme:0.0811014,(anoDid:0.0866786,((cryCin:0.0681295,notPer:0.0848832):0.0396977,(tinGut:0.0564256,eudEle:0.0738585):0.0431647):0.0610878):0.00586472):0.00329408):0.00277599,(droNov:0.0645925,(casCas:0.0571253,strCam:0.0529991):0.0052801):0.00521531):0.0326588);
34	0.01	((galGal:0.17979,(halLeu:0.0889395,nipNip:0.0869704):0.0200873):0.0310182,((((casCas:0.0392547,(aptHaa:0.0068038,aptRow:0.00647095):0.0257149):0.0236924,(anoDid:0.0725133,(cryCin:0.0681295,notPer:0.0848832):0.0866202):0.0214264):0.00465619,(droNov:0.0588469,(rheAme:0.0665696,(tinGut:0.0845291,eudEle:0.101962):0.0674819):0.0096409):0.0109435):0.00178243,(strCam:0.0633628,(aptOwe:0.0365247,rhePen:0.0632045):0.024475):0.00189678):0.0308938);
34	0.01	((nipNip:0.104469,(halLeu:0.100606,galGal:0.171368):0.00583309):0.0336064,(casCas:0.0916581,(anoDid:0.111724,(((aptOwe:0.0375648,(aptHaa:0.0138692,aptRow:0.0135363):0.0234487):0.0146387,((droNov:0.0516115,eudEle:0.171849):0.00787104,(strCam:0.0531583,(rheAme:0.07245,(cryCin:0.113198,notPer:0.129952):0.0529305):0.00438522):1.09647e-05):0.00139727):0.00348433,(rhePen:0.0785048,tinGut:0.163306):0.0038628):0.0185545):0.0109266):0.00862138);
34	0.00933333	((galGal:0.171092,(halLeu:0.098981,nipNip:0.0970118):0.00134776):0.0397163,((rhePen:0.0957667,((aptOwe:0.0497926,(anoDid:0.0814032,(aptHaa:0.0202937,aptRow:0.0199608):0.0233809):0.00587118):0.00611509,((casCas:0.0478993,droNov:0.0500864):0.0141519,(strCam:0.0551853,(tinGut:0.143006,(cryCin:0.0907321,notPer:0.107486):0.0605105):0.0212981):0.00273971):0.000345608):0.0131792):0.00105312,(rheAme:0.0641393,eudEle:0.167014):0.0320407):0.0236503);
34	0.00933333	((galGal:0.18646,(halLeu:0.0686133,nipNip:0.0666441):0.0470836):0.0243482,((droNov:0.0649033,((rheAme:0.0626478,(casCas:0.0392547,(aptHaa:0.0175627,aptRow:0.0172298):0.014956):0.00384232):0.0135627,(eudEle:0.174743,anoDid:0.0833106):0.00434173):0.00605641):0.0284301,(strCam:0.0620701,((aptOwe:0.0365247,rhePen:0.0632045):0.0139159,(tinGut:0.0620085,(cryCin:0.0649835,notPer:0.0817372):0.00526202):0.0999134):0.00926641):0.0249501):0.00913318);
34	0.00933333	((halLeu:0.135136,(nipNip:0.123913,galGal:0.196645):0.00925423):0.00490858,((((aptOwe:0.0415179,(aptHaa:0.0068038,aptRow:0.00647095):0.0344672):0.010215,(rhePen:0.0720203,(cryCin:0.0681295,notPer:0.0848832):0.0969292):0.00639241):0.00285423,(droNov:0.0457921,rheAme:0.0631558):0.0174712):0.00654445,((casCas:0.0571253,strCam:0.0529991):0.00651262,(anoDid:0.0866786,(tinGut:0.0564256,eudEle:0.0738585):0.104253):0.007952):0.00398279):0.0326588);
13	0.0353333	((galGal:0.201423,(halLeu:0.0684051,nipNip:0.0664359):0.0622552):0.0093847,(strCam:0.0752497,(((rheAme:0.0673501,(aptHaa:0.00975993,aptOwe:0.0100068):0.0313033):0.0135254,(rhePen:0.0732715,anoDid:0.0840735):0.00824381):0.00754458,((aptRow:0.0398732,(casCas:0.0133229,droNov:0.01551):0.0336192):0.0102295,((cryCin:0.0877206,eudEle:0.0969165):0.059108,(tinGut:0.0989546,notPer:0.123945):0.0396369):0.0235721):0.0116977):0.0105066):0.0209037);
13	0.0353333	((galGal:0.197926,(halLeu:0.0654229,nipNip:0.0634538):0.0617406):0.0128815,(((rheAme:0.0673381,(aptHaa:0.0105315,aptOwe:0.0107784):0.0305198):0.0121842,(strCam:0.0524105,(rhePen:0.0738601,anoDid:0.0846621):0.00286727):0.00343482):0.0139871,(aptRow:0.0494888,((casCas:0.0125033,droNov:0.0146904):0.0421283,((cryCin:0.0982254,eudEle:0.107421):0.0429284,(tinGut:0.0833417,notPer:0.108332):0.0495751):0.026707):0.00192594):0.017401):0.0263208);
13	0.0346667	((galGal:0.204371,(halLeu:0.0674014,nipNip:0.0654323):0.0662072):0.00643638,(anoDid:0.115537,((rheAme:0.0693321,(aptHaa:0.00678697,aptOwe:0.00703382):0.0362584):0.0186533,(((aptRow:0.0400455,(casCas:0.0115662,droNov:0.0137533):0.0355481):0.00982144,((cryCin:0.0990937,eudEle:0.10829):0.0595675,(tinGut:0.0834062,notPer:0.108397):0.0670179):0.0115037):0.00390408,(rhePen:0.077859,strCam:0.0535422):0.00317151):0.00759483):0.0161096):0.0157352);
13	0.0273333	((galGal:0.20354,(halLeu:0.0665967,nipNip:0.0646275):0.0661806):0.00726773,((strCam:0.0513916,(anoDid:0.0836718,(rhePen:0.0706552,(rheAme:0.0638162,(aptHaa:0.0117219,aptOwe:0.0119688):0.0258075):0.00619914):0.00221464):0.00283859):0.0190757,((aptRow:0.0389121,(casCas:0.0115662,droNov:0.0137533):0.0344147):0.0111907,((cryCin:0.0784981,eudEle:0.087694):0.0731307,(tinGut:0.088123,notPer:0.113114):0.0552688):0.0187719):0.0174219):0.025686);
13	0.0246667	((galGal:0.20434,(halLeu:0.0665967,nipNip:0.0646275):0.0669805):0.00646781,(anoDid:0.122721,((strCam:0.0532079,(rhePen:0.0726897,(rheAme:0.0638162,(aptHaa:0.00923518,aptOwe:0.00948203):0.0282942):0.00823364):0.00483505):0.0139683,((aptRow:0.0435254,(casCas:0.0115662,droNov:0.0137533):0.039028):0.00652827,((cryCin:0.0937913,eudEle:0.102987):0.0604106,(tinGut:0.088123,notPer:0.113114):0.0578419):0.0161497):0.0141799):0.0204263):0.00855083);
13	0.0246667	((galGal:0.194246,(halLeu:0.0614127,nipNip:0.0594435):0.0620709):0.0165615,(((rheAme:0.0761319,(aptHaa:0.0110491,aptOwe:0.011296):0.038796):0.00905804,(strCam:0.0580759,(rhePen:0.0712351,anoDid:0.0820371):0.0111576):0.00343713):0.00883482,((aptRow:0.04079,(casCas:0.0150182,droNov:0.0172053):0.0328406):0.00660103,((cryCin:0.097696,eudEle:0.106892):0.0396161,(tinGut:0.0692202,notPer:0.0942109):0.0598549):0.0303769):0.0200141):0.0258055);
25	0.0313333	((galGal:0.179603,(halLeu:0.0657029,nipNip:0.0637338):0.0431371):0.0312049,((aptHaa:0.0280024,(aptOwe:0.0105024,aptRow:0.00992271):0.0177468):0.0470285,((notPer:0.185812,((casCas:0.0324586,droNov:0.0346457):0.0190418,(anoDid:0.0590756,(cryCin:0.0488133,tinGut:0.0405763):0.0924988):0.0234175):0.00432863):0.00816748,(strCam:0.0539994,(eudEle:0.171959,(rheAme:0.00971917,rhePen:0.010359):0.059366):0.00859119):0.00587095):0.0177704):0.0185126);
25	0.022	((galGal:0.180218,(halLeu:0.0722533,nipNip:0.0702841):0.037202):0.0305898,((notPer:0.205454,(aptHaa:0.0559187,(casCas:0.0273511,droNov:0.0295382):0.0353036):0.0128168):0.0100838,(strCam:0.0655922,(((aptOwe:0.0106576,aptRow:0.0100779):0.0265391,(rheAme:0.00971917,rhePen:0.010359):0.0535174):0.00592454,(anoDid:0.067789,(eudEle:0.129232,(cryCin:0.0488133,tinGut:0.0405763):0.0712224):0.0299898):0.012814):0.020108):0.015837):0.0147241);
25	0.0213333	((galGal:0.181164,(halLeu:0.079667,nipNip:0.0776979):0.0307337):0.0296443,(((aptHaa:0.0288839,(aptOwe:0.00641186,aptRow:0.00583216):0.0227189):0.00678074,(rheAme:0.0135207,rhePen:0.0141605):0.0484308):0.0363033,(((casCas:0.0301294,droNov:0.0323165):0.0273049,(anoDid:0.0573599,(cryCin:0.0781655,tinGut:0.0699285):0.061431):0.031067):0.00761813,(strCam:0.0540535,(eudEle:0.150194,notPer:0.157752):0.0304104):0.00687271):0.0136515):0.0215756);
25	0.02	((galGal:0.181828,(halLeu:0.0617628,nipNip:0.0597936):0.0493021):0.0289801,(((aptHaa:0.0280024,(aptOwe:0.0100274,aptRow:0.00944771):0.0182218):0.0260359,(casCas:0.0324586,droNov:0.0346457):0.0283157):0.0209926,((strCam:0.0540784,((rheAme:0.00971917,rhePen:0.010359):0.0676516,(notPer:0.154821,anoDid:0.0558307):0.032982):0.000384534):0.00533833,(eudEle:0.146775,(cryCin:0.0781655,tinGut:0.0699285):0.059414):0.0391925):0.018224):0.0185126);
25	0.02	((galGal:0.188683,(halLeu:0.0835162,nipNip:0.081547):0.0344036):0.0221252,((((aptHaa:0.0331528,(casCas:0.0340174,droNov:0.0362045):0.00587139):0.0177404,(aptOwe:0.00479415,aptRow:0.00421445):0.0463459):0.00384621,(rheAme:0.0155493,rhePen:0.0161892):0.0654769):0.0190402,(strCam:0.0630035,(anoDid:0.0881699,((cryCin:0.0781655,tinGut:0.0699285):0.0871689,(eudEle:0.11241,notPer:0.119968):0.0621199):0.00507208):0.00995237):0.0133859):0.0197639);
25	0.02	(((galGal:0.167422,(halLeu:0.0765965,nipNip:0.0746274):0.0200629):0.0414876,(strCam:0.0556643,((cryCin:0.0781655,tinGut:0.0699285):0.0849763,(anoDid:0.0513932,(eudEle:0.0684694,notPer:0.0760272):0.0743561):0.029512):0.00987786):0.038591):0.00189801,((aptHaa:0.0487858,(casCas:0.0273387,droNov:0.0295258):0.0281831):0.0220033,((aptOwe:0.00997083,aptRow:0.00939113):0.0457205,(rheAme:0.0222323,rhePen:0.0228722):0.0594989):0.0153447):0.0227544);
1	0.0246667	((galGal:0.175026,(halLeu:0.101253,nipNip:0.0992841):0.00301005):0.0357817,(((aptRow:0.0417011,(aptHaa:0.00226901,aptOwe:0.00251586):0.039765):0.0166652,(droNov:0.0555045,((cryCin:0.142634,anoDid:0.0603971):0.00191077,(tinGut:0.106094,(eudEle:0.0671047,notPer:0.0746625):0.0564224):0.0302131):0.0220021):0.0121178):0.00560476,(strCam:0.0562016,(casCas:0.0487247,(rheAme:0.0303722,rhePen:0.031012):0.0379033):0.0116031):0.0107122):0.0292395);
