No.	prop	genetree
34	0.0186667	((galGal:0.182896,(halLeu:0.0803945,nipNip:0.0784253):0.0317389):0.0279116,((((rhePen:0.0760845,(casCas:0.0432527,(aptHaa:0.0139289,aptRow:0.013596):0.0225878):0.0126411):0.00146466,(rheAme:0.0757874,((cryCin:0.0760145,notPer:0.0927682):0.0268432,(tinGut:0.0672446,eudEle:0.0846775):0.0273761):0.0666081):0.00112182):0.00131351,(droNov:0.0590242,anoDid:0.0878298):0.00183484):0.0183041,(aptOwe:0.0571769,strCam:0.0595399):0.01331):0.0233034);
34	0.016	((galGal:0.195498,(halLeu:0.117812,nipNip:0.115843):0.0069235):0.0153097,(((droNov:0.0611656,(casCas:0.0432527,(aptHaa:0.00821579,aptRow:0.00788294):0.0283009):0.0157258):0.0060051,((rheAme:0.0757874,(cryCin:0.106346,notPer:0.123099):0.0631201):0.00215742,(anoDid:0.0869976,(rhePen:0.0642688,(tinGut:0.0791972,eudEle:0.0966301):0.0698731):0.0119268):0.00238913):0.00658953):0.0153209,(aptOwe:0.0568642,strCam:0.0592272):0.0169512):0.0199749);
34	0.0153333	(halLeu:0.140045,((nipNip:0.12426,galGal:0.196992):0.01093,(((strCam:0.0553354,((aptHaa:0.0220239,aptRow:0.0216911):0.0264473,(casCas:0.0480145,(tinGut:0.10292,eudEle:0.120352):0.050087):0.00719277):0.00425432):0.00234935,(droNov:0.0622988,anoDid:0.0911043):0.00169919):0.019443,((aptOwe:0.0487611,rhePen:0.0754409):0.0236809,(rheAme:0.0648352,(cryCin:0.118432,notPer:0.135185):0.0400819):0.0336467):0.0023228):0.0161393):0.00288623);
34	0.0146667	((galGal:0.201489,(halLeu:0.101841,nipNip:0.0998715):0.028886):0.00931839,((((rhePen:0.0758516,(aptHaa:0.00821579,aptRow:0.00788294):0.0407092):0.00354104,(rheAme:0.0757874,(cryCin:0.139545,notPer:0.156299):0.0299205):0.00296535):0.0183043,(aptOwe:0.0568642,strCam:0.0592272):0.0141529):0.000569479,(casCas:0.0576052,(droNov:0.0521356,(anoDid:0.0774993,(tinGut:0.0791972,eudEle:0.0966301):0.0723016):0.00344187):0.00765664):0.0204706):0.0222038);
34	0.0146667	((galGal:0.190656,(halLeu:0.0764076,nipNip:0.0744384):0.0434859):0.0201515,(aptOwe:0.0764909,(strCam:0.0695552,(((casCas:0.0542545,(aptHaa:0.00702917,aptRow:0.00669632):0.0404893):0.00130842,(anoDid:0.0817218,(rheAme:0.048025,rhePen:0.0486649):0.022255):0.00483373):0.00248967,(droNov:0.0592585,(eudEle:0.0966301,(tinGut:0.0689745,(cryCin:0.0749699,notPer:0.0917236):0.00224157):0.0102227):0.0828664):0.000981186):0.0156288):0.00929868):0.0172995);
13	0.0373333	((galGal:0.197274,(halLeu:0.0550651,nipNip:0.0530959):0.0714464):0.0135335,(anoDid:0.12706,((strCam:0.0575051,(rheAme:0.072185,(rhePen:0.0690811,(aptHaa:0.018096,aptOwe:0.0183428):0.0240585):0.00374378):0.008997):0.00576694,(((aptRow:0.0352229,(casCas:0.0175087,droNov:0.0196958):0.0247831):0.0182298,(cryCin:0.0948735,eudEle:0.104069):0.0788772):0.00102567,(tinGut:0.0705562,notPer:0.0955469):0.0959832):0.00585098):0.0286691):0.00421216);
13	0.0313333	((galGal:0.185435,(halLeu:0.055137,nipNip:0.0531679):0.0595349):0.0253731,(anoDid:0.12265,(strCam:0.0738659,(((aptHaa:0.0237388,aptOwe:0.0239856):0.0276344,(rheAme:0.0614387,rhePen:0.0620785):0.0162213):0.0107423,(aptRow:0.0545086,((casCas:0.0154364,droNov:0.0176235):0.0439001,((cryCin:0.126854,eudEle:0.13605):0.0449353,(tinGut:0.0712238,notPer:0.0962145):0.0923287):0.000776138):0.00224098):0.00727404):0.00914058):0.0136652):0.00862221);
13	0.0313333	((halLeu:0.0803991,nipNip:0.07843):0.0596459,(galGal:0.209243,(anoDid:0.113843,((rhePen:0.0827683,(strCam:0.0539508,(rheAme:0.0698498,(aptHaa:0.024166,aptOwe:0.0244129):0.019397):0.00777794):0.00450069):0.00983012,((aptRow:0.0473702,(casCas:0.0141114,droNov:0.0162985):0.0403277):0.0041187,((cryCin:0.0995813,eudEle:0.108777):0.0576686,(tinGut:0.0725507,notPer:0.0975414):0.0764622):0.0145369):0.01385):0.0104426):0.0158645):0.00156463);
13	0.022	((halLeu:0.0681779,nipNip:0.0662088):0.0718671,(galGal:0.208783,(anoDid:0.110844,(((rheAme:0.0697904,(aptHaa:0.0175147,aptOwe:0.0177615):0.0259889):0.0101628,(rhePen:0.0788543,strCam:0.0545375):0.00173878):0.00887851,((aptRow:0.0500458,(casCas:0.0129044,droNov:0.0150915):0.0442103):0.00177904,((cryCin:0.108296,eudEle:0.117492):0.0517934,(tinGut:0.0882265,notPer:0.113217):0.0636258):0.0120336):0.0103873):0.0105705):0.0184029):0.00202514);
13	0.02	((galGal:0.202281,(halLeu:0.05691,nipNip:0.0549409):0.0746081):0.0085269,((strCam:0.0597381,((rheAme:0.0677817,(aptHaa:0.0392272,aptOwe:0.039474):0.00226773):0.0141959,(rhePen:0.0812874,anoDid:0.0920894):0.00132998):0.00143746):0.00996032,((aptRow:0.0483051,((cryCin:0.0827983,eudEle:0.0919942):0.0542111,(tinGut:0.0723542,notPer:0.0973449):0.0564183):0.0315936):0.00206558,(casCas:0.0121863,droNov:0.0143734):0.0452533):0.016385):0.0264549);
