No.	prop	genetree
24	0.0333333	((strCam:0.0935373,(galGal:0.180651,(halLeu:0.0633749,nipNip:0.0614058):0.0465136):0.0275405):0.00261597,((((aptHaa:0.0184158,(aptOwe:0.00509884,aptRow:0.00451914):0.0135638):0.0157459,(casCas:0.0301544,droNov:0.0323415):0.0107434):0.00260448,(rheAme:0.0391368,rhePen:0.0397766):0.0239162):0.00132516,((tinGut:0.113599,(cryCin:0.080191,eudEle:0.0893869):0.0416448):0.0356105,(notPer:0.156535,anoDid:0.057545):0.0176649):0.000610164):0.0554521);
24	0.0213333	(galGal:0.210808,((halLeu:0.111721,nipNip:0.109752):0.026007,(strCam:0.088952,(((aptHaa:0.0277698,(aptOwe:0.00567473,aptRow:0.00509503):0.0223419):0.00879436,(rheAme:0.0443808,rhePen:0.0450207):0.0184701):0.00152725,((casCas:0.0304439,droNov:0.032631):0.0137781,(tinGut:0.14916,(anoDid:0.0708936,(notPer:0.144087,(cryCin:0.0759215,eudEle:0.0851174):0.0514121):0.0257964):0.00426646):5.45331e-05):0.000605412):0.0482508):0.00488435):0.00231694);
24	0.0173333	(strCam:0.0961533,((galGal:0.19552,(halLeu:0.0695995,nipNip:0.0676303):0.055158):0.0132718,((((aptHaa:0.028338,(aptOwe:0.0174951,aptRow:0.0169154):0.0110897):0.00474722,(casCas:0.031231,droNov:0.0334181):0.00859017):0.0024812,(rheAme:0.0394663,rhePen:0.0401061):0.0223869):0.00252499,(anoDid:0.0714051,((cryCin:0.0759215,eudEle:0.0851174):0.0707838,(tinGut:0.128512,notPer:0.153503):0.00995594):0.00693626):0.00441492):0.0534363):0.00201576);
24	0.0166667	((strCam:0.0930294,(galGal:0.195839,(halLeu:0.071924,nipNip:0.0699548):0.0531517):0.0118454):0.0031239,((casCas:0.0411387,(aptHaa:0.0169927,(aptOwe:0.00509884,aptRow:0.00451914):0.0121408):0.0174099):0.00368872,((droNov:0.0450892,(rheAme:0.0456853,rhePen:0.0463252):0.0167676):0.00145673,(anoDid:0.064589,(notPer:0.150344,(tinGut:0.108111,(cryCin:0.0813903,eudEle:0.0905862):0.0349575):0.0172425):0.0132352):0.0107625):0.000468539):0.0554521);
24	0.014	(strCam:0.0961533,((galGal:0.172802,(halLeu:0.0620485,nipNip:0.0600793):0.0399904):0.0376513,(((aptHaa:0.028338,(aptOwe:0.0174951,aptRow:0.0169154):0.0110897):0.00817776,((casCas:0.031231,droNov:0.0334181):0.0108,(rheAme:0.0394663,rhePen:0.0401061):0.0221156):0.00122073):0.00157564,(anoDid:0.0658747,(tinGut:0.128512,(notPer:0.144087,(cryCin:0.0759215,eudEle:0.0851174):0.0514121):0.00941573):0.0113618):0.00994531):0.0550972):0.000354856);
64	0.066	((galGal:0.194093,(halLeu:0.0734969,nipNip:0.0715277):0.049833):0.0167152,(((droNov:0.0638685,((aptHaa:0.0218343,(aptOwe:0.00523462,aptRow:0.00465492):0.0168465):0.0212284,(cryCin:0.0883757,(eudEle:0.0728934,notPer:0.0804512):0.0246782):0.074652):0.0118828):0.00628839,(anoDid:0.0844105,(casCas:0.0473527,(rheAme:0.0230041,rhePen:0.0236439):0.0438994):0.00606513):0.014552):0.0266924,(tinGut:0.16622,strCam:0.0571015):0.0334345):0.00561726);
64	0.0546667	((galGal:0.199284,(halLeu:0.0835589,nipNip:0.0815897):0.0449624):0.0115237,(((droNov:0.0632814,((aptHaa:0.0214537,(aptOwe:0.00520032,aptRow:0.00462062):0.0165002):0.0208248,(cryCin:0.0931799,(eudEle:0.074939,notPer:0.0824968):0.0274368):0.0690637):0.0120798):0.00434067,(casCas:0.0515368,(anoDid:0.0755385,(rheAme:0.0265766,rhePen:0.0272165):0.0375201):0.00699085):0.0138982):0.0278409,(tinGut:0.165826,strCam:0.0567081):0.0324416):0.00700354);
64	0.036	((galGal:0.181345,(halLeu:0.0625047,nipNip:0.0605356):0.0480777):0.0294625,(((droNov:0.0642764,((aptHaa:0.0212275,(aptOwe:0.0056125,aptRow:0.0050328):0.0158618):0.0218322,(notPer:0.111235,(cryCin:0.0698145,eudEle:0.0790104):0.024667):0.0685433):0.0122936):0.0051859,(anoDid:0.0881663,(casCas:0.0479561,(rheAme:0.0230399,rhePen:0.0236797):0.044467):0.00921764):0.0101014):0.0252365,(tinGut:0.166765,strCam:0.0576468):0.0307387):0.00776779);
64	0.0306667	((galGal:0.183865,(halLeu:0.0700701,nipNip:0.068101):0.0430326):0.0269423,(((droNov:0.0667467,((aptHaa:0.0244559,(aptOwe:0.00574824,aptRow:0.00516854):0.0189545):0.0243207,(cryCin:0.0913376,(eudEle:0.0815759,notPer:0.0891337):0.0189575):0.0774041):0.00904698):0.00677158,((casCas:0.0506256,anoDid:0.0816182):0.00537847,(rheAme:0.0247096,rhePen:0.0253495):0.0508452):0.015327):0.020229,(tinGut:0.165172,strCam:0.0560542):0.0313798):0.00871934);
64	0.0273333	((galGal:0.172746,(halLeu:0.0643693,nipNip:0.0624002):0.0376139):0.0380618,(((droNov:0.0678493,((aptHaa:0.0250236,(aptOwe:0.00640888,aptRow:0.00582918):0.0188616):0.0282754,(notPer:0.124188,(cryCin:0.0930971,eudEle:0.102293):0.0143368):0.0658302):0.00562721):0.00364373,((casCas:0.0567169,anoDid:0.0877095):0.00499182,(rheAme:0.0217965,rhePen:0.0224363):0.059463):0.00759719):0.0250352,(tinGut:0.16544,strCam:0.0563214):0.0338936):0.00593837);
51	0.054	(((halLeu:0.062119,nipNip:0.0601498):0.0751826,((strCam:0.0546715,(casCas:0.0514083,(aptRow:0.020639,(aptHaa:0.00363995,aptOwe:0.0038868):0.0173319):0.0237004):0.00738941):0.00744239,(cryCin:0.0876551,tinGut:0.0794181):0.0918141):0.0312959):0.00274347,(galGal:0.207326,((droNov:0.0464172,rhePen:0.0644207):0.0145486,(rheAme:0.0676698,(anoDid:0.0591508,(eudEle:0.0853249,notPer:0.0928827):0.0652583):0.0199608):0.0106596):0.0380189):0.00348197);
51	0.042	(((halLeu:0.0884013,nipNip:0.0864321):0.0493738,((strCam:0.05336,(aptRow:0.0205273,(aptHaa:0.00369356,aptOwe:0.00394041):0.0171666):0.02989):0.00551219,(casCas:0.0532312,(cryCin:0.0488133,tinGut:0.0405763):0.117647):0.00976712):0.0350112):0.00226992,(galGal:0.207577,((droNov:0.0614222,(anoDid:0.0627101,(eudEle:0.0881466,notPer:0.0957044):0.0659959):0.0275177):0.00999744,(rheAme:0.0606097,rhePen:0.0612495):0.0281737):0.0278162):0.00323071);
51	0.036	(((halLeu:0.0756611,nipNip:0.073692):0.0616843,(strCam:0.0705409,((aptRow:0.020639,(aptHaa:0.00360508,aptOwe:0.00385193):0.0173668):0.0346222,(casCas:0.0480182,(cryCin:0.0876551,tinGut:0.0794181):0.0735922):0.0143119):0.012337):0.0229127):0.00269964,(galGal:0.208707,((droNov:0.0513522,(rheAme:0.0551654,rhePen:0.0558052):0.0135505):0.00699854,(anoDid:0.0659335,(eudEle:0.0839418,notPer:0.0914996):0.0734242):0.0212227):0.0420148):0.00210103);
51	0.034	(((halLeu:0.0652852,nipNip:0.0633161):0.0714323,(((aptRow:0.020639,(aptHaa:0.00334397,aptOwe:0.00359082):0.0176279):0.0262619,(cryCin:0.0876551,tinGut:0.0794181):0.0795438):0.0138604,(casCas:0.0604659,strCam:0.0563397):0.0073643):0.0291218):0.00332751,(galGal:0.209496,((droNov:0.0484703,(rheAme:0.0551654,rhePen:0.0558052):0.0106686):0.00474446,(anoDid:0.0601917,(eudEle:0.0783433,notPer:0.0859011):0.0732808):0.0218285):0.0479398):0.00131203);
51	0.0293333	(((halLeu:0.0640651,nipNip:0.0620959):0.0726559,(strCam:0.0629487,(casCas:0.0577864,((aptRow:0.0214496,(aptHaa:0.00302751,aptOwe:0.00327436):0.0187549):0.0276041,(cryCin:0.0762796,tinGut:0.0680426):0.093072):0.00166393):0.00928847):0.0298805):0.00332408,(galGal:0.208121,((droNov:0.0491164,(anoDid:0.0692814,(eudEle:0.0792377,notPer:0.0867955):0.0814762):0.00864053):0.00344312,(rheAme:0.0432907,rhePen:0.0439306):0.0266325):0.0472207):0.00268636);
0	0.016	((galGal:0.18639,(halLeu:0.0823304,nipNip:0.0803613):0.0332964):0.0244182,((aptHaa:0.0016923,aptOwe:0.00193915):0.0586037,((strCam:0.0539264,(((aptRow:0.0327036,(casCas:0.0164873,droNov:0.0186744):0.0232852):0.00726304,(eudEle:0.160513,(cryCin:0.131803,anoDid:0.0495667):0.0195136):0.00894783):0.00639812,(rheAme:0.026611,rhePen:0.0272509):0.0463734):0.00461895):0.00482289,(tinGut:0.127863,notPer:0.152853):0.0400051):0.00415655):0.0332474);
0	0.0146667	((galGal:0.171195,(halLeu:0.0932758,nipNip:0.0913067):0.00715674):0.0396125,(((strCam:0.0535052,(aptHaa:0.0016923,aptOwe:0.00193915):0.049203):0.000608291,((aptRow:0.0334131,(casCas:0.0292764,droNov:0.0314635):0.0112055):0.0138223,((cryCin:0.155118,eudEle:0.164314):0.00582526,(tinGut:0.0735688,notPer:0.0985595):0.0791372):0.00659038):0.00393538):0.00211957,(rheAme:0.0754722,(rhePen:0.067987,anoDid:0.078789):0.00812502):0.00443781):0.0399203);
0	0.0133333	((nipNip:0.0961322,(halLeu:0.0974349,galGal:0.168198):0.000666392):0.0419437,(((aptRow:0.0408764,(aptHaa:0.0016923,aptOwe:0.00193915):0.0395169):0.00628015,(casCas:0.0183245,droNov:0.0205116):0.0359009):0.00613383,((anoDid:0.086914,(rheAme:0.0393353,rhePen:0.0399752):0.0361368):0.00345602,(strCam:0.052427,(eudEle:0.164314,(cryCin:0.138119,(tinGut:0.0735688,notPer:0.0985595):0.0563128):0.0169991):0.0146646):0.00282421):0.000981787):0.0399203);
0	0.0126667	((halLeu:0.135379,(nipNip:0.095588,galGal:0.16832):0.0378219):0.00466599,((((aptHaa:0.0016923,aptOwe:0.00193915):0.0407734,(anoDid:0.0748408,(rheAme:0.0473048,rhePen:0.0479447):0.0160942):0.00535352):0.0114789,(casCas:0.0147705,droNov:0.0169576):0.0459102):0.00593747,(aptRow:0.0555144,(strCam:0.0538951,(eudEle:0.11543,(cryCin:0.101457,(tinGut:0.0829849,notPer:0.107976):0.0102349):0.00477726):0.0650164):0.00456191):0.00403489):0.0336614);
