No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((galGal:0.166456,(halLeu:0.0583537,nipNip:0.0563846):0.0373399):0.0443514,(((aptRow:0.0116727,(aptHaa:0.00352817,aptOwe:0.00377502):0.00847735):0.0374764,(strCam:0.0516935,((((eudEle:0.0677972,notPer:0.075355):0.01686,(cryCin:0.0537466,tinGut:0.0455096):0.0217147):0.0706383,anoDid:0.0638631):0.0148862,(droNov:0.0251803,casCas:0.0229932):0.0247635):0.00806298):0.000398225):0.00249796,(rheAme:0.0103364,rhePen:0.0109763):0.0679302):0.0415636);
1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((((casCas:0.0313869,droNov:0.033574):0.0249995,((rheAme:0.00554797,rhePen:0.00618783):0.0699306,(notPer:0.177831,(aptHaa:0.00721275,(aptOwe:0.00538791,aptRow:0.00480821):0.00207169):0.0338991):0.00807999):0.000458624):0.000562415,(((cryCin:0.0495201,tinGut:0.0412831):0.0174409,eudEle:0.0761568):0.0672484,anoDid:0.0519728):0.0359687):0.000639057,strCam:0.0534617):0.0426916,(galGal:0.179395,(halLeu:0.0563272,nipNip:0.0543581):0.0523052):0.0314125);
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	((galGal:0.174512,(halLeu:0.0576025,nipNip:0.0556333):0.0461463):0.0362962,(((anoDid:0.0532087,(eudEle:0.0740031,notPer:0.0815609):0.070638):0.0346878,((rheAme:0.00718534,rhePen:0.0078252):0.0687849,(strCam:0.0520441,((aptRow:0.00819118,(aptHaa:0.00254878,aptOwe:0.00279563):0.00597525):0.0334331,(casCas:0.0133518,droNov:0.0155389):0.0353413):0.00747717):0.000249122):0.000484467):0.00482094,(cryCin:0.0574421,tinGut:0.0492051):0.117512):0.0385547);
3	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((halLeu:0.0558772,nipNip:0.0539081):0.0400962,galGal:0.166736):0.0617551,((strCam:0.0515177,(((anoDid:0.049823,eudEle:0.141255):0.00542238,((cryCin:0.0472096,tinGut:0.0389726):0.0409536,notPer:0.104917):0.0493187):0.0194908,((aptRow:0.00918895,(aptHaa:0.00197522,aptOwe:0.00222207):0.00754658):0.0261051,(casCas:0.0147036,droNov:0.0168907):0.0276592):0.00138074):0.0119003):0.000489217,(rheAme:0.00601803,rhePen:0.00665789):0.0696659):0.0618299);
4	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((((((aptOwe:0.00224093,aptHaa:0.00199408):0.00521867,aptRow:0.0068799):0.0262539,(casCas:0.0387326,droNov:0.0409197):0.00147011):0.0153873,(rheAme:0.026231,rhePen:0.0268709):0.0489097):1.34929e-05,(((notPer:0.0759122,eudEle:0.0683544):0.0163097,tinGut:0.0672312):0.00791421,cryCin:0.0833824):0.0854502):0.00141809,(anoDid:0.0874935,strCam:0.0523747):0.00052069):0.0432579,((halLeu:0.0755211,nipNip:0.073552):0.0557011,galGal:0.201985):0.00882278);
5	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((galGal:0.178256,(halLeu:0.061422,nipNip:0.0594528):0.0460715):0.0322245,(((((aptHaa:0.0015477,aptOwe:0.00179455):0.0266865,aptRow:0.0279014):0.0208947,(droNov:0.0339268,casCas:0.0317397):0.0241252):0.000978893,((rheAme:0.0103884,rhePen:0.0110283):0.0647992,strCam:0.0515107):0.00120697):0.00117296,(anoDid:0.0637757,((notPer:0.0746692,eudEle:0.0671114):0.0796188,(cryCin:0.050849,tinGut:0.042612):0.0866852):0.008478):0.0252337):0.0419356);
6	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((((casCas:0.0307217,droNov:0.0329088):0.0247083,anoDid:0.0864226):0.000476438,((((notPer:0.154012,((cryCin:0.0538484,tinGut:0.0456114):0.0106487,eudEle:0.0736931):0.0727616):0.0250627,(aptRow:0.00811217,(aptHaa:0.00152432,aptOwe:0.00177117):0.0069207):0.0339113):0.00642372,(rhePen:0.0127297,rheAme:0.0120898):0.0629771):8.57961e-05,strCam:0.0514757):0.000304528):0.0422806,(galGal:0.171839,(halLeu:0.0604492,nipNip:0.05848):0.0406272):0.0368761);
7	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	(((nipNip:0.0690357,halLeu:0.0710048):0.0263126,galGal:0.16808):0.0427276,(strCam:0.0524628,(((((eudEle:0.099667,(cryCin:0.052049,tinGut:0.043812):0.0384221):0.0213459,notPer:0.128571):0.0372655,anoDid:0.066846):0.0198131,(((aptRow:0.00428071,aptHaa:0.00461356):0.0214143,aptOwe:0.0262747):0.00752084,(casCas:0.0285113,droNov:0.0306984):0.0117734):0.0153817):0.000126881,(rheAme:0.00678388,rhePen:0.00742374):0.0685602):0.000795691):0.0436905);
8	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	0	2	2	2	2	1	1	1	1	1	1	1	1	0	((galGal:0.1803,(halLeu:0.0581061,nipNip:0.0561369):0.0514312):0.0305078,((strCam:0.0514457,(casCas:0.0279332,droNov:0.0301203):0.0276387):0.0044908,((rheAme:0.0318482,rhePen:0.032488):0.0440415,(((((cryCin:0.0570065,tinGut:0.0487695):0.00908585,(notPer:0.0787009,eudEle:0.0711431):0.00414514):0.0769195,anoDid:0.0607754):0.0226558,(aptHaa:0.0016923,aptOwe:0.00193915):0.0440102):0.00352202,aptRow:0.0488917):0.000378343):0.00372377):0.0402168);
9	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	((galGal:0.16905,(halLeu:0.066488,nipNip:0.0645189):0.0317987):0.0417583,(strCam:0.0578677,((rheAme:0.0152648,rhePen:0.0159047):0.0608964,((((notPer:0.0760665,eudEle:0.0685087):0.00520289,(cryCin:0.0493958,tinGut:0.0411588):0.0151198):0.104268,((aptOwe:0.0245675,(aptHaa:0.0097547,aptRow:0.00942185):0.0145659):0.0104707,(casCas:0.0296389,droNov:0.031826):0.0118885):0.0140276):0.000417188,anoDid:0.0869648):0.000638254):0.00538345):0.0382856);
