No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
51	1.21473	0.0782085	0.564132	0.109092	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0492857	0.950714	0	0	0.05	0.95	0	0	0.0648571	0.935143	0	0	0.018	0.982	0	0	0.0202857	0.979714	0	0	0.818143	0.181857	0	0	0.911714	0.0882857	0	0	0.997429	0.00257143	0	0	0.994429	0.00557143	0	0	0.999714	0.000285714	0	0	0.999286	0.000714286	0	0	0.998857	0.00114286	0	0	0.998286	0.00171429	0	0	1	0	0	0.00714286	0.992857	0	0	0	0.0542857	0.945714	0	0	0.069	0.931	0	0	0.0321429	0.967857	0	0	0.174571	0.825429	0	0	0.995429	0.00457143	0	0	0.996143	0.00385714	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.003	0.997	0	0	0.179429	0.820571	0
34	1.77116	0.204502	0.566651	0.118537	0	0	0	1	0	0	0.000142857	0.999857	0	0	0	1	0	0	0.000142857	0.182571	0.817286	0	0.000142857	0.181	0.818857	0	0.000428571	0.211714	0.787857	0	0.000571429	0.000142857	0.999286	0	0.000428571	0.00414286	0.995429	0	0.000142857	0.921714	0.0781429	0	0.000285714	0.926	0.0737143	0	0	0.652143	0.347857	0	0	0.974714	0.0252857	0	0	1	0	0	0	0.999286	0.000714286	0	0	0.984	0.016	0	0.004	0.971286	0.0247143	0	0.000285714	0.999714	0	0	0.00314286	0.996857	0	0	0.000285714	0.198857	0.800857	0	0.000428571	0.225429	0.774143	0	0.000571429	0.00471429	0.994714	0	0.000571429	0.292714	0.706714	0	0.000285714	0.997286	0.00242857	0	0.000857143	0.997	0.00214286	0	0	0.990571	0.00942857	0	0	1	0	0	0	1	0	0	0.000428571	0.999571	0	0	0.00342857	0.996571	0	0	0.0174286	0.982571	0	0	0.170429	0.829571	0
64	1.6297	0.411168	0.604052	0.0900968	0	0	0.00814286	0.991857	0	0	0.0161429	0.983857	0	0	0.00814286	0.991857	0	0	0.00242857	0.339571	0.658	0	0.00271429	0.358857	0.638429	0	0.00314286	0.638429	0.358429	0	0.00285714	0.607857	0.389286	0	0.00285714	0.523286	0.473857	0	0.00257143	0.800571	0.196857	0	0.00242857	0.803143	0.194429	0	0.000142857	0.977571	0.0222857	0	0.000285714	0.909	0.0907143	0	0	0.967429	0.0325714	0	0	0.987143	0.0128571	0	0.00114286	0.962	0.0368571	0	0.0145714	0.932857	0.0525714	0	0.0321429	0.967857	0	0	0.0835714	0.916429	0	0	0.00385714	0.388143	0.608	0	0.00485714	0.673571	0.321571	0	0.00414286	0.64	0.355857	0	0.00614286	0.74	0.253857	0	0.00385714	0.889429	0.106714	0	0.00671429	0.912571	0.0807143	0	0.000285714	0.986286	0.0134286	0	0.000428571	0.991571	0.008	0	0.000857143	0.996571	0.00257143	0	0.00257143	0.996429	0.001	0	0.01	0.989143	0.000857143	0	0.0312857	0.968143	0.000571429	0	0.333143	0.666857	0
24	2.40662	0.148534	0.566099	0.1001	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000571429	0.999429	0	0	0	1	0	0	0.954	0.046	0	0	0.953286	0.0467143	0	0	0.992	0.008	0	0	0.996429	0.00357143	0	0	1	0	0	0	1	0	0	0	0.999571	0.000428571	0	0.000285714	0.999714	0	0	0.000428571	0.999571	0	0	0.0141429	0.985857	0	0	0	0	1	0	0	0	1	0	0	0.00114286	0.998857	0	0	0.0684286	0.931571	0	0	1	0	0	0	1	0	0	0	0.999714	0.000285714	0	0	1	0	0	0	1	0	0	0	1	0	0	0.001	0.999	0	0	0.00642857	0.993571	0	0	0.172429	0.827571	0
58	2.046	0.184577	0.60617	0.112926	0	0	0.0122857	0.987714	0	0	0.0478571	0.952143	0	0	0.00414286	0.995857	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.925	0.075	0	0	0.935429	0.0645714	0	0	0.999429	0.000571429	0	0	0.798571	0.201429	0	0	0.999857	0.000142857	0	0	0.999571	0.000428571	0	0	0.998857	0.00114286	0	0.000285714	0.999429	0.000285714	0	0.101	0.899	0	0	0.250571	0.749429	0	0	0	0	1	0	0	0.000142857	0.999857	0	0	0	1	0	0	0.0775714	0.922429	0	0	0.999857	0.000142857	0	0.000142857	0.999714	0.000142857	0	0	0.999714	0.000285714	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000428571	0.999571	0	0	0.00671429	0.993286	0	0	0.442857	0.557143	0
0	2.60912	0.269711	0.657443	0.108998	0	0	0.000714286	0.999286	0	0	0.00185714	0.998143	0	0	0.00514286	0.994857	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	0	1	0	0.000142857	0.941143	0.0587143	0	0	0.956571	0.0434286	0	0	0.999857	0.000142857	0	0	0.999286	0.000714286	0	0	0.998429	0.00157143	0	0	1	0	0	0.000428571	0.999571	0	0	0.0665714	0.933286	0.000142857	0	0.00971429	0.990286	0	0	0.159429	0.840571	0	0	0	0	1	0	0	0	1	0	0	0.00842857	0.991571	0	0	0.0944286	0.905571	0	0.000142857	0.999857	0	0	0.00357143	0.996429	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0107143	0.989286	0	0	0.0865714	0.913429	0	0	0.369143	0.630857	0	0	0.707714	0.292286	0
13	2.0607	0.194008	0.597289	0.104687	0	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	0	0.000142857	0.999857	0	0	0.000142857	0.999857	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.946571	0.0534286	0	0	0.95	0.05	0	0	0.999714	0.000285714	0	0	0.943	0.057	0	0	0.999429	0.000571429	0	0	0.992143	0.00785714	0	0	0.999714	0.000285714	0	0.00128571	0.994429	0.00428571	0	0	1	0	0	0.00728571	0.992714	0	0	0	0.000142857	0.999857	0	0	0.000428571	0.999571	0	0	0	1	0	0	0.0741429	0.925857	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999857	0.000142857	0	0	1	0	0	0	1	0	0	0.00128571	0.998714	0	0	0.00971429	0.990286	0	0	0.256429	0.743571	0
43	1.97598	0.129685	0.595904	0.0997573	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000142857	0.0794286	0.920429	0	0.000285714	0.0802857	0.919429	0	0.000428571	0.0895714	0.91	0	0.000428571	0	0.999571	0	0.000428571	0	0.999571	0	0	0.941857	0.0581429	0	0	0.953	0.047	0	0	0.998857	0.00114286	0	0	0.999714	0.000285714	0	0	1	0	0	0	1	0	0	0	0.994857	0.00514286	0	0.000142857	0.999714	0.000142857	0	0	1	0	0	0.00328571	0.996714	0	0	0.000285714	0.086	0.913714	0	0.000428571	0.0941429	0.905429	0	0.000428571	0	0.999571	0	0.000428571	0.159571	0.84	0	0	0.996429	0.00357143	0	0.000428571	0.996286	0.00328571	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00185714	0.998143	0	0	0.00642857	0.993571	0	0	0.268	0.732	0
65	1.70562	0.134018	0.564887	0.116345	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000857143	0.00557143	0.993571	0	0.001	0.00514286	0.993857	0	0.00157143	0.00314286	0.995286	0	0.00114286	0.00171429	0.997143	0	0.00157143	0.00128571	0.997143	0	0.000285714	0.675	0.324714	0	0.000285714	0.890286	0.109429	0	0	0.992571	0.00742857	0	0	0.997714	0.00228571	0	0	0.999857	0.000142857	0	0	0.999714	0.000285714	0	0	0.999429	0.000571429	0	0.000857143	0.997143	0.002	0	0.000142857	0.999857	0	0	0.00442857	0.995571	0	0	0.00128571	0.00542857	0.993286	0	0.00271429	0.00457143	0.992714	0	0.00285714	0	0.997143	0	0.00285714	0.0707143	0.926429	0	0.000428571	0.957	0.0425714	0	0.00285714	0.959714	0.0374286	0	0	0.999857	0.000142857	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00357143	0.996429	0	0	0.00828571	0.991714	0	0	0.175286	0.824714	0
59	1.6143	0.22783	0.592941	0.100528	0	0	0	1	0	0	0.000714286	0.999286	0	0	0.000714286	0.999286	0	0	0.000857143	0.433429	0.565714	0	0.000571429	0.434429	0.565	0	0.000857143	0.371429	0.627714	0	0.000714286	0.0201429	0.979143	0	0.000857143	0.0115714	0.987571	0	0	0.924286	0.0757143	0	0	0.931429	0.0685714	0	0	0.999143	0.000857143	0	0	0.990143	0.00985714	0	0	0.973	0.027	0	0	0.995857	0.00414286	0	0	0.995143	0.00485714	0	0.002	0.994	0.004	0	0.00371429	0.996286	0	0	0.0475714	0.952429	0	0	0.001	0.473714	0.525286	0	0.00114286	0.489714	0.509143	0	0.00128571	0.059	0.939714	0	0.00128571	0.548857	0.449857	0	0	0.995286	0.00471429	0	0.00157143	0.994429	0.004	0	0	1	0	0	0	0.998571	0.00142857	0	0	1	0	0	0.000285714	0.999714	0	0	0.005	0.995	0	0	0.0217143	0.978286	0	0	0.274429	0.725571	0
