No.	prop	genetree
3180	0.00775	(anoCar:0.273429,((((((cucCan:0.137921,(chaVoc:0.0772852,((taeGut:0.118593,(pseHum:0.0780381,corBra:0.0554406):0.0288505):0.094195,(melUnd:0.128431,nipNip:0.0603107):0.00374316):0.00639121):0.0184573):0.0406411,(((ficAlb:0.232851,halLeu:0.0788144):0.0355358,(mesUni:0.139377,(anaPla:0.103008,(galGal:0.103152,melGal:0.107849):0.0438421):0.0298343):0.00828417):0.0160456,(colLiv:0.122653,(lepDis:0.0903219,(calAnn:0.1168,chaPel:0.100097):0.0270996):0.0100765):0.0504771):0.00111673):0.0176216,((balReg:0.07475,(falPer:0.0885932,fulGla:0.0534326):0.0105012):0.00166515,(picPub:0.17472,(aptFor:0.0278858,pygAde:0.0300487):0.0190016):0.0187691):0.0734695):0.145388,((((aptRow:0.0127413,(aptHaa:0.0014917,aptOwe:0.00173855):0.0115825):0.0235872,(casCas:0.0296377,droNov:0.0318248):0.0137597):0.0184464,(anoDid:0.0632556,((cryCin:0.0697668,tinGut:0.0615298):0.0348867,(eudEle:0.0803727,notPer:0.0879305):0.0334767):0.0408385):0.0295808):0.173073,(strCam:0.0579444,(rheAme:0.0253624,rhePen:0.0260023):0.056259):0.172846):0.0198398):0.0144511,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534354,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
3180	0.0075	(anoCar:0.273429,(((((((cucCan:0.112791,(chaVoc:0.0703026,(pseHum:0.0949082,(taeGut:0.104604,corBra:0.0703022):0.00200847):0.105584):0.000310246):0.0197392,((ficAlb:0.204849,halLeu:0.0508116):0.0337003,(melUnd:0.120008,nipNip:0.0518878):0.030655):0.000969013):0.0145134,((balReg:0.0678094,(picPub:0.17753,(falPer:0.0806671,(fulGla:0.0335827,(aptFor:0.0138627,pygAde:0.0160256):0.0197775):0.0119238):0.00413348):0.00735326):0.0279687,(colLiv:0.126026,(calAnn:0.15475,(lepDis:0.0944519,chaPel:0.131326):0.00672037):0.00259871):0.0117363):0.0049668):0.153304,(mesUni:0.226896,(anaPla:0.165157,(galGal:0.154261,melGal:0.158958):0.0548821):0.0552042):0.0597138):0.0383138,((((aptRow:0.00979845,(aptHaa:0.00431695,aptOwe:0.0045638):0.00581435):0.0231384,(casCas:0.0277436,droNov:0.0299307):0.012262):0.0464031,(anoDid:0.102006,(eudEle:0.101571,(notPer:0.0933768,(cryCin:0.0478907,tinGut:0.0396537):0.0287324):0.0157521):0.0918677):0.015395):0.073014,(strCam:0.0933082,(rheAme:0.0319751,rhePen:0.0326149):0.0850101):0.0619884):0.0924243):0.0173603,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
3180	0.007	(anoCar:0.273429,((((((((nipNip:0.0659533,(taeGut:0.0986569,(pseHum:0.0625558,corBra:0.0399583):0.0243967):0.11603):0.0147113,(chaVoc:0.0727784,(melUnd:0.125617,(ficAlb:0.208889,halLeu:0.0548517):0.00461393):0.00844176):0.0147263):0.0257656,(cucCan:0.151675,(mesUni:0.130992,(balReg:0.0740565,(falPer:0.0810973,(picPub:0.172003,(fulGla:0.0385815,(aptFor:0.0149182,pygAde:0.0170811):0.0237209):0.00553167):0.00182347):0.0173036):0.024375):0.00694436):0.00377399):0.00258695,(colLiv:0.12769,(lepDis:0.0980014,(calAnn:0.111176,chaPel:0.0944725):0.0404033):0.00743359):0.026031):0.0417828,(galGal:0.143749,(melGal:0.137945,anaPla:0.0892621):0.0105008):0.0797825):0.116778,((anoDid:0.0880366,((aptRow:0.0196284,(aptHaa:0.00386786,aptOwe:0.00411471):0.0160934):0.0138888,(casCas:0.0220987,droNov:0.0242858):0.0184874):0.016458):0.0514133,((rheAme:0.00838628,rhePen:0.00902614):0.115802,(strCam:0.0610655,(eudEle:0.141245,(notPer:0.143652,(cryCin:0.0764667,tinGut:0.0682297):0.0504314):0.00515118):0.0463716):0.0394463):0.0038193):0.121324):0.0394261,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
3180	0.00625	(anoCar:0.273429,((((((((pseHum:0.106889,(taeGut:0.117924,(ficAlb:0.0878723,corBra:0.0462985):0.0373236):0.000668947):0.107144,(cucCan:0.124625,(melUnd:0.120008,nipNip:0.0518878):0.0237182):0.0013969):0.0150046,(chaVoc:0.0970133,((lepDis:0.0871772,colLiv:0.109432):0.00314472,(calAnn:0.120864,chaPel:0.10416):0.0230361):0.0223001):0.00183435):0.013525,(((falPer:0.0808244,fulGla:0.0456638):0.0158761,(picPub:0.174365,(aptFor:0.0338601,pygAde:0.036023):0.0126724):0.015065):0.00405908,(balReg:0.0684203,mesUni:0.100981):0.00799492):0.0318371):0.0448677,(halLeu:0.101361,(anaPla:0.0897892,(galGal:0.0836873,melGal:0.0883835):0.0500884):0.0383483):0.0510082):0.142152,((((aptRow:0.0127413,(aptHaa:0.00331964,aptOwe:0.00356649):0.00975455):0.0387882,(anoDid:0.0590998,((cryCin:0.0697668,tinGut:0.0615298):0.0348867,(eudEle:0.0715398,notPer:0.0790976):0.0423096):0.0366827):0.0304913):0.0134633,(casCas:0.0183987,droNov:0.0205858):0.0536631):0.121588,(strCam:0.099117,(rheAme:0.0277585,rhePen:0.0283984):0.0950355):0.0904063):0.0611068):0.0144511,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
3180	0.006	(anoCar:0.273429,(((((((((corBra:0.084291,(ficAlb:0.120107,(taeGut:0.0657423,pseHum:0.054038):0.047093):0.0057575):0.111303,(balReg:0.0764152,(falPer:0.0959985,(fulGla:0.0577948,(picPub:0.17472,(aptFor:0.0278858,pygAde:0.0300487):0.0190016):0.0109649):0.00304304):0.00476114):0.00746609):0.0073531,(lepDis:0.100398,(calAnn:0.1168,chaPel:0.100097):0.0371761):0.0105651):0.0129064,(chaVoc:0.0818596,(nipNip:0.0640538,cucCan:0.113073):0.0109656):0.0264017):0.0457439,((melUnd:0.171131,colLiv:0.147714):0.041916,(halLeu:0.124682,mesUni:0.157993):0.0222137):0.00223893):0.0969211,(melGal:0.151691,(galGal:0.132757,anaPla:0.0887706):0.0142374):0.169824):0.0484666,((((aptRow:0.021387,(aptHaa:0.0014917,aptOwe:0.00173855):0.0202281):0.0148118,(casCas:0.0418075,droNov:0.0439946):0.00146013):0.0185761,(anoDid:0.0632556,((cryCin:0.0478156,tinGut:0.0395786):0.0341308,(eudEle:0.0803727,notPer:0.0879305):0.0107696):0.0635457):0.0295808):0.173073,(strCam:0.0579444,(rheAme:0.0253624,rhePen:0.0260023):0.056259):0.172846):0.0198398):0.0144511,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
3180	0.006	(anoCar:0.273429,(((((mesUni:0.144523,(((cucCan:0.123045,(((taeGut:0.104394,corBra:0.0700924):0.00221821,(ficAlb:0.0656401,pseHum:0.0466638):0.0482444):0.111037,(halLeu:0.0677119,chaVoc:0.0725829):0.00317261):0.00511134):0.0157593,(((melUnd:0.120008,nipNip:0.0518878):0.0278705,(calAnn:0.148741,colLiv:0.117417):0.00704481):0.00478049,(lepDis:0.0869976,chaPel:0.123872):0.0199901):0.00524722):0.000207523,((falPer:0.0877362,(fulGla:0.0413721,(aptFor:0.0138627,pygAde:0.0160256):0.027567):0.0112034):0.0044176,(picPub:0.175475,balReg:0.0584012):0.0094082):0.0249038):0.019249):0.0921743,(anaPla:0.161134,(galGal:0.0986805,melGal:0.103377):0.10644):0.0690285):0.0880794,(((strCam:0.122439,((aptRow:0.00979845,(aptHaa:0.00431695,aptOwe:0.0045638):0.00581435):0.0235864,(casCas:0.0275464,droNov:0.0297335):0.0129073):0.0861112):0.00507174,(anoDid:0.0867603,(eudEle:0.101571,(notPer:0.0948273,(cryCin:0.0478907,tinGut:0.0396537):0.0301829):0.0143016):0.0766216):0.0758689):0.0277862,(rheAme:0.0193219,rhePen:0.0199618):0.159652):0.092277):0.0175076,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
3180	0.006	(anoCar:0.273429,(((((mesUni:0.160648,((((cucCan:0.123045,(((taeGut:0.104394,corBra:0.0700924):0.00221821,(ficAlb:0.0656401,pseHum:0.0466638):0.0482444):0.111037,(halLeu:0.0677119,chaVoc:0.0725829):0.00317261):0.00511134):0.00600129,(melUnd:0.120008,nipNip:0.0518878):0.0281402):0.00916709,(colLiv:0.129242,(lepDis:0.0968635,(calAnn:0.114403,chaPel:0.0976998):0.0360381):0.0101242):0.00465625):0.000798486,(balReg:0.0678094,(falPer:0.0915285,(picPub:0.174906,(fulGla:0.0413721,(aptFor:0.0138627,pygAde:0.0160256):0.027567):0.0056437):0.00935211):0.000625239):0.0249038):0.0353744):0.0432547,(anaPla:0.161432,(galGal:0.11783,melGal:0.122526):0.0875889):0.035936):0.120874,((((aptRow:0.00979845,(aptHaa:0.00431695,aptOwe:0.0045638):0.00581435):0.0235864,(casCas:0.0132147,droNov:0.0154018):0.027239):0.0861112,(strCam:0.0550732,(anoDid:0.070035,(eudEle:0.101571,(notPer:0.0948273,(cryCin:0.0478907,tinGut:0.0396537):0.0301829):0.0143016):0.0598963):0.020157):0.0673655):0.0328579,(rheAme:0.0193219,rhePen:0.0199618):0.159652):0.092277):0.0175076,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
3180	0.006	(anoCar:0.273429,(((((nipNip:0.109017,(((cucCan:0.132926,(chaVoc:0.0786429,(taeGut:0.15503,(pseHum:0.0625558,corBra:0.0399583):0.0807699):0.0655067):0.0121045):0.00827559,((ficAlb:0.209829,halLeu:0.0557916):0.0348333,(mesUni:0.108976,(balReg:0.0744983,(falPer:0.0936893,(fulGla:0.049651,(picPub:0.172057,(aptFor:0.0175435,pygAde:0.0197064):0.0266813):0.00548381):0.00887761):0.0051534):0.0019169):0.0149603):0.00352708):0.00528843,((colLiv:0.109834,(melUnd:0.116751,lepDis:0.0710793):0.0165002):0.0146974,(calAnn:0.120728,chaPel:0.104024):0.0351268):0.0176434):0.0115458):0.0417828,(anaPla:0.0899809,(galGal:0.128247,melGal:0.132943):0.00572059):0.0895644):0.156204,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0462049,((((aptRow:0.00843811,(aptHaa:0.00506732,aptOwe:0.00531417):0.00370364):0.055149,(casCas:0.0159848,droNov:0.0181719):0.0546712):0.0908139,(anoDid:0.0941702,strCam:0.0590514):0.0982923):0.0608657,((rheAme:0.00903496,rhePen:0.00967482):0.104464,(notPer:0.120815,(eudEle:0.0993295,(cryCin:0.0529157,tinGut:0.0446787):0.0372179):0.0139278):0.103116):0.128388):0.0930767):0.00723048,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
3180	0.006	(anoCar:0.273429,(((((nipNip:0.109017,(((cucCan:0.132926,((chaVoc:0.0786429,(taeGut:0.15503,(pseHum:0.0625558,corBra:0.0399583):0.0807699):0.0655067):0.0111098,(mesUni:0.108976,((falPer:0.0964756,balReg:0.0721312):0.00221942,(fulGla:0.0506026,(picPub:0.172057,(aptFor:0.0169566,pygAde:0.0191195):0.0272682):0.00643538):0.0129318):0.00206454):0.00921704):0.0009947):0.00929813,(ficAlb:0.209829,halLeu:0.0557916):0.0393829):0.0128132,((colLiv:0.109834,(melUnd:0.116751,lepDis:0.0710793):0.0165002):0.0146974,(calAnn:0.119322,chaPel:0.102618):0.0365334):0.0261907):0.00299848):0.0417828,(anaPla:0.0880301,(galGal:0.128247,melGal:0.132943):0.00376974):0.0915152):0.156204,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0462049,((((aptRow:0.00843811,(aptHaa:0.00646832,aptOwe:0.00671517):0.00230264):0.0562946,(casCas:0.0159848,droNov:0.0181719):0.0558168):0.0809662,(anoDid:0.0941702,strCam:0.0590514):0.0895901):0.0695678,((rheAme:0.00903496,rhePen:0.00967482):0.104464,(notPer:0.120815,(eudEle:0.0993295,(cryCin:0.0529157,tinGut:0.0446787):0.0372179):0.0139278):0.103116):0.128388):0.0930767):0.00723048,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
3180	0.006	(anoCar:0.273429,((((((chaVoc:0.0970133,(((cucCan:0.110744,(taeGut:0.118593,(pseHum:0.0958972,corBra:0.0732997):0.0109913):0.0918664):0.0227947,(melUnd:0.120008,nipNip:0.0518878):0.0326321):0.000901906,((lepDis:0.087528,colLiv:0.109783):0.00279388,(calAnn:0.120864,chaPel:0.10416):0.0230361):0.0175488):0.00475132):0.00666231,(((falPer:0.0808244,fulGla:0.0456638):0.00851758,(picPub:0.174365,(aptFor:0.0278858,pygAde:0.0300487):0.0186466):0.0077065):0.0114176,(balReg:0.0716979,mesUni:0.104259):0.00471729):0.02314):0.0535647,((ficAlb:0.232851,halLeu:0.0788144):0.0304692,(melGal:0.138472,(galGal:0.131968,anaPla:0.0879816):0.00180758):0.0462707):0.0430857):0.142152,(((aptRow:0.0127413,(aptHaa:0.0014917,aptOwe:0.00173855):0.0115825):0.0522515,((casCas:0.0296377,droNov:0.0318248):0.0296068,(anoDid:0.0590998,((cryCin:0.0697668,tinGut:0.0615298):0.0348867,(eudEle:0.0803727,notPer:0.0879305):0.0334767):0.0366827):0.0311374):0.0128172):0.121588,(strCam:0.113805,(rheAme:0.0141607,rhePen:0.0148005):0.123321):0.0757188):0.0611068):0.0144511,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
