No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-476.80542	-476.7621	-476.70713	0.043319361	-0.054968141	-459.79363	-460.21158	-458.89518
1	1	-1063.315	-1062.8409	-992.58626	0.47416103	-70.254616	-1049.71	-1045.985	-966.46952
2	2	-367.14663	-364.92059	-364.74467	2.2260415	-0.17591834	-362.72388	-356.96598	-351.41293
3	3	-631.40942	-623.40344	-599.35871	8.0059775	-24.044729	-614.85395	-601.49729	-581.85717
4	4	-753.39876	-730.8029	-716.86943	22.595853	-13.933473	-737.78115	-714.74292	-697.8879
5	5	-540.53806	-509.7092	-488.30769	30.828857	-21.401508	-524.91507	-492.34769	-473.05192
6	6	-699.97933	-699.28613	-685.99388	0.69319455	-13.29225	-685.83052	-681.68829	-663.49359
7	7	-682.47948	-657.45974	-641.20396	25.019736	-16.255787	-665.73351	-635.28288	-617.87168
8	8	-645.12745	-632.92042	-619.72613	12.20703	-13.194294	-630.34815	-615.01805	-603.12239
9	9	-759.77499	-748.64794	-736.01706	11.127049	-12.630882	-745.25799	-726.67764	-712.99609
10	10	-573.21373	-568.28537	-560.52066	4.9283635	-7.7647085	-560.05002	-547.26884	-538.47853
11	11	-354.3492	-352.73494	-353.76208	1.6142513	1.0271322	-351.88394	-346.55813	-342.77715
12	12	-480.09679	-464.81194	-464.40095	15.28485	-0.41098289	-468.72567	-457.00311	-447.04932
13	13	-441.66155	-426.5592	-430.37986	15.102349	3.820654	-437.36591	-416.74327	-416.76506
14	14	-1196.6807	-1114.1261	-1047.8445	82.554552	-66.28162	-1182.1208	-1092.2991	-1026.3644
15	15	-680.97047	-680.61076	-639.17771	0.35971048	-41.433052	-664.37335	-663.88981	-619.01401
16	16	-882.64597	-853.34555	-826.48844	29.300418	-26.857106	-868.28127	-837.51573	-808.05738
17	17	-323.38727	-321.88463	-320.95439	1.5026352	-0.93024172	-319.39237	-314.56126	-306.97593
18	18	-1174.0281	-1170.171	-1057.0869	3.8571209	-113.08405	-1162.1795	-1154.4372	-1035.1895
19	19	-661.94569	-627.5157	-600.35183	34.429996	-27.163864	-648.4633	-610.08347	-584.92614
20	20	-364.64641	-359.93341	-362.67139	4.7129991	2.7379846	-359.75586	-347.86881	-347.72061
21	21	-529.24671	-522.15974	-511.4448	7.0869689	-10.714942	-514.9977	-502.04989	-493.54603
22	22	-474.31966	-463.95389	-461.42735	10.365771	-2.5265325	-469.5708	-457.59238	-450.44785
23	23	-545.87762	-538.61998	-528.77653	7.2576415	-9.8434541	-527.64212	-515.95255	-505.81488
24	24	-508.30878	-503.76094	-503.40426	4.5478368	-0.35668111	-506.24005	-495.99952	-488.12873
25	25	-629.99892	-629.81601	-623.43714	0.18290653	-6.3788768	-614.35763	-612.13014	-604.07571
26	26	-371.47235	-357.9277	-360.57608	13.544649	2.6483719	-360.24182	-345.27922	-345.28803
27	27	-289.66371	-278.1238	-279.2416	11.539906	1.1177953	-280.44395	-271.97237	-270.0366
28	28	-564.26743	-562.98014	-550.87946	1.2872937	-12.100677	-552.94048	-546.87911	-535.25467
29	29	-955.99951	-919.12242	-916.42099	36.877097	-2.7014255	-939.87045	-898.62774	-894.0064
30	30	-920.96196	-912.55454	-889.07707	8.4074278	-23.477468	-908.49001	-896.25523	-865.48308
31	31	-793.0358	-779.11253	-765.90591	13.923265	-13.206622	-779.52674	-765.07163	-749.20621
32	32	-557.81905	-557.17977	-552.71072	0.63928596	-4.469043	-542.32136	-540.18016	-531.64219
33	33	-587.8018	-576.02762	-569.7273	11.774177	-6.3003278	-571.58596	-554.74403	-543.90306
34	34	-460.72962	-459.66872	-453.30807	1.060896	-6.3606464	-454.75048	-452.98398	-442.84008
35	35	-468.73582	-451.54511	-447.78616	17.190708	-3.7589471	-454.6995	-438.01033	-428.09152
36	36	-734.33057	-733.77725	-731.18798	0.55331636	-2.5892684	-721.43272	-718.24632	-711.54129
37	37	-239.99007	-240.41439	-241.36602	-0.42431461	0.95162592	-236.87931	-237.29962	-237.29731
38	38	-406.93035	-400.61802	-394.13908	6.3123367	-6.4789326	-404.4908	-393.73879	-380.60135
39	39	-629.35592	-622.82752	-608.08448	6.5284048	-14.743039	-613.08806	-605.45132	-591.23883
40	40	-483.1192	-482.76107	-471.44339	0.35813315	-11.317675	-469.7182	-467.04649	-453.76281
41	41	-699.8858	-693.48998	-685.69641	6.3958195	-7.7935686	-688.52541	-673.98535	-665.17855
42	42	-451.87028	-437.65844	-435.87464	14.211839	-1.7838019	-433.75247	-419.30499	-419.52514
43	43	-1550.1556	-1251.31	-1254.0879	298.84556	2.777958	-1534.4788	-1238.7901	-1232.5885
44	44	-1271.6103	-1206.6157	-1133.7992	64.994631	-72.816442	-1257.805	-1184.9458	-1110.6919
45	45	-486.84675	-479.00261	-470.79945	7.8441408	-8.2031508	-469.24426	-454.38841	-451.66414
46	46	-412.5594	-411.99435	-411.38681	0.56504946	-0.60754155	-406.11427	-402.44252	-395.29614
47	47	-284.94871	-279.55482	-281.35609	5.3938925	1.8012724	-282.07085	-272.43127	-270.63835
48	48	-420.45975	-418.83873	-417.55817	1.6210168	-1.2805585	-413.32227	-406.87762	-401.03444
49	49	-600.29059	-595.44581	-593.79315	4.8447841	-1.6526633	-582.85398	-573.93144	-570.55724
50	50	-567.28211	-559.52154	-531.77223	7.7605623	-27.749315	-552.88362	-547.43579	-516.09796
51	51	-494.15198	-456.48157	-457.53771	37.670412	1.0561389	-480.70878	-448.11896	-443.69817
52	52	-582.47038	-557.39043	-559.20292	25.079943	1.8124858	-567.43484	-547.38419	-547.39145
53	53	-584.83611	-575.15453	-576.33537	9.6815846	1.180843	-572.1876	-561.6263	-560.04872
54	54	-1356.0354	-1293.4405	-1221.2787	62.594927	-72.161731	-1342.5737	-1272.2885	-1198.5102
55	55	-827.36418	-826.70758	-801.0025	0.65659688	-25.705083	-814.80427	-813.66621	-776.70023
56	56	-694.94462	-693.93089	-631.00242	1.0137275	-62.928475	-679.65335	-674.88265	-615.89648
57	57	-582.47672	-576.43345	-560.79008	6.0432745	-15.643369	-569.33632	-557.6904	-541.99277
58	58	-684.89714	-675.52767	-647.90083	9.3694753	-27.626834	-669.03368	-651.16125	-626.29855
59	59	-1095.0978	-1093.5882	-980.12653	1.509629	-113.46167	-1078.2069	-1071.2602	-960.56211
60	60	-527.51149	-527.33166	-503.45262	0.17982784	-23.879038	-512.24014	-510.61083	-488.02911
61	61	-219.14445	-219.23045	-219.35147	-0.08600164	0.12102077	-216.00651	-211.63442	-211.05834
62	62	-721.95976	-718.30888	-704.66864	3.6508735	-13.64024	-708.91804	-697.82272	-680.61621
63	63	-905.18681	-825.82773	-795.88515	79.359082	-29.942581	-889.87207	-806.29993	-776.35333
64	64	-450.8718	-422.29838	-424.00405	28.573429	1.7056771	-438.489	-416.26922	-416.26094
65	65	-703.97636	-700.78491	-677.56212	3.1914516	-23.222791	-687.72756	-682.75478	-658.06533
66	66	-362.8859	-363.27539	-363.67737	-0.38949017	0.40197469	-360.05274	-360.47279	-355.17197
67	67	-495.80965	-485.05049	-486.79784	10.759154	1.7473442	-483.93987	-476.16732	-472.40895
68	68	-504.79773	-504.8079	-492.82566	-0.01017474	-11.982246	-491.96668	-492.40073	-478.34874
69	69	-576.21958	-564.17768	-530.82369	12.041904	-33.353993	-562.32617	-544.48386	-512.58854
70	70	-583.12866	-577.29904	-575.42079	5.8296228	-1.8782537	-570.63961	-565.7183	-557.843
71	71	-319.49896	-319.7836	-320.38389	-0.28463929	0.60029495	-316.7653	-317.18721	-314.29007
72	72	-1379.7843	-1311.3183	-1141.8154	68.466042	-169.50285	-1366.7652	-1290.5575	-1120.9795
73	73	-484.76966	-473.82282	-475.5012	10.946844	1.6783806	-468.50849	-456.66863	-456.67874
74	74	-369.38266	-365.45441	-360.91823	3.9282485	-4.5361854	-357.53684	-353.87765	-344.18926
75	75	-619.73939	-595.68268	-588.82838	24.056705	-6.8543025	-601.85826	-589.06943	-574.10311
76	76	-550.26258	-543.25992	-537.34166	7.0026562	-5.9182597	-532.51953	-523.27267	-517.25816
77	77	-321.98679	-318.22081	-319.45775	3.7659826	1.2369415	-319.20051	-313.26951	-311.28386
78	78	-1060.7431	-1030.6595	-973.66911	30.083539	-56.990425	-1048.6462	-1014.0926	-952.90623
79	79	-402.48113	-402.86398	-402.78074	-0.38284801	-0.083237908	-400.16736	-400.58543	-389.72544
80	80	-347.85989	-345.89179	-342.17375	1.9681022	-3.7180363	-336.17088	-329.56928	-326.80535
81	81	-1172.3489	-1138.3299	-1055.7644	34.019032	-82.565525	-1159.2945	-1117.0402	-1032.5725
82	82	-532.65098	-513.94265	-511.98022	18.70833	-1.9624299	-515.86963	-496.44835	-494.78417
83	83	-509.40427	-497.04598	-499.10064	12.35829	2.0546667	-504.274	-489.31814	-488.222
84	84	-1008.5655	-916.43855	-890.90597	92.126969	-25.532581	-991.8842	-895.24872	-866.40357
85	85	-767.39354	-766.14119	-759.147	1.252346	-6.9941917	-755.83593	-747.96239	-733.97658
86	86	-435.7209	-427.34735	-429.25949	8.3735541	1.9121444	-430.86541	-417.06866	-414.93702
87	87	-803.50098	-774.17746	-754.03047	29.323525	-20.146982	-787.81643	-755.22983	-734.04657
88	88	-383.39525	-377.74072	-379.38876	5.6545283	1.6480414	-380.94616	-370.29297	-367.08233
89	89	-492.1123	-461.14887	-465.37533	30.963428	4.2264602	-474.24126	-448.33734	-448.32169
90	90	-751.07958	-743.49363	-738.28935	7.5859566	-5.2042811	-738.7402	-722.92959	-714.32415
91	91	-714.82097	-683.78083	-664.18312	31.040146	-19.597705	-700.93904	-665.93053	-646.67796
92	92	-605.80876	-597.96708	-590.97364	7.8416757	-6.9934384	-587.69441	-579.03415	-572.23138
93	93	-563.98173	-561.0245	-559.96625	2.9572289	-1.058251	-556.4382	-548.73004	-541.88768
94	94	-449.01327	-444.76123	-446.33504	4.2520385	1.5738097	-440.61175	-432.78193	-430.49256
95	95	-405.9191	-403.45892	-397.48598	2.460171	-5.9729429	-393.56557	-390.01821	-382.31285
96	96	-718.37891	-712.47927	-696.84161	5.8996334	-15.637666	-705.24044	-693.24539	-677.03984
97	97	-398.56038	-384.2334	-386.58841	14.326971	2.3550055	-390.18153	-376.58978	-376.58784
98	98	-584.21071	-566.35384	-562.8251	17.856874	-3.5287408	-566.87789	-547.69697	-543.58311
99	99	-360.07445	-353.549	-352.43459	6.5254491	-1.1144043	-357.51129	-348.30409	-341.10077
100	100	-602.31375	-589.6817	-577.86995	12.632056	-11.811741	-581.82193	-564.42521	-553.0429
101	101	-621.34274	-608.72909	-589.0534	12.613644	-19.67569	-601.80218	-589.62508	-571.20879
102	102	-537.84447	-528.96449	-525.18573	8.8799826	-3.7787618	-523.10275	-517.14047	-505.74136
