No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-611.00208	-600.24034	-588.79452	10.761746	-11.445817
1	1	-389.81646	-391.23137	-394.51344	-1.4149118	3.2820694
2	2	-631.31716	-621.54101	-630.68998	9.7761429	9.1489668
3	3	-365.22201	-363.69945	-367.26138	1.522555	3.5619304
4	4	-560.73338	-562.49703	-565.03183	-1.7636524	2.5347959
5	5	-542.33606	-545.37328	-543.33169	-3.0372177	-2.0415859
6	6	-459.61928	-458.43525	-453.80306	1.1840359	-4.6321894
7	7	-337.73925	-336.56472	-337.96845	1.1745311	1.4037293
8	8	-480.12855	-472.72994	-477.9562	7.3986101	5.2262527
9	9	-487.59228	-480.21953	-479.25406	7.3727549	-0.96546505
10	10	-585.03248	-571.87967	-561.6477	13.152809	-10.231972
11	11	-428.24866	-428.23722	-428.31701	0.011441836	0.079788752
12	12	-383.52481	-381.42604	-382.25052	2.0987769	0.82448676
13	13	-374.65847	-372.57788	-369.93417	2.0805906	-2.6437041
14	14	-377.24253	-378.44403	-375.79443	-1.2014962	-2.6496032
15	15	-647.74347	-646.13821	-650.44315	1.6052596	4.3049419
16	16	-569.71011	-585.53799	-575.07005	-15.82788	-10.467939
17	17	-508.09445	-506.50868	-506.98203	1.585776	0.47335691
18	18	-625.71	-620.19145	-623.63289	5.518552	3.4414434
19	19	-561.49428	-558.65451	-556.87817	2.8397689	-1.7763386
20	20	-414.23671	-413.07141	-418.71603	1.1653004	5.6446191
21	21	-279.0918	-280.90163	-282.72304	-1.8098371	1.8214039
22	22	-568.34256	-560.61105	-558.60991	7.7315045	-2.0011412
23	23	-353.35235	-355.25659	-354.71796	-1.9042488	-0.53863292
24	24	-361.98423	-361.445	-364.99592	0.53923356	3.5509193
25	25	-313.68087	-310.64527	-311.73653	3.0355984	1.0912641
26	26	-581.29266	-582.99467	-571.58563	-1.7020082	-11.409043
27	27	-382.07238	-391.56026	-391.1124	-9.4878851	-0.44786203
28	28	-596.6348	-595.52968	-592.88562	1.1051133	-2.6440675
29	29	-394.67309	-391.76681	-395.77307	2.9062872	4.006261
30	30	-464.439	-463.96609	-457.37788	0.4729043	-6.5882167
31	31	-508.90582	-506.48833	-509.39498	2.417488	2.9066452
32	32	-654.82987	-655.54624	-653.8577	-0.71637173	-1.688543
33	33	-748.02504	-747.92662	-747.64508	0.098419568	-0.28153975
34	34	-458.5455	-457.97807	-456.07378	0.56743322	-1.9042908
35	35	-818.93273	-812.5631	-811.11944	6.3696277	-1.4436604
36	36	-224.46851	-226.65255	-229.35387	-2.1840416	2.7013155
37	37	-424.32602	-421.8655	-421.11607	2.4605108	-0.74943618
38	38	-343.33735	-339.1809	-342.45393	4.1564429	3.2730304
39	39	-418.51288	-423.19226	-417.03848	-4.6793826	-6.1537838
40	40	-473.22629	-471.45409	-471.45479	1.7721971	0.00070399504
41	41	-594.79451	-605.84767	-577.82431	-11.053161	-28.023358
42	42	-211.35926	-213.75849	-215.68658	-2.3992246	1.9280971
43	43	-324.75473	-329.15124	-330.09709	-4.3965064	0.94585043
44	44	-732.75296	-723.62754	-723.82325	9.1254259	0.19571707
45	45	-448.38432	-450.77527	-451.68032	-2.3909553	0.90504662
46	46	-520.19745	-518.81538	-520.17777	1.3820724	1.3623904
47	47	-444.90184	-445.80273	-443.94771	-0.90088325	-1.8550178
48	48	-609.13329	-610.98131	-613.20777	-1.8480245	2.226459
49	49	-491.00439	-491.27247	-494.0643	-0.26808195	2.7918343
50	50	-370.93381	-367.65325	-371.7392	3.2805543	4.0859472
51	51	-412.5401	-410.88969	-414.17624	1.6504134	3.2865517
52	52	-296.29244	-294.00958	-296.02652	2.2828664	2.0169446
53	53	-636.81659	-636.67434	-627.63541	0.14224598	-9.0389318
54	54	-352.00699	-350.74794	-353.42191	1.2590548	2.673975
55	55	-258.34971	-258.58347	-261.79966	-0.23375785	3.2161892
56	56	-516.46715	-524.57336	-516.61472	-8.1062091	-7.9586372
57	57	-402.26737	-399.19169	-400.94341	3.0756829	1.7517201
58	58	-525.32569	-523.89133	-523.56221	1.4343602	-0.32912265
59	59	-303.32521	-301.27962	-304.46721	2.0455893	3.1875932
60	60	-376.69432	-374.40696	-378.75964	2.2873549	4.3526747
61	61	-374.92249	-375.41431	-375.34837	-0.49182914	-0.065942092
62	62	-259.63398	-259.62028	-262.51639	0.013699988	2.8961127
63	63	-402.74961	-397.06612	-400.68507	5.6834968	3.6189515
64	64	-329.1055	-330.31082	-332.49945	-1.2053204	2.1886323
65	65	-550.65507	-547.51915	-545.81265	3.1359187	-1.7064982
66	66	-347.94752	-350.45554	-349.95401	-2.5080131	-0.5015293
67	67	-387.98362	-386.87439	-387.04034	1.1092394	0.16595814
68	68	-304.21514	-303.34333	-309.14108	0.87180635	5.7977471
69	69	-471.21357	-469.47137	-472.02013	1.7422042	2.548758
70	70	-351.91973	-352.79573	-354.73689	-0.87599458	1.9411666
71	71	-549.6428	-547.42309	-550.68313	2.2197097	3.2600332
72	72	-422.3306	-417.58324	-420.0249	4.747363	2.4416598
73	73	-553.53639	-555.07314	-554.29165	-1.5367557	-0.78149663
74	74	-607.28661	-600.11962	-605.94847	7.1669849	5.8288468
75	75	-598.42488	-596.34733	-594.38988	2.0775577	-1.9574472
76	76	-564.82155	-565.59949	-561.13093	-0.77793965	-4.4685626
77	77	-564.48962	-559.14761	-561.10913	5.3420134	1.9615238
78	78	-449.17793	-442.63624	-442.62124	6.54169	-0.015008758
79	79	-505.92654	-508.26398	-504.33793	-2.3374437	-3.9260468
80	80	-317.61473	-318.69578	-320.71859	-1.0810489	2.0228097
81	81	-417.09262	-416.93609	-417.27888	0.15652949	0.34279125
82	82	-671.67399	-671.34291	-639.85156	0.33107329	-31.491355
83	83	-586.96428	-585.55695	-583.72806	1.4073311	-1.8288899
84	84	-676.6742	-673.85191	-685.50149	2.8222911	11.649584
85	85	-363.69462	-363.88879	-363.70613	-0.19417193	-0.18265813
86	86	-526.77146	-525.72301	-526.60886	1.0484504	0.88585293
87	87	-354.22602	-349.98321	-354.58878	4.2428075	4.6055628
