No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-354.84205	-356.24172	-357.58449	-1.3996713	1.3427682
1	1	-288.75738	-289.81534	-293.21029	-1.0579572	3.3949584
2	2	-303.75299	-301.20791	-303.64442	2.5450774	2.4365067
3	3	-365.38781	-369.68728	-369.54449	-4.2994653	-0.14278839
4	4	-332.4211	-333.39552	-337.50561	-0.97442027	4.1100831
5	5	-241.4844	-243.01257	-245.47546	-1.5281677	2.4628829
6	6	-390.03221	-393.00072	-389.44291	-2.9685137	-3.5578087
7	7	-451.53222	-445.27844	-442.75407	6.2537863	-2.5243657
8	8	-466.95642	-466.51753	-468.06392	0.43889329	1.5463918
9	9	-500.27031	-501.28293	-500.14053	-1.0126148	-1.1423982
10	10	-492.76352	-497.36572	-492.63308	-4.6022033	-4.7326446
11	11	-410.55226	-411.38079	-411.06982	-0.82853607	-0.31097126
12	12	-629.16548	-627.03347	-621.97026	2.1320067	-5.0632119
13	13	-481.35361	-482.54209	-483.454	-1.1884759	0.91191451
14	14	-477.8357	-478.48616	-477.8217	-0.65046366	-0.6644624
15	15	-274.84238	-274.00321	-279.10003	0.83917445	5.0968255
16	16	-282.0063	-284.14035	-287.59944	-2.1340471	3.4590887
17	17	-306.6313	-308.98334	-311.82523	-2.3520356	2.8418955
18	18	-375.26541	-372.98729	-372.84447	2.2781192	-0.14282003
19	19	-554.62558	-548.24411	-549.15771	6.3814772	0.91360396
20	20	-314.78129	-317.38223	-319.1563	-2.6009416	1.774065
21	21	-453.00633	-453.02876	-455.66958	-0.022432135	2.6408191
22	22	-261.35897	-258.67842	-262.30141	2.6805493	3.6229922
23	23	-309.68271	-312.76571	-313.4561	-3.0830056	0.6903931
24	24	-537.18349	-538.66354	-536.48055	-1.4800515	-2.1829905
25	25	-363.13168	-365.20581	-365.74301	-2.0741382	0.53719271
26	26	-537.23278	-536.18869	-540.7833	1.044093	4.5946075
27	27	-380.69527	-381.42259	-384.57585	-0.72732161	3.1532601
28	28	-660.8529	-661.01291	-660.33206	-0.16001	-0.6808491
29	29	-289.3209	-291.74498	-292.25903	-2.4240832	0.51404738
30	30	-396.99361	-397.41261	-399.19759	-0.41899623	1.7849846
31	31	-387.12448	-384.44375	-387.32291	2.6807285	2.8791674
32	32	-416.05042	-418.31874	-422.04941	-2.2683269	3.730667
33	33	-430.90374	-428.91077	-429.52517	1.9929653	0.614397
34	34	-333.14732	-332.57937	-333.6694	0.56795864	1.090035
35	35	-435.9424	-433.13431	-434.58783	2.8080865	1.453518
36	36	-269.43211	-270.97402	-273.86677	-1.5419071	2.8927581
37	37	-371.79774	-372.0058	-376.19289	-0.20805803	4.1870924
38	38	-475.83708	-478.18062	-476.78398	-2.3435463	-1.3966423
39	39	-487.50691	-483.32955	-486.93919	4.1773607	3.6096466
40	40	-401.60781	-403.05299	-403.60671	-1.445182	0.55371206
41	41	-310.12042	-311.35324	-314.30916	-1.2328195	2.955929
42	42	-453.16442	-453.78703	-451.60194	-0.62260835	-2.1850938
43	43	-490.04626	-488.54218	-491.13981	1.504075	2.5976271
44	44	-436.31964	-436.49738	-436.42073	-0.17773591	-0.076646995
45	45	-379.07166	-379.01717	-378.11766	0.054489883	-0.89951245
46	46	-565.45097	-567.06396	-565.46763	-1.6129915	-1.5963307
47	47	-455.92245	-451.99441	-452.03601	3.9280459	0.041597897
48	48	-444.07849	-442.83699	-444.44768	1.2414989	1.6106925
49	49	-258.97182	-260.82175	-263.1063	-1.8499253	2.2845578
50	50	-529.84204	-526.06287	-521.04588	3.7791631	-5.0169947
51	51	-283.4418	-284.55718	-287.68109	-1.1153812	3.1239048
52	52	-347.56094	-350.16995	-349.59731	-2.6090119	-0.5726387
53	53	-300.18013	-299.46236	-300.90723	0.71777585	1.4448727
54	54	-482.64854	-484.27121	-485.14623	-1.6226721	0.87501214
55	55	-354.66687	-356.26042	-356.7137	-1.5935517	0.4532813
56	56	-290.80822	-292.87733	-295.34294	-2.0691073	2.4656081
57	57	-367.98538	-365.27196	-369.64131	2.7134179	4.3693509
58	58	-497.69609	-498.9729	-499.22718	-1.2768143	0.25427326
59	59	-260.43265	-261.6936	-264.93567	-1.2609439	3.2420683
60	60	-321.3241	-319.5448	-323.03275	1.7793017	3.4879503
61	61	-658.68916	-655.90992	-661.66414	2.7792431	5.7542202
62	62	-390.29028	-391.25168	-393.98866	-0.96140503	2.7369766
63	63	-487.16004	-490.60749	-486.02988	-3.4474483	-4.5776026
64	64	-343.60599	-343.47036	-347.5152	0.1356302	4.0448379
65	65	-399.50561	-399.58511	-398.63979	-0.079492481	-0.94531804
66	66	-326.01233	-327.58665	-330.37672	-1.5743227	2.7900657
67	67	-333.48234	-335.032	-335.84676	-1.5496619	0.8147617
68	68	-265.65038	-266.86832	-270.36675	-1.2179409	3.498424
69	69	-299.6029	-302.85372	-302.59482	-3.2508279	-0.25890187
70	70	-293.9421	-295.78914	-297.87508	-1.8470405	2.0859455
71	71	-314.70573	-316.69486	-317.03118	-1.9891325	0.33631844
72	72	-333.55921	-335.34524	-335.16765	-1.7860303	-0.17759379
73	73	-479.38339	-477.51597	-479.83365	1.8674295	2.3176827
74	74	-367.86416	-368.66262	-368.49448	-0.79846518	-0.16813795
