No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-638.54881	-610.08804	-611.84353	28.460767	1.7554937	-626.40899	-594.75527	-594.71726
1	1	-886.39041	-850.40744	-806.76068	35.982966	-43.646762	-872.62736	-827.492	-783.60532
2	2	-539.58653	-533.00228	-534.1183	6.5842569	1.1160256	-528.50766	-518.89379	-517.57288
3	3	-497.93209	-494.46748	-492.70468	3.4646089	-1.7627949	-492.97897	-484.84979	-475.87181
4	4	-382.21865	-376.2829	-377.26913	5.9357508	0.98623777	-374.37655	-366.25255	-366.50227
5	5	-1035.3897	-952.62353	-905.85191	82.766181	-46.771617	-1019.3982	-938.67496	-887.25097
6	6	-930.24176	-880.89748	-869.19743	49.34428	-11.700054	-915.01654	-862.64332	-849.50208
7	7	-390.51248	-386.88156	-387.26781	3.6309211	0.38624989	-381.29326	-371.87202	-369.89269
8	8	-653.04538	-640.30953	-627.50268	12.735848	-12.806854	-638.57205	-622.09199	-608.4324
9	9	-914.32953	-820.69865	-822.76497	93.630887	2.0663229	-903.09114	-808.18312	-808.0758
10	10	-562.4843	-535.7128	-538.15425	26.771496	2.4414466	-547.89142	-517.94484	-517.91618
11	11	-661.94179	-649.07903	-647.90386	12.862767	-1.1751627	-647.86368	-629.25331	-626.32419
12	12	-701.43911	-679.90637	-680.2087	21.532739	0.30232812	-687.3498	-660.38283	-660.21479
13	13	-724.65653	-692.25238	-682.76884	32.404149	-9.4835358	-705.80148	-666.07684	-665.57492
14	14	-756.07291	-724.66369	-724.5452	31.40922	-0.11848529	-742.22192	-701.73234	-701.74925
15	15	-737.13724	-712.86599	-711.63857	24.271243	-1.2274231	-719.98264	-688.11296	-687.43069
16	16	-380.08564	-378.61513	-377.96656	1.4705092	-0.64857163	-377.68748	-369.22026	-363.32361
17	17	-464.1971	-453.88803	-455.48013	10.309064	1.5920981	-454.46023	-441.2061	-440.80787
