No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa
21	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
23	1	1	1	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	0
24	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	0	0	2	2	2	1	1	1	1	1	1	1	1	1	0
25	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
26	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	0	2	2	2	2	1	1	1	1	1	1	1	1	0
27	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
28	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	0
29	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
30	1	1	1	2	2	2	2	2	1	0	1	1	1	1	1	1	1	0	2	2	2	1	0	0	0	1	0	0	0	0	0
31	0	1	1	1	0	1	0	1	2	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0
32	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
33	0	0	1	2	2	2	2	2	1	1	1	1	1	1	1	1	0	0	2	1	1	1	1	1	1	1	1	1	1	1	0
34	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
35	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
36	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
37	1	1	1	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
38	1	1	0	2	2	2	2	2	2	1	1	1	1	1	1	1	0	0	2	2	1	1	1	1	1	1	1	1	1	1	0
39	1	1	1	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
40	1	1	1	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
41	0	1	1	2	2	2	2	2	1	1	1	2	1	2	1	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	0
42	1	1	1	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	0
43	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
44	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0
45	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
46	1	0	1	2	2	2	0	0	1	2	1	1	0	0	1	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0
47	1	1	1	2	2	2	2	2	2	1	1	1	2	1	1	1	1	0	2	2	2	1	1	1	1	1	1	1	1	1	0
48	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
49	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	0	1	1	2	2	1	1	1	1	1	1	1	1	1	0	0
50	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	0
51	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
52	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
53	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
54	1	1	1	2	2	2	2	2	1	1	0	0	1	0	1	1	1	1	2	1	1	1	1	1	0	0	0	0	0	0	0
55	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
56	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
57	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
58	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
59	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
61	0	0	0	2	2	2	2	2	2	2	1	2	2	2	2	1	0	0	2	2	2	1	1	1	1	1	1	1	1	1	0
62	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1
63	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
64	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
66	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
67	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
68	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
69	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
70	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	0	0
71	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
72	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	0	0
73	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
74	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	0
75	0	0	1	2	2	2	2	2	2	1	1	1	1	1	1	1	0	0	2	2	1	1	1	1	1	1	1	1	1	1	0
76	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
77	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78	1	1	1	2	2	2	2	2	1	1	1	1	2	1	0	1	1	1	2	2	2	1	1	1	1	1	0	0	0	0	0
79	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
80	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	0
81	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
82	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0
83	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
84	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
85	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	0	2	2	2	1	1	1	1	1	1	1	1	1	0
87	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	0
88	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
89	1	1	1	2	1	1	0	0	2	2	1	1	1	1	1	0	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0
90	1	1	1	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	0	0
91	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	0	0
92	1	0	1	2	2	1	2	2	1	1	1	1	2	1	1	1	0	0	2	1	2	1	1	1	1	1	1	1	1	1	0
93	1	1	1	2	2	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0
94	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	0	1	1	2	2	1	1	1	1	1	1	1	1	1	0	0
95	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
96	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
97	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
98	1	1	1	2	2	0	2	2	2	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0
99	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
