No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-409.28263	-412.53046	-412.82164	-3.2478258	0.29118201
1	1	-306.46883	-304.39696	-308.29328	2.0718641	3.8963161
2	2	-377.65969	-378.12863	-378.38331	-0.46894556	0.25467351
3	3	-362.86452	-363.66086	-364.35232	-0.79633661	0.69146021
4	4	-369.88585	-372.09461	-371.94109	-2.208762	-0.1535169
5	5	-374.93687	-375.84652	-377.0162	-0.90964699	1.1696762
6	6	-209.20615	-210.16879	-216.0012	-0.96263927	5.8324076
7	7	-445.10787	-446.99481	-449.9775	-1.8869408	2.9826933
8	8	-564.88166	-564.11851	-563.6455	0.76314417	-0.47301788
9	9	-345.37524	-346.68889	-350.31529	-1.3136562	3.6263935
10	10	-345.29273	-345.16772	-348.35221	0.1250133	3.1844931
11	11	-307.39896	-305.99565	-314.5885	1.4033087	8.5928437
12	12	-381.99481	-382.29729	-380.35258	-0.30248066	-1.9447176
13	13	-402.74508	-402.62905	-404.54087	0.11603897	1.9118206
14	14	-537.42009	-538.02717	-536.06939	-0.60708834	-1.9577803
15	15	-280.53887	-281.8542	-285.87827	-1.3153214	4.0240723
16	16	-386.66224	-386.43656	-383.02415	0.2256774	-3.4124051
17	17	-341.82532	-342.85008	-343.79799	-1.0247624	0.94790649
18	18	-292.90775	-293.13317	-295.98937	-0.22542201	2.8562036
19	19	-298.53957	-298.96308	-303.24872	-0.42351754	4.2856322
20	20	-403.74415	-405.05957	-406.64488	-1.3154215	1.5853095
21	21	-341.05292	-340.70742	-344.8339	0.3454958	4.1264857
22	22	-348.02753	-349.22735	-351.1848	-1.1998216	1.9574461
23	23	-465.04165	-468.24886	-463.92083	-3.2072113	-4.3280377
24	24	-434.19369	-433.20055	-434.84615	0.9931468	1.6456044
25	25	-412.37032	-411.29695	-414.5846	1.0733717	3.2876507
26	26	-321.30805	-324.11308	-326.12319	-2.8050327	2.0101089
27	27	-297.18523	-298.98	-300.00177	-1.7947762	1.0217693
28	28	-255.00716	-257.08642	-260.30182	-2.0792633	3.2153921
29	29	-347.77148	-348.99187	-350.98409	-1.2203899	1.9922235
30	30	-312.94377	-313.46223	-314.80252	-0.51846506	1.3402899
31	31	-370.52121	-371.32513	-372.12441	-0.80391656	0.79928158
32	32	-336.91176	-336.98058	-339.65879	-0.068822409	2.6782157
33	33	-310.62855	-310.29912	-317.19204	0.32943554	6.8929201
34	34	-494.10171	-493.35154	-493.86898	0.75016813	0.5174387
35	35	-269.29039	-272.51495	-274.07795	-3.2245592	1.5630006
36	36	-379.54411	-377.14185	-380.66837	2.4022671	3.5265194
37	37	-330.17368	-331.32078	-330.14688	-1.1471005	-1.1738948
38	38	-389.3168	-388.3006	-389.68699	1.0162017	1.3863891
39	39	-325.88691	-326.46878	-322.17564	-0.58187719	-4.2931412
40	40	-425.45463	-425.3409	-425.96056	0.11373243	0.61965899
41	41	-473.92134	-473.98464	-473.60556	-0.063305368	-0.3790827
42	42	-485.19922	-486.22398	-486.49693	-1.0247632	0.27295081
43	43	-515.04868	-515.76504	-516.00612	-0.71636259	0.24108082
44	44	-331.65197	-332.93236	-335.36392	-1.2803953	2.4315583
45	45	-290.32889	-291.99614	-294.09105	-1.6672492	2.0949157
46	46	-365.40858	-364.90641	-367.1684	0.50217032	2.2619859
47	47	-322.74327	-323.86273	-326.94123	-1.1194509	3.0785087
48	48	-446.31689	-446.8604	-449.24801	-0.54351164	2.3876046
49	49	-363.85246	-364.04864	-366.19751	-0.19617075	2.1488698
50	50	-336.69905	-335.6618	-337.85413	1.0372452	2.192333
51	51	-368.5427	-368.8929	-370.98079	-0.35019451	2.0878911
52	52	-333.50045	-334.80098	-336.15312	-1.3005343	1.352134
53	53	-512.94354	-512.40482	-513.6781	0.538718	1.2732842
54	54	-242.79435	-244.16345	-246.73437	-1.3690979	2.5709203
55	55	-397.45371	-396.29194	-400.33011	1.1617604	4.038162
56	56	-245.5597	-246.23677	-251.44482	-0.67707064	5.2080488
57	57	-239.4686	-239.88773	-243.99597	-0.41913027	4.1082454
58	58	-310.50399	-310.44972	-312.58855	0.054270999	2.138833
59	59	-364.25132	-364.81401	-365.74284	-0.5626888	0.92882367
60	60	-244.1795	-243.07727	-248.00394	1.1022347	4.9266767
61	61	-383.87398	-385.3567	-386.47804	-1.4827113	1.121342
62	62	-386.84227	-385.69315	-387.82968	1.1491237	2.1365307
63	63	-401.84139	-402.42669	-403.37732	-0.58530451	0.95062915
64	64	-400.58014	-400.64687	-403.24963	-0.066732479	2.6027632
