No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-253.3559	-253.43126	-253.36309	-0.075360279	-0.068175656	-250.14149	-248.73366	-244.3626
1	1	-519.90671	-514.43188	-514.57001	5.4748391	0.1381329	-510.75894	-503.89957	-500.1887
2	2	-410.29273	-402.5251	-402.08467	7.7676288	-0.44042779	-401.30927	-396.81456	-389.86807
3	3	-460.90801	-461.39177	-451.19413	-0.4837623	-10.197641	-448.90439	-449.22983	-437.95507
4	4	-350.49201	-350.9385	-351.03757	-0.44649427	0.099066825	-347.37161	-347.80638	-343.46966
5	5	-265.3738	-265.84613	-265.29268	-0.47233354	-0.5534522	-262.54039	-261.04882	-256.84361
6	6	-272.6136	-272.79077	-273.70459	-0.17717357	0.91381809	-268.30902	-268.23562	-264.41365
7	7	-269.56413	-269.20325	-269.83167	0.36087873	0.62841684	-266.41228	-264.01449	-262.04498
8	8	-484.82643	-481.82494	-482.23895	3.0014952	0.41401063	-478.7806	-476.1785	-472.55642
9	9	-419.83732	-415.8359	-417.4359	4.0014246	1.5999988	-415.79958	-409.03758	-408.89737
10	10	-216.5474	-217.15156	-217.70181	-0.6041603	0.55024798	-213.3609	-213.20147	-213.18323
11	11	-267.38039	-265.50847	-266.82854	1.8719153	1.3200685	-264.45566	-259.40901	-259.66822
12	12	-288.12974	-288.17008	-288.87684	-0.040343269	0.70675778	-285.24547	-282.78903	-281.29506
13	13	-372.81736	-373.19743	-372.92926	-0.38007638	-0.26816932	-367.89281	-367.39608	-364.2283
14	14	-393.31181	-393.51704	-383.78209	-0.20522696	-9.7349536	-389.6746	-386.1765	-365.10159
15	15	-545.64133	-543.15385	-545.96448	2.4874849	2.8106344	-531.23669	-529.91684	-529.93355
16	16	-371.0614	-371.21001	-371.70484	-0.14861438	0.49483079	-365.08723	-364.63039	-363.95882
17	17	-270.14838	-270.27828	-270.7878	-0.12989496	0.50952519	-267.28995	-265.56043	-263.70197
18	18	-345.72676	-345.04206	-345.7236	0.68470204	0.68154413	-343.22458	-339.19179	-334.8328
