No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
2	8.62345	0.310037	0.538649	0.271407	0	0	0.00466667	0.995333	0	0	0.01	0.99	0	0	0.541333	0.458667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.665333	0.334667	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.0146667	0.985333	0	0	0.0233333	0.976667	0	0	0.55	0.45	0	0	0	0.649333	0.350667	0	0	1	0	0	0	1	0	0	0.00666667	0.993333	0	0	0	0.998	0.002	0	0.014	0.986	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.00866667	0.991333	0	0	0.0333333	0.966667	0	0	0.0906667	0.909333	0	0	0.702667	0.297333	0
20	7.16224	0.236034	0.311143	0.812451	0	0	0.0106667	0.989333	0	0	0.00333333	0.996667	0	0	0.0826667	0.917333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.400667	0.599333	0	0	0.369333	0.630667	0	0	0	0	1	0	0	0.00133333	0.998667	0	0.910667	0.0593333	0.03	0	0.819333	0.180667	0	0	0.842667	0.157333	0	0	0.856	0.144	0	0	0.173333	0.826667	0	0	0.219333	0.780667	0	0	0.0193333	0.980667	0	0	0.218667	0.781333	0	0	0	0.074	0.926	0	0	1	0	0	0.807333	0.192667	0	0	0.831333	0.168667	0	0	0	1	0	0	0.867333	0.132667	0	0	0.911333	0.0886667	0	0	0.908	0.092	0	0	0.913333	0.0866667	0	0	0.915333	0.0846667	0	0	0.929333	0.0706667	0	0	0.942	0.058	0	0	0.962	0.038	0
17	4.28915	0.3256	0.312927	0.262856	0	0	0.725333	0.274667	0	0	0.600667	0.399333	0	0	0.490667	0.509333	0	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.802	0.198	0	0.0473333	0	0.952667	0	0.0453333	0.125333	0.829333	0	0.182	0.817333	0.000666667	0	0.171333	0.828667	0	0	0.212667	0.787333	0	0	0.214	0.757333	0.0286667	0	0.024	0.976	0	0	0.086	0.914	0	0	0.725333	0.274667	0	0	0.731333	0.268667	0	0	0	0.361333	0.638667	0	0	0.997333	0.00266667	0	0	0.999333	0.000666667	0	0.0226667	0.977333	0	0	0.0473333	0.188	0.764667	0	0.052	0.948	0	0	0.2	0.8	0	0	0.214	0.786	0	0	0.214	0.786	0	0	0.215333	0.784667	0	0	0.228	0.772	0	0	0.276667	0.723333	0	0	0.824	0.176	0
21	8.78847	0.146949	0.150297	0.798469	0	0	1	0	0	0	1	0	0	0	0.843333	0.156667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0166667	0.983333	0	0	0	1	0	0	0	1	0	0.997333	0.00266667	0	0	0.828	0.172	0	0	0.998667	0.00133333	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.944	0.056	0	0	1	0	0	0	1	0	0	0	0	0.00733333	0.992667	0	0	1	0	0	0	1	0	0	0.583333	0.416667	0	0	0	1	0	0	0.75	0.25	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
11	6.7803	0.264328	0.497937	0.247118	0	0	0.122667	0.877333	0	0	0.41	0.59	0	0	0.166667	0.833333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.000666667	0.0206667	0.978667	0	0.000666667	0.993333	0.006	0	0	0	1	0	0	0	1	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.0673333	0.932667	0	0	0.410667	0.589333	0	0	0.423333	0.576667	0	0	0	0.496	0.504	0	0	1	0	0	0.000666667	0.999333	0	0	0.00666667	0.993333	0	0	0	1	0	0	0.0133333	0.986667	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.00266667	0.997333	0	0	0.0273333	0.972667	0	0	0.11	0.89	0	0	0.606667	0.393333	0
3	4.07273	0.130527	0.497746	0.170907	0	0	0.999333	0.000666667	0	0	0.0226667	0.977333	0	0	0	1	0	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0.000666667	0	0.999333	0	0	0.996	0.004	0	0	0.997333	0.00266667	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	0.000666667	0	0.999333	0	0.000666667	0.000666667	0.998667	0	0	1	0	0	0.000666667	0.999333	0	0	0	0.979333	0.0206667	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.002	0.998	0	0	0.0213333	0.978667	0	0	0.999333	0.000666667	0
24	11.4324	0.376161	0.114791	0.521057	0	0	0.999333	0.000666667	0	0	1	0	0	0	0.994	0.006	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.255333	0.744667	0	0	0.310667	0.68	0.00933333	0	0	0	1	0	0	0	1	0	0.952667	0.0473333	0	0	0.976667	0	0.0233333	0	0.975333	0.0246667	0	0	0.906	0.094	0	0	0.954	0.046	0	0	0.996667	0.00333333	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0.33	0.67	0	0.329333	0.670667	0	0	0.329333	0.670667	0	0	0	1	0	0	0.522667	0.477333	0	0	0.976667	0.0233333	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
22	7.21977	0.144411	0.365282	0.225247	0	0	0.992	0.008	0	0	0.902	0.098	0	0	0.101333	0.898667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00266667	0.683333	0.314	0	0.002	0.998	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.992	0.008	0	0	0.992	0.008	0	0	0	0.529333	0.470667	0	0	1	0	0	0.00266667	0.997333	0	0	0.00266667	0.997333	0	0	0	1	0	0	0.00333333	0.996667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00933333	0.990667	0	0	0.0306667	0.969333	0	0	0.992	0.008	0
12	3.85929	0.136608	0.580222	0.208278	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0106667	0.01	0.979333	0	0.0106667	0.885333	0.104	0	0.0573333	0.881333	0.0613333	0	0.106667	0.204667	0.688667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0366667	0.963333	0	0	0.00466667	0.995333	0	0	0.000666667	0.999333	0	0	0.004	0.996	0	0	0	0.296667	0.703333	0	0	0.994667	0.00533333	0	0.0106667	0.989333	0	0	0.044	0.956	0	0	0.116	0.88	0.004	0	0.122667	0.877333	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.144	0.856	0	0	0.146667	0.853333	0	0	0.149333	0.850667	0	0	0.403333	0.596667	0
4	6.92694	0.131052	0.500898	0.352339	0	0	0.108667	0.891333	0	0	0.0206667	0.979333	0	0	0.00266667	0.997333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.222667	0.762	0.0153333	0	0.0753333	0.924667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0253333	0.974667	0	0	0.726	0	0.274	0	0.997333	0.00266667	0	0	0.997333	0.00266667	0	0	0	0.610667	0.389333	0	0	1	0	0	0.275333	0.724667	0	0	0.338	0.662	0	0	0	1	0	0	0.466667	0.533333	0	0	0	1	0	0	0.002	0.998	0	0	0.00333333	0.996667	0	0	0.458667	0.541333	0	0	0.7	0.3	0	0	0.726	0.274	0	0	1	0	0
25	4.94851	0.263004	0.479804	0.405934	0	0	0.0133333	0.986667	0	0	0.00733333	0.992667	0	0	0.248667	0.751333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.14	0.0673333	0.792667	0	0.142	0.184667	0.673333	0	0.0633333	0.002	0.934667	0	0.0553333	0.426	0.518667	0	0	1	0	0	0	0	1	0	0.0233333	0.976667	0	0	0.0153333	0.984667	0	0	0.0313333	0.968667	0	0	0.666667	0.333333	0	0	0.124	0.876	0	0	0.992	0.008	0	0	0	0.408667	0.591333	0	0	0.999333	0.000666667	0	0.149333	0.850667	0	0	0.316	0.684	0	0	0.0646667	0.935333	0	0	0.56	0.44	0	0	0	1	0	0	0.0746667	0.925333	0	0	0.0786667	0.921333	0	0	0.196667	0.803333	0	0	0.982	0.018	0	0	1	0	0	0	1	0	0
23	5.24576	0.199387	0.589231	0.205486	0	0	0	1	0	0	0.014	0.986	0	0	0	1	0	0	0	0	1	0	0	0.006	0.994	0	0.034	0.456667	0.509333	0	0.052	0.505333	0.442667	0	0.0206667	0.976667	0.00266667	0	0	0	1	0	0	0	1	0	0.00266667	0.997333	0	0	0.00533333	0.832667	0.162	0	0	1	0	0	0	1	0	0	0.00266667	0.997333	0	0	0.00133333	0.998667	0	0	0.014	0.986	0	0	0.0386667	0.961333	0	0	0	0.248	0.752	0	0.076	0.424	0.5	0	0.0546667	0.945333	0	0	0.0773333	0.922667	0	0	0	1	0	0	0.08	0.92	0	0	0.00533333	0.994667	0	0	0.00266667	0.997333	0	0	0.006	0.994	0	0	0.0186667	0.981333	0	0	0.0866667	0.913333	0	0	0.120667	0.879333	0	0	0.393333	0.606667	0
13	10.4691	0.41637	0.219486	0.297657	0	0	1	0	0	0	0.92	0.08	0	0	0.793333	0.206667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0.999333	0.000666667	0	0	0	1	0	0	0	1	0	0.266	0.734	0	0	0.506667	0.493333	0	0	0.430667	0.569333	0	0	0.181333	0.818667	0	0	0.562	0.438	0	0	0.755333	0.244667	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0.98	0.02	0	0.209333	0.790667	0	0	0.542	0.458	0	0	0.506	0.494	0	0	0.554667	0.445333	0	0	0.643333	0.356667	0	0	0.704667	0.295333	0	0	0.928	0.072	0	0	1	0	0
5	7.95106	0.140258	0.395831	0.797762	0	0	0.0833333	0.916667	0	0	0.662	0.338	0	0	0.0246667	0.975333	0	0	0	0	1	0	0	0	1	0	0.002	0	0.998	0	0.553333	0.446667	0	0	0.346667	0.653333	0	0	0	0	1	0	0	0	1	0	0.0333333	0.966667	0	0	0.896	0.104	0	0	0.106667	0.893333	0	0	0.953333	0.0466667	0	0	0.0346667	0.965333	0	0	0.024	0.976	0	0	0.988	0.012	0	0	0.989333	0.0106667	0	0	0	0.475333	0.524667	0	0.002	0.998	0	0	0.911333	0.0886667	0	0	0.922	0.078	0	0	0	1	0	0	0.938667	0.0613333	0	0	0.926	0.074	0	0	0.954667	0.0453333	0	0	0.954667	0.0453333	0	0	0.954667	0.0453333	0	0	0.954667	0.0453333	0	0	0.956667	0.0433333	0	0	0.992	0.008	0
26	8.8398	0.187001	0.250661	0.76459	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0513333	0.000666667	0.948	0	0.0513333	0.132	0.816667	0	0	0	1	0	0	0	1	0	0.945333	0.0546667	0	0	0.99	0.01	0	0	0.913333	0.0866667	0	0	0.998667	0.00133333	0	0	0.998667	0.00133333	0	0	0.562	0.438	0	0	0.00133333	0.998667	0	0	0.018	0.982	0	0	0	0.513333	0.486667	0	0	1	0	0	0.0513333	0.948667	0	0	0.638	0.362	0	0	0	1	0	0	0.823333	0.176667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
28	4.36198	0.259071	0.226629	0.389974	0	0	0.509333	0.490667	0	0	0.511333	0.488667	0	0	0.172	0.828	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00466667	0.995333	0	0	0.964	0.036	0	0	0	1	0	0	0	1	0	0.57	0.358667	0.0713333	0	0.564	0.316	0.12	0	0.599333	0.312667	0.088	0	0.53	0.466	0.004	0	0.618	0.237333	0.144667	0	0.444667	0.555333	0	0	0.513333	0.486667	0	0	0.518	0.482	0	0	0	0.0573333	0.942667	0	0	0.177333	0.822667	0	0	0.999333	0.000666667	0	0.002	0.997333	0.000666667	0	0	0.0286667	0.971333	0	0.00466667	0.994667	0.000666667	0	0.597333	0.402667	0	0	0.602	0.398	0	0	0.606667	0.393333	0	0	0.633333	0.366667	0	0	0.637333	0.362667	0	0	0.641333	0.358667	0	0	0.757333	0.242667	0
27	4.08445	0.180694	0.45244	0.406495	0	0	0.822	0.178	0	0	0.0373333	0.962667	0	0	0.008	0.992	0	0	0	0	1	0	0	0	1	0	0.000666667	0	0.999333	0	0.0266667	0.0126667	0.960667	0	0.0213333	0.841333	0.137333	0	0	0	1	0	0	0	1	0	0.000666667	0.999333	0	0	0.000666667	0	0.999333	0	0.222	0.777333	0.000666667	0	0.413333	0.0466667	0.54	0	0.196667	0.803333	0	0	0.104	0.896	0	0	0.978667	0.0213333	0	0	0.978667	0.0213333	0	0	0	0.034	0.966	0	0.000666667	0.068	0.931333	0	0.0266667	0.973333	0	0	0.0406667	0.959333	0	0	0	1	0	0	0.27	0.73	0	0	0.000666667	0.999333	0	0	0.413333	0.586	0.000666667	0	0.418667	0.581333	0	0	0.454	0.546	0	0	0.465333	0.534667	0	0	0.513333	0.486667	0	0	0.986667	0.0133333	0
6	5.13308	0.265301	0.382393	0.304159	0	0	0.369333	0.630667	0	0	0.298	0.702	0	0	0.228667	0.771333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.994667	0.00533333	0	0	0.968	0.032	0	0	0.000666667	0.999333	0	0	0	1	0	0.382667	0.617333	0	0	0.43	0.568667	0.00133333	0	0.474667	0.00666667	0.518667	0	0.445333	0.554667	0	0	0.236667	0.763333	0	0	0.0433333	0.956667	0	0	0.383333	0.616667	0	0	0.566	0.434	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0.184667	0.815333	0	0	0.474	0.526	0	0	0.474667	0.525333	0	0	0.476	0.524	0	0	0.482	0.518	0	0	0.53	0.47	0	0	0.716667	0.283333	0	0	0.864	0.136	0
29	5.0416	0.250206	0.239744	0.34691	0	0	0.928667	0.0713333	0	0	0.9	0.1	0	0	0.993333	0.00666667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.028	0.901333	0.0706667	0	0.0326667	0.0126667	0.954667	0	0	0.000666667	0.999333	0	0	0	1	0	0.0146667	0.985333	0	0	0.0153333	0	0.984667	0	0.0273333	0.972667	0	0	0.052	0.948	0	0	0.0486667	0.951333	0	0	0.164667	0.000666667	0.834667	0	0.949333	0.0506667	0	0	0.993333	0.00666667	0	0	0	0.461333	0.538667	0	0	0.997333	0.00266667	0	0.0326667	0.967333	0	0	0.054	0.946	0	0	0	1	0	0	0.0786667	0.921333	0	0	0.0153333	0.984667	0	0	0.052	0.948	0	0	0.0526667	0.947333	0	0	0.092	0.908	0	0	0.134	0.866	0	0	0.164667	0.835333	0	0	0.998667	0.00133333	0
