No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
41	41	-913.37324	-844.65236	-827.16314	68.72088	-17.489216	-899.12688	-825.11096	-804.09178
42	42	-598.37956	-566.13119	-572.18504	32.248371	6.0538512	-583.11668	-552.90451	-552.66834
43	43	-840.803	-797.18726	-801.96275	43.615734	4.775485	-828.09091	-781.41758	-777.6932
44	44	-981.63433	-881.31783	-884.10587	100.3165	2.7880437	-969.44478	-868.79151	-866.7383
45	45	-999.39961	-844.30547	-846.92814	155.09415	2.6226792	-983.71127	-831.573	-831.30296
46	46	-631.26118	-549.36967	-556.77427	81.891507	7.404602	-617.50648	-540.8814	-540.88165
47	47	-740.71147	-710.38782	-692.72746	30.323649	-17.660361	-728.84778	-694.50304	-671.88267
48	48	-487.83618	-443.57085	-450.61119	44.265339	7.0403471	-476.09673	-432.98484	-432.98549
49	49	-725.17802	-697.29351	-699.4635	27.884503	2.1699866	-707.24404	-678.61782	-678.63743
50	50	-616.58861	-581.77649	-577.05454	34.812123	-4.7219478	-604.69037	-566.27719	-560.27599
51	51	-811.14784	-739.06806	-735.05522	72.079778	-4.0128466	-795.59256	-720.90694	-713.16894
52	52	-1058.7182	-987.76433	-967.2121	70.953822	-20.552231	-1053.3488	-970.48518	-952.45955
53	53	-760.50032	-738.78411	-721.2169	21.716213	-17.567216	-750.62303	-723.16857	-704.4204
54	54	-521.94347	-481.56864	-488.9767	40.374828	7.4080616	-509.34725	-472.32519	-472.3114
55	55	-646.33284	-591.45074	-593.5749	54.882097	2.1241615	-630.00391	-574.59613	-571.96124
56	56	-777.4284	-742.42918	-732.40293	34.999218	-10.026251	-767.34711	-727.15385	-713.41167
57	57	-849.15256	-775.44584	-775.49061	73.706723	0.044771451	-836.70137	-759.89283	-754.99313
58	58	-927.0406	-836.02748	-835.99547	91.013115	-0.032011231	-916.97554	-820.27741	-820.27869
59	59	-597.54305	-573.53097	-575.14749	24.012078	1.6165173	-585.69693	-557.56307	-557.59042
60	60	-611.88032	-586.3716	-590.42288	25.508723	4.0512837	-597.76717	-577.74529	-571.27426
61	61	-751.9056	-701.90351	-697.06843	50.002094	-4.8350817	-739.4853	-686.03759	-677.64954
62	62	-754.98584	-676.85561	-680.73271	78.130226	3.8770981	-741.73305	-663.9603	-660.6699
63	63	-669.98485	-621.40934	-624.38997	48.575506	2.9806282	-657.90995	-615.16508	-609.60938
64	64	-839.56409	-773.8481	-775.10197	65.715997	1.2538758	-828.0473	-759.02543	-757.48827
65	65	-741.76212	-722.1818	-713.33884	19.580318	-8.8429603	-730.80731	-708.08933	-693.67433
66	66	-865.1227	-758.3147	-763.94199	106.808	5.6272927	-850.65598	-745.54454	-745.52384
67	67	-1264.8656	-1137.6461	-1043.2783	127.21956	-94.36776	-1248.371	-1117.8852	-1021.1761
68	68	-483.9184	-448.17966	-456.36653	35.738738	8.1868696	-471.02237	-441.63266	-441.61594
69	69	-561.35752	-516.58118	-507.37125	44.776339	-9.2099261	-549.61893	-505.41503	-491.03938
70	70	-500.22282	-468.85344	-471.78299	31.369378	2.9295526	-487.48435	-463.2768	-457.17292
71	71	-700.26697	-628.51536	-633.8674	71.751609	5.3520415	-687.10715	-612.22508	-612.22282
72	72	-839.63455	-755.50457	-760.47473	84.129978	4.9701545	-819.20023	-739.581	-739.58303
73	73	-1098.5997	-963.34521	-963.00237	135.25444	-0.34284376	-1088.1367	-948.11334	-948.11534
74	74	-650.15358	-591.32199	-597.406	58.831584	6.0840085	-637.49402	-579.06894	-579.0512
75	75	-608.36772	-557.39186	-565.54954	50.975861	8.1576782	-594.68897	-548.06089	-548.03051
76	76	-484.9704	-458.61785	-466.20747	26.352555	7.5896207	-472.05517	-450.60846	-450.61085
77	77	-715.84008	-689.99308	-688.27402	25.847006	-1.7190607	-710.7076	-676.54995	-672.94198
78	78	-759.2055	-701.61559	-693.26219	57.589912	-8.3533967	-746.72181	-690.10192	-675.74302
79	79	-575.39368	-517.85386	-524.5729	57.539827	6.7190422	-562.43613	-511.37012	-511.37124
80	80	-798.15385	-673.58741	-680.3588	124.56645	6.7713916	-784.89023	-664.738	-664.73968
81	81	-605.93376	-564.50535	-569.50025	41.428411	4.9949027	-595.0753	-556.38591	-552.71059
82	82	-708.23627	-674.57362	-672.45105	33.662648	-2.1225695	-694.87617	-656.85942	-652.85612
83	83	-657.45425	-604.04357	-611.28799	53.410678	7.2444169	-641.25607	-594.45812	-594.4571
84	84	-711.20517	-668.78309	-670.94114	42.422087	2.1580513	-695.80522	-659.34941	-653.54786
85	85	-400.25273	-367.11937	-371.44816	33.133356	4.3287914	-387.90714	-360.67013	-355.64855
86	86	-718.15388	-669.97496	-675.12571	48.17892	5.1507559	-707.1867	-658.52693	-658.52567
87	87	-1315.3402	-1161.081	-1080.3477	154.25923	-80.733254	-1296.8511	-1133.5255	-1052.857
88	88	-818.64183	-782.24883	-767.94754	36.393003	-14.301284	-809.38777	-767.34825	-749.88703
89	89	-537.94958	-492.9104	-500.40382	45.039176	7.4934193	-525.82897	-481.76722	-481.76368
90	90	-666.13867	-587.70228	-593.55248	78.436385	5.8501957	-652.88308	-577.21356	-577.11256
91	91	-688.50961	-639.85886	-647.56663	48.650748	7.7077685	-673.79074	-630.91158	-630.16596
92	92	-633.93176	-606.28074	-612.75629	27.651012	6.4755459	-621.65641	-597.73871	-597.67935
93	93	-583.22197	-518.4827	-527.23768	64.739273	8.7549767	-569.98515	-510.1492	-510.15027
94	94	-1024.7678	-947.29035	-926.02935	77.477409	-21.261005	-1017.5388	-932.47872	-905.56443
95	95	-699.10851	-688.09975	-681.26689	11.008756	-6.83286	-687.26751	-672.76718	-664.80068
96	96	-917.03073	-889.00661	-810.7415	28.024125	-78.265109	-901.47177	-874.31374	-790.00007
97	97	-719.10588	-664.79441	-666.87552	54.31147	2.0811125	-706.65792	-648.44139	-648.45279
98	98	-777.17388	-756.43015	-742.47734	20.743731	-13.952806	-764.60754	-739.41727	-723.57456
99	99	-450.77094	-443.34163	-447.22414	7.4293042	3.8825101	-438.98518	-437.67968	-433.98538
