No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
8	1	0.146148	0.0353626	0.503253	0	0	0.99	0.01	0	0	1	0	0	0	0.774	0.226	0	0	0.998667	0.00133333	0	0	0.944667	0.0553333	0	0	1	0	0	0	1	0	0	0	0.988667	0.0113333	0	0	1	0	0	0	1	0	0	0	0.99	0.01	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	0.870667	0.129333	0	0	0.891333	0.108667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
18	1	0.261374	0.118033	0.491264	0	0	0.557333	0.442667	0	0	1	0	0	0	1	0	0	0	0.992	0.008	0	0	0.999333	0.000666667	0	0	0.996	0.004	0	0	0.676667	0.323333	0	0	0.659333	0.340667	0	0	0.976	0.024	0	0	0.830667	0.169333	0	0	0.144667	0.855333	0	0	0.164667	0.835333	0	0	0.197333	0.802667	0	0	0.184667	0.815333	0	0	0.848	0.152	0	0	0.53	0.47	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.732	0.268	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.168	0.832	0	0	0.198667	0.801333	0	0	0.202	0.798	0	0	0.916667	0.0833333	0	0	1	0	0	0	1	0	0	0	1	0	0
0	1	0.328099	0.182054	0.523595	0	0	0.0806667	0.919333	0	0	0.0546667	0.945333	0	0	0.0733333	0.926667	0	0	1	0	0	0	0.996	0.004	0	0	0.999333	0.000666667	0	0	0.746667	0.253333	0	0	0.79	0.21	0	0	1	0	0	0	1	0	0	0	0.0133333	0.986667	0	0	0.048	0.952	0	0	0.0253333	0.974667	0	0	0.0226667	0.977333	0	0	0.0833333	0.916667	0	0	0.378667	0.621333	0	0	0.0813333	0.918667	0	0	0.114	0.886	0	0	1	0	0	0	1	0	0	0	0.835333	0.164667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0493333	0.950667	0	0	0.0286667	0.971333	0	0	0.0506667	0.949333	0	0	0.144	0.856	0	0	1	0	0	0	1	0	0	0	1	0	0
14	1	0.1883	0.2111	0.514083	0	0	0.916	0.084	0	0	0.491333	0.508667	0	0	0.000666667	0.999333	0	0	1	0	0	0	1	0	0	0	0.998	0.002	0	0	0.0893333	0.910667	0	0	0.0833333	0.916667	0	0	1	0	0	0	1	0	0	0	0.01	0.99	0	0	0.0153333	0.984667	0	0	0.072	0.928	0	0	0.058	0.942	0	0	0.678667	0.321333	0	0	0.363333	0.636667	0	0	0.916667	0.0833333	0	0	0.933333	0.0666667	0	0	1	0	0	0	1	0	0	0	0.138	0.862	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0806667	0.919333	0	0	0.0786667	0.921333	0	0	0.0873333	0.912667	0	0	0.700667	0.299333	0	0	1	0	0	0	1	0	0	0	1	0	0
9	1	0.236334	0.212087	0.48996	0	0	0.0473333	0.952667	0	0	0.206667	0.793333	0	0	0.816667	0.183333	0	0	1	0	0	0	0.988667	0.0113333	0	0	1	0	0	0	0.0853333	0.914667	0	0	0.0766667	0.923333	0	0	0.999333	0.000666667	0	0	0.998	0.002	0	0	0.04	0.96	0	0	0.304	0.696	0	0	0.3	0.7	0	0	0.27	0.73	0	0	0.204667	0.795333	0	0	0.382	0.618	0	0	0.608667	0.391333	0	0	0.928	0.072	0	0	1	0	0	0	1	0	0	0	0.126	0.874	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.304	0.696	0	0	0.3	0.7	0	0	0.304	0.696	0	0	0.353333	0.646667	0	0	1	0	0	0	1	0	0	0	1	0	0
1	1	0.220763	0.190746	0.519293	0	0	0.006	0.994	0	0	0.00333333	0.996667	0	0	0.118	0.882	0	0	0.980667	0.0193333	0	0	0.996	0.004	0	0	1	0	0	0	0.878667	0.121333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0586667	0.941333	0	0	0.0946667	0.905333	0	0	0.01	0.99	0	0	0.173333	0.826667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.0853333	0.914667	0	0	1	0	0	0	1	0	0	0	1	0	0
19	1	0.200409	0.162712	0.477038	0	0	0.308	0.692	0	0	0.343333	0.656667	0	0	0.00733333	0.992667	0	0	0.82	0.18	0	0	0.955333	0.0446667	0	0	1	0	0	0	0.709333	0.290667	0	0	0.504667	0.495333	0	0	1	0	0	0	1	0	0	0	0.119333	0.880667	0	0	0.604667	0.395333	0	0	0.259333	0.740667	0	0	0.933333	0.0666667	0	0	0.934667	0.0653333	0	0	0.908	0.092	0	0	0.362	0.638	0	0	0.765333	0.234667	0	0	1	0	0	0	1	0	0	0	0.725333	0.274667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.625333	0.374667	0	0	0.934	0.066	0	0	0.936	0.064	0	0	0.961333	0.0386667	0	0	1	0	0	0	1	0	0	0	1	0	0
15	1	0.220627	0.196095	0.495044	0	0	0.0706667	0.929333	0	0	0.0866667	0.913333	0	0	0.008	0.992	0	0	0.996667	0.00333333	0	0	0.984667	0.0153333	0	0	1	0	0	0	0.832	0.168	0	0	0.742667	0.257333	0	0	1	0	0	0	1	0	0	0	0.00533333	0.994667	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	0.064	0.936	0	0	0.114	0.886	0	0	0.0893333	0.910667	0	0	0.11	0.89	0	0	1	0	0	0	1	0	0	0	0.850667	0.149333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.00533333	0.994667	0	0	0	1	0	0	0.00533333	0.994667	0	0	0.0866667	0.913333	0	0	1	0	0	0	1	0	0	0	1	0	0
16	1	0.0924316	0.0246272	0.505529	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.851333	0.148667	0	0	1	0	0	0	0.998	0.002	0	0	0.997333	0.00266667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
10	1	0.189625	0.209669	0.493378	0	0	0.0173333	0.982667	0	0	0.278667	0.721333	0	0	0.164	0.836	0	0	0.57	0.43	0	0	0.550667	0.449333	0	0	0.963333	0.0366667	0	0	0.618667	0.381333	0	0	0.87	0.13	0	0	1	0	0	0	1	0	0	0	0.074	0.926	0	0	0.120667	0.879333	0	0	0.0773333	0.922667	0	0	0.999333	0.000666667	0	0	0.851333	0.148667	0	0	0.796667	0.203333	0	0	0.296	0.704	0	0	0.434	0.566	0	0	0.721333	0.278667	0	0	1	0	0	0	0.997333	0.00266667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.673333	0.326667	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0
