No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-439.03127	-435.98554	-437.17886	3.0457305	1.1933217	-436.78618	-430.9968	-429.90176
1	1	-337.19457	-336.90498	-335.06044	0.28959067	-1.8445468	-332.65778	-329.22231	-322.76565
2	2	-413.24121	-412.05389	-412.64453	1.187324	0.5906354	-406.56437	-402.24102	-400.37274
3	3	-364.1772	-364.36919	-365.06332	-0.1919927	0.6941306	-359.66412	-358.79913	-357.97716
4	4	-388.49426	-381.56661	-381.41983	6.927649	-0.14678182	-377.74282	-375.11216	-368.27163
5	5	-364.33751	-364.69531	-365.24803	-0.35779976	0.55271866	-358.65632	-357.78119	-356.46763
6	6	-190.60687	-190.42376	-191.20112	0.183104	0.77735169	-186.57488	-185.80115	-185.80628
7	7	-569.22525	-543.27983	-545.60542	25.945419	2.3255888	-555.20795	-526.45431	-525.81104
8	8	-617.18679	-615.1844	-608.77645	2.0023889	-6.4079435	-601.2357	-598.52458	-585.78597
9	9	-350.37296	-350.62128	-347.12751	-0.24831537	-3.4937737	-347.7763	-347.28868	-338.17786
10	10	-340.60483	-338.43421	-339.71921	2.1706124	1.284997	-335.77187	-330.64104	-328.23572
11	11	-313.68151	-307.64282	-309.14863	6.0386879	1.505809	-309.90455	-302.42067	-302.40629
12	12	-396.75482	-396.8691	-388.95525	-0.11427879	-7.913848	-391.4605	-388.97197	-372.16323
13	13	-411.7059	-403.86468	-402.2267	7.8412279	-1.6379737	-403.77493	-395.24055	-387.43537
14	14	-568.8822	-568.37447	-559.56165	0.50773727	-8.8128147	-552.73195	-550.87601	-537.69246
15	15	-265.79635	-266.41711	-266.90399	-0.62076633	0.48687392	-258.22997	-258.65073	-256.75449
16	16	-391.25767	-386.31971	-386.88624	4.9379609	0.56652253	-385.49126	-378.24354	-367.40727
17	17	-362.06783	-362.34087	-357.97646	-0.27304627	-4.3644095	-359.44653	-358.5106	-347.42067
18	18	-290.52242	-290.67138	-291.24141	-0.14896304	0.57002621	-286.06296	-284.38138	-282.87205
19	19	-300.41721	-299.55201	-300.08259	0.8651965	0.53057147	-297.76824	-293.17479	-283.0667
20	20	-422.21275	-421.84224	-422.00523	0.37050777	0.16299121	-419.94583	-416.36315	-409.23106
21	21	-353.96573	-353.21208	-353.33499	0.75364561	0.12291357	-351.45907	-348.52499	-344.18106
22	22	-408.3503	-397.93582	-399.74415	10.414472	1.8083274	-400.03014	-390.98482	-389.80208
23	23	-506.37543	-505.72792	-498.90915	0.64751725	-6.8187695	-491.19476	-487.89803	-478.14823
24	24	-446.55876	-446.76799	-439.91289	-0.20923014	-6.8551035	-441.67336	-440.49098	-420.41658
25	25	-442.82852	-439.47744	-432.52891	3.3510858	-6.9485281	-427.07672	-419.17699	-410.06569
26	26	-311.98935	-312.49592	-312.96562	-0.50657383	0.4696977	-309.36278	-309.78025	-307.44768
27	27	-295.86958	-296.29046	-296.94013	-0.42087589	0.64966587	-293.15054	-293.19977	-293.19895
28	28	-243.78312	-244.01831	-244.63541	-0.23519821	0.61709993	-240.67143	-238.75911	-238.78729
29	29	-350.89225	-350.27028	-350.54706	0.6219713	0.27678738	-348.04486	-344.77384	-340.31969
30	30	-308.39334	-308.45768	-308.25332	-0.064330686	-0.20435846	-304.68186	-304.66217	-299.80899
31	31	-381.66234	-382.03171	-382.02901	-0.36936969	-0.00269674	-379.2433	-378.5625	-375.45206
32	32	-334.39029	-333.34617	-333.33453	1.0441195	-0.011644329	-331.91305	-328.55735	-323.84347
33	33	-311.05438	-311.10116	-311.54582	-0.046782506	0.4446593	-307.77625	-306.19272	-302.67918
34	34	-562.69077	-561.96693	-559.09168	0.72384109	-2.8752455	-550.25224	-550.83226	-546.96379
35	35	-253.44834	-253.51803	-253.79499	-0.069681065	0.27696103	-250.51076	-247.9955	-243.59442
36	36	-387.89478	-385.28579	-385.19577	2.6089831	-0.090019836	-385.43103	-377.24184	-372.98251
37	37	-342.30182	-341.88252	-342.76222	0.41930507	0.8797053	-339.68146	-336.23286	-334.93226
