No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
60	60	-1003.4012	-897.82205	-902.09552	105.57917	4.2734771	-994.94941	-883.08968	-883.37878
61	61	-883.62931	-806.64796	-807.84756	76.981348	1.1996035	-874.94689	-790.61735	-790.60617
62	62	-1094.6976	-978.85304	-980.76302	115.84456	1.9099796	-1083.1241	-961.9384	-962.0192
63	63	-931.85097	-855.39327	-845.58014	76.457702	-9.8131275	-919.69404	-837.26695	-821.63586
64	64	-1187.6472	-1057.9254	-1062.5461	129.72173	4.6206572	-1177.8264	-1043.495	-1043.5008
65	65	-713.99493	-656.91263	-658.58223	57.082304	1.6695977	-702.22182	-641.99508	-642.04251
66	66	-873.85905	-787.21518	-789.74467	86.643867	2.529493	-862.21684	-769.62934	-769.7594
67	67	-666.40284	-649.61835	-653.51166	16.784483	3.8933076	-655.21987	-635.51758	-635.62756
68	68	-1085.8985	-994.85256	-983.48673	91.045917	-11.365829	-1079.6236	-981.0181	-963.71627
69	69	-727.01263	-643.09781	-649.125	83.914825	6.0271915	-715.46009	-628.51794	-628.49702
70	70	-596.71001	-565.12899	-571.95654	31.581026	6.8275554	-583.45156	-550.45481	-550.45573
71	71	-717.67137	-655.66511	-660.11536	62.006259	4.4502541	-700.38279	-640.41631	-640.36325
72	72	-948.98655	-857.40639	-858.49072	91.580162	1.0843306	-939.74365	-843.27893	-843.28632
73	73	-785.00342	-714.41478	-715.89476	70.588639	1.4799882	-770.94929	-697.34227	-697.34773
74	74	-598.98627	-560.94757	-565.98357	38.038703	5.0359998	-585.73665	-547.76015	-547.76902
75	75	-1136.7865	-1057.6731	-1014.4051	79.113376	-43.267996	-1124.0984	-1042.1909	-989.55989
76	76	-1069.0903	-958.59278	-956.63059	110.49753	-1.9621909	-1062.4359	-942.55123	-942.54911
77	77	-804.54211	-735.21438	-741.50533	69.327729	6.2909406	-792.58613	-722.50292	-722.48892
78	78	-851.63092	-807.7683	-810.16562	43.862613	2.3973183	-847.7868	-793.81427	-792.86662
79	79	-625.07504	-579.18402	-579.37262	45.89102	0.18860238	-611.01141	-561.1273	-560.45246
80	80	-478.24677	-458.09784	-464.65707	20.148925	6.5592314	-466.99116	-447.81815	-447.81505
81	81	-741.72058	-676.86826	-682.39606	64.852322	5.5278071	-730.29288	-660.99817	-660.98151
82	82	-781.3615	-720.63992	-725.49791	60.721589	4.8579992	-769.95886	-706.6258	-706.71586
83	83	-577.58379	-543.42938	-550.28145	34.154412	6.8520732	-566.15878	-532.17861	-532.17868
84	84	-652.88721	-616.31355	-620.97214	36.573661	4.6585919	-639.16579	-602.72835	-602.81955
85	85	-838.90996	-736.32672	-743.48339	102.58324	7.1566662	-827.37957	-726.06765	-726.06753
86	86	-831.60537	-759.36664	-749.82804	72.238726	-9.5386	-818.53977	-741.68831	-726.2668
87	87	-735.07212	-698.51782	-698.5309	36.554294	0.013074767	-724.05087	-683.63498	-683.67258
88	88	-794.41532	-735.8733	-740.17138	58.542014	4.2980771	-783.52281	-721.12806	-721.12515
89	89	-936.15442	-816.96521	-822.38825	119.18921	5.4230424	-922.77721	-800.85714	-800.85901
90	90	-1110.2798	-1039.0671	-1016.4005	71.212719	-22.666632	-1104.0394	-1025.4475	-993.65526
91	91	-872.33287	-816.63023	-817.53493	55.702636	0.90469735	-857.37379	-797.55071	-797.55277
92	92	-925.3801	-883.54646	-884.0578	41.833641	0.51133505	-919.53851	-870.35408	-870.91536
93	93	-790.50599	-731.11792	-731.79597	59.38807	0.67805428	-781.01692	-715.35962	-715.32547
94	94	-864.66943	-798.40959	-802.46141	66.259841	4.0518216	-853.71366	-786.01499	-784.80918
95	95	-1272.5649	-1145.592	-1136.9034	126.97285	-8.6886028	-1258.746	-1126.3478	-1113.727
96	96	-625.51965	-589.44635	-596.3266	36.073299	6.8802469	-614.83906	-574.95973	-574.94421
97	97	-1112.2398	-969.94697	-973.1402	142.29285	3.1932377	-1100.9413	-954.82063	-954.83994
98	98	-859.07638	-803.46328	-808.26957	55.6131	4.80629	-851.49591	-787.4646	-786.82041
99	99	-1024.3041	-948.37107	-946.5402	75.933039	-1.8308689	-1010.8299	-930.91853	-930.8953
