No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
18	5.48905	0.170196	0.241029	0.376334	0	0	1	0	0	0	0.968	0.032	0	0	0.648667	0.351333	0	0	0	0	1	0	0	0	1	0	0	0.312	0.688	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0173333	0.982667	0	0	0.042	0.955333	0.00266667	0	0.004	0.996	0	0	0.00133333	0.998667	0	0	0.478	0	0.522	0	0.981333	0	0.0186667	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.0953333	0.904667	0	0	0	1	0	0	0.241333	0.758667	0	0	0.0426667	0.957333	0	0	0.0233333	0.976667	0	0	0.0473333	0.952667	0	0	0.478	0.522	0	0	0.588667	0.411333	0	0	0.981333	0.0186667	0	0	1	0	0
8	5.65561	0.145417	0.636587	0.399384	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0.004	0.996	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.378	0.622	0
14	9.87222	0.163314	0.33927	0.875636	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0.0206667	0.979333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0653333	0.934667	0	0	0.098	0.902	0	0	0.842	0.158	0	0	0.996667	0.00333333	0	0	1	0	0	0	1	0	0	0	0.004	0.996	0	0	0.07	0.93	0	0	0	0.0246667	0.975333	0	0	0.953333	0.0466667	0	0	1	0	0	0.834	0.166	0	0	0	1	0	0	0.988667	0.0113333	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
0	9.69719	0.147798	0.220686	0.746033	0	0	0.956667	0.0433333	0	0	0.923333	0.0766667	0	0	0.932	0.068	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0.0933333	0.906667	0	0	0.939333	0.0606667	0	0	0.640667	0.359333	0	0	0.552	0.448	0	0	0.986667	0	0.0133333	0	0.986667	0	0.0133333	0	0.96	0.04	0	0	0.962667	0.0373333	0	0	0	0.615333	0.384667	0	0	1	0	0	0	1	0	0	0.56	0.44	0	0	0	1	0	0	0.765333	0.234667	0	0	0.971333	0.0286667	0	0	0.893333	0.106667	0	0	0.972	0.028	0	0	0.986667	0.0133333	0	0	0.986667	0.0133333	0	0	0.986667	0.0133333	0	0	0.996667	0.00333333	0
19	6.39127	0.116074	0.140226	0.810815	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0.00133333	0	0.998667	0	0.002	0	0.998	0	0.002	0.000666667	0.997333	0	0	0	1	0	0	0	1	0	0.981333	0.0186667	0	0	0.995333	0.00466667	0	0	1	0	0	0	0.996667	0.00333333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.434667	0.565333	0	0.00133333	0.998667	0	0	0.002	0.998	0	0	0.708667	0.291333	0	0	0	1	0	0	0.808667	0.191333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
15	8.55273	0.142203	0.128268	0.724866	0	0	0.999333	0.000666667	0	0	0.996667	0.00333333	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0.00933333	0	0.990667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.999333	0.000666667	0	0	0.993333	0.00666667	0	0	0.999333	0.000666667	0	0	0.981333	0.0186667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.601333	0.398667	0	0.00933333	0.990667	0	0	0	1	0	0	0.451333	0.548667	0	0	0	1	0	0	0.682	0.318	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
9	5.83165	0.163558	0.19164	0.779215	0	0	0.712667	0.287333	0	0	0.501333	0.498667	0	0	0.485333	0.514667	0	0	0	0	1	0	0	0.004	0.996	0	0.0126667	0.00133333	0.986	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.981333	0.0186667	0	0	0.810667	0.189333	0	0	0.976	0.024	0	0	0.994	0.006	0	0	0.996	0.004	0	0	0.99	0.01	0	0	0.715333	0.284667	0	0	0.726667	0.273333	0	0	0	0.392	0.608	0	0.0126667	0.987333	0	0	0	1	0	0	0.57	0.43	0	0	0	1	0	0	0.748667	0.251333	0	0	0.991333	0.00866667	0	0	0.995333	0.00466667	0	0	0.996	0.004	0	0	0.997333	0.00266667	0	0	0.997333	0.00266667	0	0	0.997333	0.00266667	0	0	0.998667	0.00133333	0
1	3.22008	0.121502	0.464155	0.308203	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00866667	0.056	0.935333	0	0.006	0.289333	0.704667	0	0.0106667	0	0.989333	0	0	0	1	0	0	0	1	0	0.00266667	0	0.997333	0	0.00133333	0.608	0.390667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.375333	0.138	0.486667	0	0.577333	0.206667	0.216	0	0.000666667	0.999333	0	0	0.0146667	0.985333	0	0	0.01	0.338667	0.651333	0	0.0106667	0.538	0.451333	0	0	0.652	0.348	0	0.0413333	0.778	0.180667	0	0.00266667	0.996667	0.000666667	0	0.158667	0.840667	0.000666667	0	0.00133333	0.998667	0	0	0.00133333	0.998667	0	0	0.00333333	0.996667	0	0	0.375333	0.624667	0	0	0.414667	0.585333	0	0	0.585333	0.414667	0	0	0.71	0.29	0
16	9.33183	0.189838	0.136508	0.729014	0	0	0.873333	0.126667	0	0	0.998667	0.00133333	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.998667	0.00133333	0	0	1	0	0	0	0.998	0.002	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	0	0.587333	0.412667	0	0	1	0	0	0	1	0	0	0.471333	0.528667	0	0	0	1	0	0	0.664667	0.335333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
20	5.44422	0.122534	0.145604	0.723846	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0.00133333	0	0.998667	0	0	0.0426667	0.957333	0	0	0	1	0	0	0	1	0	0	0	1	0	0.964667	0	0.0353333	0	0.956667	0.042	0.00133333	0	0.637333	0.362667	0	0	0.934667	0.0653333	0	0	0.966667	0	0.0333333	0	0.997333	0.002	0.000666667	0	1	0	0	0	1	0	0	0	0	0.391333	0.608667	0	0.00133333	0.998	0.000666667	0	0	1	0	0	0.444	0.556	0	0	0	1	0	0	0.653333	0.346667	0	0	0.964667	0.0353333	0	0	0.958	0.042	0	0	0.966	0.034	0	0	0.966667	0.0333333	0	0	0.978	0.022	0	0	0.998667	0.00133333	0	0	1	0	0
