No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
16	3.9479	0.271467	0.528434	0.688679	0	0	0.210667	0.789333	0	0	0.206667	0.793333	0	0	0.00133333	0.998667	0	0	0.000666667	0	0.999333	0	0	0.000666667	0.999333	0	0.000666667	0	0.999333	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0193333	0.980667	0	0	0.00266667	0.997333	0	0	0.214	0.786	0	0	0.226667	0.773333	0	0	0.000666667	0	0.999333	0	0.000666667	0	0.999333	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0	0.999333	0.000666667	0	0.014	0.986	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0193333	0.980667	0	0	0.024	0.976	0	0	0.0393333	0.960667	0	0	0.43	0.57	0
10	4.95564	0.354398	0.591396	0.618608	0	0	0.002	0.998	0	0	0.00333333	0.996667	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.00133333	0.998667	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0.00133333	0.998667	0	0	0.00133333	0.998667	0	0	0.0133333	0.986667	0	0	0.004	0.996	0	0	0.0126667	0.987333	0	0	0	0.417333	0.582667	0	0	0.993333	0.00666667	0	0	1	0	0	0.00266667	0.997333	0	0	0	1	0	0	0.00533333	0.994667	0	0	0.00133333	0.998667	0	0	0.00133333	0.998667	0	0	0.00133333	0.998667	0	0	0.002	0.998	0	0	0.00733333	0.992667	0	0	0.028	0.972	0	0	0.288	0.712	0
21	7.15	0.263067	0.594783	0.638869	0	0	0.0413333	0.958667	0	0	0.00466667	0.995333	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.0413333	0.958667	0	0	0.048	0.952	0	0	0	0	1	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.008	0.992	0	0	0.296	0.704	0
17	6.67536	0.283781	0.129392	0.794487	0	0	0.0766667	0.923333	0	0	0.108667	0.891333	0	0	0.108	0.892	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.999333	0.000666667	0	0	0.945333	0.0546667	0	0	0.885333	0.107333	0.00733333	0	0.981333	0.0106667	0.008	0	0.974667	0.0253333	0	0	1	0	0	0	0.995333	0.00466667	0	0	0.994667	0.00533333	0	0	0.74	0.26	0	0	0.984	0.016	0	0	0.109333	0.890667	0	0	0.156667	0.843333	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0.992	0.008	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
11	5.54387	0.508829	0.268362	0.72215	0	0	0.402	0.598	0	0	0.398667	0.601333	0	0	0.428667	0.571333	0	0	0	0.00133333	0.998667	0	0	0	1	0	0.036	0	0.964	0	0.421333	0.578667	0	0	0.414	0.586	0	0	0	0	1	0	0	0.00466667	0.995333	0	0.366667	0.633333	0	0	0.418	0.582	0	0	0.418667	0.581333	0	0	0.378	0.622	0	0	0.328667	0.671333	0	0	0.310667	0.689333	0	0	0.416	0.584	0	0	0.446	0.554	0	0	0	0.352667	0.647333	0	0.036	0.786667	0.177333	0	0.421333	0.578667	0	0	0.421333	0.578667	0	0	0	1	0	0	0.426667	0.573333	0	0	0.418	0.582	0	0	0.418667	0.581333	0	0	0.419333	0.580667	0	0	0.42	0.58	0	0	0.430667	0.569333	0	0	0.446667	0.553333	0	0	0.602	0.398	0
3	3.25652	0.266956	0.612047	0.677598	0	0	0	1	0	0	0.00266667	0.997333	0	0	0	1	0	0	0	0	1	0	0	0.00733333	0.992667	0	0	0.00933333	0.990667	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00933333	0.990667	0	0	0.0153333	0.984667	0	0	0	0.272667	0.727333	0	0	0.839333	0.160667	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.268	0.732	0
22	2.63928	0.324398	0.606814	0.777042	0	0	0.00333333	0.996667	0	0	0.00133333	0.998667	0	0	0.002	0.998	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00333333	0.996667	0	0	0.00466667	0.995333	0	0	0.022	0.978	0	0	0	0.00266667	0.997333	0	0	0.02	0.98	0	0	1	0	0	0	1	0	0	0	0.0153333	0.984667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.014	0.986	0	0	0.278	0.722	0
24	6.06616	0.35631	0.59923	0.628705	0	0	0.004	0.996	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.002	0.998	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00466667	0.995333	0	0	0.014	0.986	0	0	0	0.064	0.936	0	0	0.990667	0.00933333	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.008	0.992	0	0	0.264	0.736	0
12	2.30594	0.158648	0.582857	0.805335	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00266667	0.997333	0	0	0.266667	0.733333	0
4	5.03233	0.291452	0.608818	0.624047	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.000666667	0.999333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00266667	0.997333	0	0	0.00133333	0.998667	0	0	0.00733333	0.992667	0	0	0	0.43	0.57	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	1	0	0	0.006	0.994	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.0106667	0.989333	0	0	0.0213333	0.978667	0	0	0.270667	0.729333	0
25	7.01134	0.445485	0.60132	0.692863	0	0	0.00533333	0.994667	0	0	0.00466667	0.995333	0	0	0.002	0.998	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00266667	0.997333	0	0	0.00733333	0.992667	0	0	0.028	0.972	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00333333	0.996667	0	0	0.022	0.978	0	0	0.302	0.698	0
23	5.34755	0.238834	0.234492	0.690134	0	0	0.550667	0.449333	0	0	0.784	0.216	0	0	0.114	0.886	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.780667	0.219333	0	0	0.414667	0.585333	0	0	0.734667	0.265333	0	0	0.548667	0.451333	0	0	0.872	0.128	0	0	1	0	0	0	0.826	0.174	0	0	0.836	0.164	0	0	0	0.0186667	0.981333	0	0	0.999333	0.000666667	0	0	1	0	0	0.000666667	0.999333	0	0	0	0.000666667	0.999333	0	0.000666667	0.999333	0	0	0.802667	0.197333	0	0	0.796667	0.203333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
13	7.07449	0.175004	0.6094	0.616049	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	0.00666667	0.993333	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.01	0.99	0	0	0	0.568667	0.431333	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.008	0.992	0	0	0.264	0.736	0
5	7.51445	0.268135	0.178536	0.84163	0	0	0.814	0.186	0	0	0.914667	0.0853333	0	0	0.286667	0.713333	0	0	0	0	1	0	0	0	1	0	0.706	0.00333333	0.290667	0	0.804667	0.195333	0	0	0.808667	0.191333	0	0	0	0	1	0	0	0	1	0	0.898	0.102	0	0	0.901333	0.0986667	0	0	0.447333	0.552667	0	0	0.587333	0.412667	0	0	0.879333	0.120667	0	0	0.643333	0.356667	0	0	0.914667	0.0853333	0	0	0.915333	0.0846667	0	0	0	0.746667	0.253333	0	0.709333	0.126	0.164667	0	0.812	0.188	0	0	0.814667	0.185333	0	0	0	1	0	0	0.847333	0.152667	0	0	0.902667	0.0973333	0	0	0.687333	0.312667	0	0	0.902667	0.0973333	0	0	0.904	0.096	0	0	0.907333	0.0926667	0	0	0.909333	0.0906667	0	0	0.946667	0.0533333	0
26	4.80829	0.154632	0.612776	0.660983	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0	0.176667	0.823333	0	0	0.346667	0.653333	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0.244	0.756	0
28	6.25991	0.53045	0.593712	0.630016	0	0	0.0206667	0.979333	0	0	0.0146667	0.985333	0	0	0.016	0.984	0	0	0	0	1	0	0	0	1	0	0.00133333	0.0133333	0.985333	0	0.024	0.976	0	0	0.0273333	0.972667	0	0	0	0.00333333	0.996667	0	0	0.000666667	0.999333	0	0.01	0.99	0	0	0.0113333	0.988667	0	0	0.01	0.99	0	0	0.00533333	0.994667	0	0	0.00533333	0.994667	0	0	0.0213333	0.978667	0	0	0.0206667	0.979333	0	0	0.0393333	0.960667	0	0	0	0.474667	0.525333	0	0.00133333	0.998667	0	0	0.0293333	0.970667	0	0	0.0346667	0.965333	0	0	0	0.997333	0.00266667	0	0.0353333	0.964667	0	0	0.0113333	0.988667	0	0	0.01	0.99	0	0	0.0113333	0.988667	0	0	0.0113333	0.988667	0	0	0.0373333	0.962667	0	0	0.0506667	0.949333	0	0	0.328	0.672	0
27	4.68746	0.140946	0.385939	0.781487	0	0	0.018	0.982	0	0	0	1	0	0	0	1	0	0	0	0.00133333	0.998667	0	0	0	1	0	0.062	0.006	0.932	0	0.335333	0.664667	0	0	0.749333	0.250667	0	0	0	0	1	0	0	0	1	0	0.00333333	0.996667	0	0	0.00133333	0.998667	0	0	0.213333	0.786667	0	0	0.794667	0.205333	0	0	0.699333	0.300667	0	0	0.034	0.966	0	0	0.018	0.982	0	0	0.026	0.974	0	0	0	0.386667	0.613333	0	0.0653333	0.93	0.00466667	0	0.75	0.25	0	0	0.764	0.236	0	0	0	1	0	0	0.782667	0.217333	0	0	0.0473333	0.952667	0	0	0.794667	0.205333	0	0	0.794667	0.205333	0	0	0.797333	0.202667	0	0	0.808667	0.191333	0	0	0.810667	0.189333	0	0	0.868	0.132	0
6	5.7238	0.183746	0.361514	0.636947	0	0	0.534	0.466	0	0	0.728	0.272	0	0	0.399333	0.600667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.729333	0.270667	0	0	0.733333	0.266667	0	0	0	0	1	0	0	1	0	0	0.002	0.998	0	0	0.00466667	0.995333	0	0	0	1	0	0	0.00466667	0.995333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00666667	0.993333	0	0	0.026	0.974	0	0	0.802667	0.197333	0
29	7.86532	0.358912	0.452236	0.679277	0	0	0.138	0.862	0	0	0.162	0.838	0	0	0.0126667	0.987333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.106667	0.893333	0	0	0.101333	0.898667	0	0	0	0	1	0	0	0	1	0	0.096	0.904	0	0	0.119333	0.880667	0	0	0.01	0.99	0	0	0.00333333	0.996667	0	0	0.032	0.968	0	0	0.526	0.474	0	0	0.175333	0.824667	0	0	0.185333	0.814667	0	0	0	0.550667	0.449333	0	0	1	0	0	0.232667	0.767333	0	0	0.298667	0.701333	0	0	0	1	0	0	0.372	0.628	0	0	0.132667	0.867333	0	0	0.0613333	0.938667	0	0	0.140667	0.859333	0	0	0.352	0.648	0	0	0.48	0.52	0	0	0.541333	0.458667	0	0	0.656	0.344	0
7	4.76959	0.236504	0.345466	0.794258	0	0	0.670667	0.329333	0	0	0.946	0.054	0	0	0.322	0.678	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.216	0.784	0	0	0.054	0.946	0	0	0.182667	0.817333	0	0	0.238667	0.761333	0	0	0.332667	0.667333	0	0	0.569333	0.430667	0	0	0.946667	0.0533333	0	0	0.950667	0.0493333	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0.00133333	0.998667	0	0.00133333	0.998667	0	0	0.328	0.672	0	0	0.366	0.634	0	0	0.918667	0.0813333	0	0	0.918667	0.0813333	0	0	0.923333	0.0766667	0	0	0.939333	0.0606667	0	0	0.968667	0.0313333	0
