No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
82	82	-763.20807	-718.08256	-715.94074	45.125511	-2.1418231	-752.86703	-702.33036	-697.29534
83	83	-580.5956	-532.34413	-538.74546	48.251468	6.4013299	-567.58214	-524.12738	-521.54707
84	84	-456.52617	-436.2954	-442.19849	20.230772	5.903093	-444.38498	-428.40824	-428.7763
85	85	-750.32908	-684.66369	-665.64231	65.665397	-19.021374	-737.9345	-669.49444	-647.5334
86	86	-490.05354	-478.70332	-484.05149	11.350226	5.3481698	-479.71333	-472.17307	-466.96335
87	87	-618.89612	-594.96341	-597.34001	23.932708	2.3766019	-609.01755	-581.43643	-581.49311
88	88	-507.60404	-484.33655	-491.08614	23.267493	6.7495868	-492.64441	-471.4476	-471.45229
89	89	-721.33242	-668.71169	-668.92247	52.62073	0.21077739	-708.92297	-653.6793	-650.49104
90	90	-629.60803	-611.12017	-601.7306	18.487856	-9.3895671	-614.15473	-595.64632	-584.17705
91	91	-697.06923	-634.98602	-640.46895	62.083207	5.4829256	-683.67421	-623.19926	-623.19573
92	92	-531.4568	-482.69384	-489.68042	48.762959	6.9865793	-518.59464	-474.34133	-474.34158
93	93	-464.63753	-405.19298	-411.95823	59.444549	6.7652479	-453.4671	-398.7388	-398.73805
94	94	-683.91932	-596.41141	-604.1071	87.507905	7.695686	-670.22196	-588.33697	-588.33472
95	95	-527.20538	-492.172	-500.4536	35.033386	8.2816012	-515.69278	-484.97789	-484.97873
96	96	-605.71686	-570.50949	-577.57456	35.207366	7.0650714	-593.50116	-562.61972	-562.66787
97	97	-680.2394	-630.58408	-635.89226	49.655325	5.3081776	-667.18816	-620.37591	-617.87989
98	98	-635.94804	-594.16925	-596.27275	41.778795	2.103501	-623.0627	-587.76287	-579.0948
99	99	-576.51035	-537.06757	-532.0423	39.442777	-5.0252652	-562.60273	-524.08709	-513.51109
