No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
18	1	0.132294	0.0647811	0.496156	0	0	0.999333	0.000666667	0	0	0.994667	0.00533333	0	0	0.00266667	0.997333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.984	0.016	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.967333	0.0326667	0	0	0.999333	0.000666667	0	0	0.983333	0.0166667	0	0	0.65	0.35	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
8	1	0.232716	0.0701112	0.503166	0	0	0.393333	0.606667	0	0	0.379333	0.620667	0	0	0.377333	0.622667	0	0	0.976	0.024	0	0	1	0	0	0	0.984	0.016	0	0	1	0	0	0	0.983333	0.0166667	0	0	1	0	0	0	1	0	0	0	0.889333	0.110667	0	0	0.671333	0.328667	0	0	0.976667	0.0233333	0	0	0.924	0.076	0	0	0.834667	0.165333	0	0	1	0	0	0	0.396	0.604	0	0	0.412667	0.587333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.974	0.026	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
14	1	0.219413	0.122908	0.500316	0	0	0.0686667	0.931333	0	0	0.148667	0.851333	0	0	0.998	0.002	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.996	0.004	0	0	0.972	0.028	0	0	1	0	0	0	1	0	0	0	0.312667	0.687333	0	0	0.0826667	0.917333	0	0	0.0186667	0.981333	0	0	0.244667	0.755333	0	0	0.821333	0.178667	0	0	0.994	0.006	0	0	0.249333	0.750667	0	0	0.998	0.002	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.312667	0.687333	0	0	0.284667	0.715333	0	0	0.318	0.682	0	0	0.954667	0.0453333	0	0	1	0	0	0	1	0	0	0	1	0	0
0	1	0.295369	0.155445	0.505648	0	0	0.603333	0.396667	0	0	0.694667	0.305333	0	0	0.138	0.862	0	0	0.980667	0.0193333	0	0	0.93	0.07	0	0	1	0	0	0	0.729333	0.270667	0	0	0.998667	0.00133333	0	0	0.976	0.024	0	0	0.911333	0.0886667	0	0	0.238667	0.761333	0	0	0.199333	0.800667	0	0	0.229333	0.770667	0	0	0.175333	0.824667	0	0	0.247333	0.752667	0	0	0.332667	0.667333	0	0	0.696667	0.303333	0	0	0.709333	0.290667	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.239333	0.760667	0	0	0.233333	0.766667	0	0	0.242667	0.757333	0	0	0.304	0.696	0	0	1	0	0	0	1	0	0	0	1	0	0
19	1	0.198743	0.206285	0.496423	0	0	0.002	0.998	0	0	0.00266667	0.997333	0	0	0.0113333	0.988667	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	0.778667	0.221333	0	0	0.835333	0.164667	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0.0153333	0.984667	0	0	0.0973333	0.902667	0	0	0.0546667	0.945333	0	0	0.09	0.91	0	0	1	0	0	0	1	0	0	0	0.862	0.138	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.038	0.962	0	0	1	0	0	0	1	0	0	0	1	0	0
1	1	0.243182	0.0914388	0.490502	0	0	1	0	0	0	0.95	0.05	0	0	0.846667	0.153333	0	0	0.994	0.006	0	0	0.993333	0.00666667	0	0	0.999333	0.000666667	0	0	0.958667	0.0413333	0	0	0.904667	0.0953333	0	0	1	0	0	0	1	0	0	0	0.0133333	0.986667	0	0	0.0193333	0.980667	0	0	0.0133333	0.986667	0	0	0.00133333	0.998667	0	0	0.122667	0.877333	0	0	0.724667	0.275333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.98	0.02	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0193333	0.980667	0	0	0.016	0.984	0	0	0.0193333	0.980667	0	0	0.14	0.86	0	0	1	0	0	0	1	0	0	0	1	0	0
9	1	0.1302	0.10413	0.50464	0	0	1	0	0	0	1	0	0	0	0.59	0.41	0	0	0.917333	0.0826667	0	0	1	0	0	0	0.997333	0.00266667	0	0	0.999333	0.000666667	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	0.994667	0.00533333	0	0	0.506667	0.493333	0	0	0.0706667	0.929333	0	0	0.993333	0.00666667	0	0	0.516667	0.483333	0	0	0.846	0.154	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.994667	0.00533333	0	0	0.993333	0.00666667	0	0	0.994667	0.00533333	0	0	0.994667	0.00533333	0	0	1	0	0	0	1	0	0	0	1	0	0
15	1	0.166619	0.193733	0.491742	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.946667	0.0533333	0	0	0.862667	0.137333	0	0	1	0	0	0	0.911333	0.0886667	0	0	0.894	0.106	0	0	0.998667	0.00133333	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0326667	0.967333	0	0	0.322667	0.677333	0	0	0	1	0	0	0.046	0.954	0	0	1	0	0	0	1	0	0	0	0.940667	0.0593333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.0706667	0.929333	0	0	1	0	0	0	1	0	0	0	1	0	0
20	1	0.134302	0.0511425	0.487968	0	0	0.814	0.186	0	0	1	0	0	0	0.688	0.312	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.970667	0.0293333	0	0	0.98	0.02	0	0	1	0	0	0	1	0	0	0	0.996	0.004	0	0	0.997333	0.00266667	0	0	0.973333	0.0266667	0	0	0.674	0.326	0	0	0.97	0.03	0	0	0.742	0.258	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.991333	0.00866667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.997333	0.00266667	0	0	0.977333	0.0226667	0	0	0.997333	0.00266667	0	0	0.997333	0.00266667	0	0	1	0	0	0	1	0	0	0	1	0	0
2	1	0.259711	0.0908856	0.507895	0	0	0.232667	0.767333	0	0	0.149333	0.850667	0	0	0.168667	0.831333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.971333	0.0286667	0	0	1	0	0	0	1	0	0	0	0.285333	0.714667	0	0	0.42	0.58	0	0	0.831333	0.168667	0	0	0.831333	0.168667	0	0	0.995333	0.00466667	0	0	0.990667	0.00933333	0	0	0.235333	0.764667	0	0	0.266667	0.733333	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.449333	0.550667	0	0	0.835333	0.164667	0	0	0.835333	0.164667	0	0	0.995333	0.00466667	0	0	1	0	0	0	1	0	0	0	1	0	0
10	1	0.112864	0.096293	0.50367	0	0	0.911333	0.0886667	0	0	0.911333	0.0886667	0	0	0.000666667	0.999333	0	0	1	0	0	0	0.990667	0.00933333	0	0	1	0	0	0	0.161333	0.838667	0	0	0.150667	0.849333	0	0	1	0	0	0	1	0	0	0	0.987333	0.0126667	0	0	0.978667	0.0213333	0	0	0.972	0.028	0	0	0.986	0.014	0	0	0.849333	0.150667	0	0	0.981333	0.0186667	0	0	0.912	0.088	0	0	0.913333	0.0866667	0	0	1	0	0	0	1	0	0	0	0.194667	0.805333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.988667	0.0113333	0	0	0.988	0.012	0	0	0.988667	0.0113333	0	0	0.99	0.01	0	0	1	0	0	0	1	0	0	0	1	0	0
16	1	0.168214	0.161429	0.523157	0	0	0.926667	0.0733333	0	0	0.924	0.076	0	0	0.008	0.992	0	0	0.882	0.118	0	0	0.784667	0.215333	0	0	0.959333	0.0406667	0	0	0.902	0.098	0	0	0.858667	0.141333	0	0	1	0	0	0	1	0	0	0	0.01	0.99	0	0	0.002	0.998	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.758667	0.241333	0	0	0.292	0.708	0	0	0.932	0.068	0	0	0.934	0.066	0	0	0.941333	0.0586667	0	0	1	0	0	0	0.937333	0.0626667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0113333	0.988667	0	0	0.00266667	0.997333	0	0	0.0273333	0.972667	0	0	0.766667	0.233333	0	0	1	0	0	0	1	0	0	0	1	0	0
