No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-650.15075	-650.56565	-649.84326	-0.41489877	-0.7223846
1	1	-431.52666	-434.39391	-431.40307	-2.8672478	-2.9908333
2	2	-358.14288	-356.61054	-358.82534	1.5323335	2.2147925
3	3	-268.37132	-269.83835	-270.045	-1.4670329	0.20665208
4	4	-407.61037	-404.88685	-407.31308	2.7235269	2.4262377
5	5	-354.24217	-355.79108	-357.68218	-1.5489063	1.8910999
6	6	-221.50147	-223.93219	-224.98426	-2.430722	1.0520727
7	7	-392.38653	-395.81148	-396.04157	-3.4249489	0.23009101
8	8	-292.66201	-295.18366	-297.67153	-2.5216445	2.4878714
9	9	-383.0328	-385.02518	-386.84681	-1.9923803	1.8216261
10	10	-252.90937	-254.3016	-254.4834	-1.3922243	0.18180335
11	11	-264.47453	-267.04499	-268.49109	-2.5704632	1.4461
12	12	-375.0272	-374.47841	-375.4188	0.54878627	0.94039001
13	13	-401.78666	-403.6225	-403.97637	-1.8358365	0.3538686
14	14	-452.3528	-444.49741	-445.66983	7.8553888	1.1724182
15	15	-363.98297	-367.00787	-367.17946	-3.024904	0.17158373
16	16	-405.40395	-403.54922	-405.70881	1.8547282	2.1595888
17	17	-336.76374	-337.16446	-338.69017	-0.40071762	1.5257053
18	18	-428.92596	-430.5371	-429.91617	-1.6111476	-0.62093204
19	19	-259.90147	-261.95269	-263.60804	-2.0512206	1.6553463
20	20	-263.34081	-265.17978	-266.99807	-1.8389708	1.8182854
21	21	-305.0414	-304.5307	-306.38339	0.51070198	1.852691
22	22	-310.95033	-311.4998	-314.11748	-0.54946967	2.6176749
23	23	-469.84171	-464.99494	-465.34894	4.8467737	0.35400587
24	24	-263.88928	-264.88093	-268.48368	-0.9916441	3.6027511
25	25	-378.75633	-379.83939	-378.91575	-1.0830596	-0.92364588
26	26	-346.22524	-347.78166	-346.6272	-1.5564192	-1.1544625
27	27	-219.68258	-223.21912	-224.60742	-3.5365377	1.388298
28	28	-311.44916	-312.50571	-314.48143	-1.0565549	1.9757204
29	29	-512.05558	-512.63945	-513.75286	-0.58387597	1.1134088
30	30	-404.84027	-404.98394	-405.77088	-0.14367784	0.78693522
31	31	-622.79093	-622.73465	-621.78675	0.056286786	-0.9478934
32	32	-440.84185	-440.48181	-441.98963	0.36004589	1.5078195
33	33	-470.33595	-468.29353	-468.77864	2.0424208	0.48510737
34	34	-311.12146	-313.35619	-315.20549	-2.2347212	1.8493066
35	35	-278.6139	-280.44793	-279.86052	-1.8340312	-0.58741052
36	36	-401.3675	-402.85574	-403.65878	-1.4882391	0.80304764
37	37	-304.85982	-305.12586	-305.79603	-0.26604015	0.6701701
38	38	-382.69099	-384.49687	-384.4551	-1.8058859	-0.041773846
39	39	-241.34785	-244.62769	-245.16607	-3.2798358	0.53837914
40	40	-342.32977	-341.66872	-341.89412	0.66104694	0.22540186
41	41	-322.6673	-323.53201	-326.61154	-0.86471874	3.0795242
42	42	-313.74077	-312.1151	-313.49351	1.6256616	1.3784082
43	43	-390.31777	-392.34286	-391.53864	-2.0250877	-0.80421796
44	44	-427.58714	-426.48421	-427.35133	1.1029233	0.86712131
45	45	-403.71613	-403.13414	-404.02709	0.58199192	0.89294604
46	46	-269.79417	-271.91199	-273.17422	-2.1178221	1.2622339
47	47	-284.44032	-288.0687	-290.62921	-3.628381	2.5605129
48	48	-324.54232	-327.45414	-328.79781	-2.9118104	1.3436788
49	49	-290.12317	-291.91752	-292.98271	-1.7943459	1.0651925
50	50	-315.03788	-316.83435	-318.05095	-1.7964637	1.2166029
51	51	-383.76206	-385.7012	-386.55889	-1.9391396	0.85768991
52	52	-413.13349	-416.0243	-415.78839	-2.8908137	-0.23591151
53	53	-321.93407	-323.24076	-323.95764	-1.3066908	0.7168777
54	54	-427.80017	-424.02718	-428.07515	3.7729819	4.0479687
55	55	-276.40605	-278.21735	-279.06336	-1.8113015	0.84601399
56	56	-369.87951	-372.77123	-371.50523	-2.8917158	-1.2660037
57	57	-216.80265	-219.23733	-221.29063	-2.4346741	2.053301
58	58	-436.52811	-438.05531	-439.63637	-1.5272062	1.581054
59	59	-324.2052	-326.97622	-326.52782	-2.7710245	-0.44840122
60	60	-473.94435	-476.0119	-477.29089	-2.0675572	1.2789829
61	61	-282.23082	-283.36634	-285.57664	-1.1355135	2.210301
62	62	-459.37445	-462.22967	-462.31569	-2.8552142	0.086020448
63	63	-370.27406	-371.97279	-372.32608	-1.6987295	0.35329161
64	64	-439.40168	-440.72057	-440.78287	-1.3188944	0.062298219
65	65	-404.31161	-403.96683	-404.99902	0.34477591	1.032187
66	66	-395.47395	-394.89294	-395.02151	0.58101479	0.12856807
67	67	-341.1298	-342.56417	-344.09441	-1.4343763	1.5302416
68	68	-377.45397	-377.70519	-380.55359	-0.25121998	2.8483999
69	69	-441.22695	-441.0847	-442.20734	0.14224496	1.1226417
70	70	-406.16453	-408.84723	-407.9681	-2.6826977	-0.87912459
71	71	-388.27072	-389.97585	-390.51824	-1.7051265	0.54238596
72	72	-320.94571	-321.90512	-322.97862	-0.95941492	1.073494
73	73	-385.93101	-386.71612	-385.18328	-0.78511548	-1.5328395
74	74	-388.28236	-390.34804	-388.75102	-2.0656795	-1.5970242
75	75	-262.24506	-263.75632	-265.04122	-1.5112652	1.2848988
76	76	-547.03861	-550.1025	-548.18596	-3.0638818	-1.9165318
77	77	-340.03164	-341.0931	-342.44151	-1.0614622	1.3484117
78	78	-219.91578	-223.13546	-225.55742	-3.2196849	2.4219557
79	79	-316.58793	-318.3445	-318.88691	-1.75657	0.54240635
80	80	-259.7298	-262.22985	-264.48407	-2.500048	2.2542235
81	81	-354.79265	-355.40886	-358.33725	-0.61621319	2.9283959
82	82	-511.26709	-511.58927	-508.25016	-0.3221768	-3.3391114
83	83	-359.47301	-361.35257	-363.21629	-1.8795675	1.8637128
84	84	-241.5657	-243.60326	-244.91778	-2.0375573	1.3145177
85	85	-444.53588	-444.68272	-442.6539	-0.14684353	-2.0288288
86	86	-218.94284	-222.7646	-224.55662	-3.8217642	1.7920177
87	87	-305.69784	-307.38745	-308.74425	-1.6896182	1.3567954
88	88	-314.67313	-316.84685	-320.68261	-2.1737278	3.8357542
89	89	-410.30051	-412.91795	-414.25739	-2.617442	1.3394391
