No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
0	6.39649	0.357678	0.589631	0.635058	0	0	0.00133333	0.998667	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0.004	0.996	0	0	0.004	0.996	0	0	0.004	0.996	0	0	0.004	0.996	0	0	0.00266667	0.997333	0	0	0.0253333	0.974667	0	0	0.00266667	0.997333	0	0	0.0466667	0.953333	0	0	0	0	1	0	0	1	0	0	0.000666667	0.999333	0	0	0.00733333	0.992667	0	0	0	1	0	0	0.016	0.984	0	0	0.004	0.996	0	0	0.004	0.996	0	0	0.004	0.996	0	0	0.006	0.994	0	0	0.0213333	0.978667	0	0	0.086	0.914	0	0	0.327333	0.672667	0
8	5.70355	0.161549	0.59848	0.640647	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00266667	0.997333	0	0	0	0.00133333	0.998667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.248667	0.751333	0
18	2.9242	0.246053	0.594662	0.675881	0	0	0	1	0	0	0.0113333	0.988667	0	0	0.004	0.996	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00133333	0.998667	0	0	0	1	0	0	0.0246667	0.0393333	0.936	0	0.0293333	0.006	0.964667	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00333333	0.996667	0	0	0.012	0.988	0	0	0.150667	0.849333	0	0	0	0	1	0	0	0.984667	0.0153333	0	0.00333333	0.996667	0	0	0.0166667	0.983333	0	0	0.0326667	0.0986667	0.868667	0	0.0333333	0.966667	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00733333	0.992667	0	0	0.0466667	0.953333	0	0	0.197333	0.802667	0	0	0.464	0.536	0
14	4.08426	0.22885	0.58479	0.63606	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.004	0.996	0	0.00266667	0	0.997333	0	0.0146667	0.985333	0	0	0.00933333	0.990667	0	0	0.0533333	0.096	0.850667	0	0.0533333	0.1	0.846667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0193333	0.980667	0	0	0.006	0.994	0	0	0.094	0.906	0	0	0	0.316667	0.683333	0	0.00266667	0.834667	0.162667	0	0.0406667	0.959333	0	0	0.064	0.936	0	0	0.066	0.79	0.144	0	0.088	0.912	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00866667	0.991333	0	0	0.102	0.898	0	0	0.218667	0.781333	0	0	0.452	0.548	0
1	3.74587	0.317147	0.602746	0.704031	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00333333	0.996667	0	0	0.00266667	0.997333	0	0	0.00333333	0	0.996667	0	0.00266667	0.000666667	0.996667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.006	0.994	0	0	0	1	0	0	0.012	0.988	0	0	0	0	1	0	0	0.738667	0.261333	0	0.00333333	0.996667	0	0	0.00333333	0.996667	0	0	0.00333333	0	0.996667	0	0.00333333	0.996667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.006	0.994	0	0	0.0246667	0.975333	0	0	0.291333	0.708667	0
19	6.31582	0.182455	0.600148	0.63929	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00333333	0.996667	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.004	0.996	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	0.00133333	0.998667	0	0	1	0	0	0.00333333	0.996667	0	0	0.00333333	0.996667	0	0	0	1	0	0	0.00533333	0.994667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00533333	0.994667	0	0	0.00733333	0.992667	0	0	0.251333	0.748667	0
15	5.82832	0.136448	0.28257	0.731721	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0	0.998667	0	0.00133333	0	0.998667	0	0.00133333	0.00333333	0.995333	0	0.0606667	0.939333	0	0	0.0566667	0.943333	0	0	0	0	1	0	0	0	1	0	0.91	0.09	0	0	0.872	0.128	0	0	0.91	0.09	0	0	0.912667	0.0873333	0	0	0.058	0.942	0	0	0.654	0.346	0	0	0	1	0	0	0.0106667	0.989333	0	0	0.00133333	0	0.998667	0	0.00133333	0.998667	0	0	0.125333	0.874667	0	0	0.333333	0.666667	0	0	0	1	0	0	0.550667	0.449333	0	0	0.912667	0.0873333	0	0	0.912667	0.0873333	0	0	0.912667	0.0873333	0	0	0.912667	0.0873333	0	0	0.912667	0.0873333	0	0	0.913333	0.0866667	0	0	0.926	0.074	0
9	4.41663	0.150453	0.579821	0.507702	0	0	0.006	0.994	0	0	0.197333	0.802667	0	0	0	1	0	0	0	0	1	0	0	0.374	0.626	0	0.00133333	0.636	0.362667	0	0.00133333	0.998667	0	0	0.00133333	0.998667	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.197333	0.802667	0	0	0.199333	0.800667	0	0	0	0.624667	0.375333	0	0.00266667	0.970667	0.0266667	0	0.002	0.998	0	0	0.00266667	0.997333	0	0	0	1	0	0	0.00333333	0.996667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.004	0.996	0	0	0.00733333	0.992667	0	0	0.407333	0.592667	0
2	4.52921	0.279375	0.605305	0.622716	0	0	0.00133333	0.998667	0	0	0.004	0.996	0	0	0.000666667	0.999333	0	0	0	0.002	0.998	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00466667	0.995333	0	0	0.00866667	0.991333	0	0	0	0.0586667	0.941333	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00733333	0.992667	0	0	0.260667	0.739333	0
20	4.80598	0.186577	0.564634	0.584127	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	0.0173333	0.982667	0	0	0	1	0	0.056	0.491333	0.452667	0	0.0726667	0.927333	0	0	0.0593333	0.940667	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00466667	0.995333	0	0	0.00133333	0.998667	0	0	0.0486667	0.951333	0	0	0	0.455333	0.544667	0	0.107333	0.752667	0.14	0	0.076	0.924	0	0	0.11	0.89	0	0	0	1	0	0	0.112667	0.887333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00333333	0.996667	0	0	0.115333	0.884667	0	0	0.176	0.824	0	0	0.408	0.592	0
