No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-347.87313	-348.92274	-352.11584	-1.0496064	3.1931074
1	1	-297.76835	-298.17032	-300.7453	-0.40196888	2.5749736
2	2	-341.3096	-341.0686	-344.04039	0.24100522	2.9717856
3	3	-258.8176	-260.8884	-264.20681	-2.0707974	3.3184087
4	4	-272.09956	-273.86029	-274.3822	-1.7607385	0.52190176
5	5	-369.51162	-371.02988	-370.0795	-1.5182589	-0.95037697
6	6	-228.80853	-228.25768	-232.74251	0.55084893	4.4848254
7	7	-274.04646	-275.67288	-276.82086	-1.6264219	1.1479742
8	8	-278.20825	-279.79675	-282.7004	-1.5884977	2.9036458
9	9	-317.0653	-317.95507	-319.42391	-0.88976937	1.4688407
10	10	-339.81032	-341.2847	-343.26678	-1.474377	1.9820845
11	11	-313.13184	-311.79981	-314.58747	1.3320241	2.7876577
12	12	-388.50132	-388.66583	-393.63202	-0.16450936	4.9661929
13	13	-346.77495	-349.31481	-351.24067	-2.5398664	1.9258555
14	14	-393.285	-395.14163	-397.27728	-1.8566279	2.1356532
15	15	-253.36752	-254.58302	-257.99662	-1.2154933	3.4136033
16	16	-378.9547	-379.28757	-381.64778	-0.3328688	2.3602157
17	17	-282.99385	-283.8729	-286.25415	-0.87904737	2.3812514
18	18	-411.27521	-411.7132	-414.60699	-0.43799131	2.8937891
19	19	-320.80164	-323.00795	-325.08034	-2.2063131	2.072384
20	20	-291.05095	-291.82195	-295.29753	-0.7710079	3.4755784
21	21	-458.24684	-459.57799	-459.38358	-1.3311498	-0.19440748
22	22	-296.566	-298.35658	-299.91085	-1.7905822	1.5542725
23	23	-342.19662	-344.15572	-344.42223	-1.9591067	0.26651118
24	24	-217.88404	-219.4414	-222.27776	-1.5573641	2.8363635
25	25	-505.14952	-505.49693	-507.66304	-0.34741219	2.166111
26	26	-327.10825	-327.6986	-328.82307	-0.59035186	1.1244745
27	27	-204.31246	-206.10489	-210.48827	-1.7924217	4.3833826
28	28	-296.2242	-295.67146	-297.47733	0.55273384	1.8058715
29	29	-298.50913	-300.12234	-302.26014	-1.6132013	2.1378039
30	30	-335.78607	-337.34341	-338.77566	-1.5573436	1.4322465
31	31	-452.27507	-450.95095	-452.23767	1.3241121	1.286713
32	32	-342.26808	-344.04445	-344.02087	-1.7763638	-0.023574773
33	33	-311.78578	-313.44619	-315.80343	-1.6604105	2.3572454
34	34	-350.76189	-352.43081	-352.59997	-1.6689265	0.16915525
35	35	-283.45094	-284.78903	-289.21218	-1.3380852	4.4231549
36	36	-311.35876	-313.03293	-314.74804	-1.6741633	1.7151159
37	37	-307.06218	-307.28904	-310.26997	-0.22686456	2.9809337
38	38	-398.82401	-398.46171	-398.43338	0.36229617	-0.028330229
39	39	-486.7471	-485.32258	-489.88601	1.4245245	4.5634288
40	40	-375.96109	-376.3572	-377.76923	-0.39610646	1.4120326
41	41	-369.40252	-370.3378	-374.30096	-0.93528123	3.9631589
42	42	-332.19721	-332.80636	-333.35584	-0.60915409	0.54947811
43	43	-199.39839	-202.13675	-208.84384	-2.7383595	6.7070856
44	44	-337.41078	-338.01287	-339.43896	-0.60209783	1.4260859
45	45	-323.1186	-323.37622	-326.17878	-0.2576131	2.8025662
46	46	-334.95617	-336.38948	-339.29167	-1.4333135	2.9021932
47	47	-328.81442	-331.03824	-334.97835	-2.2238214	3.9401085
48	48	-239.60664	-241.02111	-243.31594	-1.4144677	2.2948392
49	49	-301.04015	-301.74779	-304.475	-0.70763332	2.7272106
50	50	-332.40243	-332.66646	-334.70186	-0.26402382	2.0354
51	51	-313.32796	-313.29326	-315.77091	0.034705753	2.4776489
52	52	-305.17607	-304.67865	-307.39813	0.49742395	2.7194797
53	53	-228.29912	-229.93206	-232.96192	-1.6329445	3.0298559
54	54	-399.88911	-400.90709	-402.64064	-1.0179772	1.7335475
55	55	-318.35388	-320.17427	-320.89591	-1.8203946	0.72164412
56	56	-503.29918	-504.54876	-507.696	-1.2495805	3.147242
57	57	-245.37286	-246.64404	-249.08563	-1.2711773	2.4415913
58	58	-367.47906	-364.41775	-369.17657	3.0613082	4.7588122
59	59	-284.48885	-286.09992	-287.71938	-1.6110722	1.6194533
60	60	-312.14082	-314.44425	-315.85885	-2.3034316	1.4146002
61	61	-312.1027	-313.80212	-317.66876	-1.6994182	3.8666458
62	62	-347.30296	-346.28187	-350.28513	1.0210883	4.0032586
63	63	-252.92069	-254.43919	-257.3642	-1.5184987	2.9250048
64	64	-374.72611	-374.74315	-376.36544	-0.017038113	1.6222912
65	65	-352.10133	-353.42497	-354.51102	-1.3236369	1.0860521
66	66	-336.76925	-337.44854	-338.99608	-0.67928872	1.5475419
67	67	-314.82149	-316.57311	-319.49771	-1.7516228	2.9245998
68	68	-324.66399	-326.38509	-328.23709	-1.7211016	1.8519946
69	69	-264.97191	-265.89195	-268.8612	-0.92004293	2.9692482
70	70	-342.41608	-345.14407	-346.52765	-2.7279934	1.3835794
71	71	-331.23142	-331.413	-334.66449	-0.18157669	3.2514954
72	72	-412.29656	-414.08079	-411.5516	-1.7842337	-2.529192
73	73	-323.98009	-322.97691	-326.10945	1.0031862	3.1325416
74	74	-261.0852	-262.90749	-264.77588	-1.8222847	1.8683872
75	75	-384.07296	-383.44283	-386.5022	0.63012891	3.0593727
76	76	-284.13888	-285.11887	-287.35602	-0.97999076	2.2371504
77	77	-330.90829	-330.6728	-334.52691	0.2354921	3.8541078
78	78	-245.48072	-246.70115	-250.45479	-1.2204276	3.7536393
