No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-336.13746	-337.59282	-339.10302	-1.4553549	1.510198
1	1	-287.41988	-287.97132	-289.34571	-0.55144327	1.3743867
2	2	-330.93088	-332.01988	-333.06276	-1.0890026	1.0428779
3	3	-251.74249	-252.47219	-253.69632	-0.72970587	1.2241319
4	4	-263.08838	-263.10584	-267.19265	-0.01745933	4.0868067
5	5	-360.03318	-362.6664	-362.97808	-2.6332209	0.31168513
6	6	-219.02691	-220.49804	-220.8607	-1.4711288	0.36266615
7	7	-263.91006	-266.79656	-268.2574	-2.8865028	1.4608389
8	8	-266.44686	-268.1445	-269.70039	-1.6976387	1.5558915
9	9	-305.24689	-303.91284	-306.56613	1.3340454	2.6532854
10	10	-334.82925	-337.09083	-338.30056	-2.2615835	1.2097274
11	11	-295.89626	-298.66825	-298.23417	-2.7719912	-0.43407469
12	12	-363.01914	-362.99069	-365.12867	0.028458376	2.1379868
13	13	-335.88081	-338.22375	-339.26759	-2.3429431	1.0438339
14	14	-374.2976	-374.06848	-374.63109	0.22912069	0.56260485
15	15	-245.39229	-246.1492	-247.70077	-0.75691443	1.5515693
16	16	-357.37201	-359.14026	-360.21112	-1.768249	1.0708568
17	17	-276.90941	-276.86162	-278.3257	0.047788768	1.4640776
18	18	-385.20824	-384.25119	-385.09511	0.95704762	0.84391782
19	19	-299.07413	-300.47311	-301.63513	-1.3989794	1.1620116
20	20	-278.41523	-280.12084	-280.06231	-1.705606	-0.058527709
21	21	-431.94893	-431.55213	-432.20252	0.39680118	0.65039504
22	22	-282.51122	-284.23428	-285.21037	-1.7230626	0.97608875
23	23	-328.08085	-329.51911	-330.19634	-1.4382654	0.67723058
24	24	-218.50816	-221.36644	-222.46569	-2.8582816	1.0992465
25	25	-472.56458	-474.60308	-474.77501	-2.0385052	0.17192426
26	26	-309.56583	-311.34623	-309.74771	-1.7803958	-1.5985211
27	27	-199.70392	-202.52264	-203.85006	-2.8187247	1.327414
28	28	-281.06676	-282.7765	-284.03897	-1.7097383	1.2624769
29	29	-290.82832	-292.76643	-293.71353	-1.9381078	0.94709761
30	30	-330.48461	-331.41868	-333.05464	-0.93407331	1.6359593
31	31	-428.41318	-430.17826	-428.2785	-1.7650845	-1.8997596
32	32	-324.81391	-325.12296	-326.67048	-0.3090487	1.5475227
33	33	-300.61251	-299.52997	-300.6071	1.0825469	1.0771277
34	34	-343.33167	-343.50397	-345.20947	-0.17230379	1.7054996
35	35	-275.14092	-276.3691	-277.85473	-1.2281754	1.4856282
36	36	-303.03381	-305.24405	-306.0793	-2.2102329	0.83525281
37	37	-289.93744	-292.18735	-293.62548	-2.2499111	1.4381272
38	38	-369.04553	-371.24871	-378.23405	-2.2031825	6.9853349
39	39	-460.68881	-462.10276	-463.19413	-1.4139455	1.0913654
40	40	-374.87513	-376.50336	-376.83493	-1.6282244	0.33156879
41	41	-368.8075	-370.71817	-372.65642	-1.9106654	1.938256
42	42	-332.10329	-334.8759	-334.95432	-2.7726138	0.078417087
43	43	-199.52574	-201.64199	-205.71713	-2.1162553	4.075136
44	44	-337.06873	-338.45971	-339.93682	-1.3909792	1.4771135
45	45	-323.16729	-324.66037	-326.57948	-1.4930747	1.9191189
46	46	-338.98141	-340.16763	-340.38474	-1.1862167	0.2171114
47	47	-331.40289	-332.50893	-335.07471	-1.1060337	2.5657827
48	48	-239.05264	-239.00796	-242.73989	0.044682511	3.7319389
49	49	-301.20682	-299.55959	-304.46653	1.6472274	4.9069446
50	50	-333.03103	-333.23706	-335.32574	-0.20603232	2.0886734
51	51	-312.82041	-313.83602	-316.27684	-1.0156128	2.4408197
52	52	-301.7264	-303.13296	-305.77234	-1.4065627	2.6393827
53	53	-228.33779	-229.92872	-232.78492	-1.5909332	2.8562001
54	54	-401.00808	-402.25434	-402.9747	-1.2462577	0.72035809
55	55	-318.87928	-320.42386	-322.83503	-1.5445854	2.4111733
56	56	-510.15461	-510.84285	-509.21956	-0.68823273	-1.6232818
57	57	-245.35196	-247.05601	-250.08766	-1.7040475	3.0316567
58	58	-364.77026	-365.26057	-368.38422	-0.49031237	3.1236513
59	59	-284.05641	-286.4517	-288.26817	-2.3952871	1.8164679
60	60	-313.65596	-315.20457	-316.27825	-1.5486138	1.0736761
61	61	-313.67638	-315.80848	-318.60322	-2.1320957	2.7947458
62	62	-346.12195	-345.59704	-347.89008	0.52491106	2.2930411
63	63	-252.1281	-253.40419	-256.30933	-1.2760956	2.9051382
64	64	-374.23924	-374.42378	-377.23026	-0.18454444	2.806482
65	65	-356.29796	-356.58289	-357.32667	-0.28492927	0.74378041
66	66	-335.32401	-337.92311	-339.83126	-2.5990964	1.908158
67	67	-314.02402	-313.9852	-317.47764	0.03881804	3.492434
68	68	-325.02766	-326.93029	-330.14093	-1.902632	3.2106402
69	69	-265.82744	-267.51522	-270.00953	-1.6877771	2.4943184
70	70	-344.70328	-346.07869	-348.21154	-1.3754163	2.1328503
71	71	-330.32685	-331.82098	-334.23943	-1.4941331	2.4184446
72	72	-408.24325	-409.03072	-408.23031	-0.78747387	-0.80041389
73	73	-326.63127	-326.182	-328.11659	0.44926731	1.9345888
74	74	-261.91876	-263.71283	-265.34963	-1.7940701	1.6367954
75	75	-386.49308	-385.245	-387.10607	1.2480785	1.8610714
76	76	-285.06048	-286.39528	-288.3987	-1.3348085	2.0034158
77	77	-333.49847	-334.52109	-335.27291	-1.0226165	0.75182781
78	78	-245.91144	-247.76066	-249.04518	-1.8492238	1.2845237
79	79	-310.42966	-310.76153	-315.28461	-0.33187199	4.5230786
80	80	-366.99203	-369.6512	-371.39654	-2.6591693	1.7453408
81	81	-446.51356	-445.94734	-444.34519	0.56621852	-1.6021486
82	82	-308.3231	-307.82118	-311.44993	0.50192236	3.6287537
83	83	-458.65108	-458.18857	-458.6049	0.46250714	0.41632763
84	84	-337.77454	-339.77837	-341.06384	-2.0038278	1.2854717
85	85	-284.39813	-285.56094	-289.28427	-1.162804	3.7233389
86	86	-416.91038	-418.65701	-416.52885	-1.7466388	-2.1281627
87	87	-232.66693	-233.55867	-235.92229	-0.89174349	2.3636216
88	88	-268.42484	-270.11209	-273.68853	-1.687255	3.5764366
89	89	-315.7016	-318.01907	-320.37631	-2.3174752	2.3572394
90	90	-447.42043	-448.67606	-448.71222	-1.2556325	0.036157513
91	91	-324.15258	-326.22735	-328.49904	-2.074766	2.2716854
92	92	-310.78589	-311.78601	-313.61624	-1.0001159	1.8302368
93	93	-271.6961	-274.0407	-278.13183	-2.3446069	4.0911248
94	94	-240.86942	-241.84145	-245.46074	-0.97203361	3.6192883
95	95	-289.27992	-288.73212	-292.91815	0.54780967	4.186037
96	96	-211.85124	-212.31591	-217.64117	-0.46467164	5.3252603
97	97	-348.33721	-350.07527	-352.90431	-1.7380591	2.8290405
98	98	-241.93138	-243.96201	-246.58832	-2.0306301	2.62631
99	99	-413.31447	-414.22591	-415.52378	-0.9114485	1.297861
