No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
25	25	-488.40187	-488.32327	-487.06727	0.078604828	-1.2559944	-481.44944	-482.14576	-475.13584
26	26	-338.64023	-340.13776	-341.62099	-1.4975306	1.483225	-334.492	-334.9134	-333.57322
27	27	-199.03918	-200.72961	-202.48299	-1.6904322	1.7533732	-196.58168	-196.99918	-196.99948
28	28	-298.10404	-300.25861	-300.94455	-2.1545643	0.68594377	-294.78011	-295.19795	-292.26133
29	29	-294.40891	-296.17374	-296.54189	-1.7648266	0.36815323	-288.46205	-288.88127	-282.99193
30	30	-349.46661	-350.97178	-348.09751	-1.5051745	-2.8742757	-344.031	-342.96876	-337.4163
31	31	-441.8375	-441.60062	-441.23349	0.23687424	-0.36713833	-425.6545	-425.22813	-422.5832
32	32	-327.86511	-329.28023	-330.71008	-1.4151206	1.4298508	-324.53767	-324.95508	-322.3397
33	33	-298.13783	-299.45933	-300.86419	-1.321502	1.4048601	-294.67566	-295.09353	-293.72824
34	34	-350.8097	-352.38074	-351.95739	-1.5710359	-0.42334727	-345.96106	-346.39414	-339.37746
35	35	-281.14902	-282.70491	-283.42811	-1.5558914	0.72320585	-278.08863	-278.50634	-273.81504
36	36	-310.68853	-312.28349	-313.85263	-1.5949509	1.5691496	-307.62431	-306.69975	-304.4677
37	37	-299.80317	-300.77137	-301.8026	-0.96819421	1.0312287	-296.51274	-295.66012	-290.09768
38	38	-397.11859	-398.91746	-397.11734	-1.7988709	-1.8001216	-393.31	-393.72753	-385.48603
39	39	-498.73076	-495.11546	-494.63322	3.6153017	-0.48223653	-487.83579	-481.69588	-477.06881
40	40	-378.95681	-379.08153	-380.08993	-0.12471396	1.0083991	-375.14612	-372.77827	-369.07766
41	41	-347.85612	-347.77666	-349.4541	0.079459323	1.6774418	-340.19279	-338.31359	-335.67345
42	42	-325.44825	-326.76365	-326.43815	-1.3154036	-0.32550338	-321.77936	-322.1971	-316.68741
43	43	-192.86047	-194.45716	-196.35936	-1.5966824	1.9022005	-190.39424	-190.81203	-190.8123
44	44	-346.93084	-348.27796	-349.36982	-1.3471183	1.0918614	-338.3344	-339.2516	-338.32894
45	45	-311.14587	-311.9786	-313.78692	-0.83273266	1.8083133	-307.82738	-307.0194	-307.02836
46	46	-326.35356	-327.99732	-326.94339	-1.6437549	-1.0539289	-323.0974	-323.51636	-313.99323
47	47	-348.3132	-349.64968	-347.13702	-1.3364798	-2.5126653	-339.8906	-340.33055	-336.10735
48	48	-247.08975	-248.84203	-249.58856	-1.75228	0.74652965	-244.60142	-245.01887	-241.97326
49	49	-305.52058	-307.15959	-305.64879	-1.6390116	-1.5108052	-297.86261	-298.43787	-292.96884
50	50	-327.17571	-328.81793	-328.76158	-1.6422184	-0.056350207	-321.2498	-320.85878	-317.92797
51	51	-315.55312	-316.27195	-318.5326	-0.71883673	2.2606521	-310.275	-311.03451	-309.88467
52	52	-293.25997	-294.88532	-293.8186	-1.6253542	-1.0667226	-290.12813	-290.54603	-283.90166
53	53	-235.81647	-237.55541	-239.14986	-1.7389346	1.5944563	-232.25743	-232.6916	-232.20139
54	54	-396.44708	-392.69567	-396.10798	3.7514047	3.4123024	-388.98697	-383.84245	-380.40277
55	55	-317.96516	-319.382	-321.02127	-1.4168425	1.6392646	-314.42562	-314.84312	-312.83821
56	56	-519.31993	-518.93292	-513.08047	0.38700654	-5.8524505	-508.90484	-507.04669	-499.21422
57	57	-235.10079	-236.78251	-238.26473	-1.6817152	1.4822288	-232.18505	-232.60412	-232.60329
58	58	-358.42496	-357.4537	-356.49836	0.97125733	-0.95533933	-351.05041	-347.82636	-345.02366
59	59	-276.62116	-275.86833	-278.29031	0.75283298	2.4219804	-273.32604	-269.69196	-267.91036
60	60	-312.77677	-313.7916	-315.7489	-1.0148314	1.9572978	-309.32646	-308.35694	-308.35651
61	61	-305.21877	-305.40497	-307.65896	-0.18619612	2.2539904	-301.80851	-299.51481	-299.52476
62	62	-343.47337	-344.75172	-344.77389	-1.27835	0.022164657	-339.95794	-339.21272	-333.38879
63	63	-245.52079	-247.39603	-247.9934	-1.8752399	0.59737135	-242.60612	-243.02352	-239.65885
64	64	-403.25815	-404.29506	-405.23089	-1.0369059	0.93583159	-396.79902	-395.13512	-393.44385
65	65	-346.55427	-347.50834	-348.10539	-0.95407247	0.59705306	-341.27505	-341.69728	-337.75915
66	66	-331.97511	-333.30625	-335.1694	-1.3311439	1.8631511	-328.70043	-327.83468	-325.53132
67	67	-303.77231	-305.22411	-305.9634	-1.4518059	0.73928701	-300.23259	-300.65018	-296.23536
68	68	-319.75118	-321.03492	-322.03458	-1.2837332	0.99966575	-314.18258	-314.60743	-312.56716
69	69	-255.07661	-254.81008	-257.76601	0.26652964	2.9559256	-252.12648	-249.04751	-249.05238
70	70	-341.96114	-342.76037	-344.53221	-0.79923484	1.7718367	-335.2487	-334.39626	-332.32053
71	71	-322.11557	-323.90034	-325.14533	-1.7847726	1.2449939	-318.6968	-317.29216	-317.39421
72	72	-408.11202	-409.43236	-406.95263	-1.320349	-2.4797311	-403.6076	-404.02605	-394.83803
73	73	-320.79629	-322.41593	-321.38974	-1.6196351	-1.0261865	-317.50711	-317.9246	-313.00258
74	74	-257.52301	-259.2315	-260.76472	-1.708492	1.533218	-254.58764	-255.00543	-255.00813
75	75	-374.46574	-376.11984	-374.843	-1.6540996	-1.2768408	-370.59105	-371.00764	-364.43766
76	76	-279.35095	-280.33426	-282.36339	-0.98330866	2.0291301	-276.11118	-275.02039	-273.53531
77	77	-327.6817	-327.74246	-330.08009	-0.06075729	2.3376259	-322.95832	-320.78838	-318.13661
78	78	-243.28578	-244.76901	-246.32339	-1.4832313	1.5543766	-239.48716	-239.91531	-239.91357
79	79	-301.98107	-303.36616	-304.22163	-1.3850882	0.85546771	-298.71297	-299.13066	-294.42261
80	80	-349.41246	-350.39579	-352.13617	-0.98332886	1.7403793	-345.30788	-344.60536	-344.657
81	81	-437.22228	-431.94576	-435.40595	5.2765157	3.4601893	-425.20996	-425.55248	-422.82269
82	82	-332.53531	-334.57999	-335.25343	-2.0446804	0.67343919	-329.72487	-330.14263	-325.8682
83	83	-443.49372	-439.96547	-438.20126	3.5282453	-1.7642068	-435.96986	-431.45708	-423.56654
84	84	-331.16927	-331.55628	-334.14146	-0.38700744	2.5851834	-326.4787	-325.61981	-323.98896
85	85	-282.57414	-284.35067	-284.96606	-1.7765386	0.61538924	-279.32761	-279.74504	-275.80268
86	86	-424.66765	-425.6536	-425.31785	-0.9859565	-0.33575821	-416.79724	-418.96152	-411.01662
87	87	-224.06108	-225.89603	-227.20541	-1.8349459	1.3093777	-221.38951	-221.80918	-219.60751
88	88	-261.57417	-263.20171	-264.57321	-1.6275427	1.3714983	-256.94561	-257.37138	-256.68191
89	89	-311.0666	-312.08818	-314.14465	-1.0215822	2.0564667	-307.92937	-307.00828	-307.00983
90	90	-444.01573	-444.46398	-446.72404	-0.44825395	2.2600624	-438.93458	-437.58877	-437.35858
91	91	-317.20752	-318.79224	-320.7769	-1.5847202	1.9846616	-313.76804	-314.18682	-314.18824
92	92	-308.41989	-309.89322	-311.60487	-1.4733233	1.7116486	-305.17035	-305.58821	-302.41242
93	93	-265.64549	-267.40693	-269.02646	-1.7614361	1.6195332	-262.64043	-263.05816	-263.05864
94	94	-233.03749	-234.77453	-235.53496	-1.737034	0.76043557	-230.35217	-230.76986	-227.24065
95	95	-283.2315	-284.3154	-282.64798	-1.0838971	-1.6674234	-280.06416	-279.01029	-270.70561
96	96	-221.76771	-223.16484	-224.60396	-1.3971318	1.4391165	-218.73597	-219.15389	-218.26127
97	97	-340.74835	-342.08668	-343.3996	-1.3383317	1.3129241	-337.39482	-336.79581	-332.66787
98	98	-238.94605	-240.72159	-242.08662	-1.7755424	1.3650339	-236.13699	-236.55476	-236.02249
99	99	-416.26374	-416.7126	-408.43428	-0.44885338	-8.2783185	-403.12891	-402.48797	-394.08101
