No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-613.19244	-611.87307	-607.71185	1.3193698	-4.1612186
1	1	-393.97486	-394.23681	-391.2264	-0.26195503	-3.0104136
2	2	-686.00288	-682.62475	-654.67316	3.3781282	-27.95159
3	3	-529.17609	-527.2688	-523.47762	1.9072956	-3.7911766
4	4	-430.63226	-430.59693	-428.31347	0.035324926	-2.2834608
5	5	-583.74061	-582.29978	-562.52314	1.4408223	-19.776648
6	6	-554.30022	-553.72645	-537.69777	0.57376408	-16.028679
7	7	-383.46424	-382.44167	-380.52455	1.0225693	-1.9171193
8	8	-420.40131	-416.9452	-414.23865	3.4561098	-2.7065492
9	9	-527.55478	-527.04548	-525.07787	0.50930106	-1.9676086
10	10	-641.98235	-642.00056	-624.48923	-0.018210121	-17.511328
11	11	-662.36718	-662.12839	-656.05324	0.23879223	-6.0751445
12	12	-432.046	-430.51063	-426.52058	1.5353789	-3.9900453
13	13	-430.76739	-429.61024	-419.94641	1.1571536	-9.6638237
14	14	-572.32918	-571.53717	-558.55771	0.79201156	-12.979456
15	15	-472.07319	-472.13034	-466.121	-0.057149672	-6.0093394
16	16	-504.40085	-504.19491	-493.68843	0.20593991	-10.506479
17	17	-584.98713	-581.08714	-581.01284	3.8999839	-0.074303502
18	18	-641.31239	-637.04311	-602.35821	4.2692796	-34.684897
19	19	-677.87425	-673.34788	-660.96628	4.526365	-12.381607
20	20	-339.28604	-339.1449	-337.68771	0.14114479	-1.4571901
21	21	-612.37855	-611.71777	-604.35658	0.66077529	-7.3611919
22	22	-641.40378	-640.41453	-624.81251	0.98924912	-15.60202
23	23	-641.41191	-640.85943	-628.8943	0.55248277	-11.965133
24	24	-434.85122	-434.86536	-436.41764	-0.014141674	1.5522751
25	25	-485.61541	-480.24726	-480.16729	5.3681452	-0.079973921
26	26	-533.33191	-527.30829	-524.2872	6.0236205	-3.0210828
27	27	-532.77885	-532.73466	-523.20131	0.044187015	-9.5333578
28	28	-455.8075	-452.50671	-453.53009	3.3007878	1.0233799
29	29	-574.37223	-575.1643	-554.70833	-0.79207697	-20.45597
30	30	-486.73151	-485.91151	-485.84904	0.82000253	-0.062464409
31	31	-470.73587	-469.90554	-464.4608	0.83033773	-5.4447411
32	32	-731.48049	-729.11045	-708.8855	2.3700454	-20.224947
33	33	-487.09605	-486.49617	-479.72648	0.59988135	-6.7696837
34	34	-401.72268	-397.71201	-398.7538	4.0106671	1.0417917
35	35	-684.67123	-683.67234	-655.95342	0.99889688	-27.718913
36	36	-697.54461	-693.46194	-685.36396	4.0826691	-8.0979858
37	37	-721.44465	-720.29731	-706.46897	1.1473459	-13.828339
38	38	-377.62439	-376.73927	-377.2471	0.885126	0.50783108
39	39	-640.72885	-640.23531	-624.90167	0.49354314	-15.333645
40	40	-526.02988	-524.93666	-524.4847	1.0932148	-0.45196569
41	41	-543.58511	-543.4116	-531.80626	0.17350996	-11.605335
42	42	-553.94104	-552.57571	-549.81106	1.3653252	-2.7646487
43	43	-656.84187	-655.3076	-641.07898	1.5342722	-14.228624
44	44	-555.44951	-553.75154	-548.44695	1.6979695	-5.3045875
45	45	-432.67007	-431.71183	-425.38046	0.95823592	-6.3313697
46	46	-577.47178	-576.53773	-574.75474	0.93404442	-1.7829907
47	47	-479.61947	-479.52675	-478.55896	0.092723664	-0.96778701
48	48	-518.05297	-519.71234	-508.19325	-1.6593692	-11.519088
49	49	-717.1694	-698.92829	-689.2086	18.24111	-9.7196862
50	50	-658.51115	-655.9347	-631.06277	2.5764522	-24.87192
51	51	-489.85518	-488.85214	-478.1788	1.0030436	-10.673342
52	52	-740.15074	-739.40909	-702.74816	0.74165158	-36.660933
53	53	-559.04187	-558.66315	-552.91995	0.37872419	-5.7431962
54	54	-701.47392	-700.96193	-670.28022	0.51198523	-30.681713
55	55	-588.70848	-585.6038	-557.92543	3.1046798	-27.67837
56	56	-645.5934	-645.90446	-634.9825	-0.31105724	-10.921956
57	57	-502.23739	-502.00189	-504.14274	0.23549619	2.1408519
58	58	-471.28635	-469.85614	-469.5027	1.4302184	-0.35343051
