No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2
4	400	-290.67029	-291.11455	-291.44096	-0.44426208	0.3264047
4	401	-241.75398	-241.35101	-241.93355	0.40297387	0.58254559
4	402	-278.16217	-278.12734	-278.82593	0.034835597	0.69858992
4	403	-320.82474	-320.72274	-321.29126	0.10199225	0.56852145
4	404	-425.61806	-423.83112	-423.73013	1.7869456	-0.10099213
4	405	-565.09711	-564.96342	-555.18461	0.13368334	-9.7788171
4	406	-342.18398	-340.93321	-342.12503	1.2507694	1.1918241
4	407	-341.48169	-338.79442	-339.4598	2.6872612	0.66537277
4	408	-351.98316	-352.52938	-352.80498	-0.54621805	0.27559807
4	409	-280.82882	-281.43323	-281.17224	-0.60440235	-0.260985
4	410	-311.79051	-312.52281	-312.87163	-0.73230347	0.34882036
4	411	-270.40039	-271.0622	-271.46102	-0.66180345	0.39881858
4	412	-438.89752	-439.19077	-437.06267	-0.29324495	-2.1281002
4	413	-398.51123	-393.90539	-395.05351	4.6058443	1.1481211
4	414	-275.31445	-272.04576	-272.84343	3.268686	0.79767212
4	415	-257.15822	-257.61992	-258.26655	-0.4616992	0.646628
4	416	-336.56624	-334.97656	-335.752	1.5896856	0.77544194
4	417	-313.91392	-312.11229	-313.10673	1.801623	0.99443407
4	418	-341.16381	-341.51467	-339.04755	-0.35085305	-2.4671186
4	419	-302.07252	-302.51454	-302.94619	-0.44202178	0.43164899
4	420	-340.69483	-337.60555	-339.19444	3.089279	1.588882
4	421	-309.9558	-310.50296	-310.84261	-0.54716767	0.33964438
4	422	-497.42958	-489.90576	-491.51936	7.5238191	1.6136043
4	423	-265.53633	-265.55692	-266.15712	-0.020590323	0.60020071
4	424	-244.66685	-245.179	-245.36599	-0.51214901	0.18698939
4	425	-265.91096	-265.32763	-266.05929	0.58332589	0.7316632
4	426	-346.91002	-347.2883	-344.94804	-0.37827905	-2.3402576
4	427	-345.82687	-343.9762	-344.16874	1.8506683	0.19253173
4	428	-455.51895	-454.15959	-454.69163	1.3593558	0.5320377
4	429	-201.05864	-201.35308	-201.81807	-0.29443878	0.46498426
4	430	-328.11721	-328.27305	-328.52372	-0.15583649	0.2506712
4	431	-285.38436	-286.18231	-286.77264	-0.79794967	0.59032483
4	432	-331.79045	-332.35405	-332.89526	-0.5636059	0.54120584
4	433	-298.33041	-297.91008	-298.52562	0.42033414	0.61554343
4	434	-220.22682	-220.9177	-221.41453	-0.69087448	0.49683223
4	435	-306.05351	-302.18154	-303.08969	3.8719768	0.90815605
4	436	-313.32201	-313.66091	-314.29824	-0.33889718	0.63733538
4	437	-340.56744	-341.41197	-341.67716	-0.84453208	0.26518872
4	438	-253.11041	-253.00576	-253.64628	0.10465704	0.6405268
4	439	-423.4887	-422.78377	-415.92003	0.70492704	-6.8637472
4	440	-341.66446	-342.37914	-342.72475	-0.71468401	0.34560996
4	441	-300.06507	-300.77328	-300.80831	-0.7082081	0.035028596
4	442	-377.72014	-376.79079	-377.42233	0.92934609	0.6315379
4	443	-341.69111	-332.65531	-334.03519	9.0358038	1.3798874
4	444	-211.02291	-211.1777	-211.94298	-0.15479119	0.76528185
4	445	-296.72169	-297.21634	-296.84472	-0.49465032	-0.37161561
4	446	-342.68154	-342.89516	-343.45507	-0.21361941	0.55991195
4	447	-296.12149	-296.39343	-296.93315	-0.27193674	0.53971627
4	448	-319.14571	-318.03253	-318.88616	1.1131822	0.85363392
4	449	-382.39981	-382.15956	-381.72598	0.24025616	-0.43357733
4	450	-383.97317	-382.76389	-382.62712	1.2092738	-0.13677333
4	451	-278.54706	-278.92886	-279.39258	-0.38180077	0.46372638
4	452	-344.74335	-345.13843	-344.6475	-0.39508307	-0.49092599
4	453	-433.79673	-434.3499	-433.98382	-0.55317935	-0.36608565
4	454	-260.72286	-261.13271	-261.3577	-0.40984684	0.22498898
4	455	-295.70477	-296.44592	-296.83838	-0.74115017	0.39246031
4	456	-338.31375	-339.03974	-339.34813	-0.72598154	0.30838976
4	457	-217.65304	-217.94233	-218.26648	-0.28929354	0.32414496
4	458	-217.77911	-218.24699	-218.51415	-0.46787944	0.26715149
4	459	-344.59443	-345.22941	-345.50914	-0.63497679	0.27972899
4	460	-360.32628	-361.03202	-361.3608	-0.70574456	0.32877793
4	461	-227.73086	-227.81898	-228.55298	-0.088124131	0.73399474
4	462	-342.27889	-342.6146	-343.16204	-0.33571219	0.54743074
4	463	-399.50031	-397.5122	-398.51418	1.9881079	1.0019793
4	464	-268.55994	-269.0953	-269.37361	-0.53535337	0.27830993
4	465	-306.45176	-306.77647	-307.31268	-0.32471024	0.53620232
4	466	-434.15242	-434.40078	-434.81316	-0.24836519	0.41237314
4	467	-316.05154	-316.53332	-317.01516	-0.48177888	0.48184
4	468	-252.57973	-253.02249	-252.99594	-0.44276234	-0.026552704
4	469	-378.06774	-378.42896	-373.98359	-0.36122318	-4.445375
4	470	-262.94768	-263.71085	-264.06491	-0.76317283	0.35406256
4	471	-225.14085	-225.69148	-226.59788	-0.55062858	0.90639633
4	472	-245.57581	-244.62377	-245.30357	0.95203784	0.67980274
4	473	-323.70116	-324.28309	-324.71199	-0.5819304	0.42889815
4	474	-245.23276	-245.78925	-246.36205	-0.55648489	0.57280451
4	475	-469.42784	-468.81746	-469.4132	0.61037841	0.59573667
4	476	-388.28467	-388.16194	-387.9948	0.1227242	-0.16714251
4	477	-382.60938	-383.36237	-383.21218	-0.75298675	-0.1501915
4	478	-366.45497	-366.52222	-366.96076	-0.067248112	0.43853482
4	479	-243.65756	-244.37163	-244.75566	-0.71407164	0.38402574
4	480	-357.36064	-357.92503	-358.30206	-0.56439193	0.37703364
4	481	-260.79512	-260.2666	-261.0708	0.52852023	0.80420092
4	482	-299.59723	-298.69457	-299.40467	0.90265932	0.71010271
4	483	-345.83784	-346.24684	-346.33807	-0.40900423	0.091222824
4	484	-290.35217	-291.04461	-291.5209	-0.69244299	0.47629072
4	485	-209.24062	-209.96738	-210.44772	-0.7267579	0.48033861
4	486	-286.15483	-286.70176	-287.11911	-0.54693692	0.41734567
4	487	-232.39943	-233.37618	-233.46116	-0.97675158	0.084978699
4	488	-294.48811	-295.34826	-295.56467	-0.86014539	0.21641696
4	489	-317.49762	-318.05369	-318.74492	-0.55607715	0.6912273
4	490	-304.9475	-303.80473	-304.61605	1.1427727	0.81132423
4	491	-229.47249	-229.36567	-229.92344	0.10681905	0.55776914
4	492	-372.1556	-373.001	-373.2521	-0.84540516	0.25109441
4	493	-254.00238	-254.76429	-255.34963	-0.76191273	0.58533798
4	494	-262.48141	-261.97269	-262.73379	0.50871984	0.76109749
4	495	-216.35478	-217.17473	-217.97271	-0.81995835	0.79797865
4	496	-300.52202	-301.36256	-301.71128	-0.84053577	0.34871884
4	497	-278.78835	-279.45005	-273.59777	-0.66169869	-5.8522788
4	498	-358.78776	-359.02029	-359.53308	-0.23252922	0.5127933
4	499	-402.10398	-402.37338	-402.81407	-0.26940032	0.44069117
4	500	-328.24797	-328.68055	-328.86639	-0.43257777	0.18583937
4	501	-361.71009	-362.34961	-362.49841	-0.63952862	0.14879228
4	502	-321.06092	-321.05857	-321.831	0.0023565293	0.77243819
4	503	-314.5724	-314.83554	-315.30389	-0.26314502	0.4683522
4	504	-399.65499	-400.15261	-400.57723	-0.49762735	0.42461203
4	505	-329.51341	-330.0984	-330.53276	-0.58499142	0.43436318
4	506	-437.04398	-436.38076	-433.50238	0.66322595	-2.8783749
4	507	-260.8787	-261.16306	-261.57957	-0.28436051	0.41650822
4	508	-277.12413	-276.50194	-277.21028	0.62218658	0.70833907
4	509	-287.35547	-288.05228	-288.13736	-0.69680817	0.085081731
4	510	-187.58363	-188.46601	-188.93376	-0.88238124	0.46775218
4	511	-315.34124	-315.75408	-316.83918	-0.41283816	1.0851
4	512	-358.78244	-359.4398	-359.70131	-0.65735518	0.26151448
4	513	-203.66693	-204.3009	-204.69346	-0.63397383	0.3925587
4	514	-221.16511	-221.18808	-221.84081	-0.022970742	0.65273635
4	515	-257.65679	-257.85027	-258.40261	-0.19348759	0.55233745
4	516	-312.58889	-313.45007	-313.70462	-0.86118081	0.25455142
4	517	-459.37013	-457.78409	-458.72447	1.5860391	0.94037812
4	518	-282.81373	-283.54269	-283.91342	-0.72895914	0.37073571
4	519	-307.73156	-307.44939	-307.95235	0.28216826	0.50296164
4	520	-373.62601	-373.47501	-373.93748	0.15099616	0.46247275
4	521	-346.28357	-346.98919	-347.31746	-0.70562377	0.32826903
4	522	-236.0149	-235.67062	-236.12778	0.34428557	0.45715964
4	523	-170.17467	-170.90745	-171.3082	-0.73277998	0.40075495
4	524	-285.85549	-286.00758	-286.57781	-0.15208552	0.57023578
4	525	-251.76048	-252.20437	-252.57991	-0.44389567	0.37553779
4	526	-236.35896	-237.10372	-237.61884	-0.74476141	0.51511846
4	527	-326.23774	-326.02998	-326.77551	0.20776397	0.7455285
4	528	-206.44874	-207.39698	-207.52583	-0.94823795	0.12884727
4	529	-372.57122	-373.03332	-372.96191	-0.46209781	-0.071405905
4	530	-241.05292	-241.24969	-241.85025	-0.19676973	0.6005588
4	531	-320.93453	-320.9244	-321.27892	0.010138787	0.35452111
4	532	-292.044	-292.82725	-293.27581	-0.78324561	0.44856398
4	533	-209.41524	-209.4026	-210.24126	0.012646615	0.83866109
4	534	-329.39295	-327.99191	-327.67661	1.4010492	-0.31529936
4	535	-245.52147	-246.39827	-246.57215	-0.87679544	0.17387934
4	536	-261.69363	-262.38631	-262.36143	-0.6926787	-0.024875062
4	537	-297.71403	-298.46865	-298.81646	-0.75461435	0.34781576
4	538	-334.57895	-335.30932	-335.59905	-0.73037238	0.28973188
4	539	-372.18028	-369.70611	-370.72126	2.4741661	1.0151458
4	540	-385.40809	-385.86259	-384.36477	-0.45450046	-1.4978142
4	541	-290.88395	-291.42456	-291.97178	-0.54061181	0.54721981
4	542	-340.21803	-340.36804	-340.66454	-0.15000325	0.29650402
4	543	-332.15375	-332.73206	-333.08174	-0.57831285	0.34967921
4	544	-278.75737	-279.27627	-279.62377	-0.5189029	0.34750171
4	545	-345.86963	-345.30126	-344.99479	0.56837015	-0.30647424
4	546	-325.58428	-324.72463	-325.4169	0.85965122	0.69227144
4	547	-242.57135	-243.18214	-243.61193	-0.6107911	0.42978975
4	548	-239.25546	-239.53951	-240.15817	-0.28405099	0.6186578
4	549	-287.3381	-288.03008	-288.12666	-0.69197459	0.096587587
4	550	-267.96348	-268.35006	-268.96502	-0.38657822	0.61496458
4	551	-309.99934	-309.89603	-310.57117	0.10331343	0.6751399
4	552	-231.77256	-232.86523	-233.1264	-1.0926672	0.26117752
4	553	-317.16503	-317.23628	-317.83544	-0.071248887	0.59915662
4	554	-300.5661	-301.00479	-301.39336	-0.4386851	0.38857011
4	555	-199.55778	-200.26002	-200.36049	-0.70223907	0.10047117
4	556	-255.00901	-255.60192	-255.78936	-0.59291711	0.18743285
4	557	-315.62773	-316.05609	-316.51498	-0.42836447	0.45888629
4	558	-331.64847	-331.58907	-332.22315	0.059402063	0.63408196
4	559	-382.99391	-382.58516	-382.41127	0.40874856	-0.17388993
4	560	-301.06833	-301.31619	-301.99904	-0.24786333	0.68285297
4	561	-442.36015	-441.74763	-441.88207	0.612516	0.13443713
4	562	-297.43091	-297.69209	-298.20511	-0.26117152	0.51302249
4	563	-338.92597	-339.35261	-336.42526	-0.42664851	-2.9273533
4	564	-284.25306	-284.91062	-285.35937	-0.6575679	0.44874841
4	565	-357.72629	-356.45816	-357.21096	1.2681322	0.75279866
4	566	-256.02166	-256.08714	-256.68598	-0.06547834	0.59884395
4	567	-353.65655	-354.39006	-352.86136	-0.73350843	-1.5287016
4	568	-342.78566	-343.28058	-343.77849	-0.49491726	0.49791097
4	569	-296.39627	-297.12091	-297.31979	-0.72463256	0.19888148
4	570	-253.58148	-254.13774	-254.59306	-0.55626721	0.45531248
4	571	-280.9497	-281.84538	-282.22023	-0.89567386	0.37485504
4	572	-255.09374	-255.07954	-255.60407	0.01419876	0.52452639
4	573	-276.05451	-276.7534	-276.52661	-0.69889223	-0.22678924
4	574	-219.08993	-219.93601	-220.33324	-0.84607798	0.39723294
4	575	-219.58214	-219.36698	-219.82026	0.21516341	0.4532864
4	576	-303.66383	-304.36748	-304.83076	-0.703651	0.46328312
4	577	-310.16974	-310.28968	-310.74248	-0.11993961	0.45280616
4	578	-308.64425	-309.08609	-309.50565	-0.44183636	0.41955741
4	579	-295.34135	-295.54191	-295.87465	-0.20056229	0.33273855
4	580	-246.06102	-247.0395	-246.91648	-0.9784842	-0.12302724
4	581	-405.40748	-400.82534	-401.90606	4.5821416	1.0807176
4	582	-339.57704	-337.74744	-338.33742	1.8296008	0.58997338
4	583	-291.05499	-291.80198	-292.00369	-0.74698729	0.20171161
4	584	-308.48261	-308.99752	-309.1662	-0.51491167	0.16868553
4	585	-320.57795	-321.05441	-321.47631	-0.47646838	0.42189895
4	586	-223.22573	-223.98338	-224.21995	-0.75764384	0.2365732
4	587	-276.90767	-277.53072	-277.87751	-0.62304932	0.34679157
4	588	-278.88819	-279.12906	-279.7057	-0.24087669	0.57663777
4	589	-263.18714	-262.13733	-262.85069	1.0498162	0.71336224
4	590	-360.25149	-360.87841	-361.27587	-0.62692391	0.39746254
4	591	-310.50372	-309.87221	-310.35137	0.63151254	0.47916088
4	592	-307.07667	-307.70993	-308.03987	-0.63326226	0.32993546
4	593	-231.37749	-231.34104	-232.16917	0.036452459	0.82812641
4	594	-300.42833	-301.22462	-301.52279	-0.7962911	0.29816953
4	595	-232.9873	-233.55634	-233.97965	-0.56904158	0.42331614
4	596	-247.73713	-247.96359	-248.40585	-0.22645737	0.4422565
4	597	-318.34754	-318.67352	-319.22063	-0.32597414	0.54710991
4	598	-246.43459	-246.72607	-247.03696	-0.29148853	0.3108869
4	599	-343.13415	-343.42076	-343.72561	-0.2866162	0.30484895
4	600	-279.5744	-279.4936	-280.13294	0.080795997	0.63933975
4	601	-224.03906	-224.72131	-224.84191	-0.68225239	0.12059852
4	602	-292.11356	-292.92557	-293.20945	-0.81201334	0.28387957
4	603	-308.22443	-308.34508	-308.59835	-0.12065243	0.2532698
4	604	-303.19493	-303.62006	-304.13554	-0.42513232	0.51547878
4	605	-317.14486	-316.00113	-316.37079	1.1437359	0.36966419
4	606	-291.8077	-292.79855	-293.01035	-0.99084527	0.21180559
4	607	-228.30913	-229.04243	-229.23468	-0.73329697	0.19224943
4	608	-212.41087	-212.73625	-211.82516	-0.32538194	-0.91108568
4	609	-218.94886	-218.62162	-219.10974	0.32724149	0.48812525
4	610	-240.78615	-241.42061	-241.37802	-0.63446448	-0.042594477
4	611	-215.54389	-215.78272	-216.33754	-0.23882936	0.55481746
4	612	-383.64508	-384.20182	-382.67616	-0.55673696	-1.5256566
4	613	-275.84379	-275.06832	-275.40877	0.77546753	0.34044259
4	614	-342.12527	-342.55698	-342.91904	-0.43170101	0.36206706
4	615	-396.97546	-397.66709	-397.9412	-0.69162748	0.27411086
4	616	-264.70425	-265.52595	-265.82806	-0.82170478	0.30211051
4	617	-260.61693	-259.83326	-260.74252	0.78366385	0.90925788
4	618	-440.23266	-440.2277	-441.34258	0.0049673016	1.114884
4	619	-213.866	-214.00072	-214.60824	-0.1347211	0.60752319
4	620	-437.43787	-433.54991	-433.92221	3.8879568	0.3722998
4	621	-261.37709	-261.50396	-262.31191	-0.12687058	0.80794931
4	622	-216.88133	-217.6711	-217.89647	-0.78976902	0.22537075
4	623	-353.09294	-353.48081	-354.00769	-0.3878747	0.52687379
4	624	-286.10483	-286.94668	-287.31943	-0.84184365	0.37275543
4	625	-335.39308	-335.38741	-331.14731	0.0056680314	-4.2400993
4	626	-400.59007	-398.5795	-399.66124	2.0105778	1.0817421
4	627	-264.06755	-264.7543	-265.0785	-0.68675744	0.32419812
4	628	-400.6568	-400.95971	-401.33746	-0.30290969	0.37774791
4	629	-349.24827	-349.49068	-349.89035	-0.24241065	0.39966794
4	630	-549.6517	-545.39901	-544.73926	4.252692	-0.6597555
4	631	-360.6101	-359.62232	-360.24598	0.98777735	0.62365885
4	632	-401.41427	-400.68357	-396.94061	0.73069608	-3.7429652
4	633	-318.60901	-318.29481	-318.95819	0.31419948	0.66337396
4	634	-275.086	-275.73776	-276.05199	-0.65176716	0.3142277
4	635	-379.9632	-379.90841	-380.49418	0.054785161	0.58576784
4	636	-273.74149	-273.89965	-274.50508	-0.15815344	0.60543002
4	637	-339.63812	-339.45261	-339.88304	0.18551139	0.43043012
4	638	-255.2041	-255.96889	-256.322	-0.76478602	0.3531164
4	639	-203.07505	-203.62176	-204.03305	-0.54670444	0.41129211
4	640	-269.99666	-270.15366	-270.70251	-0.15699217	0.54885279
4	641	-340.69268	-341.30762	-341.39634	-0.61493356	0.088725159
4	642	-346.71493	-346.49109	-347.15503	0.22383838	0.66393423
4	643	-410.41882	-410.7342	-411.37367	-0.3153763	0.63947287
4	644	-533.91571	-529.8859	-529.01621	4.0298103	-0.8696828
4	645	-492.98374	-493.16987	-492.76765	-0.18613356	-0.40222121
4	646	-236.31064	-237.34838	-237.52047	-1.0377342	0.17209127
4	647	-424.90534	-425.24701	-424.67619	-0.34167552	-0.57082647
4	648	-306.54092	-304.41665	-305.41455	2.1242678	0.99790017
4	649	-350.0358	-350.75604	-350.87535	-0.7202399	0.1193035
4	650	-251.46411	-252.24924	-252.45767	-0.78512117	0.20843879
4	651	-290.5556	-290.46283	-290.93811	0.092765073	0.47527375
4	652	-284.98026	-285.54066	-285.95739	-0.56040349	0.41672403
4	653	-396.24504	-396.59154	-395.52059	-0.34649837	-1.0709512
4	654	-249.17638	-249.82813	-250.1037	-0.6517475	0.27556766
4	655	-278.56905	-279.01424	-279.59185	-0.4451891	0.57761517
4	656	-299.47661	-300.049	-300.28978	-0.57239221	0.24078131
4	657	-424.83245	-423.80322	-424.48978	1.0292279	0.68655239
4	658	-205.7052	-205.44447	-206.02013	0.2607261	0.57565821
4	659	-285.22605	-285.39902	-285.56594	-0.17297848	0.16691694
4	660	-310.48184	-310.26371	-310.01329	0.21813292	-0.25041826
4	661	-279.87719	-280.27915	-280.85357	-0.4019604	0.57441183
4	662	-337.95127	-337.75218	-338.34905	0.1990823	0.5968666
4	663	-365.59503	-362.77823	-363.25959	2.8167999	0.48136531
4	664	-446.27224	-446.50332	-446.29041	-0.23107582	-0.21290906
4	665	-427.55505	-427.33331	-427.42723	0.22174029	0.093913114
4	666	-256.7296	-257.64682	-257.80088	-0.91722276	0.15406146
4	667	-414.53702	-414.45301	-414.32224	0.084002375	-0.13077649
4	668	-280.06095	-280.008	-280.58937	0.052951755	0.58136586
4	669	-226.00733	-226.54813	-227.03944	-0.54080072	0.49131338
4	670	-236.03846	-236.73765	-237.12406	-0.6991901	0.38641553
4	671	-653.92926	-653.46382	-653.11026	0.46544212	-0.35356118
4	672	-244.51767	-244.60372	-245.0193	-0.086050109	0.41558256
4	673	-395.72337	-395.66369	-396.18454	0.059679277	0.52085682
4	674	-383.35114	-383.84124	-383.15877	-0.49009505	-0.682465
4	675	-342.52122	-342.6473	-343.18144	-0.12607119	0.5341411
4	676	-326.39019	-326.52259	-327.04241	-0.13239911	0.51981936
4	677	-420.39	-420.51432	-420.45248	-0.12431861	-0.061844931
4	678	-288.61841	-288.85999	-288.90639	-0.24157984	0.046394718
4	679	-286.29113	-287.03797	-287.40947	-0.74684382	0.37149843
4	680	-320.32811	-321.0178	-321.17275	-0.68969052	0.15494757
4	681	-501.37763	-500.83282	-501.04779	0.54481438	0.2149704
4	682	-383.20845	-383.6997	-384.23338	-0.49124298	0.53368224
4	683	-238.74418	-238.46276	-239.64736	0.28142917	1.1846028
4	684	-379.85443	-377.64655	-378.60905	2.2078745	0.96249522
4	685	-353.95284	-352.69902	-353.22963	1.2538197	0.53060492
4	686	-149.80292	-150.62046	-151.00892	-0.81754077	0.38845659
4	687	-254.94429	-255.58634	-255.70127	-0.64204903	0.11492966
4	688	-379.24172	-379.42818	-379.37485	-0.18646445	-0.0533273
4	689	-338.83078	-339.45968	-339.82545	-0.62890556	0.36577279
4	690	-414.98605	-415.37541	-410.79138	-0.38936456	-4.5840342
4	691	-364.27195	-360.15282	-361.05096	4.1191355	0.89813965
4	692	-330.21932	-329.40262	-330.06476	0.81670544	0.66214551
4	693	-559.13434	-556.324	-552.89362	2.8103404	-3.4303812
4	694	-349.06167	-349.61867	-350.08197	-0.55700524	0.46329843
4	695	-271.73709	-271.88801	-272.51774	-0.15091511	0.62972669
4	696	-394.07742	-393.16661	-393.84317	0.91080904	0.67656217
4	697	-301.03633	-301.79021	-302.07747	-0.75388638	0.2872563
4	698	-266.18232	-266.41429	-267.12981	-0.23196637	0.7155154
4	699	-271.57198	-272.33692	-272.5887	-0.7649453	0.25177557
4	700	-167.37988	-168.10912	-168.30961	-0.72924058	0.20049234
4	701	-235.71613	-236.42949	-236.89351	-0.71335372	0.46402389
4	702	-270.23957	-270.71637	-271.28266	-0.47679506	0.56629287
4	703	-256.11201	-256.62804	-257.37306	-0.51603267	0.74502195
4	704	-288.29561	-289.05803	-289.19459	-0.76242022	0.1365612
4	705	-382.13482	-381.95505	-381.49582	0.17976611	-0.45923383
4	706	-402.28296	-401.50819	-401.87722	0.77476941	0.36903046
4	707	-342.69115	-343.13735	-343.63849	-0.4462037	0.50114161
4	708	-254.75298	-255.51994	-255.65859	-0.76695998	0.13865136
4	709	-229.27537	-229.54296	-229.97519	-0.26759612	0.43222493
4	710	-396.93602	-397.10951	-397.48209	-0.17348945	0.37257568
4	711	-224.60831	-225.09157	-225.59949	-0.48326309	0.50791757
4	712	-439.02124	-439.61449	-439.97979	-0.59325205	0.36529795
4	713	-272.55421	-273.08555	-273.56533	-0.53134567	0.4797781
4	714	-318.26807	-318.60593	-318.99464	-0.33786096	0.38870929
4	715	-232.10688	-232.58436	-233.10518	-0.47748122	0.52081938
4	716	-249.90054	-250.43723	-251.10245	-0.53669098	0.665223
4	717	-281.83713	-280.93484	-281.73972	0.90228422	0.80487727
4	718	-403.89064	-399.77292	-400.58143	4.1177223	0.80851341
4	719	-267.82395	-268.68587	-269.23352	-0.86191418	0.54765007
4	720	-395.2628	-392.37423	-392.6459	2.8885752	0.27167011
4	721	-309.66548	-309.4419	-310.09256	0.22357402	0.65066131
4	722	-212.56341	-213.43394	-213.67107	-0.87053309	0.23713335
4	723	-277.77652	-278.38482	-278.26205	-0.60829357	-0.12276531
4	724	-292.7054	-292.91718	-293.46397	-0.21177683	0.54679627
4	725	-300.04015	-299.388	-300.16229	0.65215104	0.77428287
4	726	-406.82982	-403.09809	-402.69652	3.7317282	-0.40156977
4	727	-308.08401	-308.49881	-309.01206	-0.41480196	0.51325122
4	728	-353.50453	-347.46327	-348.3669	6.041259	0.90362215
4	729	-297.08408	-297.47715	-297.89078	-0.39307249	0.413626
4	730	-333.56992	-334.39098	-334.6878	-0.82106073	0.29681743
4	731	-211.59152	-212.50944	-212.69843	-0.91791735	0.18899151
4	732	-351.77011	-352.49298	-352.70223	-0.72287016	0.20925654
4	733	-335.42927	-335.95371	-336.33878	-0.52443733	0.38507316
4	734	-346.45959	-346.36182	-346.77199	0.097764753	0.41016695
4	735	-217.25231	-218.15569	-218.11304	-0.90337972	-0.042651577
4	736	-345.61452	-345.52243	-345.839	0.092090443	0.3165731
4	737	-258.65629	-257.50368	-258.1416	1.1526101	0.63791796
4	738	-202.04515	-203.29359	-203.1816	-1.2484326	-0.11198716
4	739	-313.69233	-314.34573	-312.3759	-0.65339998	-1.9698363
4	740	-255.36935	-254.47839	-255.10918	0.89095498	0.63079093
4	741	-350.27727	-350.69324	-350.61636	-0.41597057	-0.076884789
4	742	-329.02175	-329.48525	-329.97102	-0.46349798	0.48576902
4	743	-269.05167	-270.45262	-270.28851	-1.4009523	-0.16410561
4	744	-377.27808	-373.51821	-374.14993	3.7598788	0.63172632
4	745	-447.77494	-446.11693	-446.64021	1.6580135	0.5232827
4	746	-358.09263	-358.72708	-359.17561	-0.63445659	0.44852961
4	747	-307.01311	-307.66659	-308.09347	-0.65348106	0.42687405
4	748	-259.86283	-260.63388	-260.85751	-0.77105303	0.22362439
4	749	-381.27634	-377.3205	-377.72873	3.9558402	0.4082342
4	750	-268.21142	-262.06071	-263.13762	6.1507097	1.0769077
4	751	-466.13477	-465.16777	-461.81292	0.96700031	-3.3548544
4	752	-279.2113	-279.65368	-280.19495	-0.44237267	0.54126892
4	753	-319.93388	-320.76057	-320.91465	-0.826682	0.15408056
4	754	-321.37731	-321.96334	-322.35909	-0.58602594	0.39575142
4	755	-377.33941	-374.4197	-373.34549	2.9197116	-1.0742168
4	756	-318.29955	-318.89269	-319.16235	-0.59313293	0.26965935
4	757	-338.98691	-339.60507	-340.02258	-0.61816457	0.41750875
4	758	-298.77835	-299.44528	-299.41982	-0.66693182	-0.025466106
4	759	-311.47739	-311.49023	-312.09665	-0.012836054	0.60642454
4	760	-365.51654	-366.07226	-366.43276	-0.55571778	0.36049518
4	761	-367.8305	-363.86962	-364.65106	3.960885	0.78144145
4	762	-295.87272	-294.36054	-293.97005	1.5121817	-0.39048916
4	763	-280.39125	-281.19209	-281.57244	-0.80083635	0.38034825
4	764	-467.18697	-467.0874	-468.18913	0.099566427	1.1017316
4	765	-324.39515	-321.39547	-322.65339	2.9996859	1.2579271
4	766	-284.61296	-285.11955	-285.56902	-0.5065966	0.44946753
4	767	-259.46577	-260.00784	-260.48984	-0.54206944	0.48199911
4	768	-344.01033	-344.21588	-344.65598	-0.20555097	0.44009837
4	769	-284.73719	-285.41458	-285.62514	-0.67739518	0.21055523
4	770	-290.64129	-290.28235	-290.59885	0.35894067	0.3164977
4	771	-328.09861	-327.48905	-328.20827	0.60955838	0.71921743
4	772	-299.90361	-299.36355	-299.96941	0.54006503	0.60586427
4	773	-336.44367	-337.10345	-336.4672	-0.65977445	-0.63624448
4	774	-423.42226	-423.43164	-423.89463	-0.0093797951	0.46299416
4	775	-334.35377	-332.22293	-332.60527	2.1308385	0.38233566
4	776	-308.27718	-308.35111	-309.02151	-0.073923769	0.6704061
4	777	-293.94539	-294.64437	-295.01059	-0.6989798	0.36622187
4	778	-203.95544	-204.74497	-205.16759	-0.78953318	0.42262302
4	779	-463.71383	-463.24054	-462.4917	0.47328147	-0.74884417
4	780	-263.91149	-264.39368	-264.69656	-0.48219068	0.30288023
4	781	-193.99887	-193.45194	-194.15378	0.54692699	0.70183653
4	782	-502.51189	-502.33682	-497.35966	0.17506438	-4.9771595
4	783	-250.87167	-250.45856	-250.91478	0.41310628	0.4562239
4	784	-333.53157	-334.05973	-334.01583	-0.52816439	-0.043903564
4	785	-332.02446	-332.37181	-330.23657	-0.34735041	-2.1352449
4	786	-280.10753	-278.99808	-279.86584	1.1094476	0.86776108
4	787	-328.91713	-329.10623	-329.62918	-0.18909613	0.5229533
4	788	-372.53419	-371.88749	-372.21236	0.64669837	0.32486602
4	789	-303.54283	-304.22505	-304.62031	-0.68222717	0.39525416
4	790	-373.34105	-370.48699	-371.56277	2.8540565	1.0757717
4	791	-347.89478	-348.54663	-346.5943	-0.65184746	-1.9523294
4	792	-313.91228	-313.44644	-314.07964	0.46584422	0.63319913
4	793	-239.24411	-239.74989	-240.26079	-0.50577661	0.51090234
4	794	-360.88588	-359.59356	-360.54843	1.2923227	0.95487358
4	795	-286.30795	-286.99652	-287.49704	-0.68856937	0.50052066
4	796	-246.00447	-242.61457	-243.57332	3.3898986	0.95875296
4	797	-293.05338	-293.20024	-293.83766	-0.1468554	0.63742419
4	798	-367.65368	-366.93159	-366.04761	0.72209034	-0.88397786
4	799	-390.65598	-386.60207	-388.28939	4.0539044	1.6873142
4	800	-289.48601	-287.68727	-288.44883	1.7987435	0.7615606
