No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
49	49	-729.39701	-675.37072	-681.28231	54.026284	5.9115926	-716.28536	-663.24713	-663.20326
50	50	-649.21123	-603.89123	-610.36062	45.319999	6.4693866	-637.31332	-598.25281	-598.24717
51	51	-474.06724	-448.89156	-455.43907	25.175683	6.5475178	-462.25232	-439.79025	-439.79364
52	52	-712.31793	-649.98654	-658.17897	62.331385	8.1924321	-701.08359	-641.79266	-641.79654
53	53	-541.06747	-523.98845	-526.80295	17.079014	2.8144972	-529.08272	-516.96635	-514.95769
54	54	-709.9051	-644.16227	-653.10318	65.74283	8.9409095	-698.4665	-635.22064	-635.22151
55	55	-580.02589	-531.42057	-538.69441	48.605316	7.2738368	-569.04224	-527.28432	-527.28539
56	56	-630.89768	-605.59758	-603.14612	25.300103	-2.4514606	-617.85424	-599.33936	-589.82484
57	57	-515.33542	-495.87522	-501.86658	19.460197	5.9913623	-503.28699	-481.93339	-481.93827
58	58	-471.60974	-461.03358	-467.60877	10.576162	6.5751911	-458.79509	-455.06275	-455.33897
59	59	-562.90089	-525.5393	-532.68112	37.361592	7.1418163	-550.96816	-515.75429	-515.75301
60	60	-553.45351	-529.92502	-536.62743	23.528485	6.7024091	-541.84436	-524.34321	-524.34939
61	61	-626.00402	-587.45516	-594.34908	38.548857	6.8939183	-612.42335	-581.94896	-581.94798
62	62	-477.58609	-461.16725	-467.75131	16.418837	6.5840567	-465.79796	-454.60992	-454.55897
63	63	-547.07555	-517.51259	-525.40366	29.562955	7.8910706	-535.01044	-512.32168	-512.31633
64	64	-547.8283	-529.34089	-536.19261	18.487409	6.8517182	-536.4628	-523.63579	-523.67744
65	65	-547.30438	-520.96874	-520.63638	26.335647	-0.3323517	-534.0575	-515.01723	-507.65765
66	66	-494.2046	-468.09641	-474.46274	26.108187	6.3663275	-483.13815	-460.20705	-460.19783
67	67	-472.37861	-453.07817	-460.55183	19.300443	7.4736619	-461.43189	-444.264	-444.27643
68	68	-710.4691	-656.76625	-664.50886	53.702858	7.7426086	-698.14526	-650.89467	-650.88456
69	69	-531.05683	-508.92637	-515.5727	22.130457	6.6463319	-519.64448	-498.37794	-498.38612
70	70	-435.02721	-427.37121	-432.42975	7.6560061	5.0585435	-423.36785	-422.00787	-422.05148
71	71	-556.68201	-525.02693	-532.49616	31.655084	7.4692325	-545.73305	-519.75898	-519.74558
72	72	-443.2743	-427.03921	-434.06171	16.235094	7.0225071	-432.28547	-422.44384	-422.46165
73	73	-650.60985	-617.08052	-624.07814	33.529322	6.997615	-639.54914	-606.92571	-606.93046
74	74	-460.26137	-439.36018	-446.07084	20.901186	6.7106607	-449.19036	-434.27736	-434.27874
75	75	-622.96739	-612.0227	-614.64491	10.944691	2.6222126	-615.09624	-606.04011	-602.88403
76	76	-571.47926	-528.08857	-534.62901	43.390683	6.5404401	-559.80412	-522.3259	-522.30045
77	77	-697.75631	-656.3611	-666.35717	41.395209	9.9960675	-686.73076	-650.56546	-650.27896
78	78	-676.9813	-626.90172	-634.50589	50.07958	7.6041676	-665.31881	-616.21013	-616.1398
79	79	-576.56101	-553.32928	-559.68357	23.23173	6.3542836	-565.13439	-546.64883	-546.77154
80	80	-659.53435	-616.84553	-623.63095	42.688825	6.7854262	-648.0208	-606.84754	-606.84693
81	81	-688.66727	-646.71087	-652.45191	41.956407	5.7410457	-676.18621	-636.99531	-635.31733
82	82	-491.12395	-474.72837	-481.13716	16.395582	6.4087961	-479.35123	-469.19169	-469.11082
83	83	-567.93047	-544.3533	-550.51113	23.577172	6.1578278	-556.31652	-534.80731	-534.80518
84	84	-394.11934	-384.60238	-390.98815	9.5169567	6.385767	-383.56188	-379.68018	-379.61213
85	85	-420.61203	-408.18199	-412.79544	12.430041	4.6134412	-409.84329	-400.48734	-400.5166
86	86	-522.1962	-506.25137	-512.31088	15.944828	6.0595112	-509.7326	-500.94208	-500.93913
87	87	-710.75733	-668.51621	-674.84575	42.241116	6.3295338	-699.36551	-661.68287	-661.80695
88	88	-629.91773	-587.78915	-594.60649	42.128573	6.8173404	-618.44879	-577.29114	-577.29333
89	89	-478.53626	-471.41682	-476.83169	7.1194365	5.4148715	-468.82192	-463.29319	-463.35852
90	90	-703.02944	-647.83959	-655.33967	55.189848	7.5000757	-691.40878	-641.70015	-641.63793
91	91	-497.18712	-486.19962	-492.96674	10.987491	6.767118	-486.04077	-480.71687	-480.71865
92	92	-505.92789	-483.5492	-490.78451	22.378697	7.2353166	-493.7276	-478.22861	-478.23291
93	93	-576.73744	-541.35112	-548.24276	35.386321	6.8916432	-565.46482	-533.81342	-533.81824
94	94	-533.10035	-503.87336	-510.22303	29.22699	6.3496702	-521.53634	-496.93261	-496.9366
95	95	-499.4636	-486.07609	-489.58368	13.387505	3.5075881	-486.09959	-479.68488	-479.6766
96	96	-494.89385	-471.34522	-477.0872	23.548629	5.7419863	-483.93519	-459.51501	-459.49989
97	97	-534.34196	-524.25408	-528.29721	10.087875	4.04313	-522.3919	-516.74817	-516.9245
98	98	-466.82651	-452.63446	-458.96165	14.192051	6.3271937	-455.68965	-443.49149	-443.48925
99	99	-657.29663	-621.51646	-627.60648	35.780169	6.0900182	-643.61406	-610.76928	-610.7651
