No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-490.32781	-479.53094	-487.89095	10.79687	8.3600145
1	1	-496.37704	-490.50126	-494.21978	5.875782	3.7185249
2	2	-487.08437	-463.65656	-470.51781	23.427808	6.861248
3	3	-489.24332	-479.61131	-488.10743	9.6320078	8.4961209
4	4	-502.86046	-488.81103	-495.63289	14.049426	6.8218546
5	5	-448.44706	-439.86046	-446.95002	8.5866053	7.0895617
6	6	-545.0071	-531.13867	-537.81084	13.868426	6.6721712
7	7	-385.22111	-379.06376	-385.20145	6.1573499	6.1376874
8	8	-443.5279	-430.56229	-438.38662	12.965604	7.8243301
9	9	-514.55828	-493.12883	-500.58262	21.429448	7.4537891
10	10	-556.85533	-544.55575	-549.21466	12.299578	4.6589154
11	11	-467.5316	-460.49426	-465.96296	7.037341	5.4687078
12	12	-499.81012	-488.92217	-496.18661	10.887943	7.2644372
13	13	-536.80794	-512.46681	-520.12665	24.341129	7.6598481
14	14	-406.09498	-406.44905	-409.23196	-0.35406335	2.7829108
15	15	-469.21328	-455.85277	-462.01023	13.360513	6.1574596
16	16	-492.30227	-475.7124	-483.69424	16.589864	7.9818363
17	17	-522.69043	-501.50476	-509.16914	21.185666	7.664381
18	18	-462.49289	-448.20524	-456.69389	14.287648	8.4886556
19	19	-431.34353	-420.34219	-427.15269	11.001338	6.8104992
20	20	-395.23016	-378.48568	-386.57093	16.744484	8.0852475
21	21	-429.21999	-415.61603	-421.89866	13.603961	6.2826333
22	22	-484.60566	-477.64736	-484.40491	6.9582972	6.7575455
23	23	-510.87176	-490.21178	-498.44919	20.659989	8.2374175
24	24	-423.18374	-406.94667	-415.55963	16.237066	8.6129605
25	25	-424.68668	-411.96644	-421.13877	12.72023	9.1723261
26	26	-357.70152	-345.06367	-352.43484	12.637853	7.3711683
27	27	-334.96043	-323.90083	-333.63817	11.059602	9.7373405
28	28	-406.42817	-401.06452	-407.78309	5.3636441	6.7185624
29	29	-492.28796	-476.22695	-483.75729	16.061008	7.5303346
30	30	-403.53439	-391.26957	-398.61984	12.264824	7.3502681
31	31	-451.94859	-439.27028	-446.17106	12.678307	6.9007792
32	32	-415.55574	-409.27155	-413.25548	6.2841904	3.9839264
33	33	-460.18304	-444.75902	-453.22605	15.424023	8.4670293
34	34	-469.84842	-461.24486	-462.14715	8.6035554	0.90228296
35	35	-655.13103	-630.05098	-639.40886	25.080047	9.357881
36	36	-367.14444	-350.25817	-359.64896	16.886266	9.3907838
37	37	-447.15852	-438.39765	-444.52538	8.7608706	6.1277275
38	38	-415.67824	-399.69611	-406.77568	15.982127	7.0795659
39	39	-498.69093	-473.29624	-481.06897	25.39469	7.7727331
40	40	-605.67929	-570.56384	-579.07702	35.115448	8.5131828
41	41	-534.93143	-519.74232	-526.41655	15.189106	6.6742301
