No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-439.03127	-435.55118	-437.05996	3.4800845	1.5087705	-436.78618	-430.3559	-429.72198
1	1	-337.19457	-333.58614	-335.173	3.608433	1.5868627	-332.65778	-322.98542	-322.99407
2	2	-413.24121	-413.16448	-412.60018	0.076734257	-0.5643012	-406.56437	-405.71791	-400.48345
3	3	-364.1772	-364.08942	-365.12323	0.087776202	1.0338063	-359.66412	-358.03112	-357.64542
4	4	-388.49426	-380.9078	-381.25091	7.5864675	0.34311889	-377.74282	-373.99145	-368.28727
5	5	-364.33751	-364.40647	-365.24975	-0.068955786	0.84328088	-358.65632	-356.43934	-356.98181
6	6	-190.60687	-190.17059	-191.09852	0.43627793	0.92793204	-186.57488	-186.99366	-185.82885
7	7	-569.22525	-557.14003	-545.10298	12.085222	-12.037049	-555.20795	-538.98008	-525.84822
8	8	-617.18679	-613.97644	-608.97621	3.2103434	-5.0002358	-601.2357	-596.21025	-585.74956
9	9	-350.37296	-345.34921	-347.00307	5.0237516	1.653861	-347.7763	-338.76216	-338.25005
10	10	-340.60483	-338.54755	-339.60275	2.0572742	1.0551969	-335.77187	-330.81572	-328.47095
11	11	-313.68151	-307.65941	-308.99837	6.0220936	1.3389572	-309.90455	-302.41707	-302.40992
12	12	-396.75482	-392.56186	-389.02427	4.1929571	-3.5375931	-391.4605	-382.42601	-372.14955
13	13	-411.7059	-406.87657	-402.31502	4.8293386	-4.5615429	-403.77493	-399.61875	-387.22044
14	14	-568.8822	-563.93356	-559.87684	4.9486388	-4.0567248	-552.73195	-543.86146	-537.68272
15	15	-265.79635	-265.90571	-266.95722	-0.10936313	1.051506	-258.22997	-256.75261	-256.78024
16	16	-391.25767	-388.94472	-386.7285	2.3129542	-2.2162187	-385.49126	-382.57081	-367.41602
17	17	-362.06783	-355.53124	-357.97783	6.5365837	2.4465837	-359.44653	-347.41791	-347.41356
18	18	-290.52242	-290.15965	-291.26081	0.36276985	1.1011566	-286.06296	-282.8653	-282.88213
19	19	-300.41721	-299.30216	-302.01959	1.1150484	2.7174238	-297.76824	-293.45536	-282.87189
20	20	-422.21275	-421.38459	-421.92823	0.82815588	0.54363609	-419.94583	-415.57939	-410.17021
21	21	-353.96573	-351.58052	-353.35792	2.3852059	1.7774017	-351.45907	-344.08487	-344.1728
22	22	-408.3503	-405.69386	-399.77038	2.6564339	-5.9234824	-400.03014	-397.08608	-389.89133
23	23	-506.37543	-506.08234	-498.98899	0.29309686	-7.0933437	-491.19476	-490.16145	-478.15788
