No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
40	40	-665.91401	-631.26615	-635.92058	34.647859	4.6544317	-653.00527	-614.26441	-614.24693
41	41	-1520.5185	-1349.9705	-1330.6801	170.54802	-19.29043	-1513.2017	-1333.6075	-1323.296
42	42	-743.16326	-698.95476	-704.03033	44.208498	5.0755635	-731.71227	-685.32756	-685.30701
43	43	-983.445	-865.06497	-867.47584	118.38003	2.410874	-974.12531	-851.06985	-851.13716
44	44	-692.85081	-669.56383	-669.6895	23.286981	0.12566922	-681.26582	-652.85271	-652.91922
45	45	-961.11268	-833.54212	-832.92707	127.57056	-0.61505079	-949.75369	-817.57813	-817.54381
46	46	-801.50828	-775.74075	-775.89241	25.767527	0.15165157	-794.68543	-762.9304	-762.75629
47	47	-882.66911	-800.42699	-802.75655	82.242122	2.3295654	-871.23731	-786.89614	-785.07249
48	48	-884.52522	-834.34276	-830.24246	50.182459	-4.1003012	-873.36922	-815.92084	-811.12182
49	49	-608.71789	-566.10476	-570.33589	42.613129	4.2311249	-597.17214	-554.75387	-552.2548
50	50	-514.50518	-495.86332	-499.90061	18.641854	4.0372882	-503.20318	-479.81708	-479.8058
51	51	-1020.5405	-866.20208	-873.17321	154.3384	6.9711297	-1007.9863	-852.92065	-852.90805
52	52	-763.9236	-723.57068	-723.11916	40.352922	-0.45151422	-751.82049	-706.08398	-704.0055
53	53	-778.39325	-709.93673	-715.09034	68.456523	5.153618	-764.80584	-693.36188	-693.38166
54	54	-918.18201	-831.49829	-830.55185	86.683719	-0.94644586	-904.47942	-813.15055	-810.36517
55	55	-651.90991	-614.22683	-615.28257	37.683079	1.0557455	-642.4579	-599.3889	-599.38475
56	56	-995.16751	-915.51077	-922.45684	79.656739	6.9460697	-988.67469	-899.9908	-900.05085
57	57	-707.87943	-641.81227	-648.28451	66.067162	6.472235	-696.21216	-627.569	-627.55175
58	58	-772.65867	-705.99609	-712.65858	66.662579	6.6624917	-760.83205	-690.89844	-690.86654
59	59	-713.46413	-694.92113	-695.67982	18.543	0.75869216	-704.35965	-679.45207	-679.45392
60	60	-604.17635	-567.26193	-571.81597	36.914421	4.5540456	-591.05293	-550.23297	-550.22281
61	61	-872.52098	-794.8228	-800.47661	77.698184	5.6538139	-859.25512	-777.04598	-777.0488
62	62	-774.43803	-741.61412	-741.50654	32.823904	-0.10758009	-767.21749	-728.777	-728.27982
63	63	-888.21415	-810.12514	-816.57452	78.089009	6.449374	-874.28059	-794.71647	-794.71472
64	64	-1047.7345	-953.37711	-953.53211	94.357399	0.15499664	-1040.1528	-939.77852	-930.0963
65	65	-810.23068	-729.91624	-736.51379	80.314441	6.5975459	-797.40027	-716.99827	-716.99769
66	66	-613.47945	-586.14097	-590.85984	27.338479	4.7188706	-602.414	-571.86299	-571.87692
67	67	-723.32277	-653.13495	-653.76471	70.187818	0.62976327	-709.60231	-636.20856	-636.01123
68	68	-875.6144	-787.69581	-795.53746	87.918596	7.8416558	-857.21353	-771.08887	-771.10708
69	69	-760.01257	-722.84307	-721.78342	37.169494	-1.0596527	-747.8989	-708.59268	-707.68375
70	70	-672.70465	-617.59879	-619.23838	55.105851	1.6395872	-660.28444	-602.63391	-602.21008
71	71	-492.78804	-466.53327	-473.77925	26.254763	7.2459805	-481.4567	-453.05724	-453.05019
72	72	-738.48439	-695.90969	-700.24749	42.574707	4.3378072	-725.88672	-679.99347	-679.99905
73	73	-857.25712	-756.53169	-762.0975	100.72544	5.5658132	-842.5068	-738.38916	-738.35195
74	74	-870.43163	-756.7429	-763.50904	113.68873	6.7661419	-858.07137	-744.06085	-744.02436
75	75	-789.0028	-719.59788	-719.81114	69.404928	0.21326026	-776.40516	-703.16724	-703.19621
76	76	-807.858	-772.03506	-778.26039	35.822946	6.2253308	-799.13595	-757.00029	-756.98003
77	77	-568.1942	-554.65146	-558.48181	13.542738	3.8303496	-556.07791	-541.50046	-541.26426
78	78	-764.88043	-700.72078	-706.20687	64.159653	5.4860913	-752.76351	-683.66591	-683.6867
79	79	-870.47243	-815.19579	-816.02759	55.276639	0.83180511	-864.92852	-801.52608	-799.72394
80	80	-609.09888	-593.37639	-595.38694	15.72249	2.0105528	-597.72608	-581.21456	-581.194
81	81	-929.28033	-872.46833	-862.39538	56.812004	-10.072951	-911.90449	-859.8108	-842.53599
82	82	-875.0418	-776.75132	-775.64567	98.290473	-1.1056559	-864.34371	-759.99531	-759.97209
83	83	-787.1905	-727.67407	-735.07094	59.516427	7.3968692	-775.79956	-713.30855	-713.30132
84	84	-814.50155	-766.032	-766.66433	48.469547	0.63232981	-803.90943	-758.45539	-752.69699
85	85	-865.77168	-739.42483	-745.75063	126.34685	6.3257964	-854.34003	-727.19747	-727.19402
86	86	-868.23963	-837.14594	-835.8615	31.093695	-1.2844409	-860.4779	-825.71084	-825.6685
87	87	-898.45938	-808.17393	-813.27704	90.285456	5.1031099	-885.09815	-796.72574	-795.73631
88	88	-852.71461	-760.13184	-766.56144	92.582764	6.429598	-840.68596	-747.15395	-747.16358
89	89	-667.56781	-641.46067	-641.42977	26.107143	-0.030893043	-660.15318	-627.38878	-627.84788
90	90	-493.32788	-469.15309	-476.10059	24.174788	6.9474997	-479.65814	-460.20044	-460.20932
91	91	-997.99038	-879.68973	-883.83147	118.30065	4.1417373	-989.04037	-865.7275	-865.48134
92	92	-707.45983	-681.70567	-679.2848	25.754157	-2.4208652	-693.43911	-665.51517	-661.39719
93	93	-735.31988	-664.62658	-669.47017	70.693303	4.8435872	-723.91451	-649.92432	-649.87237
94	94	-808.44531	-753.61738	-753.72762	54.827928	0.11023879	-796.49202	-742.0073	-733.85177
95	95	-896.71032	-848.88989	-851.16212	47.820432	2.2722323	-890.7206	-834.46907	-834.50464
96	96	-651.94187	-590.02632	-596.78188	61.915554	6.7555667	-640.18166	-576.69875	-576.68421
97	97	-900.5042	-844.66863	-845.64826	55.835568	0.97962796	-891.42545	-829.87893	-829.08002
98	98	-580.66691	-549.42215	-553.58821	31.244765	4.1660558	-569.21946	-534.9412	-534.98135
99	99	-869.00791	-796.80496	-797.14721	72.202955	0.34225159	-858.19767	-780.2192	-780.18407
