No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
18	5.03941	0.329914	0.393802	0.845	0	0	0.360667	0.639333	0	0	0.292	0.708	0	0	0.0706667	0.929333	0	0	0	0	1	0	0	0	1	0	0.0266667	0.00133333	0.972	0	0.01	0	0.99	0	0.01	0.004	0.986	0	0	0	1	0	0	0	1	0	0.144	0.856	0	0	0.038	0.962	0	0	0.0453333	0.954667	0	0	0.281333	0.718667	0	0	0.510667	0.0193333	0.47	0	0.752667	0.00466667	0.242667	0	0.365333	0.634667	0	0	0.393333	0.606667	0	0	0	0.234	0.766	0	0.028	0.751333	0.220667	0	0.01	0.752	0.238	0	0.733333	0.046	0.220667	0	0	0.998667	0.00133333	0	0.738667	0.260667	0.000666667	0	0.225333	0.774667	0	0	0.282667	0.717333	0	0	0.290667	0.709333	0	0	0.516	0.484	0	0	0.75	0.25	0	0	0.756	0.244	0	0	0.818667	0.181333	0
0	7.44203	0.365109	0.303339	0.716308	0	0	0.338	0.662	0	0	0.643333	0.356667	0	0	0.216667	0.783333	0	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	0	1	0	0.23	0.00133333	0.768667	0	0.225333	0.008	0.766667	0	0.320667	0.679333	0	0	0.182	0.818	0	0	0.267333	0.732667	0	0	0.134667	0.865333	0	0	0.854	0.0993333	0.0466667	0	0.914	0.0246667	0.0613333	0	0.643333	0.356667	0	0	0.665333	0.334667	0	0	0	0.00266667	0.997333	0	0	1	0	0	0	0.997333	0.00266667	0	0.432	0.568	0	0	0.231333	0.320667	0.448	0	0.516667	0.483333	0	0	0.328667	0.671333	0	0	0.294667	0.705333	0	0	0.351333	0.648667	0	0	0.865333	0.134667	0	0	0.896667	0.103333	0	0	0.922667	0.0773333	0	0	0.952	0.048	0
8	3.99979	0.163123	0.378739	0.717884	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00533333	0	0.994667	0	0.00533333	0	0.994667	0	0.0206667	0.000666667	0.978667	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0.162	0.838	0	0	0.048	0.952	0	0	0.405333	0.594667	0	0	0.43	0.57	0	0	0.792667	0.18	0.0273333	0	0.982667	0	0.0173333	0	0.00533333	0.994667	0	0	0.509333	0.490667	0	0	0.00533333	0.02	0.974667	0	0.0213333	0.125333	0.853333	0	0	0.982667	0.0173333	0	0.117333	0.874667	0.008	0	0	1	0	0	0.621333	0.378667	0	0	0.490667	0.509333	0	0	0.472667	0.527333	0	0	0.510667	0.489333	0	0	0.809333	0.190667	0	0	0.874667	0.125333	0	0	0.982667	0.0173333	0	0	0.996667	0.00333333	0
14	5.10224	0.22688	0.331931	0.664208	0	0	0.486667	0.513333	0	0	0.390667	0.609333	0	0	0.00133333	0.998667	0	0	0.0273333	0.0353333	0.937333	0	0.026	0.022	0.952	0	0.130667	0.425333	0.444	0	0.118	0.000666667	0.881333	0	0.118667	0	0.881333	0	0	0	1	0	0	0	1	0	0.0613333	0.938667	0	0	0.508	0.492	0	0	0.254667	0.745333	0	0	0.37	0.63	0	0	0.818	0.00333333	0.178667	0	0.974	0.0226667	0.00333333	0	0.734	0.266	0	0	0.787333	0.212667	0	0	0.028	0.521333	0.450667	0	0.165333	0.833333	0.00133333	0	0.118667	0.161333	0.72	0	0.256	0.743333	0.000666667	0	0	1	0	0	0.621333	0.378667	0	0	0.712667	0.287333	0	0	0.592667	0.407333	0	0	0.713333	0.286667	0	0	0.818	0.182	0	0	0.884	0.116	0	0	0.988667	0.0113333	0	0	0.996667	0.00333333	0
1	4.82204	0.335202	0.168577	0.782499	0	0	0.952	0.048	0	0	0.956667	0.0433333	0	0	0.792	0.208	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00133333	0	0.998667	0	0.00133333	0.01	0.988667	0	0.712667	0.0786667	0.208667	0	0.737333	0.04	0.222667	0	0.463333	0.536667	0	0	0.479333	0.520667	0	0	0.484667	0.515333	0	0	0.479333	0.520667	0	0	0.484667	0	0.515333	0	0.812667	0.187333	0	0	0.966667	0.0333333	0	0	0.970667	0.0293333	0	0	0	0.00266667	0.997333	0	0	0.991333	0.00866667	0	0.00133333	0.983333	0.0153333	0	0.576	0.420667	0.00333333	0	0.766667	0.155333	0.078	0	0.859333	0.140667	0	0	0.481333	0.518667	0	0	0.484667	0.515333	0	0	0.484667	0.515333	0	0	0.484667	0.515333	0	0	0.894667	0.105333	0	0	0.95	0.05	0	0	0.988667	0.0113333	0
9	9.44709	0.126013	0.157602	0.788463	0	0	0.741333	0.258667	0	0	0.684667	0.315333	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	0.989333	0.0106667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.952667	0.0473333	0	0	1	0	0	0	0	0.366667	0.633333	0	0	1	0	0	0	1	0	0	0.567333	0.432667	0	0	0	1	0	0	0.746667	0.253333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
19	6.81362	0.368646	0.514113	0.764635	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0.000666667	0	0.999333	0	0	0.0266667	0.973333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.778	0.056	0.166	0	0.002	0.998	0	0	0.03	0.97	0	0	0	0.394	0.606	0	0.000666667	0.966667	0.0326667	0	0	0.994	0.006	0	0.530667	0.466667	0.00266667	0	0	0.833333	0.166667	0	0.600667	0.397333	0.002	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.64	0.36	0	0	0.784	0.216	0	0	0.838667	0.161333	0
15	7.4292	0.184896	0.241297	0.788826	0	0	0.996	0.004	0	0	0.966667	0.0333333	0	0	0.00133333	0.998667	0	0	0	0	1	0	0	0	1	0	0.02	0.000666667	0.979333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.876	0.124	0	0	0.877333	0.122667	0	0	0.316	0.684	0	0	0.18	0.82	0	0	0.998667	0.00133333	0	0	1	0	0	0	0.996	0.004	0	0	0.996	0.004	0	0	0	0.286667	0.713333	0	0.0206667	0.586667	0.392667	0	0	1	0	0	0.482	0.518	0	0	0	1	0	0	0.795333	0.204667	0	0	0.88	0.12	0	0	0.396667	0.603333	0	0	0.881333	0.118667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
2	5.58046	0.241185	0.468866	0.851003	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00466667	0.995333	0	0	0.00866667	0.991333	0	0	0.002	0.998	0	0	0.000666667	0.999333	0	0	0.435333	0.00266667	0.562	0	0.960667	0.0353333	0.004	0	0	1	0	0	0.0153333	0.984667	0	0	0	0.295333	0.704667	0	0	1	0	0	0	1	0	0	0.762	0.238	0	0	0	0.976	0.024	0	0.895333	0.104667	0	0	0.01	0.99	0	0	0.00333333	0.996667	0	0	0.0186667	0.981333	0	0	0.435333	0.564667	0	0	0.985333	0.0146667	0	0	0.987333	0.0126667	0	0	0.991333	0.00866667	0
10	4.25029	0.174946	0.62881	0.626867	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.297333	0.702667	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0.0253333	0.974667	0	0	0	0	1	0	0	0.006	0.994	0	0	0.298	0.702	0	0	0.548	0.452	0	0	0.983333	0.0166667	0	0	0.988667	0.0113333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.266	0.734	0
20	7.25025	0.185452	0.321366	0.85785	0	0	0.00266667	0.997333	0	0	0.00266667	0.997333	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.19	0.81	0	0	0.187333	0.812667	0	0	0.8	0.2	0	0	0.774	0.226	0	0	0.987333	0.0126667	0	0	0.996	0.004	0	0	0.00266667	0.997333	0	0	0.0173333	0.982667	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.740667	0.259333	0	0	0	1	0	0	0.886	0.114	0	0	0.276	0.724	0	0	0.809333	0.190667	0	0	0.809333	0.190667	0	0	0.989333	0.0106667	0	0	0.993333	0.00666667	0	0	0.996667	0.00333333	0	0	0.998	0.002	0
16	3.25369	0.135717	0.50973	0.591509	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0.000666667	0.002	0.997333	0	0.000666667	0.000666667	0.998667	0	0.01	0	0.99	0	0.00666667	0.00333333	0.99	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00666667	0	0.993333	0	0.705333	0.181333	0.113333	0	0	1	0	0	0.0366667	0.963333	0	0	0	0.338	0.662	0	0	0.990667	0.00933333	0	0.000666667	0.971333	0.028	0	0.00733333	0.988	0.00466667	0	0.01	0	0.99	0	0.01	0.986	0.004	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00666667	0.993333	0	0	0.140667	0.859333	0	0	0.729333	0.270667	0	0	0.796	0.204	0
11	5.16553	0.134343	0.618548	0.617202	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0.00133333	0.998667	0	0	0	0.234	0.766	0	0	0.518667	0.481333	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	0.896667	0.103333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.253333	0.746667	0
3	3.59114	0.16461	0.542738	0.481081	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.00466667	0.995333	0	0	0	1	0	0	0	1	0	0.0286667	0.626667	0.344667	0	0.0353333	0.0233333	0.941333	0	0	0	1	0	0	0.00866667	0.991333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.118	0.813333	0.0686667	0	0.302	0.616667	0.0813333	0	0	1	0	0	0.0106667	0.989333	0	0	0	0.00466667	0.995333	0	0	0.996667	0.00333333	0	0.0366667	0.960667	0.00266667	0	0.176	0.824	0	0	0	1	0	0	0.207333	0.792667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.132	0.868	0	0	0.235333	0.764667	0	0	0.324	0.676	0	0	0.493333	0.506667	0
21	8.96	0.273533	0.316881	0.85868	0	0	0.237333	0.762667	0	0	0.760667	0.239333	0	0	0.944667	0.0553333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0566667	0.943333	0	0	0.04	0.96	0	0	0.068	0.932	0	0	0.0306667	0.969333	0	0	0.954	0.00133333	0.0446667	0	0.995333	0.00466667	0	0	0.784667	0.215333	0	0	0.950667	0.0493333	0	0	0	0.0546667	0.945333	0	0	1	0	0	0	1	0	0	0.762	0.238	0	0	0	1	0	0	0.886667	0.113333	0	0	0.0586667	0.941333	0	0	0.0693333	0.930667	0	0	0.0733333	0.926667	0	0	0.954	0.046	0	0	0.989333	0.0106667	0	0	0.998	0.002	0	0	0.999333	0.000666667	0
17	4.67771	0.175268	0.512043	0.608694	0	0	0.0713333	0.928667	0	0	0.708	0.292	0	0	0.00133333	0.998667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.14	0	0.86	0	0.995333	0.00466667	0	0	0.996	0.004	0	0	0	0.389333	0.610667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0306667	0.969333	0	0	0.14	0.86	0	0	0.996	0.004	0
12	10.7751	0.184635	0.334117	0.865659	0	0	0.002	0.998	0	0	0	1	0	0	0.00333333	0.996667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.783333	0.216667	0	0	0.094	0.906	0	0	0.663333	0.336667	0	0	0.410667	0.589333	0	0	0.998667	0.00133333	0	0	1	0	0	0	0.002	0.998	0	0	0.0433333	0.956667	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.774667	0.225333	0	0	0	1	0	0	0.901333	0.0986667	0	0	0.783333	0.216667	0	0	0.692667	0.307333	0	0	0.789333	0.210667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0
4	6.3858	0.310471	0.512996	0.843851	0	0	0.0413333	0.958667	0	0	0.0413333	0.958667	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.0746667	0.925333	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.006	0	0.994	0	0.774	0.226	0	0	0.0486667	0.951333	0	0	0.072	0.928	0	0	0	0.180667	0.819333	0	0	0.999333	0.000666667	0	0	1	0	0	0.696667	0.303333	0	0	0	1	0	0	0.780667	0.219333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.006	0.994	0	0	0.818	0.182	0	0	0.838	0.162	0	0	0.88	0.12	0
22	3.68867	0.223664	0.596931	0.66044	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0.002	0.998	0	0	0	0	1	0	0	0	1	0	0	0.920667	0.0793333	0	0	0.925333	0.0746667	0	0	0	1	0	0	0.932667	0.0673333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.252	0.748	0
24	4.16655	0.0746449	0.61125	0.625035	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.01	0	0.99	0	0	1	0	0	0.00266667	0.997333	0	0	0	0	1	0	0	0.998667	0.00133333	0	0	0.999333	0.000666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00333333	0.996667	0	0	0.01	0.99	0	0	0.263333	0.736667	0
5	7.32153	0.180078	0.14008	0.825527	0	0	1	0	0	0	1	0	0	0	0.988	0.012	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00133333	0	0.998667	0	0.00133333	0	0.998667	0	0	0	1	0	0	0	1	0	0.992	0.008	0	0	0.990667	0.00933333	0	0	0.954	0.046	0	0	0.983333	0.0166667	0	0	0.999333	0	0.000666667	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0.00133333	0.998667	0	0	0.629333	0.370667	0	0	0	1	0	0	0.773333	0.226667	0	0	0.996	0.004	0	0	0.992667	0.00733333	0	0	0.996667	0.00333333	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0
13	4.60162	0.253962	0.576575	0.681178	0	0	0.006	0.994	0	0	0.004	0.996	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.006	0.994	0	0	0.024	0.976	0	0	0	0	1	0	0	0.71	0.29	0	0	0	1	0	0	0.73	0.27	0	0	0.0153333	0.984667	0	0	0.780667	0.219333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.268667	0.731333	0
23	4.22073	0.132385	0.468408	0.734702	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0373333	0.962667	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.432667	0.000666667	0.566667	0	0.599333	0.00666667	0.394	0	0	1	0	0	0.00866667	0.991333	0	0	0	0	1	0	0	1	0	0	0	0.997333	0.00266667	0	0.452	0.548	0	0	0	1	0	0	0.528667	0.471333	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0.432667	0.567333	0	0	0.576	0.424	0	0	0.600667	0.399333	0	0	0.692667	0.307333	0
25	4.01062	0.373405	0.574111	0.523326	0	0	0.002	0.998	0	0	0.00266667	0.997333	0	0	0	1	0	0	0	0.0553333	0.944667	0	0	0.00466667	0.995333	0	0.00333333	0.257333	0.739333	0	0	0	1	0	0	0	1	0	0	0.004	0.996	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00466667	0.882	0.113333	0	0.00733333	0	0.992667	0	0.00333333	0.996667	0	0	0.0133333	0.986667	0	0	0	0.394667	0.605333	0	0.00466667	0.893333	0.102	0	0	0.973333	0.0266667	0	0.00533333	0.972667	0.022	0	0	0.881333	0.118667	0	0.006	0.976667	0.0173333	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00533333	0.994667	0	0	0.006	0.994	0	0	0.00733333	0.992667	0	0	0.245333	0.754667	0
6	2.26661	0.2374	0.590245	0.647195	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.00266667	0.997333	0	0	0.000666667	0.999333	0	0	0.006	0.994	0	0	0.00133333	0.998667	0	0	0.0113333	0.988667	0	0.000666667	0	0.999333	0	0.000666667	0.00866667	0.990667	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.002	0	0.998	0	0.0326667	0.00333333	0.964	0	0	1	0	0	0.00333333	0.996667	0	0	0	0.00866667	0.991333	0	0	0.8	0.2	0	0	0.666667	0.333333	0	0.0246667	0.803333	0.172	0	0.000666667	0.442	0.557333	0	0.028	0.827333	0.144667	0	0	1	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0.0293333	0.970667	0	0	0.0333333	0.966667	0	0	0.294667	0.705333	0
26	4.16492	0.26448	0.232003	0.810221	0	0	0.966	0.034	0	0	1	0	0	0	0.962667	0.0373333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00133333	0	0.998667	0	0.00133333	0.0153333	0.983333	0	0.00133333	0.000666667	0.998	0	0.00133333	0.000666667	0.998	0	0.370667	0.629333	0	0	0.310667	0.689333	0	0	0.322667	0.677333	0	0	0.224667	0.775333	0	0	0.754	0.0486667	0.197333	0	0.941333	0.000666667	0.058	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0.999333	0.000666667	0	0.00133333	0.998	0.000666667	0	0.623333	0.376667	0	0	0.00133333	0.997333	0.00133333	0	0.774667	0.225333	0	0	0.372667	0.627333	0	0	0.336667	0.663333	0	0	0.378667	0.621333	0	0	0.760667	0.239333	0	0	0.891333	0.108667	0	0	0.942	0.058	0	0	1	0	0
27	3.51958	0.218965	0.522924	0.653758	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.00933333	0.990667	0	0.026	0.002	0.972	0	0.026	0	0.974	0	0	0	1	0	0	0	1	0	0.0153333	0.984667	0	0	0.00333333	0.996667	0	0	0.002	0.998	0	0	0	1	0	0	0.12	0	0.88	0	0.208	0.000666667	0.791333	0	0	1	0	0	0.00933333	0.990667	0	0	0	0	1	0	0	0.867333	0.132667	0	0.026	0.651333	0.322667	0	0.161333	0.752667	0.086	0	0	0.999333	0.000666667	0	0.186667	0.812667	0.000666667	0	0.016	0.984	0	0	0.004	0.996	0	0	0.0366667	0.963333	0	0	0.12	0.88	0	0	0.196	0.804	0	0	0.208	0.792	0	0	0.396667	0.603333	0
28	5.33778	0.446702	0.496789	0.641465	0	0	0.07	0.93	0	0	0.218	0.782	0	0	0.002	0.998	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0.056	0.004	0.94	0	0.056	0.0306667	0.913333	0	0.107333	0.892667	0	0	0.105333	0.894667	0	0	0.105333	0.894667	0	0	0.107333	0.892667	0	0	0.108667	0	0.891333	0	0.319333	0.000666667	0.68	0	0.223333	0.776667	0	0	0.304	0.696	0	0	0	0.375333	0.624667	0	0	0.995333	0.00466667	0	0	0.999333	0.000666667	0	0.233333	0.766667	0	0	0.056	0.938667	0.00533333	0	0.281333	0.718667	0	0	0.107333	0.892667	0	0	0.107333	0.892667	0	0	0.107333	0.892667	0	0	0.108667	0.891333	0	0	0.3	0.7	0	0	0.319333	0.680667	0	0	0.576667	0.423333	0
29	4.01201	0.323334	0.595119	0.794289	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.00533333	0.994	0	0.00133333	0	0.998667	0	0	1	0	0	0.00666667	0.993333	0	0	0	0	1	0	0	0	1	0	0	0.128667	0.871333	0	0	0.17	0.83	0	0	0.000666667	0.999333	0	0	0.321333	0.678667	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0.274667	0.725333	0
7	5.95049	0.334701	0.410561	0.805788	0	0	0.25	0.75	0	0	0.314667	0.685333	0	0	0.00866667	0.991333	0	0	0	0	1	0	0	0	1	0	0.00866667	0.00466667	0.986667	0	0	0	1	0	0	0	1	0	0.000666667	0.022	0.977333	0	0.000666667	0	0.999333	0	0.0866667	0.913333	0	0	0.0566667	0.943333	0	0	0.283333	0.716667	0	0	0.0893333	0.910667	0	0	0.616	0	0.384	0	0.880667	0.118667	0.000666667	0	0.461333	0.538667	0	0	0.518667	0.481333	0	0	0	0.372	0.628	0	0.00866667	0.991333	0	0	0	0.998667	0.00133333	0	0.653333	0.346667	0	0	0.000666667	0.999333	0	0	0.774	0.226	0	0	0.148667	0.851333	0	0	0.318	0.682	0	0	0.538	0.462	0	0	0.616	0.384	0	0	0.867333	0.132667	0	0	0.934	0.066	0	0	0.960667	0.0393333	0
30	4.53226	0.11217	0.170639	0.835498	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00866667	0	0.991333	0	0.00866667	0	0.991333	0	0	0	1	0	0	0	1	0	1	0	0	0	0.458	0.542	0	0	0.947333	0.0526667	0	0	0.965333	0.0346667	0	0	0.998	0.002	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0.999333	0.000666667	0	0.00866667	0.990667	0.000666667	0	0.663333	0.336667	0	0	0	1	0	0	0.815333	0.184667	0	0	1	0	0	0	0.994667	0.00533333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
48	6.70347	0.369044	0.243103	0.815652	0	0	0.187333	0.812667	0	0	0.360667	0.639333	0	0	0.0553333	0.944667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	1	0	0	0	0.93	0.07	0	0	0.987333	0.0126667	0	0	0.606	0.394	0	0	0.994667	0.00533333	0	0	0.997333	0.00266667	0	0	0.370667	0.629333	0	0	0.394667	0.605333	0	0	0	0.418667	0.581333	0	0	1	0	0	0	0.996667	0.00333333	0	0.680667	0.319333	0	0	0	0.987333	0.0126667	0	0.854667	0.145333	0	0	1	0	0	0	0.992	0.008	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
