No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
100	3.37605	0.109091	0.19265	0.234218	0	0	1	0	0	0	0.998571	0.00142857	0	0	0.965	0.035	0	0	0.0264286	0.77	0.203571	0	0.0328571	0.787857	0.179286	0	0.0414286	0.322143	0.636429	0	0.00714286	0.777143	0.215714	0	0.00714286	0	0.992857	0	0	0	1	0	0	0.0264286	0.973571	0	0.989286	0.00571429	0.005	0	0.993571	0.00142857	0.005	0	0.993571	0	0.00642857	0	0.991429	0.00428571	0.00428571	0	0.788571	0.211429	0	0	0.988571	0.0107143	0.000714286	0	1	0	0	0	1	0	0	0	0.0357143	0.915714	0.0485714	0	0.0435714	0.956429	0	0	0.00714286	0.992857	0	0	0.0871429	0.912857	0	0	0	1	0	0	0.27	0.73	0	0	0.995	0.000714286	0.00428571	0	0.993571	0.00357143	0.00285714	0	0.995	0.005	0	0	0.995	0.005	0	0	0.996429	0.00357143	0	0	0.996429	0.00357143	0	0	1	0	0
0	1.05301	0.09826	0.829506	0.242269	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.0735714	0.926429	0	0	0.01	0.99	0	0	0.0578571	0.942143	0	0.00142857	0.317857	0.680714	0	0.000714286	0.307857	0.691429	0	0	0.00785714	0.992143	0	0	0.172857	0.827143	0	0	0.320714	0.679286	0	0	0.258571	0.741429	0	0.000714286	0.535	0.464286	0	0.00357143	0.705714	0.290714	0	0	1	0	0	0.00214286	0.997857	0	0	0	0	1	0	0	0.374286	0.625714	0	0	0.362857	0.637143	0	0.00142857	0.430714	0.567857	0	0.00142857	0.35	0.648571	0	0.00285714	0.492857	0.504286	0	0	0.414286	0.585714	0	0	0.515714	0.484286	0	0	0.923571	0.0764286	0	0.000714286	0.937143	0.0621429	0	0.00357143	0.943571	0.0528571	0	0.00714286	0.988571	0.00428571	0	0.448571	0.551429	0
1	7.54589	0.138379	0.24171	0.346051	0	0	0.29	0.71	0	0	0.385714	0.614286	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.828571	0.1	0.0714286	0	0.900714	0.0278571	0.0714286	0	0	0	1	0	0	0	1	0	1	0	0	0	0.999286	0.000714286	0	0	1	0	0	0	0.997143	0.00285714	0	0	0.982143	0.0178571	0	0	0.997143	0.00285714	0	0	0.388571	0.611429	0	0	0.544286	0.455714	0	0	0	0	1	0	0	1	0	0	0.928571	0	0.0714286	0	0.928571	0.0714286	0	0	0	1	0	0	0.954286	0.0457143	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
101	6.57121	0.464138	0.491211	0.13466	0	0	0.188571	0.811429	0	0	0.206429	0.793571	0	0	0.00857143	0.991429	0	0	0	0.305714	0.694286	0	0	0	1	0	0.00928571	0.98	0.0107143	0	0.0778571	0.892143	0.03	0	0.0528571	0.945714	0.00142857	0	0.25	0.693571	0.0564286	0	0.251429	0.692857	0.0557143	0	0.08	0.92	0	0	0.0964286	0.793571	0.11	0	0	0	1	0	0	1	0	0	0.155714	0.844286	0	0	0.785714	0.214286	0	0	0.218571	0.781429	0	0	0.265	0.735	0	0	0	0.608571	0.391429	0	0.0171429	0.982857	0	0	0.0992857	0.900714	0	0	0.217857	0.782143	0	0	0.368571	0.631429	0	0	0.566429	0.433571	0	0	0.0985714	0.901429	0	0	0	1	0	0	0.102143	0.897857	0	0	0.236429	0.763571	0	0	0.998571	0.00142857	0	0	0.998571	0.00142857	0	0	1	0	0
2	1.83276	0.283061	0.651907	0.109616	0	0	0.162143	0.837857	0	0	0.331429	0.668571	0	0	0.0128571	0.987143	0	0	0.00642857	0.208571	0.785	0	0.00285714	0.523571	0.473571	0	0.00642857	0.550714	0.442857	0	0.005	0.929286	0.0657143	0	0.0128571	0.847857	0.139286	0	0	0.932143	0.0678571	0	0	0.937143	0.0628571	0	0.00428571	0.00928571	0.986429	0	0.00214286	0.941429	0.0564286	0	0.0164286	0.73	0.253571	0	0.0157143	0.797143	0.187143	0	0.0657143	0.89	0.0442857	0	0.138571	0.816429	0.045	0	0.77	0.23	0	0	0.775714	0.224286	0	0	0.00642857	0.601429	0.392143	0	0.00642857	0.882143	0.111429	0	0.0164286	0.945	0.0385714	0	0.0214286	0.955	0.0235714	0	0	0.999286	0.000714286	0	0.0471429	0.952143	0.000714286	0	0.00428571	0.953571	0.0421429	0	0.0171429	0.810714	0.172143	0	0.0171429	0.952857	0.03	0	0.152857	0.818571	0.0285714	0	0.157857	0.841429	0.000714286	0	0.197143	0.802857	0	0	0.882857	0.117143	0
102	4.13308	0.115831	0.415113	0.329339	0	0	0.483571	0.516429	0	0	0.0192857	0.980714	0	0	1	0	0	0	0.0735714	0.00285714	0.923571	0	0.0392857	0.607143	0.353571	0	0.252857	0.585714	0.161429	0	0	0.000714286	0.999286	0	0	0	1	0	0	0.000714286	0.999286	0	0	0.00357143	0.996429	0	0	1	0	0	0.00214286	0	0.997857	0	0.00714286	0.992857	0	0	0.00642857	0.993571	0	0	0.895	0.00285714	0.102143	0	0.965714	0	0.0342857	0	0.94	0.06	0	0	1	0	0	0	0.0742857	0.727857	0.197857	0	0.477143	0.399286	0.123571	0	0	0.998571	0.00142857	0	0.554286	0.445	0.000714286	0	0	1	0	0	0.687143	0.312857	0	0	0.00214286	0.997857	0	0	0.208571	0.791429	0	0	0.897143	0.102857	0	0	0.897857	0.102143	0	0	0.919286	0.0807143	0	0	0.965714	0.0342857	0	0	1	0	0
3	3.55548	0.298136	0.397914	0.12884	0	0	0.997857	0.00214286	0	0	0.997857	0.00214286	0	0	0.992143	0.00785714	0	0	0	0.720714	0.279286	0	0	0	1	0	0.005	0.663571	0.331429	0	0.0264286	0.610714	0.362857	0	0.0214286	0.945714	0.0328571	0	0.0514286	0.676429	0.272143	0	0.0335714	0.932143	0.0342857	0	0	0.979286	0.0207143	0	0	0.655714	0.344286	0	0	1	0	0	0	1	0	0	0	0	1	0	0.0342857	0.965714	0	0	1	0	0	0	1	0	0	0	0	0.783571	0.216429	0	0.00571429	0.994286	0	0	0.0271429	0.972857	0	0	0.0542857	0.945714	0	0	0.06	0.94	0	0	0.144286	0.855714	0	0	0	0.986429	0.0135714	0	0	1	0	0	0	1	0	0	0	1	0	0	0.232857	0.767143	0	0	0.410714	0.589286	0	0	1	0	0
103	1.21091	0.20426	0.830688	0.211822	0	0	0.00357143	0.996429	0	0	0.00357143	0.996429	0	0	0	1	0	0	0	0.000714286	0.999286	0	0	0.102143	0.897857	0	0	0.165	0.835	0	0	0.623571	0.376429	0	0	0.891429	0.108571	0	0	0.517857	0.482143	0	0	0.865	0.135	0	0	0.0435714	0.956429	0	0	0.334286	0.665714	0	0	0.217143	0.782857	0	0	0.295	0.705	0	0.00142857	0.132143	0.866429	0	0.000714286	0.982143	0.0171429	0	0.00357143	0.996429	0	0	0.025	0.975	0	0	0	0.120714	0.879286	0	0.000714286	0.212143	0.787143	0	0	0.945714	0.0542857	0	0.00142857	0.952143	0.0464286	0	0	0.993571	0.00642857	0	0.005	0.992143	0.00285714	0	0	0.643571	0.356429	0	0	0.520714	0.479286	0	0	0.983571	0.0164286	0	0.00214286	0.989286	0.00857143	0	0.0107143	0.987857	0.00142857	0	0.0485714	0.951429	0	0	0.49	0.51	0
4	1.98009	0.0989177	0.721433	0.0382692	0	0	0.0435714	0.956429	0	0	0.00357143	0.996429	0	0	0.0321429	0.967857	0	0	0	0.938571	0.0614286	0	0	0.943571	0.0564286	0	0	0.75	0.25	0	0	0.995	0.005	0	0	0.997857	0.00214286	0	0	0.980714	0.0192857	0	0	0.743571	0.256429	0	0	1	0	0	0	0.996429	0.00357143	0	0	0.998571	0.00142857	0	0	0.999286	0.000714286	0	0	1	0	0	0	1	0	0	0.806429	0.193571	0	0	0.806429	0.193571	0	0	0	0.977143	0.0228571	0	0	0.997143	0.00285714	0	0	1	0	0	0	1	0	0	0	0.999286	0.000714286	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000714286	0.999286	0	0	0.0185714	0.981429	0	0	0.878571	0.121429	0
104	6.71275	0.172201	0.399777	0.313916	0	0	0.967143	0.0328571	0	0	0.967857	0.0321429	0	0	0.950714	0.0492857	0	0	0	0.00142857	0.998571	0	0	0	1	0	0	0.00857143	0.991429	0	0	0	1	0	0	0.000714286	0.999286	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.967857	0.0321429	0	0	0.967857	0.0321429	0	0	0	0.577857	0.422143	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.982143	0.0178571	0
