No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	0	1	2	2	2	2	2	2	2	1	1	1	1	1	0	0	0	2	2	1	1	2	1	1	1	1	1	1	0	0	((((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.00212887,((cryCin:0.0578755,tinGut:0.0496385):0.0271507,(eudEle:0.0734463,notPer:0.0810041):0.0207758):0.0723008):0.0310917,(strCam:0.0586301,anoDid:0.0937489):0.0124333):0.0250899,(galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841);
1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	0	(galGal:0.284236,(((((anoDid:0.0647012,eudEle:0.156134):0.0236567,aptRow:0.0502965):0.0407698,nipNip:0.135932):0.014768,(((casCas:0.0356027,droNov:0.0377898):0.0214565,((strCam:0.0515307,((notPer:0.0982556,tinGut:0.0732649):0.0659198,cryCin:0.147422):0.0214643):0.000762396,(aptHaa:0.0181657,aptOwe:0.0184126):0.0315176):0.000639864):0.015263,(rheAme:0.0184926,rhePen:0.0191324):0.0733804):0.040581):0.0588949,halLeu:0.211564):0.00190977);
2	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	0	1	1	2	2	2	2	2	2	1	1	1	1	1	0	0	(((aptHaa:0.0535072,((anoDid:0.0749116,droNov:0.0461061):0.0130162,strCam:0.052809):0.00330803):0.033341,((((rheAme:0.0395663,rhePen:0.0402062):0.0365902,casCas:0.0566057):0.00097744,aptOwe:0.051094):0.00440849,(((tinGut:0.145228,(cryCin:0.0670275,notPer:0.0837812):0.0864376):0.00307455,eudEle:0.165736):0.00107739,aptRow:0.037319):0.0176038):0.0315926):0.00274019,(galGal:0.203417,(halLeu:0.0577411,nipNip:0.0557719):0.0749133):0.00343556);
3	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	((((rheAme:0.0551968,rhePen:0.0558367):0.0192006,(((tinGut:0.0711212,eudEle:0.0885541):0.0518632,(cryCin:0.0664887,notPer:0.0832424):0.0647327):0.0109559,anoDid:0.0599408):0.0258985):0.00807136,(strCam:0.0555334,(((aptHaa:0.0133061,aptOwe:0.013553):0.0187034,aptRow:0.0316767):0.00271833,(droNov:0.0384703,casCas:0.0362832):0.00518065):0.0181957):0.00325847):0.0385244,(galGal:0.17753,(halLeu:0.087129,nipNip:0.0851598):0.0196384):0.0344405);
4	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	(((((eudEle:0.162329,anoDid:0.0708963):0.0204338,rheAme:0.0798883):0.00173857,(rhePen:0.0762191,((tinGut:0.0556962,cryCin:0.0639332):0.0210957,notPer:0.101783):0.0842287):0.00604756):0.0123084,(aptRow:0.0303731,(aptHaa:0.025523,aptOwe:0.0257699):0.00518296):0.0369425):0.115527,((halLeu:0.145695,((casCas:0.0387166,droNov:0.0409037):0.017712,strCam:0.0523024):0.0495012):0.0192821,(nipNip:0.119737,galGal:0.192469):0.0432708):0.0646996);
5	0	0	0	2	2	2	2	2	2	2	1	1	1	1	1	0	0	0	2	1	1	1	1	1	1	1	1	1	1	0	0	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,(anoDid:0.122551,(((notPer:0.187093,((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0139989,strCam:0.0518417):0.00114246):0.00445582,tinGut:0.166558):0.00943695,(eudEle:0.143399,cryCin:0.134203):0.050029):0.0205552):0.00872118);
6	1	1	1	2	2	2	2	2	2	2	1	1	2	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,(((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0166403,(((cryCin:0.0544005,tinGut:0.0461635):0.0182761,eudEle:0.0818725):0.0800797,anoDid:0.0705198):0.0190821):0.0172362,(notPer:0.186601,strCam:0.0524916):0.0192277):0.024434);
7	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	((((((cryCin:0.0642548,tinGut:0.0560178):0.00208105,notPer:0.0830895):0.115322,(eudEle:0.178731,aptOwe:0.0498167):0.0121229):0.0340191,galGal:0.212976):0.0142974,(halLeu:0.072546,nipNip:0.0705768):0.0839648):0.0287552,(casCas:0.0703699,((strCam:0.0537012,((aptRow:0.0295512,aptHaa:0.029884):0.0191904,(anoDid:0.0791294,(rheAme:0.0287003,rhePen:0.0293401):0.0389873):0.00767365):0.00201691):0.00354747,droNov:0.0635619):0.00899505):0.0751306);
8	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	0	1	1	2	2	1	1	1	1	1	1	1	1	1	0	0	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,((strCam:0.0560465,anoDid:0.0911653):0.00044565,((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0165102,(notPer:0.153878,((cryCin:0.0616988,tinGut:0.0534618):0.0684909,eudEle:0.139386):0.00693464):0.0345839):0.00213925):0.0396611);
9	1	1	0	2	2	2	2	2	2	2	0	0	0	0	0	0	1	0	2	2	2	2	2	1	0	0	0	0	0	0	0	((galGal:0.211716,(halLeu:0.0710716,nipNip:0.0691025):0.0698819):0.00231533,((aptOwe:0.0522223,casCas:0.0587114):0.00551861,((anoDid:0.0879828,rhePen:0.0771808):0.00692867,((droNov:0.0591067,strCam:0.0527934):0.000461675,((notPer:0.1468,((eudEle:0.0777407,tinGut:0.0603078):0.0342611,cryCin:0.102806):0.0272405):0.0366086,((aptHaa:0.0291733,aptRow:0.0288404):0.0063882,rheAme:0.0618483):0.0111284):0.00395543):0.00653757):0.000311174):0.0392733);
