No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-886.32239	-856.11404	-863.48803	30.208354	7.373995
1	1	-748.00706	-741.16958	-747.18326	6.8374835	6.0136818
2	2	-609.34069	-590.74105	-599.14081	18.599644	8.3997592
3	3	-448.24637	-428.64424	-429.77092	19.602135	1.1266798
4	4	-736.06454	-741.6962	-744.43353	-5.6316556	2.7373267
5	5	-881.28466	-861.88104	-857.32957	19.403626	-4.5514671
6	6	-549.5372	-532.61134	-539.78534	16.925859	7.1739975
7	7	-699.4679	-682.98825	-692.85559	16.479649	9.8673419
8	8	-612.72261	-597.77128	-602.5032	14.951329	4.7319159
9	9	-963.5091	-955.20114	-965.03874	8.3079562	9.8375966
10	10	-712.85929	-684.32935	-688.18282	28.529936	3.8534746
11	11	-692.29888	-668.79786	-675.16443	23.501025	6.3665783
12	12	-855.23525	-807.1043	-810.35399	48.130942	3.2496911
13	13	-869.04687	-833.86157	-844.86375	35.185302	11.002184
14	14	-702.13577	-698.75505	-699.68284	3.3807279	0.9277948
15	15	-786.57967	-779.3466	-773.77814	7.2330707	-5.5684599
16	16	-559.97732	-545.63953	-550.35948	14.337791	4.7199537
17	17	-812.39134	-782.40489	-790.56897	29.986448	8.1640736
18	18	-723.47637	-710.80076	-708.88874	12.675611	-1.912014
19	19	-813.79715	-782.14538	-786.87206	31.651772	4.7266813
20	20	-713.12279	-694.09254	-700.46541	19.030254	6.3728731
21	21	-853.16142	-824.9084	-835.84563	28.253019	10.937236
22	22	-717.76188	-683.38725	-689.49672	34.374633	6.1094702
23	23	-602.1855	-578.95581	-589.25862	23.229682	10.302812
24	24	-670.58856	-629.64811	-638.05578	40.940447	8.4076681
25	25	-635.20676	-618.86015	-619.07025	16.346607	0.2100956
26	26	-695.80006	-687.71896	-686.35226	8.0811058	-1.3666991
27	27	-605.12019	-590.83058	-594.58314	14.289619	3.7525665
28	28	-840.33877	-814.06411	-818.76468	26.274663	4.7005735
29	29	-842.44594	-808.39669	-811.76203	34.049241	3.3653378
30	30	-725.92684	-711.79162	-714.8469	14.135212	3.0552756
31	31	-709.83093	-685.21141	-693.01151	24.619521	7.8000989
32	32	-869.44012	-837.65439	-836.13594	31.785729	-1.518452
33	33	-778.29319	-755.20305	-760.8602	23.090142	5.6571593
34	34	-728.17748	-712.30688	-720.86155	15.870593	8.5546641
35	35	-742.43299	-705.78745	-711.38083	36.64554	5.5933797
36	36	-716.13068	-699.33405	-701.78331	16.796635	2.4492601
37	37	-718.97237	-696.75221	-702.52703	22.220151	5.7748176
38	38	-811.87607	-763.21317	-774.63301	48.662904	11.419838
39	39	-603.28215	-588.09885	-597.01752	15.183299	8.9186685
40	40	-673.84383	-653.12469	-658.05454	20.719138	4.929846
41	41	-1081.4369	-1067.5828	-1051.0931	13.854102	-16.489752
42	42	-740.57178	-704.69761	-713.7999	35.874172	9.1022892
43	43	-894.57767	-871.11581	-876.52648	23.461867	5.4106761
44	44	-676.77086	-665.9844	-666.64231	10.786455	0.65790983
45	45	-861.07774	-829.39559	-824.99602	31.682145	-4.3995751
46	46	-829.16889	-817.72446	-815.79275	11.444431	-1.9317014
47	47	-855.28627	-816.93953	-822.69476	38.346744	5.7552365
48	48	-878.25495	-859.31623	-861.83566	18.938718	2.5194321
49	49	-625.777	-605.18774	-609.55281	20.589267	4.3650763
50	50	-529.20747	-529.82916	-535.56382	-0.62169406	5.7346573
51	51	-906.58876	-856.59747	-865.28192	49.991292	8.6844553
52	52	-693.88198	-673.59481	-676.65227	20.287178	3.0574632
53	53	-758.41094	-732.93068	-734.76988	25.480254	1.8391957
54	54	-782.87321	-748.83087	-759.88062	34.042343	11.049754
55	55	-645.67728	-635.98225	-640.50841	9.695021	4.5261553
56	56	-971.80849	-956.73375	-964.76647	15.074743	8.0327245
57	57	-684.18089	-660.00409	-660.90417	24.176802	0.9000853
58	58	-768.42729	-739.67263	-747.31788	28.754652	7.645245
59	59	-750.37015	-744.76357	-750.12952	5.6065827	5.3659486
60	60	-594.09405	-578.23782	-583.65273	15.856229	5.4149104
61	61	-827.59611	-803.69307	-806.69314	23.903045	3.0000715
62	62	-757.52793	-747.30496	-755.64763	10.222974	8.3426744
63	63	-859.78242	-829.72368	-832.09582	30.058747	2.3721427
64	64	-921.84714	-885.05005	-887.22881	36.797086	2.1787633
65	65	-784.71841	-743.13956	-752.23123	41.578851	9.0916737
66	66	-596.82814	-590.09553	-593.91739	6.7326117	3.8218592
67	67	-644.60484	-623.20954	-619.33284	21.395306	-3.8766917
68	68	-835.10452	-796.44514	-803.63765	38.659379	7.1925045
69	69	-700.72962	-692.98673	-692.31369	7.7428852	-0.6730479
70	70	-647.24822	-634.47746	-638.62817	12.770761	4.1507146
71	71	-522.21085	-514.30995	-519.57907	7.900895	5.2691192
72	72	-745.03695	-724.75691	-727.65496	20.280038	2.8980508
73	73	-751.68433	-713.93425	-722.41522	37.750089	8.4809782
74	74	-818.3372	-772.44213	-789.48964	45.895066	17.047512
75	75	-775.15047	-763.84942	-754.5366	11.301044	-9.3128219
76	76	-843.03894	-822.80341	-829.7518	20.235538	6.9483985
77	77	-571.88684	-564.48705	-572.0514	7.3997859	7.5643456
78	78	-748.82092	-722.40361	-724.84109	26.417314	2.4374811
79	79	-889.05788	-885.84349	-891.32759	3.2143915	5.4841025
80	80	-602.47449	-589.52489	-594.86594	12.949593	5.3410433
81	81	-743.33909	-726.22552	-737.68356	17.113576	11.458046
82	82	-797.10487	-781.14594	-787.33136	15.958926	6.1854246
83	83	-767.95307	-746.39311	-750.708	21.559958	4.3148918
84	84	-811.71014	-784.84165	-788.33553	26.868489	3.4938767
85	85	-820.54689	-763.88474	-769.13419	56.662145	5.2494472
86	86	-827.93142	-814.494	-810.29449	13.437422	-4.1995122
87	87	-812.17506	-793.69117	-796.43952	18.48389	2.7483418
88	88	-826.32331	-780.12248	-791.10366	46.200828	10.98118
89	89	-665.89777	-656.73381	-662.51187	9.163957	5.7780634
90	90	-506.64075	-491.19925	-494.90975	15.441505	3.7105016
91	91	-936.66925	-869.36	-876.41401	67.309243	7.0540112
92	92	-645.97386	-632.99128	-632.74909	12.982574	-0.24218827
93	93	-738.45909	-714.99281	-717.17043	23.466286	2.1776267
94	94	-729.81915	-724.11732	-731.00808	5.7018317	6.8907638
95	95	-838.82704	-823.96321	-821.67082	14.863832	-2.2923879
96	96	-641.49802	-602.6048	-611.23601	38.893214	8.6312044
97	97	-907.30775	-881.7768	-887.54607	25.530947	5.7692745
98	98	-606.33739	-584.79465	-596.50523	21.542735	11.710575
99	99	-813.55965	-803.26249	-820.89259	10.297161	17.630105
