No.	prop	genetree
51	0.00614286	(((halLeu:0.128224,(nipNip:0.106129,galGal:0.178861):0.0201252):0.037555,(droNov:0.0755942,((strCam:0.0533954,(aptRow:0.029051,(aptHaa:0.0113545,aptOwe:0.0116013):0.0180294):0.0214017):0.00491197,(anoDid:0.068604,((cryCin:0.0846365,eudEle:0.0938324):0.0248279,(tinGut:0.065968,notPer:0.0909587):0.0352593):0.0413762):0.0248222):0.0109735):0.0526061):0.2109,(casCas:0.0566907,(rheAme:0.059274,rhePen:0.0599139):0.0169675):0.280223);
51	0.00542857	((halLeu:0.210608,((nipNip:0.139548,galGal:0.21228):0.0208557,((strCam:0.061383,((aptHaa:0.0119849,aptOwe:0.0122317):0.03993,(aptRow:0.0384001,droNov:0.0476561):0.0131819):0.00685832):0.0097905,(anoDid:0.0771674,((cryCin:0.100726,eudEle:0.109922):0.0269488,(tinGut:0.0750518,notPer:0.100042):0.0443859):0.0317293):0.0291249):0.0473078):0.0482351):0.174243,(casCas:0.0586841,(rheAme:0.0691114,rhePen:0.0697513):0.00912342):0.286401);
51	0.00471429	(halLeu:0.244604,((nipNip:0.11928,galGal:0.192012):0.0210976,(((strCam:0.0652533,((aptRow:0.0305709,(aptHaa:0.0122442,aptOwe:0.012491):0.0186596):0.0204476,(droNov:0.053836,(tinGut:0.086157,notPer:0.111148):0.070484):0.00643841):0.0112921):0.00670176,(anoDid:0.0684261,(cryCin:0.129972,eudEle:0.139168):0.0206904):0.0386477):0.0106743,(casCas:0.0433481,(rheAme:0.0462942,rhePen:0.046934):0.0166047):0.0434074):0.015826):0.102257);
51	0.00428571	((nipNip:0.158003,(halLeu:0.13011,galGal:0.200872):0.0298626):0.0482051,(strCam:0.080464,((((droNov:0.0494055,(aptRow:0.0345223,(aptHaa:0.0125574,aptOwe:0.0128043):0.0222977):0.00562723):0.00384308,(cryCin:0.1472,(eudEle:0.150763,anoDid:0.0593302):0.0056329):0.017091):0.0100636,(tinGut:0.0742386,notPer:0.0992293):0.0918786):0.0167287,(casCas:0.0428634,(rheAme:0.0518957,rhePen:0.0525355):0.0105185):0.0349905):0.00673632):0.0838216);
51	0.00414286	(halLeu:0.183159,((nipNip:0.115308,galGal:0.18804):0.0333507,((((strCam:0.0536023,(aptHaa:0.011965,aptOwe:0.0122118):0.0390275):0.00524,(cryCin:0.1041,eudEle:0.113296):0.072098):0.00379218,(aptRow:0.0532187,(droNov:0.0560553,(anoDid:0.0610163,(tinGut:0.0709748,notPer:0.0959655):0.064041):0.0238445):0.00641933):0.00647315):0.00948178,(casCas:0.042256,(rheAme:0.0519666,rhePen:0.0526065):0.0098402):0.0339864):0.0346201):0.0325309);
51	0.00414286	(halLeu:0.35303,(nipNip:0.182721,(galGal:0.228616,((((aptRow:0.029442,(aptHaa:0.0147321,aptOwe:0.014979):0.0150427):0.0114988,(casCas:0.0418214,(rheAme:0.0605915,rhePen:0.0612314):0.000780713):0.00618817):0.00467163,(anoDid:0.0606665,(tinGut:0.0825771,notPer:0.107568):0.0520888):0.0230074):0.0332926,(cryCin:0.191669,(eudEle:0.192931,(droNov:0.0640187,strCam:0.0577054):0.00867423):0.007934):0.00753407):0.0321134):0.0268374):0.168339);
13	0.012	((galGal:0.219622,(halLeu:0.115032,nipNip:0.113063):0.0338267):0.057799,(((aptRow:0.0275876,(aptHaa:0.00488369,aptOwe:0.00513054):0.0230367):0.0274276,(anoDid:0.0655083,(tinGut:0.110923,(cryCin:0.0886453,(eudEle:0.0781772,notPer:0.085735):0.019664):0.0305144):0.028585):0.0275684):0.0188226,(strCam:0.0644152,((casCas:0.0294648,droNov:0.0316519):0.0227954,(rheAme:0.0289741,rhePen:0.029614):0.0428369):0.0162812):0.0123653):0.085986);
13	0.0112857	((galGal:0.186937,(halLeu:0.0970694,nipNip:0.0951003):0.0191048):0.032144,(strCam:0.0795173,(((aptRow:0.0276693,(aptHaa:0.00368515,aptOwe:0.003932):0.024317):0.0269146,((casCas:0.0277357,droNov:0.0299228):0.0235877,(rheAme:0.0294388,rhePen:0.0300787):0.0414353):0.0103294):0.0103419,(anoDid:0.0730133,(tinGut:0.110949,(cryCin:0.0851229,(eudEle:0.0750278,notPer:0.0825856):0.019291):0.0340635):0.0360634):0.029974):0.0116488):0.0249093);
13	0.00942857	((galGal:0.193126,(halLeu:0.0935503,nipNip:0.0915812):0.0288125):0.0502245,(((aptRow:0.0271743,(aptHaa:0.00578205,aptOwe:0.0060289):0.0217251):0.0234042,(anoDid:0.0664942,(eudEle:0.110592,(notPer:0.0924416,(cryCin:0.0569357,tinGut:0.0486987):0.0187521):0.0257082):0.0473346):0.0221458):0.0254106,(strCam:0.0663926,((casCas:0.0283172,droNov:0.0305043):0.0238365,(rheAme:0.0235439,rhePen:0.0241838):0.0481605):0.0183651):0.0125393):0.0497638);
13	0.00928571	((galGal:0.196589,(halLeu:0.0938552,nipNip:0.091886):0.0319713):0.110116,(strCam:0.088919,(((aptRow:0.0287562,(aptHaa:0.00454795,aptOwe:0.0047948):0.0245411):0.0235321,(anoDid:0.05801,(tinGut:0.0975281,(cryCin:0.0777193,(eudEle:0.072302,notPer:0.0798598):0.0146132):0.0280458):0.0344815):0.0323398):0.0110409,((casCas:0.0289568,droNov:0.0311439):0.0282469,(rheAme:0.0221292,rhePen:0.022769):0.0546253):0.0131943):0.0226471):0.103132);
